Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single
AWR,2016-05-05,-3.6131336787142816,-3.736679877345735,-3.8914028557814606,-6.567732807422434,-3.942005690279729,-4.171003955930243,-4.165943909860379,-4.660547667494761
ETFC,2016-04-21,-3.9510926743478216,-4.460529687508507,-3.8907835545329204,-3.842236163377033,-4.059145528532684,-7.836764530061254,-3.890084689469887,-2.9721935069603855
RRC,2016-10-26,-3.597678520903827,-3.8697675833383034,-3.8903385333658327,-6.277977161576509,-3.3950461649726456,-4.750438678555606,-3.470832032385973,-5.609486326783206
AVA,2015-11-04,-3.688822140063868,-5.536377764087049,-3.889566437901682,-5.549049372807799,-4.039121791797975,-6.199282561884911,-4.121250376483168,-5.975081521197513
B,2015-07-24,-3.444467097396111,-3.965754806819874,-3.8894691407774027,-7.1660510860136855,-4.165829644191385,-4.155962548631772,-4.079909005804717,-4.634745857487128
PRU,2016-08-04,-3.860585134090373,-6.062522414385189,-3.888787030200552,-4.150434426307476,-4.263548617030265,-4.884736817664814,-4.452941414805508,-4.358101272251927
LIVN,2016-08-03,-3.718534909272761,-4.804021032533256,-3.888608044398655,-3.3641699765287694,-4.153340530971057,-3.7677309553406446,-4.382663567603708,-6.613073343688835
GEO,2017-02-22,-3.845722659817499,-6.885998430527944,-3.8884161204881593,-4.359846041613572,-3.8820173243345306,-4.769123922978298,-4.121501396051738,-5.612918482493604
HES,2017-04-26,-4.312090959798747,-4.0391865771157605,-3.888362000215959,-3.3677299996013326,-3.9718517485401184,-4.073638952723992,-3.9089784909920944,-3.5321931884914917
CMC,2016-03-24,-3.6997647893059447,-5.508226740625603,-3.887293663765948,-5.625211626234676,-3.892736904079035,-4.075832432783574,-3.9914113747189393,-4.457839852496031
SAIA,2018-04-27,-3.4272165573871725,-3.061276334343249,-3.8870636365360967,-3.6306360120027863,-4.033137225195029,-4.842876399034045,-3.936341077808211,-3.615711225739957
LMNX,2016-07-29,-3.453818592550344,-4.069501469495295,-3.8868041130031887,-5.49534504637552,-4.256244644280159,-6.987951712625411,-4.327523676336615,-4.098146842148862
ADBE,2015-12-10,-4.621691191500817,-4.809835375590565,-3.886771674654268,-5.68542650063329,-4.075061793319611,-3.8646221394233646,-4.131307274440299,-6.583501477089508
ULTI,2016-04-26,-3.428270045095893,-4.331970956597271,-3.886476126837179,-5.800502285677525,-4.042531869549212,-3.8411405901260425,-4.222379563709696,-5.4447238284885415
PDFS,2015-10-29,-4.2806535118196365,-4.135636590010829,-3.8862141194755875,-4.478284252076769,-3.993848890913885,-3.770256854044179,-3.965410558930682,-4.458816003538194
MKSI,2016-04-26,-3.5601871410446453,-4.368924989522347,-3.8861376887769685,-5.417540146688755,-4.107768473829782,-3.747578411354523,-4.061055898548184,-4.487461011237166
RUTH,2016-07-29,-3.536279660946011,-4.364773378662942,-3.8860123316277826,-5.371302237790624,-4.216085936337294,-4.3793915790563815,-4.114792748283024,-5.121314954476494
SUP,2016-03-07,-3.733118487079989,-4.517709088681299,-3.885754705898302,-3.857980716035154,-4.183713814662604,-3.988982671421505,-3.6204864149959493,-2.0583149443749758
LYV,2016-02-25,-3.677566660152993,-4.032197893383427,-3.8849774109968185,-4.8787827181245795,-4.07186072427359,-4.453451559531247,-4.157756593625764,-4.608967735333149
MSCC,2018-01-25,-4.249119764177534,-5.789323349850372,-3.8848429159428406,-3.022324434446129,-3.85943973425074,-4.525624976282724,-3.9640742425177153,-7.020826884447717
CNK,2015-08-06,-3.369865113742233,-4.131823711685314,-3.884617370619413,-4.34095685690845,-3.825093831766563,-3.540957583175093,-4.07143784052291,-5.509671995881387
UTHR,2017-04-26,-3.4252986023441214,-3.8406474439335545,-3.8837226391042794,-5.460573458671716,-4.131954475968824,-4.15839562765471,-4.175705450374209,-4.461474347733826
BLD,2017-02-28,-3.455955190462965,-6.083146954179296,-3.883362162579411,-5.547460884142325,-3.9460464119354257,-4.0480188222852265,-4.185264913810043,-3.5458524052165923
RMD,2016-10-25,-3.4126294506916497,-4.745441057719285,-3.882835950272467,-5.613293713389835,-3.9799456825837947,-7.289248790336777,-4.063179508444491,-4.670484217892773
MDLZ,2017-02-07,-5.57571769785068,-5.037824042154103,-3.8823920926503726,-3.0401101763647036,-3.753145230330853,-5.90273328579284,-4.060457761495378,-6.089152017374396
GPN,2016-04-06,-5.186478423633079,-6.687751554885707,-3.882353067982378,-5.263116120132004,-4.0234316528151295,-3.8483547136138014,-4.238289242975464,-6.3461281495386626
WAB,2016-04-26,-3.380260988318306,-4.741465466700108,-3.88228418025594,-5.809297269772702,-4.124131412804723,-4.350088178380724,-4.319053895190641,-5.245102774320132
DSW,2016-08-30,-3.9990700782624176,-5.063016869155985,-3.8809201410330982,-3.908817869495158,-3.8409021881976666,-5.364573140955926,-4.033101660176081,-4.143615604925682
LYV,2016-05-03,-4.18796554602961,-4.754878613205759,-3.879737548245862,-4.574711951973227,-3.969944500675226,-3.7473213336656483,-4.130596384339051,-4.760040623273243
EQIX,2017-11-01,-3.6500973920016224,-4.5841343003080794,-3.8794511768734075,-5.209337735107816,-4.227272490679895,-5.525200259466061,-4.110598417845314,-3.9071174725410436
ORCL,2015-12-16,-3.616091510935301,-6.252657085943201,-3.8789984820871624,-5.125341776209133,-4.178537102928293,-4.498086739971017,-4.035354407705476,-8.199015507076815
IDCC,2016-02-18,-4.021719099098548,-3.963245844058045,-3.8777762070042554,-4.71415105352915,-3.9352850245812125,-4.109003182040732,-4.178759046286342,-5.366160476799652
PRLB,2015-10-22,-4.716506773184608,-4.586098940255019,-3.8777350618152773,-5.7813376324814705,-4.132812356236783,-4.117471597236262,-4.2206097466253105,-5.0222461554403255
HPE,2017-09-05,-4.253005081979315,-4.624243055392466,-3.876563499461095,-4.0095962781263275,-3.967105264023707,-4.3485727029754315,-4.168607276821054,-4.084956504045906
SXI,2016-02-02,-3.3995072357694367,-4.530090808127577,-3.8762378111991196,-4.316447672060606,-4.036686244219301,-4.7102085807127185,-4.2315469926925555,-4.038046425601279
IDCC,2017-02-23,-4.079794507470413,-3.584105439734425,-3.874544609320842,-5.128762035057184,-4.1962620893119835,-5.364234138029065,-4.3567924517690075,-5.6628832741464095
CUTR,2016-08-01,-4.720922345347087,-7.0021329357579924,-3.8741149949711438,-3.5895779037583937,-3.9103308824542027,-5.394532408367218,-4.213480995905011,-4.156121501906659
HSTM,2017-07-25,-4.598450791496026,-4.308420846689069,-3.873561720971388,-4.101771056892694,-4.014059053504778,-3.829495953531917,-4.083801093022501,-4.371131182467983
TTWO,2015-11-05,-3.341482910599384,-6.491269268432657,-3.8731254612164654,-4.639572523780334,-3.9794648389307565,-6.232171593585509,-4.081992306852538,-3.4931656849638353
HST,2016-02-17,-3.828262749846174,-4.059121057949302,-3.872994794085291,-4.861768052591147,-3.886978505235199,-5.091898964026765,-3.9903660464795836,-4.228031095936522
PRFT,2017-05-04,-4.811725305810925,-4.383211653709,-3.8726577232727206,-3.3062786068219876,-3.9735086419544636,-3.261051379199069,-4.091173984755187,-4.637010289260077
BKNG,2017-02-27,-3.4750679140258507,-7.283844494006842,-3.872381081249556,-5.509421307284676,-4.236602525074034,-5.507504408861198,-4.501412113607807,-5.620636402742419
UFPI,2016-07-21,-3.6221277622651606,-3.990978250733845,-3.872187206479609,-4.799788442224371,-4.103087081025859,-4.769227155583111,-4.306031383564447,-4.653509881079581
CLGX,2016-07-26,-3.4735811166202937,-7.201667767018234,-3.871906254848655,-4.455638443405874,-4.244973143703895,-5.144202900805287,-4.533318778999824,-5.15184544537248
IIIN,2016-10-20,-3.983863137466432,-3.37439272880515,-3.8715312594939832,-3.7975934459923124,-3.3435499256530137,-2.484249756701301,-3.2034050211681477,-4.417117624617311
MSTR,2016-07-28,-3.9198423541685945,-3.585207822058869,-3.870503272806556,-4.48264331697516,-4.07039006972086,-4.655301685566772,-4.279622900079605,-4.483438572059757
UFCS,2016-05-04,-3.400411024485071,-6.51645664211091,-3.8692921383308327,-5.219903989685351,-3.853464450795745,-4.37324806337902,-4.1249501220721925,-4.4108434239091325
SEM,2016-05-06,-4.21265723436281,-4.442630724336623,-3.8691947493379555,-4.811350339652265,-3.919423512864883,-4.933658218387803,-3.795181124647093,-4.512712934808781
HVT,2017-02-22,-3.607312741314612,-23.025850929940457,-3.8689422080802367,-3.957631406892619,-4.157331403484151,-5.431522346404881,-4.09748536238047,-23.025850929940457
MCY,2017-02-06,-3.6546434252278135,-4.750268069977811,-3.8687874200286174,-4.3331544062211895,-4.2001064665374646,-5.965909570569035,-4.4001308037041555,-4.68633300658491
ODFL,2016-02-04,-4.297677512206995,-3.9790304352325774,-3.86845606285122,-3.6913512404000817,-4.221547955527478,-4.049834176902744,-4.210224068549322,-5.320119873590371
AVT,2016-01-28,-3.568418104512494,-3.6525122467950095,-3.86802371455308,-3.979560087482269,-3.9800177057993045,-6.248167802934808,-4.203015180260361,-3.76807129481523
WAB,2017-02-21,-3.665968226564474,-4.120006192530561,-3.867360226969123,-4.128768440718062,-4.2271523823382235,-4.443560212618932,-4.445882253872426,-4.713925753837346
TDG,2016-11-14,-4.006019701428455,-4.435793128977311,-3.866979066562043,-3.655001901202195,-4.0243385321342595,-4.284299675445943,-4.228633946819833,-5.188569686883812
CNSL,2015-11-05,-3.6685941250815466,-3.8666658900643394,-3.866856253690903,-4.069260701692771,-4.14797178512474,-4.50903331275879,-4.0503856741555095,-3.5748284193610975
NRG,2016-05-05,-3.9902089325462433,-3.954444178893148,-3.8659932874710243,-3.9087973426904825,-3.9988575444407566,-4.37260597984636,-3.5003554108628756,-3.5044105332519844
JBL,2017-03-15,-3.8245744360565403,-5.400642788976018,-3.8658132483741117,-6.865787456305616,-4.117568781829948,-3.8806900883430098,-4.248598768535668,-5.149869068975614
OHI,2016-05-05,-3.3956220614008137,-3.1714245364166227,-3.8657635206778314,-6.012457750063835,-4.080691169750098,-4.714651006788739,-4.341672539622175,-8.097881204192374
LHCG,2017-11-06,-4.399687071883368,-3.7968655477136,-3.8657144011726152,-3.4199827857309035,-3.6898768236890938,-3.9621515540116707,-3.8622064336654183,-4.591968664260703
TPRE,2018-03-01,-3.390232351461028,-4.028916751279643,-3.865331712362573,-23.025850929940457,-4.170442254720753,-4.297285398868798,-4.162562261284676,-4.8675344374555864
AXE,2016-07-26,-4.623123782365867,-4.952381875576893,-3.8631724369670764,-6.255051787531804,-3.8668993510557117,-5.013171742054082,-4.137651560583078,-4.454502314394586
MET,2016-08-04,-3.7645926190765127,-5.43942197718893,-3.8623633634730044,-4.437909031084805,-4.256787640375647,-4.602719100705267,-4.407463337409995,-4.195983002689808
UFS,2016-02-05,-4.739576470104831,-5.340738061565645,-3.861519404203397,-3.3899219278346164,-3.957368827920465,-3.5955619647826853,-3.9501012180564845,-5.4542521447936165
SBUX,2016-04-21,-3.561063958581064,-7.052231684170303,-3.861159175919695,-3.907228082852865,-4.110139323739499,-6.688846699081559,-4.4044988060406824,-8.605835083508362
ESE,2015-08-10,-3.435576980234575,-5.713810102309235,-3.8609913227658805,-4.922381334063389,-4.019112318710852,-6.583570393218904,-4.120522717667329,-4.204139362334782
LPNT,2015-05-01,-3.7644996656314254,-4.023236999541676,-3.860764133460929,-4.0846808066130755,-4.1693958619052385,-5.29527354853747,-4.317081983997374,-5.337269241947505
GPS,2016-05-19,-3.4951770217410845,-4.052328436375688,-3.8603062678691593,-4.863673315017604,-3.903296595218694,-3.9022285956157075,-3.9698651160246716,-3.9356483241000713
NJR,2018-02-08,-3.7065133736120526,-6.639864701620871,-3.8591654144113865,-3.721248502060809,-3.9370279567521407,-5.944099853139951,-4.108719997108651,-3.7174153899658062
HPQ,2015-05-21,-3.3472414619489412,-4.424258419941657,-3.8581337505553113,-5.639522612714403,-4.1658070077108755,-5.689135501489848,-4.3014918938802715,-5.544214172911577
TGNA,2017-08-01,-3.5544451411355875,-5.585012090396296,-3.8577342273419997,-4.773752400807015,-3.950032201247441,-3.9873679943452824,-4.030009377477002,-4.815414963180265
DISH,2017-05-01,-3.6698090329375597,-5.240092188598306,-3.8574466278602166,-4.9587706268421465,-4.187458006514757,-5.460845531732587,-4.292474573531088,-4.125443241547291
MTX,2016-08-05,-3.598124635892925,-5.444867759497031,-3.8558149114535976,-5.304042295686635,-4.204650161817875,-6.15821342356951,-3.781110392877649,-6.716002846549417
ISCA,2016-01-26,-3.487802773554459,-3.122731962044455,-3.855659936261228,-4.905274764938608,-3.903962394879734,-4.361764591700913,-4.13606443047347,-4.204139668251522
MASI,2015-11-05,-3.713112013944434,-4.777018735620198,-3.8555108299254273,-4.493511640223177,-4.043600558834749,-5.129425202333985,-4.101148597475898,-4.727151470127206
DAN,2016-04-21,-3.649732627406403,-3.2626945989564753,-3.8553973447514838,-5.5552510649273295,-3.9893512975219925,-3.9735831288568906,-4.020455526955743,-3.8711942771535695
PNR,2016-07-28,-4.4183025422057245,-3.983361304812513,-3.8551334317227557,-5.882333802940697,-4.152727510615835,-7.012049638012114,-4.21643622028682,-3.3056990137539013
HPQ,2017-11-21,-3.586549102796765,-7.660849086172788,-3.854719066741493,-6.284690142126183,-4.190278458248471,-5.083793469488899,-4.385462209760266,-4.58357737073137
AEL,2016-08-04,-3.5945364378529767,-6.658010967970085,-3.854593254856249,-3.4410589119654,-4.208214929284659,-3.784787536857908,-4.147242284588243,-4.084855230257625
MSI,2016-05-05,-3.475920428903193,-5.729849357765562,-3.854523616850615,-5.817877028266547,-4.188160599936583,-7.234835075558498,-4.441681315118178,-4.971542103090134
EIG,2016-02-17,-3.618549017724,-3.5267352660039992,-3.8531703248181506,-4.2997914368836225,-4.143252812469613,-6.328675377066477,-4.233098171881628,-4.3715542316353
VAC,2017-02-23,-3.7146409815271437,-3.5812367346028413,-3.8513115944625262,-5.449465499447577,-4.122419932924964,-4.726970388520697,-4.233459711418636,-23.025850929940457
CPE,2016-08-09,-3.5819532196627555,-5.602856528946234,-3.8509507755254915,-4.535462764236606,-4.072711672514326,-6.195764961553994,-3.795983039246841,-2.937396694654362
ACIW,2015-11-05,-3.6078969481766245,-4.519702569957376,-3.8503101377555873,-4.7604688069043855,-4.23119846413778,-4.86110185178908,-4.148715208824389,-4.24676234040896
CPF,2018-04-25,-3.747138323226769,-3.6575418973130405,-3.849560726727619,-4.547068185961386,-4.160042545916076,-7.3027503192848595,-4.3654806899143415,-6.067397285837968
AEL,2017-11-07,-3.9434077030147905,-23.025850929940457,-3.8490610221876445,-3.2188758223682665,-3.962490279885508,-3.455479399465208,-4.051416889948035,-5.4211668882112285
EAT,2016-01-20,-3.479297951728273,-4.120536893452318,-3.8487953868045963,-5.563770127466443,-3.9393016191819155,-5.187136202576531,-4.103054037739113,-4.424539551988144
ANIK,2016-07-28,-3.6131410427760313,-3.4300458930249094,-3.84793238114549,-3.5535085414038057,-4.031530050546013,-3.7624366335733748,-4.198031180665852,-3.403093188965344
LPSN,2016-05-04,-3.487006164969178,-6.393567809419893,-3.847333189411442,-23.025850929940457,-3.710212348089424,-5.417589699699488,-3.861745751186943,-4.731803770843795
MCF,2016-05-11,-4.848087070349112,-4.139158571736894,-3.846120599485446,-3.562882626884881,-3.4655167950671957,-6.369044393376624,-3.3301094458898532,-6.477741232902566
TPX,2015-07-30,-3.4899862880882897,-4.823290754184627,-3.8457509570251784,-5.852860658092113,-4.016611946795147,-3.5778903909593955,-3.653961073450317,-3.7939063916452693
VSI,2018-05-09,-3.3101742033758934,-23.025850929940457,-3.844797889060117,-23.025850929940457,-3.990611247471735,-3.5553480579894092,-3.3129303981821177,-3.07136968560247
PPBI,2016-04-20,-3.582272965990531,-5.17787068736835,-3.842952022438648,-5.445042672073535,-4.072075323618549,-6.657654472136891,-4.057235423123824,-6.432227482243452
SWX,2017-11-08,-4.789914123246772,-5.299310989703942,-3.842726036074217,-6.249695872648222,-4.1599450987209075,-4.462400590815168,-4.168119689341747,-4.486930186235155
ORI,2018-01-25,-4.068154543304451,-4.614719871925444,-3.8424811982215057,-3.4560482193560884,-3.9772842191079962,-5.423552400470427,-4.004195554046663,-3.4604413692060523
AMZN,2015-10-22,-3.4803361356681735,-5.5357019131845,-3.8421465886013197,-5.543106925928384,-4.02874815184521,-4.477411827569357,-4.035102644799618,-4.646930792180854
VRTV,2016-05-10,-3.98753894977735,-7.120983041744759,-3.8419623791721618,-3.0036677352625873,-3.7349796620936284,-4.031543655348343,-3.8601992165732715,-5.96614670012374
MTD,2015-11-05,-3.6811125599144514,-4.509575772520731,-3.8417202665009267,-4.212557285825741,-4.161174040173065,-4.266601608798152,-4.224530881772063,-5.805315634921352
LRCX,2017-01-25,-3.45305166167808,-3.9662461629743757,-3.84073073765511,-5.631654534569698,-4.232470588933974,-5.261228947693197,-4.408101990798274,-6.483310367148671
AMSF,2016-07-29,-3.434177263444558,-5.332167889776871,-3.8395498997608137,-4.605243336478861,-4.210064954058804,-4.733817332949528,-4.44487632694593,-4.987943412649508
INN,2016-05-04,-4.496861917729724,-5.060249386581154,-3.83715603912813,-6.42017891359457,-3.8668801411613765,-4.577315678231158,-4.0994357456570825,-4.023732572157604
ZBRA,2016-02-25,-3.863246328474168,-4.019219096975442,-3.8370801603323317,-3.4726400130160164,-3.4856673979399746,-4.9598015648586955,-3.7308469437532885,-7.185175415186103
OLN,2017-08-01,-4.083605981857918,-4.671848790100258,-3.836680385304011,-3.3884478632666957,-3.885399327808618,-4.974756807349089,-4.008359135858124,-23.025850929940457
FAF,2015-04-23,-3.9303909693203316,-7.525852748445294,-3.836034483159545,-5.856410904406071,-4.043622400010595,-4.378312491680415,-4.224225968708867,-6.2245513941824955
UEIC,2016-05-05,-3.6902820722425185,-4.9552076605778606,-3.835934580432971,-3.9594496323737842,-3.8721157267356068,-4.880019458179398,-4.044605968958874,-5.2493587717477395
