,TPX_Open,TPX_High,TPX_Low,TPX_Close,TPX_Adj Close,TPX_Volume,TPX_Dividend Amount,TPX_Split Coefficient
2012-10-15,32.41,33.0,32.13,32.82,7.87878892217979,1022000,0.0,1.0
2012-10-12,32.62,33.4,31.68,32.37,7.77076165176599,1484800,0.0,1.0
2012-10-11,32.94,33.19,32.14,32.71,7.85238225607864,1206200,0.0,1.0
2012-10-10,32.78,32.91,32.02,32.47,7.79476771185795,1360500,0.0,1.0
2012-10-09,34.03,34.29,32.81,32.82,7.87878892217979,1597900,0.0,1.0
2012-10-08,32.18,34.28,31.84,34.11,8.18846709736602,1905000,0.0,1.0
2012-10-05,32.32,33.25,32.32,32.54,7.81157195392232,1333400,0.0,1.0
2012-10-04,30.94,32.23,30.38,32.13,7.7131471075453,2077000,0.0,1.0
2012-10-03,30.98,31.77,30.38,30.53,7.32905014607401,2402800,0.0,1.0
2012-10-02,31.09,31.19,30.44,30.78,7.3890652963039,2210100,0.0,1.0
2012-10-01,29.75,30.98,29.65,30.9,7.41787256841425,2581700,0.0,1.0
2012-09-28,30.11,30.39,29.01,29.89,7.1754113614855,3394000,0.0,1.0
2012-09-27,30.87,32.99,30.07,30.64,7.35545681217516,11821300,0.0,1.0
2012-09-26,27.57,27.57,26.16,26.78,6.42882289262568,1429100,0.0,1.0
2012-09-25,28.48,28.95,27.5,27.57,6.61847076735213,2132900,0.0,1.0
2012-09-24,29.88,30.01,27.75,28.18,6.76490773391306,2270600,0.0,1.0
2012-09-21,31.63,31.99,30.06,30.1,7.2258240876786,1642000,0.0,1.0
2012-09-20,32.22,32.34,31.06,31.32,7.51869802080046,1096500,0.0,1.0
2012-09-19,32.87,33.23,32.45,32.58,7.8211743779591,712500,0.0,1.0
2012-09-18,33.51,33.84,32.26,32.7,7.84998165006945,1180800,0.0,1.0
2012-09-17,34.56,34.59,33.54,33.61,8.06843679690624,686300,0.0,1.0
2012-09-14,35.16,36.11,34.49,34.75,8.34210588195453,1598200,0.0,1.0
2012-09-13,33.29,35.5,32.96,34.95,8.39011800213845,1227600,0.0,1.0
2012-09-12,32.9,33.39,32.62,33.35,8.00602104066716,888800,0.0,1.0
2012-09-11,31.62,32.83,31.59,32.62,7.83077680199588,1221500,0.0,1.0
2012-09-10,31.66,31.99,31.26,31.63,7.59311680708552,809600,0.0,1.0
2012-09-07,31.84,32.28,31.1,31.71,7.61232165515909,1947100,0.0,1.0
2012-09-06,32.05,33.22,32.05,33.19,7.96761134452003,1733400,0.0,1.0
2012-09-05,31.76,31.88,31.05,31.75,7.62192407919587,659800,0.0,1.0
2012-09-04,31.15,31.94,31.0,31.62,7.59071620107633,1095400,0.0,1.0
2012-08-31,31.59,31.73,30.97,31.24,7.4994931727269,1463200,0.0,1.0
2012-08-30,32.48,32.89,31.18,31.28,7.50909559676368,1540500,0.0,1.0
2012-08-29,32.25,32.95,31.41,32.7,7.84998165006945,952000,0.0,1.0
2012-08-28,32.36,33.07,32.07,32.15,7.71794831956369,969600,0.0,1.0
2012-08-27,32.35,32.99,31.79,32.41,7.78036407580277,1636700,0.0,1.0
2012-08-24,31.71,32.4,31.11,32.26,7.74435498566484,971100,0.0,1.0
2012-08-23,31.8,32.68,31.5,31.72,7.61472226116828,777000,0.0,1.0
2012-08-22,32.94,33.27,31.6,31.82,7.63872832126024,1109300,0.0,1.0
2012-08-21,32.87,33.49,32.8,33.04,7.93160225438209,1061200,0.0,1.0
2012-08-20,33.53,33.55,32.31,32.75,7.86198468011542,1189100,0.0,1.0
2012-08-17,32.76,33.65,32.16,33.52,8.04683134282348,1136300,0.0,1.0
2012-08-16,31.25,32.85,31.21,32.76,7.86438528612462,1001200,0.0,1.0
2012-08-15,31.7,31.72,30.77,31.21,7.49229135469931,957600,0.0,1.0
2012-08-14,31.35,31.83,30.99,31.73,7.61712286717748,1179400,0.0,1.0
2012-08-13,30.81,31.26,30.19,31.13,7.47308650662575,794700,0.0,1.0
2012-08-10,31.28,31.67,30.4,30.76,7.38426408428551,1142800,0.0,1.0
2012-08-09,31.46,31.86,31.11,31.55,7.57391195901196,925400,0.0,1.0
2012-08-08,31.65,32.34,31.23,31.4,7.53790286887403,1618500,0.0,1.0
2012-08-07,30.17,32.35,30.11,31.81,7.63632771525104,1541100,0.0,1.0
2012-08-06,28.88,30.79,28.75,30.11,7.2282246936878,1856600,0.0,1.0
2012-08-03,28.33,29.13,28.14,28.85,6.92574833652916,1718900,0.0,1.0
2012-08-02,28.53,29.01,27.25,27.76,6.66408228152685,1719000,0.0,1.0
2012-08-01,28.83,29.56,28.68,28.77,6.9065434884556,1410400,0.0,1.0
2012-07-31,29.28,29.62,28.35,28.49,6.83932652019812,2163700,0.0,1.0
2012-07-30,31.17,31.17,28.98,29.45,7.06978469708089,3157200,0.0,1.0
2012-07-27,30.23,31.56,29.89,31.34,7.52349923281885,1998100,0.0,1.0
2012-07-26,30.02,30.33,28.87,30.14,7.23542651171539,2436800,0.0,1.0
2012-07-25,29.13,31.63,28.98,29.67,7.1225980292832,8523500,0.0,1.0
2012-07-24,27.05,27.29,26.12,27.11,6.50804289092913,3814400,0.0,1.0
2012-07-23,25.74,27.21,25.5,27.01,6.48403683083718,2247300,0.0,1.0
2012-07-20,27.36,27.47,26.18,26.54,6.37120834840499,2136600,0.0,1.0
2012-07-19,26.44,27.86,26.0,27.57,6.61847076735213,4243000,0.0,1.0
2012-07-18,25.25,25.77,24.81,25.53,6.12874714147624,2147200,0.0,1.0
2012-07-17,24.24,25.39,23.83,25.31,6.07593380927394,2405400,0.0,1.0
2012-07-16,25.7,25.85,24.94,25.32,6.07833441528313,1327300,0.0,1.0
2012-07-13,24.43,26.24,24.37,25.69,6.16715683762337,2429400,0.0,1.0
2012-07-12,23.68,24.5,23.37,24.28,5.82867139032679,1772000,0.0,1.0
2012-07-11,23.51,23.98,23.11,23.84,5.72304472592219,1471300,0.0,1.0
2012-07-10,24.03,24.25,23.23,23.48,5.63662290959115,1523800,0.0,1.0
2012-07-09,23.95,24.77,23.63,23.94,5.74705078601415,2841400,0.0,1.0
2012-07-06,23.35,24.72,23.08,24.21,5.81186714826242,2635400,0.0,1.0
2012-07-05,22.75,23.87,22.67,23.7,5.68943624179345,2183300,0.0,1.0
2012-07-03,22.33,22.91,22.18,22.83,5.48058351899344,853600,0.0,1.0
2012-07-02,23.32,23.49,22.08,22.35,5.36535443055205,1880800,0.0,1.0
2012-06-29,22.64,23.71,22.35,23.39,5.61501745550839,2777800,0.0,1.0
2012-06-28,21.41,23.43,21.41,22.22,5.33414655243251,3980000,0.0,1.0
2012-06-27,21.23,21.9,20.94,21.75,5.22131807000032,2353800,0.0,1.0
2012-06-26,21.23,21.53,20.7,21.02,5.04607383132904,3399800,0.0,1.0
2012-06-25,21.86,22.08,21.15,21.2,5.08928473949456,2300300,0.0,1.0
2012-06-22,21.9,22.23,21.73,22.03,5.2885350382578,2191200,0.0,1.0
2012-06-21,23.4,23.5,21.52,21.67,5.20211322192676,4232700,0.0,1.0
2012-06-20,23.49,23.87,23.18,23.34,5.60301442546241,2594700,0.0,1.0
2012-06-19,23.72,24.14,23.45,23.54,5.65102654564632,2488200,0.0,1.0
2012-06-18,23.69,23.69,23.05,23.45,5.62942109156356,2731800,0.0,1.0
2012-06-15,23.2,24.19,23.18,24.18,5.80466533023484,6196700,0.0,1.0
2012-06-14,23.09,23.33,22.58,23.23,5.57660775936126,4619100,0.0,1.0
2012-06-13,24.13,24.44,22.76,23.0,5.52139382114976,5919200,0.0,1.0
2012-06-12,23.54,23.99,22.95,23.87,5.73024654394978,4276900,0.0,1.0
2012-06-11,25.34,25.79,23.32,23.41,5.61981866752678,8204300,0.0,1.0
2012-06-08,22.84,25.7,22.61,25.54,6.13114774748543,17047000,0.0,1.0
2012-06-07,22.39,22.78,21.05,22.39,5.37495685458884,18994900,0.0,1.0
2012-06-06,26.71,26.88,21.92,22.39,5.37495685458884,41773800,0.0,1.0
2012-06-05,42.61,43.88,41.53,43.67,10.483446442157,2101700,0.0,1.0
2012-06-04,43.52,43.66,41.59,42.7,10.250587659265,2812600,0.0,1.0
2012-06-01,45.14,45.14,42.13,43.14,10.3562143236696,4396500,0.0,1.0
2012-05-31,47.29,47.29,45.17,46.21,11.0932003684926,2219200,0.0,1.0
2012-05-30,48.57,48.6,46.5,47.3,11.3548664234949,1943200,0.0,1.0
2012-05-29,49.54,49.74,48.71,48.96,11.7533670210214,1538900,0.0,1.0
2012-05-25,48.22,50.84,48.19,48.97,11.7557676270306,2359900,0.0,1.0
2012-05-24,48.1,48.56,46.39,47.1,11.306854303311,2351000,0.0,1.0
2012-05-23,48.39,48.55,46.73,47.75,11.4628936939087,2986400,0.0,1.0
2012-05-22,48.25,49.21,47.83,48.81,11.7173579308835,2286400,0.0,1.0
2012-05-21,46.44,48.15,45.72,48.06,11.5373124801938,1881800,0.0,1.0
2012-05-18,46.4,47.96,45.76,46.07,11.0595918843639,3343100,0.0,1.0
2012-05-17,49.4,49.67,46.22,46.36,11.1292094586306,3073800,0.0,1.0
2012-05-16,51.65,51.7,49.07,49.38,11.8541924734076,3001200,0.0,1.0
2012-05-15,51.0,52.24,50.27,51.4,12.3391148872651,13381100,0.0,1.0
2012-05-14,52.31,52.88,50.77,51.03,12.2502924649249,3062500,0.0,1.0
2012-05-11,51.35,53.19,50.72,52.3,12.5551694280927,4892400,0.0,1.0
2012-05-10,52.43,53.56,49.65,49.92,11.9838251979042,4943500,0.0,1.0
2012-05-09,46.91,51.25,46.79,48.79,11.7125567188651,4888500,0.0,1.0
2012-05-08,47.99,47.99,44.5,46.59,11.1844233968421,6857500,0.0,1.0
2012-05-07,55.56,56.92,45.44,48.29,11.5925264184053,19613400,0.0,1.0
2012-05-04,58.21,58.66,56.46,56.71,13.613836678148,2163000,0.0,1.0
2012-05-03,60.97,61.29,58.6,59.04,14.1731778782905,1838400,0.0,1.0
2012-05-02,58.8,62.0,58.29,61.18,14.6869075642584,3632000,0.0,1.0
2012-05-01,58.76,59.56,58.14,58.95,14.1515724242078,2886400,0.0,1.0
2012-04-30,59.74,59.91,58.38,58.84,14.1251657581066,2796200,0.0,1.0
2012-04-27,60.0,60.21,58.74,59.64,14.3172142388423,2061400,0.0,1.0
2012-04-26,62.1,62.1,57.93,60.0,14.4036360551733,6056100,0.0,1.0
2012-04-25,60.6,62.45,59.79,62.03,14.89095907504,3147700,0.0,1.0
2012-04-24,64.93,65.36,59.08,61.34,14.7253172604055,8285000,0.0,1.0
2012-04-23,65.83,66.52,63.88,65.12,15.6327463318814,3172300,0.0,1.0
2012-04-20,69.77,70.32,64.51,66.53,15.971231779178,14965100,0.0,1.0
2012-04-19,86.17,86.59,83.19,83.75,20.1050753270127,3678600,0.0,1.0
2012-04-18,85.59,87.43,84.98,87.26,20.9476880362404,1496500,0.0,1.0
2012-04-17,86.57,86.79,85.54,86.26,20.7076274353208,858900,0.0,1.0
2012-04-16,86.61,87.27,85.14,85.72,20.5779947108242,1352600,0.0,1.0
2012-04-13,84.74,86.36,84.74,86.02,20.6500128911001,1352900,0.0,1.0
2012-04-12,83.52,84.92,83.45,84.81,20.3595395639875,854500,0.0,1.0
2012-04-11,83.5,84.06,82.64,83.17,19.9658401784794,1604700,0.0,1.0
2012-04-10,85.05,85.06,80.57,80.85,19.408899584346,1598400,0.0,1.0
2012-04-09,84.04,85.54,83.92,85.11,20.4315577442633,686600,0.0,1.0
2012-04-05,84.43,86.45,84.43,85.8,20.5971995588978,976100,0.0,1.0
2012-04-04,84.58,85.06,83.36,84.82,20.3619401699966,1263700,0.0,1.0
2012-04-03,85.22,86.61,85.13,85.93,20.6284074370174,1083200,0.0,1.0
2012-04-02,83.83,85.55,83.83,84.93,20.3883468360978,1016500,0.0,1.0
2012-03-30,84.08,84.75,83.4,84.43,20.268316535638,1667500,0.0,1.0
2012-03-29,83.13,84.45,82.11,83.76,20.1074759330219,1279900,0.0,1.0
2012-03-28,84.56,84.95,82.34,84.02,20.169891689261,906000,0.0,1.0
2012-03-27,84.55,85.33,83.55,84.12,20.193897749353,582000,0.0,1.0
2012-03-26,83.57,84.83,83.57,84.41,20.2635153236196,986700,0.0,1.0
2012-03-23,81.68,82.66,80.67,82.51,19.8074001818725,1114400,0.0,1.0
2012-03-22,82.04,82.4,81.16,82.22,19.7377826076058,842500,0.0,1.0
2012-03-21,82.94,83.27,82.0,82.24,19.7425838196242,772000,0.0,1.0
2012-03-20,82.58,82.95,81.57,82.6,19.8290056359552,728400,0.0,1.0
2012-03-19,82.95,84.14,82.23,83.12,19.9538371484334,660600,0.0,1.0
2012-03-16,83.65,83.65,82.23,82.95,19.9130268462771,1775700,0.0,1.0
2012-03-15,83.14,83.94,82.49,83.55,20.0570632068288,912600,0.0,1.0
2012-03-14,83.44,83.8,82.11,82.3,19.7569874556794,840200,0.0,1.0
2012-03-13,82.41,83.59,81.31,83.42,20.0258553287093,1271800,0.0,1.0
2012-03-12,81.03,82.59,80.61,81.99,19.6825686693943,1334300,0.0,1.0
2012-03-09,81.23,83.06,81.16,82.36,19.7713910917345,1094000,0.0,1.0
2012-03-08,80.15,81.57,79.58,80.93,19.4281044324196,1645100,0.0,1.0
2012-03-07,78.31,80.2,78.2,79.73,19.1400317113161,920000,0.0,1.0
2012-03-06,78.2,78.44,77.05,77.94,18.7103232356701,1321200,0.0,1.0
2012-03-05,80.13,80.71,78.52,79.68,19.1280286812701,1707400,0.0,1.0
2012-03-02,81.42,81.54,79.39,79.81,19.1592365593897,1446000,0.0,1.0
2012-03-01,79.36,81.54,79.13,81.37,19.5337310968242,1862800,0.0,1.0
2012-02-29,78.7,79.78,77.33,79.0,18.9647874726448,2013100,0.0,1.0
2012-02-28,77.67,79.08,77.11,78.72,18.8975705043874,1288200,0.0,1.0
2012-02-27,76.66,78.29,75.48,78.04,18.7343292957621,1051100,0.0,1.0
2012-02-24,77.31,78.41,77.1,77.47,18.5974947532379,1448800,0.0,1.0
2012-02-23,74.82,78.51,74.7,77.04,18.4942686948425,2419000,0.0,1.0
2012-02-22,73.5,74.67,72.14,74.55,17.8965177985528,1630200,0.0,1.0
2012-02-21,74.01,75.13,73.34,73.64,17.678062651716,1716600,0.0,1.0
2012-02-17,74.03,75.36,73.38,73.56,17.6588578036425,1369600,0.0,1.0
2012-02-16,73.7,74.45,73.0,73.75,17.7044693178172,1022300,0.0,1.0
2012-02-15,74.5,75.95,73.15,73.75,17.7044693178172,1783300,0.0,1.0
2012-02-14,73.08,74.39,73.0,74.08,17.7836893161206,1326200,0.0,1.0
2012-02-13,71.71,74.09,71.5,74.07,17.7812887101114,1613000,0.0,1.0
2012-02-10,70.29,71.5,70.13,71.11,17.0707093313896,823800,0.0,1.0
2012-02-09,70.85,71.82,69.56,71.5,17.1643329657482,1499700,0.0,1.0
2012-02-08,70.93,71.41,69.42,70.39,16.8978656987275,842000,0.0,1.0
2012-02-07,70.64,71.52,69.78,70.6,16.9482784249206,1221700,0.0,1.0
2012-02-06,70.63,72.57,70.16,71.07,17.0611069073528,1638600,0.0,1.0
2012-02-03,69.03,71.57,68.53,71.13,17.0755105434079,1875900,0.0,1.0
2012-02-02,67.44,68.6,67.11,67.8,16.2761087423458,1466500,0.0,1.0
2012-02-01,67.58,69.37,66.93,67.02,16.0888614736286,2951800,0.0,1.0
2012-01-31,69.47,69.8,65.91,66.71,16.0144426873435,2706500,0.0,1.0
2012-01-30,69.12,69.53,67.99,68.38,16.4153438908792,1494500,0.0,1.0
2012-01-27,68.49,70.43,68.09,70.09,16.8258475184516,1842300,0.0,1.0
2012-01-26,68.37,69.32,67.46,68.89,16.5377747973481,2442500,0.0,1.0
2012-01-25,67.2,69.25,66.1,67.81,16.278509348355,6594700,0.0,1.0
2012-01-24,60.0,62.65,59.9,62.25,14.9437724072423,2562500,0.0,1.0
2012-01-23,61.5,62.14,59.67,60.49,14.5212657496239,2250600,0.0,1.0
2012-01-20,62.45,62.65,60.85,61.21,14.694109382286,2927400,0.0,1.0
2012-01-19,60.42,63.23,59.63,62.81,15.0782063437572,2690500,0.0,1.0
2012-01-18,58.57,60.74,58.34,60.6,14.547672415725,1769000,0.0,1.0
2012-01-17,59.45,59.57,56.57,58.57,14.0603493958583,2115600,0.0,1.0
2012-01-13,59.28,59.28,57.79,58.94,14.1491718181986,1239600,0.0,1.0
2012-01-12,59.68,59.92,58.94,59.75,14.3436209049434,1143700,0.0,1.0
2012-01-11,58.18,59.84,57.9,59.58,14.3028106027871,1632300,0.0,1.0
2012-01-10,58.48,58.48,57.53,58.0,13.9235148533342,1040200,0.0,1.0
2012-01-09,58.15,58.77,57.76,58.08,13.9427197014077,1448900,0.0,1.0
2012-01-06,57.38,59.44,57.38,58.51,14.0459457598032,1597200,0.0,1.0
2012-01-05,55.46,59.47,55.3,58.2,13.9715269735181,3898700,0.0,1.0
2012-01-04,55.14,56.03,54.28,56.01,13.4457942575043,1176200,0.0,1.0
2012-01-03,54.06,55.93,53.76,55.18,13.246543958741,1830000,0.0,1.0
2011-12-30,53.71,53.76,52.53,52.53,12.6103833663042,1427000,0.0,1.0
2011-12-29,52.04,54.0,51.82,53.79,12.9128597234629,1184800,0.0,1.0
2011-12-28,53.05,53.2,51.64,51.77,12.4279373096054,958200,0.0,1.0
2011-12-27,53.85,53.99,52.85,52.96,12.7136094246996,1136100,0.0,1.0
2011-12-23,54.38,54.46,53.06,53.88,12.9344651775456,925200,0.0,1.0
2011-12-22,51.76,55.12,51.76,54.33,13.0424924479594,2167900,0.0,1.0
2011-12-21,51.66,52.1,50.25,51.71,12.4135336735502,1187300,0.0,1.0
2011-12-20,51.39,52.84,51.1,51.64,12.3967294314858,1728800,0.0,1.0
2011-12-19,52.77,53.44,50.05,50.28,12.0702470142352,1837300,0.0,1.0
2011-12-16,50.96,53.16,50.94,52.67,12.643991850433,1913000,0.0,1.0
2011-12-15,51.39,51.49,50.19,50.71,12.1734730726306,1393300,0.0,1.0
2011-12-14,51.17,51.84,50.33,50.41,12.1014548923548,1567000,0.0,1.0
2011-12-13,53.35,53.72,50.68,51.34,12.32471125121,1978600,0.0,1.0
2011-12-12,53.01,53.22,51.19,52.53,12.6103833663042,1681400,0.0,1.0
2011-12-09,52.15,53.0,51.66,52.68,12.6463924564422,1662300,0.0,1.0
2011-12-08,51.91,53.07,51.15,51.65,12.399130037495,2191600,0.0,1.0
2011-12-07,53.52,53.52,51.46,52.22,12.5359645800192,2415200,0.0,1.0
2011-12-06,55.54,55.59,53.15,53.93,12.9464682075916,2124700,0.0,1.0
2011-12-05,54.99,56.07,54.75,55.7,13.3713754712192,2432500,0.0,1.0
2011-12-02,56.12,57.55,53.74,53.81,12.9176609354813,2266900,0.0,1.0
2011-12-01,54.44,56.17,53.76,55.58,13.3425681991089,1713100,0.0,1.0
2011-11-30,55.11,56.75,53.67,54.61,13.1097094162169,4833000,0.0,1.0
2011-11-29,53.14,53.3,52.05,52.84,12.6848021525893,2182200,0.0,1.0
2011-11-28,51.87,54.49,51.5,53.25,12.7832269989663,4144100,0.0,1.0
2011-11-25,53.16,53.34,48.6,48.93,11.7461652029938,2538100,0.0,1.0
2011-11-23,55.41,56.33,53.12,53.17,12.7640221508927,2659400,0.0,1.0
2011-11-22,56.18,56.68,53.85,55.46,13.3137609269985,2286100,0.0,1.0
2011-11-21,59.47,59.52,55.52,56.33,13.5226136497985,3708200,0.0,1.0
2011-11-18,62.88,63.23,60.91,61.09,14.6653021101756,1564100,0.0,1.0
2011-11-17,64.81,65.52,62.36,62.74,15.0614021016929,1398000,0.0,1.0
2011-11-16,66.28,66.42,64.21,64.59,15.5055142133941,1100600,0.0,1.0
2011-11-15,66.32,67.3,65.52,66.84,16.0456505654631,1003500,0.0,1.0
2011-11-14,66.92,68.15,66.52,66.77,16.0288463233987,1133000,0.0,1.0
2011-11-11,66.31,67.71,65.85,67.23,16.1392741998217,767000,0.0,1.0
2011-11-10,66.18,66.98,64.34,65.58,15.7431742083044,1259700,0.0,1.0
2011-11-09,65.86,66.76,64.95,65.47,15.7167675422033,1288800,0.0,1.0
2011-11-08,67.18,67.99,65.24,67.88,16.2953135904194,2025000,0.0,1.0
2011-11-07,69.62,69.72,66.06,66.84,16.0456505654631,1352700,0.0,1.0
2011-11-04,68.23,70.22,68.22,69.82,16.7610311562033,1214700,0.0,1.0
2011-11-03,67.64,69.95,66.01,69.03,16.5713832814769,1863800,0.0,1.0
2011-11-02,66.93,68.41,65.61,66.65,16.0000390512883,1907300,0.0,1.0
2011-11-01,65.64,66.85,64.01,65.19,15.6495505739458,2232500,0.0,1.0
2011-10-31,68.06,72.0,67.97,68.06,16.3385244985849,2233000,0.0,1.0
2011-10-28,68.73,70.38,68.2,69.33,16.6434014617527,1378700,0.0,1.0
2011-10-27,70.46,71.5,68.35,69.34,16.6458020677619,1646000,0.0,1.0
2011-10-26,68.47,68.84,66.5,67.94,16.3097172264746,1124300,0.0,1.0
2011-10-25,68.83,69.16,67.19,67.4,16.180084501978,1388300,0.0,1.0
2011-10-24,67.91,70.28,67.5,69.31,16.6386002497344,3070300,0.0,1.0
2011-10-21,63.26,68.0,63.15,67.5,16.20409056207,3892400,0.0,1.0
2011-10-20,62.09,65.31,62.09,63.6,15.2678542184837,3655300,0.0,1.0
2011-10-19,62.47,63.15,60.31,61.19,14.6893081702676,2239800,0.0,1.0
2011-10-18,63.32,63.35,60.7,62.44,14.989383921417,1790900,0.0,1.0
2011-10-17,62.86,64.12,62.48,63.37,15.2126402802722,1500700,0.0,1.0
2011-10-14,62.89,63.51,61.15,63.37,15.2126402802722,1056000,0.0,1.0
2011-10-13,60.6,62.48,60.01,61.72,14.8165402887549,1132700,0.0,1.0
2011-10-12,61.51,63.29,60.93,61.04,14.6532990801296,1609200,0.0,1.0
2011-10-11,59.2,61.49,58.41,61.03,14.6508984741204,1633800,0.0,1.0
2011-10-10,57.81,60.48,57.71,59.59,14.3052112087963,1671400,0.0,1.0
2011-10-07,57.02,57.91,55.34,56.17,13.4842039536514,1496500,0.0,1.0
2011-10-06,53.06,56.62,52.68,56.39,13.5370172858537,2193000,0.0,1.0
2011-10-05,51.05,53.66,50.47,53.39,12.816835483095,1997300,0.0,1.0
2011-10-04,48.54,51.17,46.53,51.13,12.2742985250168,2900000,0.0,1.0
2011-10-03,52.18,53.0,48.66,48.69,11.6885506587731,2070800,0.0,1.0
2011-09-30,53.0,54.75,52.29,52.61,12.6295882143778,1784900,0.0,1.0
2011-09-29,58.3,58.3,51.13,53.91,12.9416669955732,3088300,0.0,1.0
2011-09-28,59.52,59.99,56.73,56.89,13.6570475863135,1579200,0.0,1.0
2011-09-27,60.06,61.04,58.73,59.05,14.1755784842997,2127700,0.0,1.0
2011-09-26,57.0,58.42,54.55,58.34,14.0051354576468,1853600,0.0,1.0
2011-09-23,55.83,57.19,55.61,56.54,13.5730263759916,1418300,0.0,1.0
2011-09-22,56.96,57.95,54.27,55.83,13.4025833493388,1969700,0.0,1.0
2011-09-21,60.99,61.96,59.0,59.09,14.1851809083365,2055100,0.0,1.0
2011-09-20,63.23,63.49,60.59,60.84,14.6052869599457,2436500,0.0,1.0
2011-09-19,61.8,64.3,61.46,62.81,15.0782063437572,2042400,0.0,1.0
2011-09-16,62.61,64.6,62.53,63.33,15.2030378562354,1947700,0.0,1.0
2011-09-15,63.08,63.98,61.44,62.61,15.0301942235733,1837400,0.0,1.0
2011-09-14,60.73,63.69,60.51,62.88,15.0950105858216,1743900,0.0,1.0
2011-09-13,58.25,61.57,57.54,60.8,14.5956845359089,2026400,0.0,1.0
2011-09-12,55.92,58.5,55.62,58.25,13.9835300035641,1539600,0.0,1.0
2011-09-09,57.69,58.2,55.94,56.9,13.6594481923227,1613600,0.0,1.0
2011-09-08,59.0,61.15,58.29,58.49,14.0411445477848,2017700,0.0,1.0
2011-09-07,57.29,59.36,57.09,59.28,14.2307924225112,1756400,0.0,1.0
2011-09-06,53.97,56.69,53.15,56.32,13.5202130437893,1402800,0.0,1.0
2011-09-02,56.64,57.08,55.3,55.75,13.3833785012652,989400,0.0,1.0
2011-09-01,58.02,59.35,57.49,57.9,13.8995087932422,1209900,0.0,1.0
2011-08-31,59.07,60.33,56.9,58.24,13.9811293975549,1676200,0.0,1.0
2011-08-30,58.19,59.2,57.36,58.63,14.0747530319135,1465100,0.0,1.0
2011-08-29,55.84,58.38,55.67,58.26,13.9859306095733,2083300,0.0,1.0
2011-08-26,52.61,56.02,51.97,55.04,13.2129354746123,1935300,0.0,1.0
2011-08-25,54.6,54.91,52.39,53.25,12.7832269989663,1677900,0.0,1.0
2011-08-24,53.33,55.06,51.93,54.2,13.0112845698399,2035000,0.0,1.0
2011-08-23,51.69,53.48,50.95,53.28,12.7904288169939,1742900,0.0,1.0
2011-08-22,52.8,52.98,50.68,51.32,12.3199100391916,1574900,0.0,1.0
2011-08-19,52.98,55.22,51.09,51.55,12.3751239774031,1538200,0.0,1.0
2011-08-18,55.38,55.38,52.68,53.77,12.9080585114445,2339300,0.0,1.0
2011-08-17,61.03,61.17,57.04,57.39,13.7770778867733,1523300,0.0,1.0
2011-08-16,60.64,61.54,59.98,60.42,14.5044615075595,1512000,0.0,1.0
2011-08-15,59.33,61.78,58.86,61.72,14.8165402887549,1777100,0.0,1.0
2011-08-12,58.75,59.66,56.36,58.5,14.043545153794,1339200,0.0,1.0
2011-08-11,57.22,58.84,56.53,58.07,13.9403190953986,1974200,0.0,1.0
2011-08-10,56.25,58.43,55.48,56.66,13.601833648102,3122900,0.0,1.0
2011-08-09,55.72,58.53,54.11,57.68,13.8466954610399,2653200,0.0,1.0
2011-08-08,59.13,60.87,54.4,54.89,13.1769263844744,3730500,0.0,1.0
2011-08-05,64.58,65.16,61.99,63.58,15.2630530064653,3042700,0.0,1.0
2011-08-04,68.96,69.71,63.66,63.83,15.3230681566952,2556200,0.0,1.0
2011-08-03,69.26,71.78,67.08,69.9,16.7802360042769,2468300,0.0,1.0
2011-08-02,70.61,71.72,68.78,68.98,16.5593802514309,2574100,0.0,1.0
2011-08-01,73.1,73.41,70.52,71.23,17.0995166034999,1962000,0.0,1.0
2011-07-29,70.7,72.49,69.51,72.01,17.2867638722172,1161000,0.0,1.0
2011-07-28,72.25,73.4,71.61,71.82,17.2411523580424,1586600,0.0,1.0
2011-07-27,71.6,74.81,69.81,72.24,17.3419778104286,4738900,0.0,1.0
2011-07-26,66.64,67.09,65.34,66.02,15.848800872709,2001600,0.0,1.0
2011-07-25,66.88,67.81,66.18,66.7,16.0120420813343,1107000,0.0,1.0
2011-07-22,67.97,68.44,67.25,67.76,16.266506318309,670800,0.0,1.0
2011-07-21,68.62,68.97,67.45,67.76,16.266506318309,1131800,0.0,1.0
2011-07-20,68.13,68.89,67.45,68.3,16.3961390428056,1267600,0.0,1.0
2011-07-19,65.88,67.9,65.8,67.85,16.2881117723918,836700,0.0,1.0
2011-07-18,65.42,66.37,64.78,65.46,15.7143669361941,1102500,0.0,1.0
2011-07-15,65.81,66.36,64.88,65.9,15.8199936005987,693900,0.0,1.0
2011-07-14,66.78,67.16,64.98,65.5,15.7239693602308,873200,0.0,1.0
2011-07-13,66.59,67.85,65.82,66.34,15.9256202650033,930700,0.0,1.0
2011-07-12,66.71,66.89,65.83,65.97,15.836797842663,1155500,0.0,1.0
2011-07-11,68.07,69.11,66.27,67.12,16.1128675337205,1407700,0.0,1.0
2011-07-08,68.32,69.31,67.19,69.24,16.62179600767,1209100,0.0,1.0
2011-07-07,70.0,71.7,69.4,69.54,16.6938141879459,1376800,0.0,1.0
2011-07-06,69.09,69.98,68.08,69.97,16.7970402463413,1017500,0.0,1.0
2011-07-05,68.34,69.73,68.02,68.93,16.5473772213849,1382100,0.0,1.0
