,EXPE_Open,EXPE_High,EXPE_Low,EXPE_Close,EXPE_Adj Close,EXPE_Volume,EXPE_Dividend Amount,EXPE_Split Coefficient
2014-12-30,87.7,87.86,85.41,85.97,81.684826449455,1769127,0.0,1.0
2014-12-29,89.34,89.38,87.95,88.2,83.8036721279741,1065365,0.0,1.0
2014-12-26,89.34,89.92,89.07,89.31,84.8583441921697,853982,0.0,1.0
2014-12-24,89.0,89.557,88.92,89.01,84.573297688333,265998,0.0,1.0
2014-12-23,89.75,89.97,88.87,88.92,84.487783737182,1404953,0.0,1.0
2014-12-22,88.4,89.9,88.35,89.33,84.8773472924254,1697466,0.0,1.0
2014-12-19,88.33,88.66,87.41,88.06,83.6706504261836,5206187,0.0,1.0
2014-12-18,87.6,88.3,87.15,87.79,83.4141085727306,1751855,0.0,1.0
2014-12-17,86.57,87.19,85.29,86.86,82.530464410837,2189237,0.0,1.0
2014-12-16,87.24,88.15,85.98,86.04,81.7513373003502,1767740,0.0,1.0
2014-12-15,88.19,88.66,86.68,87.33,82.9770372668478,2010690,0.0,1.0
2014-12-12,86.06,87.95,85.7,87.53,83.1670682694055,1761340,0.0,1.0
2014-12-11,88.21,89.55,87.16,87.32,82.9675357167199,1210508,0.0,1.0
2014-12-10,90.2,90.85,87.38,87.78,83.4046070226027,2353797,0.0,1.0
2014-12-09,89.54,91.02,88.3099,90.7,86.1790596599461,1352577,0.0,1.0
2014-12-08,91.13,91.5499,89.61,90.305,85.8037484298945,1773979,0.0,1.0
2014-12-05,90.17,92.08,90.025,91.35,86.7966604182588,2734913,0.0,1.0
2014-12-04,88.4,90.45,88.2,89.55,85.086381395239,2109155,0.0,1.0
2014-12-03,87.68,88.9,87.19,88.59,84.1742325829617,2429114,0.0,1.0
2014-12-02,86.62,87.85,86.62,87.52,83.1575667192777,1790535,0.0,1.0
2014-12-01,87.25,87.83,85.9,86.49,82.1789070561052,1829613,0.0,1.0
2014-11-28,86.35,87.4,86.22,87.11,82.7680031640342,712110,0.0,1.0
2014-11-26,85.81,86.155,85.14,85.59,81.3237675445952,1488744,0.0,1.0
2014-11-25,86.0,86.45,85.1,85.81,81.5328016474088,1457832,0.0,1.0
2014-11-24,84.89,85.99,84.75,85.66,81.3902783954904,1600241,0.0,1.0
2014-11-21,87.25,87.32,84.4,84.69,80.4686280330853,2259388,0.0,1.0
2014-11-20,86.45,86.8,85.52,86.08,81.7893435008617,1740059,0.0,1.0
2014-11-19,88.5,88.59,86.98,87.04,82.701492313139,1189722,0.0,1.0
2014-11-18,86.56,88.74,86.5,88.37,83.9651984801482,1644775,0.18,1.0
2014-11-17,87.63,88.0,86.77,86.94,82.4385585077818,1163954,0.0,1.0
2014-11-14,86.23,87.94,86.06,87.935,83.3820409751759,1395202,0.0,1.0
2014-11-13,87.11,87.44,85.81,86.49,82.0118578943875,1236564,0.0,1.0
2014-11-12,86.14,87.22,85.8,87.11,82.5997565172863,1775653,0.0,1.0
2014-11-11,86.18,87.16,85.75,86.46,81.9834111868279,2149245,0.0,1.0
2014-11-10,85.01,86.41,84.79,86.0,81.5472283375803,1281297,0.0,1.0
2014-11-07,84.14,85.14,83.85,85.115,80.7080504645715,1558603,0.0,1.0
2014-11-06,83.11,84.65,82.7,84.06,79.7076745820582,1763341,0.0,1.0
2014-11-05,84.01,84.84,82.97,83.05,78.7499687608843,2347545,0.0,1.0
2014-11-04,85.19,85.31,82.45,83.89,79.5464765725537,3161484,0.0,1.0
2014-11-03,84.74,86.74,84.49,85.93,81.4808526866079,2654424,0.0,1.0
2014-10-31,84.3,85.75,83.1,84.97,80.5705580447,5979350,0.0,1.0
2014-10-30,79.06,81.04,77.74,80.73,76.5500900429403,5816904,0.0,1.0
2014-10-29,80.85,80.85,79.01,79.54,75.4217039764086,2639912,0.0,1.0
2014-10-28,80.81,80.84,79.9,80.6,76.4268209768485,1302092,0.0,1.0
2014-10-27,80.98,81.1,78.95,80.38,76.218211788078,2477146,0.0,1.0
2014-10-24,79.66,81.63,78.8,81.53,77.3086689111968,1641892,0.0,1.0
2014-10-23,80.01,81.2,79.5,79.84,75.7061710520048,1911453,0.0,1.0
2014-10-22,80.77,81.76,78.79,79.01,74.9191454761886,1929945,0.0,1.0
2014-10-21,77.79,80.79,77.44,80.31,76.1518361371056,2820396,0.0,1.0
2014-10-20,74.16,77.48,74.0,77.25,73.2502719660242,2479415,0.0,1.0
2014-10-17,76.47,76.71,73.37,74.57,70.7090327573647,3192950,0.0,1.0
2014-10-16,72.48,75.21,71.23,75.08,71.1926267858783,3842989,0.0,1.0
2014-10-15,73.15,74.93,70.91,74.095,70.2586265543374,5507973,0.0,1.0
2014-10-14,76.5,77.65,73.88,74.75,70.8797130027225,6010759,0.0,1.0
2014-10-13,80.89,81.71,76.2,76.34,72.3873885033824,4606229,0.0,1.0
2014-10-10,83.75,83.83,80.935,81.0,76.8061104109768,3129033,0.0,1.0
2014-10-09,85.39,85.67,83.14,83.83,79.4895831574344,2820810,0.0,1.0
2014-10-08,84.74,85.98,83.52,85.38,80.9593297146815,2822092,0.0,1.0
2014-10-07,85.89,86.2,84.7,84.73,80.3429843842231,1967175,0.0,1.0
2014-10-06,85.46,88.1,85.46,86.57,82.0877157812131,2576695,0.0,1.0
2014-10-03,84.21,85.825,83.94,85.47,81.0446698373604,1569273,0.0,1.0
2014-10-02,84.61,84.95,82.16,83.37,79.0534003081869,2682163,0.0,1.0
2014-10-01,87.33,87.66,84.473,84.78,80.3903955634891,2530973,0.0,1.0
2014-09-30,87.07,88.28,86.58,87.62,83.0833505457999,2987453,0.0,1.0
2014-09-29,84.85,86.81,84.6,86.58,82.0971980170663,1689043,0.0,1.0
2014-09-26,84.91,86.19,84.591,85.9,81.4524059790483,1252306,0.0,1.0
2014-09-25,85.38,85.95,84.52,84.68,80.295573204957,1623207,0.0,1.0
2014-09-24,83.5,86.2,82.98,85.94,81.4903349224611,3001936,0.0,1.0
2014-09-23,83.28,84.64,82.95,83.93,79.5844055159665,1531700,0.0,1.0
2014-09-22,85.01,85.01,82.85,83.51,79.1861516101318,1684500,0.0,1.0
2014-09-19,86.44,86.51,84.5211,85.16,80.7507205259109,2248200,0.0,1.0
2014-09-18,85.7,86.14,85.1525,85.91,81.4618882149015,1060800,0.0,1.0
2014-09-17,86.08,86.12,84.28,85.345,80.9261418891953,1651000,0.0,1.0
2014-09-16,84.82,86.36,84.53,86.21,81.7463552904977,1309900,0.0,1.0
2014-09-15,86.83,86.83,84.44,85.16,80.7507205259109,1550900,0.0,1.0
2014-09-12,86.85,87.31,86.35,86.55,82.0687513095067,945400,0.0,1.0
2014-09-11,86.84,87.34,86.32,87.17,82.6566499324056,771500,0.0,1.0
2014-09-10,85.66,87.88,85.59,87.04,82.5333808663139,1753700,0.0,1.0
2014-09-09,87.74,87.85,85.72,85.93,81.4808526866079,1238200,0.0,1.0
2014-09-08,87.68,88.02,87.27,87.76,83.2161018477448,1187200,0.0,1.0
2014-09-05,88.0,88.08,87.21,87.86,83.3109242062769,1157200,0.0,1.0
2014-09-04,88.42,89.12,87.44,87.94,83.3867820931025,1735800,0.0,1.0
2014-09-03,88.38,89.26,88.045,88.4,83.82296494235,1586000,0.0,1.0
2014-09-02,86.43,88.34,86.145,88.29,83.7186603479648,1776800,0.0,1.0
2014-08-29,86.8,86.93,85.59,85.9,81.4524059790483,887100,0.0,1.0
2014-08-28,86.33,86.9,86.06,86.4,81.9265177717086,1291400,0.0,1.0
2014-08-27,87.75,87.75,86.23,86.5,82.0213401302407,1493900,0.0,1.0
2014-08-26,87.67,88.28,87.23,87.43,82.903188064589,1114600,0.0,1.0
2014-08-25,87.94,87.99,87.16,87.8,83.2540307911576,1307800,0.18,1.0
2014-08-22,87.15,87.6,86.06,87.24,82.5537809299908,1449400,0.0,1.0
2014-08-21,86.35,86.99,86.18,86.99,82.3172100309479,1394100,0.0,1.0
2014-08-20,86.31,86.5,85.31,86.15,81.522331810164,1219900,0.0,1.0
2014-08-19,86.04,86.94,86.04,86.34,81.7021256934366,1552900,0.0,1.0
2014-08-18,86.18,87.32,85.7893,86.04,81.4182406145851,1221700,0.0,1.0
2014-08-15,85.18,85.759,84.32,85.37,80.7842306051503,2027300,0.0,1.0
2014-08-14,85.01,85.36,84.15,84.93,80.3678658228349,1197500,0.0,1.0
2014-08-13,84.44,85.7,83.85,85.02,80.4530313464903,1743400,0.0,1.0
2014-08-12,83.67,84.99,83.57,84.455,79.9183811146535,1764800,0.0,1.0
2014-08-11,82.64,85.89,82.55,83.94,79.4310450626253,3533300,0.0,1.0
2014-08-08,83.28,83.8,82.4,82.55,78.115710863947,2599800,0.0,1.0
2014-08-07,82.75,84.62,82.65,83.52,79.0336059522333,1828700,0.0,1.0
2014-08-06,83.3,84.94,82.63,83.85,79.3458795389698,2016400,0.0,1.0
2014-08-05,84.69,85.955,83.73,84.35,79.8190213370555,3035000,0.0,1.0
2014-08-04,84.79,85.7,83.57,85.04,80.4719570184138,3231700,0.0,1.0
2014-08-01,82.18,84.85,81.86,84.46,79.9231125326344,7610300,0.0,1.0
2014-07-31,82.09,82.09,78.4,79.42,75.1538432079306,5183000,0.0,1.0
2014-07-30,81.0,81.7,80.36,81.68,77.292444135278,2725400,0.0,1.0
2014-07-29,80.55,81.76,80.2601,80.68,76.3461605391066,1703700,0.0,1.0
2014-07-28,79.92,80.43,79.43,80.2,75.8919444129443,1452600,0.0,1.0
2014-07-25,79.95,80.26,79.48,79.67,75.3904141069735,1146000,0.0,1.0
2014-07-24,80.5,80.97,79.0,79.9,75.6080593340929,2148700,0.0,1.0
2014-07-23,80.41,81.46,80.09,80.88,76.5354172583408,1360400,0.0,1.0
2014-07-22,79.28,80.36,78.6,80.25,75.9392585927529,1014300,0.0,1.0
2014-07-21,78.48,79.02,77.64,78.64,74.415742002917,1025800,0.0,1.0
2014-07-18,78.07,78.79,77.61,78.79,74.5576845423427,1140500,0.0,1.0
2014-07-17,79.02,79.54,77.14,77.4,73.2423503436645,1805900,0.0,1.0
2014-07-16,81.13,81.14,79.27,79.38,75.1159918640838,1212800,0.0,1.0
2014-07-15,80.33,81.01,79.55,80.6,76.2704578514129,1174500,0.0,1.0
2014-07-14,80.13,80.65,79.96,80.13,75.8257045612123,989200,0.0,1.0
2014-07-11,79.62,79.94,79.17,79.73,75.4471911227438,782700,0.0,1.0
2014-07-10,79.13,79.84,78.2601,79.325,75.0639462662944,883300,0.0,1.0
2014-07-09,79.51,80.18,79.07,80.17,75.8635559050592,1177800,0.0,1.0
2014-07-08,80.9,80.9,78.04,78.81,74.5766102142661,1629100,0.0,1.0
2014-07-07,81.81,82.07,80.31,80.85,76.5070287504557,1213700,0.0,1.0
2014-07-03,80.75,82.36,80.4081,82.21,77.7939744412488,920800,0.0,1.0
2014-07-02,80.84,81.32,80.08,80.26,75.9487214287146,958800,0.0,1.0
2014-07-01,80.0,81.0,79.76,80.78,76.4407888987237,1781800,0.0,1.0
2014-06-30,78.65,79.64,78.54,78.76,74.5292960344575,1284800,0.0,1.0
2014-06-27,76.65,79.0,76.65,78.95,74.7090899177301,1872900,0.0,1.0
2014-06-26,77.78,77.78,76.69,77.01,72.8732997411576,875200,0.0,1.0
2014-06-25,76.24,77.65,75.42,77.31,73.157184820009,1370200,0.0,1.0
2014-06-24,77.51,77.78,76.02,76.26,72.1635870440291,1783900,0.0,1.0
2014-06-23,78.54,78.54,77.67,77.83,73.6492522900182,1027000,0.0,1.0
2014-06-20,78.3,78.57,77.76,78.32,74.1129312521421,2228200,0.0,1.0
2014-06-19,80.35,80.49,77.69,77.88,73.6965664698267,3299100,0.0,1.0
2014-06-18,77.78,80.455,77.37,80.35,76.03388695237,3003900,0.0,1.0
2014-06-17,76.56,77.86,76.31,77.62,73.4505327348222,2692000,0.0,1.0
2014-06-16,74.0,74.65,73.49,74.58,70.5738306024612,1289500,0.0,1.0
2014-06-13,73.71,74.55,73.27,74.26,70.2710198516863,1134100,0.0,1.0
2014-06-12,75.74,76.0,73.79,73.98,70.0060604447584,2094300,0.0,1.0
2014-06-11,75.22,76.269,74.73,75.98,71.8986276371011,1508600,0.0,1.0
2014-06-10,74.33,75.5,74.27,75.09,71.0564352365086,1204700,0.0,1.0
2014-06-09,75.3,75.32,74.36,74.55,70.545442094576,1051200,0.0,1.0
2014-06-06,74.25,75.12,74.06,75.09,71.0564352365086,1496900,0.0,1.0
2014-06-05,73.5,74.41,73.221,74.0,70.0249861166818,1195500,0.0,1.0
2014-06-04,72.87,73.6201,72.22,73.27,69.3341990914767,1448600,0.0,1.0
2014-06-03,73.8,74.24,72.67,73.21,69.2774220757064,1751300,0.0,1.0
2014-06-02,73.69,74.45,72.88,74.22,70.2331685078395,1798600,0.0,1.0
2014-05-30,73.67,73.89,72.77,73.3,69.3625875993618,1405800,0.0,1.0
2014-05-29,73.41,73.95,73.11,73.57,69.6180841703281,1446400,0.0,1.0
2014-05-28,73.39,73.455,72.3,73.13,69.2017193880127,986100,0.15,1.0
2014-05-27,71.87,73.67,71.86,73.56,69.466136438076,1944000,0.0,1.0
2014-05-23,71.4,71.45,70.19,71.39,67.416904300085,1456500,0.0,1.0
2014-05-22,71.28,71.46,70.58,71.02,67.0674960553584,1612200,0.0,1.0
2014-05-21,70.58,71.07,70.3,70.84,66.8975136660319,1228500,0.0,1.0
2014-05-20,70.52,70.85,69.62,70.18,66.2742449051683,1363500,0.0,1.0
2014-05-19,69.55,71.04,69.41,70.66,66.7275312767055,1201500,0.0,1.0
2014-05-16,70.0,70.275,69.07,69.94,66.0476017193997,2045900,0.0,1.0
2014-05-15,70.12,70.21,68.35,69.78,65.8965062622206,3148300,0.0,1.0
2014-05-14,71.11,71.48,70.37,70.56,66.6330966159686,1459700,0.0,1.0
2014-05-13,70.7,71.64,70.62,71.11,67.1524872500216,1387600,0.0,1.0
2014-05-12,69.27,70.81,69.0,70.8,66.8597398017371,2482100,0.0,1.0
2014-05-09,68.45,69.21,67.93,68.65,64.8293945958934,1960200,0.0,1.0
2014-05-08,68.32,70.09,67.3925,68.44,64.6310818083459,3568200,0.0,1.0
2014-05-07,70.56,70.96,68.8,69.0,65.1599159084726,3408100,0.0,1.0
2014-05-06,71.55,72.09,70.41,70.51,66.5858792856001,2169300,0.0,1.0
2014-05-05,70.82,72.58,70.04,71.77,67.7757560108852,2743500,0.0,1.0
2014-05-02,71.89,73.3108,70.15,71.15,67.1902611143164,6378800,0.0,1.0
2014-05-01,71.3,74.35,71.1301,73.87,69.7588838863605,6959300,0.0,1.0
2014-04-30,70.52,71.0,69.61,70.99,67.0391656571373,2101600,0.0,1.0
2014-04-29,69.01,70.84,68.46,70.59,66.6614270141896,2603800,0.0,1.0
2014-04-28,69.68,69.79,66.93,68.57,64.7538468673039,3045700,0.0,1.0
2014-04-25,71.69,71.79,68.8,69.41,65.547098017494,2151100,0.0,1.0
2014-04-24,73.36,73.36,70.84,72.1,68.0873903913171,1826100,0.0,1.0
2014-04-23,73.41,73.836,71.84,72.48,68.4462421021174,1507100,0.0,1.0
2014-04-22,72.26,74.17,72.01,73.54,69.4472495059287,1803900,0.0,1.0
2014-04-21,72.77,72.77,71.1,72.21,68.1912685181277,1313900,0.0,1.0
2014-04-17,72.54,72.8099,71.61,72.46,68.42735516997,1951400,0.0,1.0
2014-04-16,71.79,72.62,70.66,72.44,68.4084682378226,1978300,0.0,1.0
2014-04-15,70.59,71.5,68.57,70.92,66.9730613946215,2983800,0.0,1.0
2014-04-14,69.48,71.27,69.25,70.205,66.2978535703525,1910100,0.0,1.0
2014-04-11,67.43,69.83,67.2,68.79,64.9616031209251,2951600,0.0,1.0
2014-04-10,71.91,72.33,68.56,68.6,64.782177265525,3398900,0.0,1.0
2014-04-09,70.35,72.0799,69.36,71.81,67.81352987518,2616500,0.0,1.0
2014-04-08,68.07,70.14,67.5837,70.02,66.1231494479892,2587400,0.0,1.0
2014-04-07,69.92,70.58,67.56,68.55,64.7349599351565,3553300,0.0,1.0
2014-04-04,73.91,73.91,69.555,70.05,66.1514798462103,4701500,0.0,1.0
2014-04-03,76.0,76.7299,72.81,73.43,69.3433713791181,3140400,0.0,1.0
2014-04-02,75.64,76.51,75.17,76.01,71.7797856261305,1947400,0.0,1.0
2014-04-01,72.68,76.04,72.35,75.9,71.6759074993199,2994300,0.0,1.0
2014-03-31,72.09,73.49,72.0501,72.5,68.4651290342647,1531900,0.0,1.0
2014-03-28,71.92,72.94,71.62,72.21,68.1912685181277,1638200,0.0,1.0
2014-03-27,71.16,72.49,69.93,71.83,67.8324168073274,3011200,0.0,1.0
2014-03-26,72.2,72.82,71.15,71.16,67.19970458039,1749400,0.0,1.0
2014-03-25,72.35,73.09,71.32,72.07,68.059059993096,1726500,0.0,1.0
2014-03-24,74.64,75.0,71.1716,72.294,68.2705936331467,2888900,0.0,1.0
2014-03-21,75.8,75.94,74.0501,74.2,70.0705182667923,2313100,0.0,1.0
2014-03-20,75.22,75.825,74.37,75.21,71.0243083402352,1389700,0.0,1.0
2014-03-19,77.09,77.3,74.615,75.29,71.0998560688247,1501400,0.0,1.0
2014-03-18,77.11,78.0,76.81,76.93,72.6485845049102,1331900,0.0,1.0
2014-03-17,76.31,77.45,75.9601,76.76,72.4880455816574,1333300,0.0,1.0
2014-03-14,74.91,76.63,74.91,75.77,71.5531424403619,1888300,0.0,1.0
2014-03-13,76.42,77.465,75.37,75.47,71.2698384581512,3205100,0.0,1.0
2014-03-12,74.5,76.52,73.14,76.51,72.2519589298151,2270700,0.0,1.0
2014-03-11,74.89,76.45,73.59,74.74,70.5804654347717,2642500,0.0,1.0
2014-03-10,75.26,75.8,74.75,75.23,71.0431952723826,2065200,0.0,1.0
2014-03-07,74.83,75.39,74.441,75.19,71.0054214080878,2671900,0.0,1.0
2014-03-06,75.77,76.4567,74.59,74.71,70.5521350365506,2469500,0.15,1.0
2014-03-05,77.17,77.75,75.25,75.73,71.3720703488909,2820000,0.0,1.0
2014-03-04,77.28,77.97,76.82,77.04,72.6066855893115,2623400,0.0,1.0
2014-03-03,76.45,77.85,75.97,76.7,72.2862510994313,2276500,0.0,1.0
2014-02-28,78.03,79.71,77.6201,78.53,74.0109426184921,1763400,0.0,1.0
2014-02-27,78.36,79.15,77.98,78.62,74.0957635128721,1254800,0.0,1.0
2014-02-26,79.99,80.36,78.17,78.52,74.0015180746721,1826100,0.0,1.0
2014-02-25,79.63,80.43,78.98,79.44,74.8685761061125,1859900,0.0,1.0
2014-02-24,79.61,80.2,79.16,79.26,74.6989343173524,1571200,0.0,1.0
2014-02-21,80.66,81.775,79.82,79.99,75.3869260162127,2143000,0.0,1.0
2014-02-20,79.32,80.1,78.72,79.71,75.1230387892526,2322000,0.0,1.0
2014-02-19,78.0,80.68,77.55,79.62,75.0382178948725,3661800,0.0,1.0
2014-02-18,77.33,78.06,76.15,78.02,73.5302908836719,1814900,0.0,1.0
2014-02-14,76.47,77.63,76.11,77.13,72.6915064836915,1776600,0.0,1.0
2014-02-13,75.0,78.269,74.76,76.69,72.2768265556113,2521000,0.0,1.0
2014-02-12,75.39,76.27,74.85,75.86,71.494589418551,1907900,0.0,1.0
2014-02-11,75.04,76.44,74.58,74.79,70.4861632298106,2406800,0.0,1.0
2014-02-10,74.21,75.25,73.5,74.32,70.0432096702704,2253600,0.0,1.0
2014-02-07,74.0,75.45,72.44,74.45,70.1657287399304,9089600,0.0,1.0
2014-02-06,63.82,65.67,63.61,65.14,61.3914784435066,5379800,0.0,1.0
2014-02-05,63.85,64.2,62.906,63.93,60.2511086412861,2319200,0.0,1.0
2014-02-04,63.99,64.5,63.06,63.97,60.2888068165661,2369700,0.0,1.0
2014-02-03,65.07,65.265,62.76,63.27,59.6290887491659,2424700,0.0,1.0
2014-01-31,64.5,65.54,64.32,64.98,61.2406857423866,2207800,0.0,1.0
2014-01-30,65.9,66.2775,65.41,65.52,61.7496111086668,2014600,0.0,1.0
2014-01-29,66.27,66.66,64.895,65.47,61.7024883895668,1838800,0.0,1.0
2014-01-28,65.48,67.25,65.435,66.95,63.0973208749274,1355300,0.0,1.0
2014-01-27,66.35,66.87,64.19,65.46,61.6930638457467,1964200,0.0,1.0
2014-01-24,65.93,66.49,65.26,66.3,62.4847255266271,2167100,0.0,1.0
2014-01-23,66.2,67.81,66.0407,66.5,62.6732164030272,2054100,0.0,1.0
2014-01-22,67.74,68.18,66.47,67.06,63.2009908569474,2703100,0.0,1.0
2014-01-21,68.17,68.3,65.14,67.67,63.7758880299677,7071000,0.0,1.0
2014-01-17,69.51,72.05,69.45,70.69,66.6221002636089,3305700,0.0,1.0
2014-01-16,69.05,69.55,67.78,68.48,64.539276079388,1914100,0.0,1.0
2014-01-15,69.54,70.77,69.22,69.42,65.4251831984684,1986800,0.0,1.0
2014-01-14,68.18,69.65,68.05,69.33,65.3403623040883,1866400,0.0,1.0
2014-01-13,69.65,70.23,67.47,67.87,63.9643789063677,2339200,0.0,1.0
2014-01-10,69.82,70.4,68.91,69.6,65.5948249872284,1406500,0.0,1.0
2014-01-09,70.59,70.84,69.1,69.55,65.5477022681284,1471600,0.0,1.0
2014-01-08,71.45,72.19,70.095,70.31,66.2639675984487,2458800,0.0,1.0
2014-01-07,69.26,71.72,69.075,71.45,67.3383655939292,2951200,0.0,1.0
2014-01-06,69.13,69.2,67.71,68.96,64.9916541827482,1680900,0.0,1.0
2014-01-03,69.22,69.72,68.82,69.2,65.2178432344283,1315500,0.0,1.0
2014-01-02,69.08,69.69,68.56,69.21,65.2272677782483,1398900,0.0,1.0
2013-12-31,68.91,69.76,68.81,69.66,65.6513722501485,1183600,0.0,1.0
2013-12-30,69.0,69.33,68.34,68.84,64.8785596569081,932500,0.0,1.0
2013-12-27,68.97,69.45,68.51,68.76,64.8031633063481,831300,0.0,1.0
2013-12-26,68.56,69.34,68.48,69.03,65.0576259894882,602100,0.0,1.0
2013-12-24,68.62,68.79,68.0,68.5,64.558125167028,462900,0.0,1.0
2013-12-23,67.99,68.76,67.62,68.68,64.7277669557881,1092900,0.0,1.0
2013-12-20,68.16,68.21,67.25,67.61,63.7193407670476,3162100,0.0,1.0
2013-12-19,67.71,67.79,66.505,66.795,62.9512404457173,1482400,0.0,1.0
2013-12-18,66.64,67.61,65.46,67.55,63.6627935041276,2010200,0.0,1.0
2013-12-17,65.96,66.55,65.29,66.39,62.5695464210071,1829000,0.0,1.0
2013-12-16,63.49,66.99,63.28,65.88,62.0888946861869,4400600,0.0,1.0
2013-12-13,62.94,63.67,62.29,62.73,59.1201633828856,1141600,0.0,1.0
2013-12-12,62.38,62.75,62.1,62.54,58.9410970503056,2368400,0.0,1.0
2013-12-11,63.04,63.39,62.16,62.31,58.7243325424455,2108200,0.0,1.0
2013-12-10,63.25,64.01,63.19,63.2,59.5631169424258,1245300,0.0,1.0
2013-12-09,63.62,64.13,63.27,63.5,59.8458532570259,1093400,0.0,1.0
2013-12-06,64.16,64.23,63.38,63.48,59.8270041693859,1523100,0.0,1.0
2013-12-05,62.67,63.87,62.39,63.58,59.921249607586,1999500,0.0,1.0
2013-12-04,62.16,63.15,61.92,62.84,59.2238333649057,1398000,0.0,1.0
2013-12-03,62.04,62.88,62.03,62.56,58.9599461379456,1231600,0.0,1.0
2013-12-02,63.6,63.77,62.38,62.61,59.0070688570456,1457000,0.0,1.0
2013-11-29,63.21,64.2,63.2,63.69,60.024919589606,1056500,0.0,1.0
2013-11-27,62.55,63.86,62.55,63.3,59.6573623806259,1537800,0.0,1.0
2013-11-26,61.18,62.8,61.16,62.33,58.7431816300855,1954800,0.0,1.0
2013-11-25,62.21,62.55,61.2974,61.39,57.8572745110051,1559300,0.0,1.0
2013-11-22,62.71,62.71,61.85,62.05,58.4792944031254,1882900,0.0,1.0
2013-11-21,61.12,62.66,61.11,62.59,58.9882197694056,2023400,0.0,1.0
2013-11-20,61.48,62.3,60.71,61.11,57.593387284045,2716100,0.0,1.0
2013-11-19,60.76,61.171,60.21,60.7,57.2069809874248,2005200,0.15,1.0
2013-11-18,61.24,62.0,60.89,61.05,57.3950072191008,2053400,0.0,1.0
2013-11-15,61.23,61.49,60.84,61.19,57.526625581274,1783100,0.0,1.0
2013-11-14,61.65,61.75,60.62,61.04,57.385605907517,1828400,0.0,1.0
2013-11-13,61.68,61.81,61.15,61.72,58.0248950952154,1980700,0.0,1.0
2013-11-12,61.31,62.06,60.57,62.02,58.3069344427294,2357600,0.0,1.0
2013-11-11,59.61,61.33,59.12,61.25,57.5830334507768,2417300,0.0,1.0
2013-11-08,59.16,60.69,59.095,59.88,56.2950537637962,2491700,0.0,1.0
2013-11-07,59.82,60.4898,58.101,58.91,55.3831265401675,3106300,0.0,1.0
2013-11-06,59.57,59.95,59.15,59.81,56.2292445827096,2665600,0.0,1.0
2013-11-05,60.07,60.32,59.27,59.58,56.0130144162822,3593100,0.0,1.0
2013-11-04,60.08,60.875,59.29,60.24,56.633500980813,3588500,0.0,1.0
2013-11-01,58.98,60.19,58.21,60.11,56.5112839302236,5497600,0.0,1.0
2013-10-31,58.61,59.89,57.63,58.965,55.4348337538784,16006300,0.0,1.0
2013-10-30,50.8,51.0,49.725,49.96,46.9689526726663,7170700,0.0,1.0
2013-10-29,50.16,50.88,50.05,50.68,47.6458471066999,3729200,0.0,1.0
2013-10-28,50.53,50.86,49.8025,49.93,46.9407487379149,3029600,0.0,1.0
2013-10-25,50.83,51.21,50.12,50.45,47.4296169402725,1826900,0.0,1.0
2013-10-24,48.9,50.55,48.53,50.5,47.4766234981915,3085200,0.0,1.0
2013-10-23,49.42,50.2007,48.99,49.2,46.2544529922975,4201300,0.0,1.0
2013-10-22,48.47,49.07,48.1301,48.91,45.9818149563672,3625800,0.0,1.0
2013-10-21,48.45,48.66,47.95,48.19,45.3049205223336,2959700,0.0,1.0
2013-10-18,48.39,48.96,47.91,48.43,45.5305520003448,2981200,0.0,1.0
2013-10-17,47.7,48.33,47.42,48.21,45.3237231455012,2747700,0.0,1.0
2013-10-16,48.34,48.62,47.6699,47.9,45.0322824864034,3651900,0.0,1.0
2013-10-15,48.41,48.5,47.49,47.89,45.0228811748196,6077200,0.0,1.0
2013-10-14,49.75,49.825,47.26,48.51,45.6057624930152,13257700,0.0,1.0
2013-10-11,51.32,51.95,51.03,51.73,48.6329848229989,2269500,0.0,1.0
2013-10-10,50.63,51.69,50.58,51.392,48.3152204914665,2664600,0.0,1.0
2013-10-09,50.62,50.69,48.85,49.99,46.9971566074177,4059700,0.0,1.0
2013-10-08,51.67,51.95,49.71,50.63,47.5988405487809,4302300,0.0,1.0
2013-10-07,51.39,52.31,51.13,51.77,48.6705900693341,2288900,0.0,1.0
2013-10-04,52.07,52.26,51.48,51.67,48.5765769534961,3586900,0.0,1.0
2013-10-03,53.4,53.8,52.06,52.15,49.0278399095185,2173300,0.0,1.0
2013-10-02,52.51,54.12,52.5,53.46,50.2594117269964,3287200,0.0,1.0
2013-10-01,51.69,52.89,51.69,52.86,49.6953330319684,2179200,0.0,1.0
2013-09-30,51.54,52.34,51.42,51.81,48.7081953156693,2621800,0.0,1.0
2013-09-27,51.84,52.3,51.25,52.21,49.0842477790213,2880600,0.0,1.0
2013-09-26,51.66,52.45,51.12,52.02,48.9056228589291,2012200,0.0,1.0
2013-09-25,52.48,52.53,51.5,51.59,48.5013664608257,1788200,0.0,1.0
2013-09-24,51.77,52.44,51.39,52.19,49.0654451558537,3012100,0.0,1.0
2013-09-23,52.64,53.17,51.81,51.86,48.7552018735883,2802100,0.0,1.0
2013-09-20,53.3,54.03,52.79,52.82,49.6577277856332,6033000,0.0,1.0
2013-09-19,53.65,53.82,52.675,53.12,49.9397671331472,3515200,0.0,1.0
