,CLB_Open,CLB_High,CLB_Low,CLB_Close,CLB_Adj Close,CLB_Volume,CLB_Dividend Amount,CLB_Split Coefficient
2003-10-16,14.84,15.35,14.84,15.06,6.08483825481966,78400,0.0,1.0
2003-10-15,15.0,15.06,14.89,14.89,6.0161515016112,84100,0.0,1.0
2003-10-14,14.99,15.13,14.99,15.0,6.06059587133432,26900,0.0,1.0
2003-10-13,14.85,15.2,14.8,15.0,6.06059587133432,119800,0.0,1.0
2003-10-10,14.42,14.85,14.42,14.85,5.99998991262098,102700,0.0,1.0
2003-10-09,14.4,14.6,14.3,14.49,5.85453561170896,58000,0.0,1.0
2003-10-08,13.95,14.65,13.95,14.33,5.78988925574806,89800,0.0,1.0
2003-10-07,14.7,14.7,14.12,14.12,5.70504091354938,70600,0.0,1.0
2003-10-06,14.54,14.7,14.5,14.67,5.92726276216497,42900,0.0,1.0
2003-10-03,14.75,14.8,14.58,14.64,5.9151415704223,58600,0.0,1.0
2003-10-02,14.3,14.71,14.3,14.65,5.91918196766986,34900,0.0,1.0
2003-10-01,14.0,14.45,14.0,14.35,5.79797005024317,288500,0.0,1.0
2003-09-30,13.59,14.26,13.4,14.05,5.67675813281648,53800,0.0,1.0
2003-09-29,13.43,13.7,13.43,13.6,5.49494025667645,105700,0.0,1.0
2003-09-26,13.95,13.95,13.38,13.48,5.44645548970578,71300,0.0,1.0
2003-09-25,14.18,14.29,13.83,13.97,5.64443495483603,55300,0.0,1.0
2003-09-24,14.29,14.65,14.2,14.25,5.75756607776761,62100,0.0,1.0
2003-09-23,14.05,14.35,13.9,14.2,5.73736409152982,124100,0.0,1.0
2003-09-22,13.9,13.9,13.79,13.85,5.59595018786536,56900,0.0,1.0
2003-09-19,14.01,14.05,13.63,13.9,5.61615217410314,78400,0.0,1.0
2003-09-18,13.9,14.1,13.71,14.01,5.66059654382626,120900,0.0,1.0
2003-09-17,13.76,14.1,13.76,13.9,5.61615217410314,58200,0.0,1.0
2003-09-16,13.95,13.98,13.75,13.84,5.5919097906178,123700,0.0,1.0
2003-09-15,14.15,14.3,14.02,14.05,5.67675813281648,75300,0.0,1.0
2003-09-12,13.85,14.6,13.85,14.15,5.71716210529204,124100,0.0,1.0
2003-09-11,13.9,14.32,13.83,13.95,5.63635416034092,84300,0.0,1.0
2003-09-10,14.26,14.4,13.85,13.91,5.6201925713507,44700,0.0,1.0
2003-09-09,14.26,14.72,14.26,14.27,5.76564687226272,89500,0.0,1.0
2003-09-08,14.15,14.65,14.15,14.26,5.76160647501516,85500,0.0,1.0
2003-09-05,14.1,14.59,14.1,14.2,5.73736409152982,109500,0.0,1.0
2003-09-04,13.49,14.1,13.49,14.1,5.69696011905426,146400,0.0,1.0
2003-09-03,13.35,13.5,13.3,13.45,5.43433429796311,173400,0.0,1.0
2003-09-02,13.42,13.48,13.09,13.35,5.39393032548755,49600,0.0,1.0
2003-08-29,13.38,13.5,13.35,13.35,5.39393032548755,64900,0.0,1.0
2003-08-28,13.23,13.4,13.15,13.34,5.38988992823999,59900,0.0,1.0
2003-08-27,13.0,13.32,13.0,13.18,5.32524357227909,66400,0.0,1.0
2003-08-26,12.51,13.05,12.51,13.0,5.25251642182308,299400,0.0,1.0
2003-08-25,12.56,12.75,12.5,12.56,5.07473894293061,163400,0.0,1.0
2003-08-22,12.99,12.99,12.66,12.66,5.11514291540617,100700,0.0,1.0
2003-08-21,12.98,13.0,12.9,12.9,5.21211244934752,126100,0.0,1.0
2003-08-20,13.0,13.11,12.9,12.95,5.2323144355853,140300,0.0,1.0
2003-08-19,12.93,13.02,12.92,13.0,5.25251642182308,119100,0.0,1.0
2003-08-18,12.98,13.05,12.75,12.83,5.18382966861462,107800,0.0,1.0
2003-08-15,12.8,13.1,12.8,13.08,5.28483959980353,51400,0.0,1.0
2003-08-14,13.25,13.4,12.85,12.87,5.19999125760485,57600,0.0,1.0
2003-08-13,13.27,13.6,13.17,13.25,5.35352635301198,87800,0.0,1.0
2003-08-12,13.12,13.3,13.12,13.26,5.35756675025954,29000,0.0,1.0
2003-08-11,12.85,13.25,12.85,13.12,5.30100118879375,60900,0.0,1.0
2003-08-08,12.6,12.99,12.6,12.8,5.17170847687196,59400,0.0,1.0
2003-08-07,12.61,12.76,12.51,12.64,5.10706212091106,75700,0.0,1.0
2003-08-06,12.75,12.94,12.4,12.61,5.09494092916839,187800,0.0,1.0
2003-08-05,12.48,13.24,12.45,13.11,5.2969607915462,138500,0.0,1.0
2003-08-04,12.85,12.87,12.52,12.53,5.06261775118794,51600,0.0,1.0
2003-08-01,12.9,13.0,12.51,12.95,5.2323144355853,91600,0.0,1.0
2003-07-31,12.3,12.94,12.24,12.9,5.21211244934752,156900,0.0,1.0
2003-07-30,11.5,12.35,11.5,12.3,4.96968861449415,256600,0.0,1.0
2003-07-29,11.43,11.53,10.85,11.0,4.44443697231184,114200,0.0,1.0
2003-07-28,11.28,11.49,11.28,11.39,4.60201246496653,23500,0.0,1.0
2003-07-25,11.05,11.28,11.05,11.28,4.55756809524341,99900,0.0,1.0
2003-07-24,11.45,11.45,11.01,11.11,4.48888134203495,191800,0.0,1.0
2003-07-23,11.03,11.65,11.01,11.35,4.5858508759763,60700,0.0,1.0
2003-07-22,10.95,11.12,10.95,11.02,4.45251776680695,41600,0.0,1.0
2003-07-21,11.07,11.1,10.85,10.99,4.44039657506428,71800,0.0,1.0
2003-07-18,11.05,11.15,11.05,11.09,4.48080054753984,101800,0.0,1.0
2003-07-17,11.15,11.25,11.1,11.1,4.4848409447874,75500,0.0,1.0
2003-07-16,11.1,11.5,11.1,11.31,4.56968928698608,84300,0.0,1.0
2003-07-15,11.35,11.53,11.05,11.05,4.46463895854962,102700,0.0,1.0
2003-07-14,11.1,11.54,11.1,11.41,4.61009325946164,81400,0.0,1.0
2003-07-11,11.28,11.3,11.1,11.18,4.51716412276785,193600,0.0,1.0
2003-07-10,11.4,11.44,11.21,11.27,4.55352769799585,75500,0.0,1.0
2003-07-09,11.33,11.47,11.28,11.44,4.62221445120431,75200,0.0,1.0
2003-07-08,11.43,11.48,11.24,11.43,4.61817405395675,855600,0.0,1.0
2003-07-07,11.38,11.5,11.25,11.25,4.54544690350074,120700,0.0,1.0
2003-07-03,11.05,11.6,11.05,11.37,4.59393167047142,68600,0.0,1.0
2003-07-02,11.05,11.39,11.05,11.1,4.4848409447874,101300,0.0,1.0
2003-07-01,10.75,11.16,10.74,11.05,4.46463895854962,153400,0.0,1.0
2003-06-30,10.4,11.15,10.4,10.8,4.36362902736071,152900,0.0,1.0
2003-06-27,10.6,10.62,10.31,10.47,4.23029591819136,32200,0.0,1.0
2003-06-26,10.51,10.64,10.36,10.41,4.20605353470602,63900,0.0,1.0
2003-06-25,10.35,10.7,10.35,10.6,4.28282108240959,134600,0.0,1.0
2003-06-24,10.6,10.78,10.4,10.45,4.22221512369624,51500,0.0,1.0
2003-06-23,11.0,11.05,10.59,10.65,4.30302306864737,71700,0.0,1.0
2003-06-20,10.92,11.09,10.76,11.0,4.44443697231184,251500,0.0,1.0
2003-06-19,10.75,11.05,10.75,10.9,4.40403299983627,161100,0.0,1.0
2003-06-18,10.93,10.98,10.65,10.8,4.36362902736071,85700,0.0,1.0
2003-06-17,10.94,11.2,10.93,11.0,4.44443697231184,158800,0.0,1.0
2003-06-16,11.15,11.15,10.85,10.94,4.4201945888265,74500,0.0,1.0
2003-06-13,11.41,11.48,11.0,11.15,4.50504293102518,35000,0.0,1.0
2003-06-12,11.74,11.91,11.3,11.45,4.62625484845187,103400,0.0,1.0
2003-06-11,11.1,11.64,10.85,11.64,4.70302239615543,216100,0.0,1.0
2003-06-10,11.0,11.12,11.0,11.12,4.49292173928251,150700,0.0,1.0
2003-06-09,11.05,11.05,10.8,10.95,4.42423498607406,26400,0.0,1.0
2003-06-06,11.0,11.2,11.0,11.09,4.48080054753984,98500,0.0,1.0
2003-06-05,11.08,11.1,10.82,11.05,4.46463895854962,106800,0.0,1.0
2003-06-04,11.04,11.04,10.85,10.99,4.44039657506428,129700,0.0,1.0
2003-06-03,11.15,11.17,10.9,10.99,4.44039657506428,84100,0.0,1.0
2003-06-02,11.1,11.32,11.06,11.15,4.50504293102518,183600,0.0,1.0
2003-05-30,11.4,11.4,11.11,11.2,4.52524491726296,128500,0.0,1.0
2003-05-29,11.58,11.59,11.15,11.42,4.6141336567092,20700,0.0,1.0
2003-05-28,11.3,11.58,11.27,11.58,4.6787800126701,65300,0.0,1.0
2003-05-27,11.24,11.66,11.24,11.35,4.5858508759763,80400,0.0,1.0
2003-05-23,11.4,11.53,11.24,11.24,4.54140650625319,58100,0.0,1.0
2003-05-22,11.52,11.74,11.36,11.4,4.60605286221409,75500,0.0,1.0
2003-05-21,11.18,11.55,10.83,11.55,4.66665882092743,125300,0.0,1.0
2003-05-20,11.2,11.3,10.93,11.1,4.4848409447874,30300,0.0,1.0
2003-05-19,12.01,12.1,11.3,11.3,4.56564888973852,31700,0.0,1.0
2003-05-16,11.18,12.1,11.05,12.06,4.8727190805528,137500,0.0,1.0
2003-05-15,11.2,11.33,11.17,11.23,4.53736610900563,82700,0.0,1.0
2003-05-14,11.49,11.57,11.12,11.35,4.5858508759763,71400,0.0,1.0
2003-05-13,11.18,11.49,11.0,11.49,4.64241643744209,63300,0.0,1.0
2003-05-12,10.75,11.28,10.75,11.28,4.55756809524341,38400,0.0,1.0
2003-05-09,10.45,11.3,10.15,11.3,4.56564888973852,133600,0.0,1.0
2003-05-08,10.6,10.85,10.4,10.4,4.20201313745846,49900,0.0,1.0
2003-05-07,10.5,10.66,10.45,10.65,4.30302306864737,41600,0.0,1.0
2003-05-06,10.4,10.62,10.31,10.55,4.26261909617181,44700,0.0,1.0
2003-05-05,10.1,10.45,10.1,10.35,4.18181115122068,50500,0.0,1.0
2003-05-02,10.08,10.25,9.95,10.04,4.05655883654644,48100,0.0,1.0
2003-05-01,9.98,10.1,9.75,10.08,4.07272042553666,110800,0.0,1.0
2003-04-30,9.73,10.05,9.55,10.0,4.04039724755622,187300,0.0,1.0
2003-04-29,10.1,10.2,9.69,9.83,3.97171049434776,112500,0.0,1.0
2003-04-28,9.9,10.12,9.85,10.12,4.08888201452689,25300,0.0,1.0
2003-04-25,9.88,9.95,9.65,9.95,4.02019526131843,15600,0.0,1.0
2003-04-24,10.05,10.13,9.88,9.88,3.99191248058554,42200,0.0,1.0
2003-04-23,10.15,10.15,9.92,10.0,4.04039724755622,22600,0.0,1.0
2003-04-22,9.8,10.23,9.75,10.18,4.11312439801223,89000,0.0,1.0
2003-04-21,9.8,10.0,9.66,10.0,4.04039724755622,92200,0.0,1.0
2003-04-17,9.84,10.05,9.84,9.9,3.99999327508065,36300,0.0,1.0
2003-04-16,9.95,9.95,9.7,9.84,3.97575089159532,58100,0.0,1.0
2003-04-15,10.4,10.44,9.82,9.9,3.99999327508065,183300,0.0,1.0
2003-04-14,10.05,10.35,9.9,10.35,4.18181115122068,120300,0.0,1.0
2003-04-11,9.7,10.15,9.66,10.05,4.060599233794,153600,0.0,1.0
2003-04-10,9.65,10.19,9.65,9.8,3.95958930260509,167500,0.0,1.0
2003-04-09,9.6,9.69,9.55,9.6,3.87878135765397,96200,0.0,1.0
2003-04-08,9.65,9.85,9.64,9.66,3.9030237411393,147700,0.0,1.0
2003-04-07,9.51,9.93,9.5,9.7,3.91918533012953,170900,0.0,1.0
2003-04-04,9.44,9.5,9.4,9.43,3.81009460444551,119700,0.0,1.0
2003-04-03,9.3,9.49,9.3,9.43,3.81009460444551,162900,0.0,1.0
2003-04-02,9.0,9.4,8.9,9.34,3.7737310292175,404100,0.0,1.0
2003-04-01,9.98,9.98,8.81,9.09,3.6727210980286,515300,0.0,1.0
2003-03-31,10.25,10.43,10.14,10.4,4.20201313745846,99200,0.0,1.0
2003-03-28,10.25,10.33,10.15,10.31,4.16564956223046,30100,0.0,1.0
2003-03-27,10.05,10.28,10.0,10.28,4.15352837048779,126400,0.0,1.0
2003-03-26,10.04,10.08,10.0,10.05,4.060599233794,30900,0.0,1.0
2003-03-25,9.95,10.12,9.9,10.02,4.04847804205133,119200,0.0,1.0
2003-03-24,9.8,10.05,9.75,10.0,4.04039724755622,141800,0.0,1.0
2003-03-21,9.7,9.97,9.7,9.86,3.98383168609043,162700,0.0,1.0
2003-03-20,9.35,9.6,9.34,9.6,3.87878135765397,293500,0.0,1.0
2003-03-19,9.6,9.6,9.25,9.33,3.76969063196995,274200,0.0,1.0
2003-03-18,9.25,9.48,9.15,9.3,3.75756944022728,108500,0.0,1.0
2003-03-17,8.8,9.35,8.8,9.25,3.7373674539895,197100,0.0,1.0
2003-03-14,8.84,8.86,8.7,8.8,3.55554957784947,169800,0.0,1.0
2003-03-13,8.85,9.0,8.71,8.84,3.57171116683969,151700,0.0,1.0
2003-03-12,8.85,9.0,8.75,8.9,3.59595355032503,57400,0.0,1.0
2003-03-11,9.09,9.09,8.74,8.85,3.57575156408725,85300,0.0,1.0
2003-03-10,9.3,9.32,9.0,9.1,3.67676149527616,185300,0.0,1.0
2003-03-07,9.3,9.35,9.2,9.25,3.7373674539895,93400,0.0,1.0
2003-03-06,9.4,9.4,9.3,9.34,3.7737310292175,395200,0.0,1.0
2003-03-05,9.75,9.9,9.3,9.3,3.75756944022728,393300,0.0,1.0
2003-03-04,10.45,10.5,10.1,10.1,4.08080122003178,112500,0.0,1.0
2003-03-03,10.9,10.91,10.37,10.49,4.23837671268647,157300,0.0,1.0
2003-02-28,11.5,11.65,10.7,10.9,4.40403299983627,894400,0.0,1.0
2003-02-27,12.85,12.85,12.5,12.7,5.13130450439639,45800,0.0,1.0
2003-02-26,12.75,12.97,12.7,12.82,5.17978927136707,16900,0.0,1.0
2003-02-25,12.9,13.08,12.75,12.83,5.18382966861462,71400,0.0,1.0
2003-02-24,12.75,12.95,12.75,12.87,5.19999125760485,44500,0.0,1.0
2003-02-21,12.52,12.8,12.52,12.75,5.15150649063417,194900,0.0,1.0
2003-02-20,12.75,12.83,12.6,12.6,5.09090053192083,85300,0.0,1.0
2003-02-19,12.92,12.99,12.8,12.8,5.17170847687196,44400,0.0,1.0
2003-02-18,12.58,12.99,12.5,12.93,5.22423364109019,36200,0.0,1.0
2003-02-14,12.8,12.81,12.55,12.68,5.12322370990128,34100,0.0,1.0
2003-02-13,12.91,12.94,12.76,12.78,5.16362768237684,59200,0.0,1.0
2003-02-12,12.76,13.03,12.76,12.91,5.21615284659507,55500,0.0,1.0
2003-02-11,13.15,13.25,12.86,12.86,5.19595086035729,64800,0.0,1.0
2003-02-10,13.05,13.44,13.03,13.2,5.3333243667742,65500,0.0,1.0
2003-02-07,12.94,13.2,12.9,12.99,5.24847602457552,54700,0.0,1.0
2003-02-06,12.87,13.0,12.87,12.96,5.23635483283285,54400,0.0,1.0
2003-02-05,12.9,12.97,12.55,12.88,5.2040316548524,98700,0.0,1.0
2003-02-04,12.9,13.19,12.8,12.81,5.17574887411951,109200,0.0,1.0
2003-02-03,12.31,13.04,12.1,12.9,5.21211244934752,126400,0.0,1.0
2003-01-31,12.15,12.47,12.15,12.3,4.96968861449415,108600,0.0,1.0
2003-01-30,11.76,12.25,11.76,12.21,4.93332503926614,98400,0.0,1.0
2003-01-29,11.4,11.75,11.4,11.56,4.67069921817498,60200,0.0,1.0
2003-01-28,11.4,11.75,11.4,11.56,4.67069921817498,125300,0.0,1.0
2003-01-27,11.55,11.72,11.33,11.37,4.59393167047142,174500,0.0,1.0
2003-01-24,11.4,11.9,11.2,11.23,4.53736610900563,87900,0.0,1.0
2003-01-23,11.55,11.57,11.35,11.49,4.64241643744209,81100,0.0,1.0
2003-01-22,11.21,11.5,11.0,11.47,4.63433564294698,65500,0.0,1.0
2003-01-21,11.17,11.4,11.0,11.25,4.54544690350074,51200,0.0,1.0
2003-01-17,11.26,11.32,11.1,11.1,4.4848409447874,47800,0.0,1.0
2003-01-16,11.13,11.3,11.07,11.28,4.55756809524341,34900,0.0,1.0
2003-01-15,11.0,11.18,10.8,11.12,4.49292173928251,60100,0.0,1.0
2003-01-14,11.13,11.13,10.86,11.0,4.44443697231184,21000,0.0,1.0
2003-01-13,11.45,11.45,11.1,11.23,4.53736610900563,46100,0.0,1.0
2003-01-10,11.35,11.55,11.35,11.44,4.62221445120431,94400,0.0,1.0
2003-01-09,11.22,11.45,11.22,11.41,4.61009325946164,57800,0.0,1.0
2003-01-08,11.18,11.26,11.05,11.2,4.52524491726296,51700,0.0,1.0
2003-01-07,11.53,11.53,11.15,11.2,4.52524491726296,73600,0.0,1.0
2003-01-06,11.63,11.72,11.4,11.55,4.66665882092743,79100,0.0,1.0
2003-01-03,11.3,11.81,11.3,11.73,4.73938597138344,75800,0.0,1.0
2003-01-02,11.25,11.6,11.25,11.53,4.65857802643232,45400,0.0,1.0
2002-12-31,11.05,11.55,11.0,11.35,4.5858508759763,94800,0.0,1.0
2002-12-30,11.05,11.17,10.86,11.1,4.4848409447874,151400,0.0,1.0
2002-12-27,11.49,11.49,11.05,11.15,4.50504293102518,50300,0.0,1.0
2002-12-26,11.77,11.8,11.45,11.5,4.64645683468965,54900,0.0,1.0
2002-12-24,11.7,11.87,11.65,11.77,4.75554756037366,55400,0.0,1.0
2002-12-23,10.91,11.9,10.91,11.9,4.8080727245919,113500,0.0,1.0
2002-12-20,11.0,11.2,10.9,11.01,4.44847736955939,159900,0.0,1.0
2002-12-19,10.25,11.05,10.25,11.05,4.46463895854962,313500,0.0,1.0
2002-12-18,11.13,11.13,11.01,11.05,4.46463895854962,17500,0.0,1.0
2002-12-17,11.3,11.41,11.14,11.15,4.50504293102518,44000,0.0,1.0
2002-12-16,11.15,11.4,11.15,11.35,4.5858508759763,69300,0.0,1.0
2002-12-13,11.1,11.15,10.99,11.15,4.50504293102518,57300,0.0,1.0
2002-12-12,11.1,11.3,11.1,11.17,4.51312372552029,50000,0.0,1.0
2002-12-11,11.2,11.2,10.85,11.1,4.4848409447874,161600,0.0,1.0
2002-12-10,11.15,11.34,10.9,11.25,4.54544690350074,111100,0.0,1.0
2002-12-09,11.15,11.3,11.05,11.15,4.50504293102518,146900,0.0,1.0
2002-12-06,11.18,11.46,10.9,11.25,4.54544690350074,141800,0.0,1.0
2002-12-05,10.75,11.27,10.73,11.21,4.52928531451052,115000,0.0,1.0
2002-12-04,10.65,10.77,10.65,10.77,4.35150783561804,75300,0.0,1.0
2002-12-03,10.57,10.76,10.57,10.7,4.32322505488515,85700,0.0,1.0
2002-12-02,10.6,10.75,10.56,10.67,4.31110386314248,95200,0.0,1.0
2002-11-29,10.75,10.75,10.65,10.65,4.30302306864737,10200,0.0,1.0
2002-11-27,10.62,10.75,10.58,10.74,4.33938664387537,71400,0.0,1.0
2002-11-26,10.6,10.8,10.53,10.6,4.28282108240959,96300,0.0,1.0
2002-11-25,10.58,10.75,10.5,10.62,4.2909018769047,91500,0.0,1.0
2002-11-22,10.8,10.81,10.5,10.61,4.28686147965714,83900,0.0,1.0
2002-11-21,10.6,10.95,10.6,10.85,4.38383101359849,98100,0.0,1.0
2002-11-20,10.0,11.05,10.0,10.65,4.30302306864737,241200,0.0,1.0
2002-11-19,9.59,10.0,9.54,9.99,4.03635685030866,105200,0.0,1.0
2002-11-18,9.68,9.68,9.5,9.62,3.88686215214908,67900,0.0,1.0
2002-11-15,9.55,9.75,9.55,9.66,3.9030237411393,77900,0.0,1.0
2002-11-14,9.15,9.54,9.1,9.53,3.85049857692107,35100,0.0,1.0
2002-11-13,9.11,9.14,9.05,9.05,3.65655950903837,55100,0.0,1.0
2002-11-12,9.25,9.25,9.05,9.05,3.65655950903837,89000,0.0,1.0
2002-11-11,9.37,9.5,9.25,9.25,3.7373674539895,80300,0.0,1.0
2002-11-08,9.5,9.5,9.3,9.37,3.78585222096017,17200,0.0,1.0
2002-11-07,9.6,9.6,9.3,9.5,3.8383773851784,27700,0.0,1.0
2002-11-06,9.55,9.71,9.5,9.6,3.87878135765397,58100,0.0,1.0
2002-11-05,9.35,9.6,9.35,9.53,3.85049857692107,75600,0.0,1.0
2002-11-04,9.37,9.6,9.35,9.45,3.81817539894062,61000,0.0,1.0
2002-11-01,9.4,9.4,9.2,9.27,3.74544824848461,42300,0.0,1.0
2002-10-31,9.44,9.7,9.36,9.43,3.81009460444551,115700,0.0,1.0
2002-10-30,8.9,9.5,8.9,9.44,3.81413500169307,82600,0.0,1.0
2002-10-29,8.75,9.0,8.7,8.9,3.59595355032503,25400,0.0,1.0
2002-10-28,8.8,9.04,8.68,8.82,3.56363037234458,119100,0.0,1.0
2002-10-25,8.99,9.05,8.78,8.88,3.58787275582992,219400,0.0,1.0
2002-10-24,9.65,9.75,9.47,9.47,3.82625619343574,54100,0.0,1.0
2002-10-23,9.65,9.72,9.53,9.63,3.89090254939664,236800,0.0,1.0
2002-10-22,9.5,9.8,9.39,9.66,3.9030237411393,167200,0.0,1.0
2002-10-21,9.32,9.5,9.27,9.5,3.8383773851784,47800,0.0,1.0
2002-10-18,9.24,9.49,9.22,9.42,3.80605420719795,23900,0.0,1.0
2002-10-17,9.2,9.25,9.02,9.2,3.71716546775172,218400,0.0,1.0
2002-10-16,9.28,9.3,9.14,9.15,3.69696348151394,270500,0.0,1.0
2002-10-15,9.25,9.6,9.25,9.3,3.75756944022728,172400,0.0,1.0
2002-10-14,9.3,9.3,9.15,9.2,3.71716546775172,49600,0.0,1.0
2002-10-11,8.15,9.49,8.15,9.22,3.72524626224683,159200,0.0,1.0
2002-10-10,7.9,8.15,7.9,8.05,3.25251978428275,88200,0.0,1.0
2002-10-09,8.2,8.2,7.9,8.0,3.23231779804497,145600,0.0,1.0
2002-10-08,8.63,8.65,8.26,8.26,3.33736812648143,148400,0.0,1.0
2002-10-07,9.1,9.1,8.55,8.6,3.47474163289834,94900,0.0,1.0
2002-10-04,9.24,9.26,9.0,9.08,3.66868070078104,113200,0.0,1.0
2002-10-03,9.43,9.44,9.15,9.21,3.72120586499927,68900,0.0,1.0
2002-10-02,9.7,9.9,9.36,9.37,3.78585222096017,33100,0.0,1.0
2002-10-01,9.28,9.9,9.25,9.8,3.95958930260509,56200,0.0,1.0
2002-09-30,9.3,9.38,9.12,9.37,3.78585222096017,47300,0.0,1.0
2002-09-27,9.55,9.64,9.3,9.32,3.76565023472239,44700,0.0,1.0
2002-09-26,9.45,9.6,9.35,9.6,3.87878135765397,30400,0.0,1.0
2002-09-25,9.5,9.5,9.2,9.4,3.79797341270284,85100,0.0,1.0
2002-09-24,9.4,9.62,9.4,9.55,3.85857937141619,107100,0.0,1.0
2002-09-23,10.0,10.04,9.25,9.44,3.81413500169307,74400,0.0,1.0
2002-09-20,10.06,10.1,9.95,10.04,4.05655883654644,113100,0.0,1.0
2002-09-19,10.11,10.25,9.99,10.06,4.06463963104155,97900,0.0,1.0
2002-09-18,10.07,10.2,10.0,10.1,4.08080122003178,167300,0.0,1.0
2002-09-17,10.25,10.45,10.0,10.17,4.10908400076467,406400,0.0,1.0
2002-09-16,10.2,10.32,10.0,10.22,4.12928598700245,57700,0.0,1.0
2002-09-13,10.15,10.25,10.05,10.17,4.10908400076467,278300,0.0,1.0
2002-09-12,10.15,10.35,10.15,10.15,4.10100320626956,24500,0.0,1.0
2002-09-11,10.05,10.25,10.05,10.15,4.10100320626956,72100,0.0,1.0
2002-09-10,10.26,10.26,10.02,10.08,4.07272042553666,172600,0.0,1.0
2002-09-09,9.98,10.35,9.95,10.16,4.10504360351711,103400,0.0,1.0
2002-09-06,10.03,10.2,10.0,10.01,4.04443764480377,48500,0.0,1.0
2002-09-05,10.07,10.08,9.95,10.0,4.04039724755622,68600,0.0,1.0
2002-09-04,9.9,10.27,9.85,10.12,4.08888201452689,86700,0.0,1.0
2002-09-03,10.1,10.25,9.96,10.0,4.04039724755622,118000,0.0,1.0
2002-08-30,10.0,10.21,10.0,10.16,4.10504360351711,31100,0.0,1.0
2002-08-29,10.0,10.05,9.9,9.99,4.03635685030866,102800,0.0,1.0
2002-08-28,10.0,10.2,10.0,10.01,4.04443764480377,68400,0.0,1.0
2002-08-27,9.85,10.12,9.82,10.0,4.04039724755622,119100,0.0,1.0
2002-08-26,9.3,9.87,9.25,9.82,3.9676700971002,167700,0.0,1.0
2002-08-23,9.65,9.65,9.28,9.28,3.74948864573217,59700,0.0,1.0
2002-08-22,9.5,9.64,9.41,9.63,3.89090254939664,105700,0.0,1.0
2002-08-21,9.3,9.4,9.25,9.3,3.75756944022728,105000,0.0,1.0
2002-08-20,9.4,9.4,9.28,9.3,3.75756944022728,92900,0.0,1.0
2002-08-19,9.8,9.8,9.47,9.5,3.8383773851784,130000,0.0,1.0
2002-08-16,9.49,9.6,9.41,9.5,3.8383773851784,350000,0.0,1.0
2002-08-15,9.29,9.5,9.23,9.5,3.8383773851784,111900,0.0,1.0
2002-08-14,9.15,9.3,8.95,9.29,3.75352904297972,96400,0.0,1.0
2002-08-13,9.29,9.3,9.14,9.15,3.69696348151394,22900,0.0,1.0
2002-08-12,9.2,9.38,9.15,9.29,3.75352904297972,87700,0.0,1.0
2002-08-09,9.06,9.25,9.0,9.2,3.71716546775172,100000,0.0,1.0
2002-08-08,8.9,9.15,8.82,9.15,3.69696348151394,103500,0.0,1.0
2002-08-07,8.93,9.18,8.83,8.89,3.59191315307748,69300,0.0,1.0
2002-08-06,8.75,8.98,8.6,8.9,3.59595355032503,125200,0.0,1.0
2002-08-05,8.75,9.1,8.59,8.67,3.50302441363124,118100,0.0,1.0
2002-08-02,9.4,9.4,8.68,8.75,3.53534759161169,115200,0.0,1.0
2002-08-01,9.55,9.65,9.39,9.4,3.79797341270284,113400,0.0,1.0
2002-07-31,9.48,9.72,9.48,9.52,3.84645817967352,475600,0.0,1.0
2002-07-30,9.1,9.59,8.99,9.38,3.78989261820773,329600,0.0,1.0
2002-07-29,8.94,9.15,8.76,9.1,3.67676149527616,687200,0.0,1.0
2002-07-26,8.8,9.0,8.8,8.98,3.62827672830548,43300,0.0,1.0
2002-07-25,8.52,9.3,8.52,8.8,3.55554957784947,71600,0.0,1.0
2002-07-24,8.65,9.06,8.5,8.51,3.43837805767034,130500,0.0,1.0
2002-07-23,9.39,9.39,8.64,8.75,3.53534759161169,83300,0.0,1.0
2002-07-22,9.55,9.56,8.7,9.4,3.79797341270284,197600,0.0,1.0
2002-07-19,9.9,9.95,9.52,9.55,3.85857937141619,164200,0.0,1.0
2002-07-18,10.0,10.0,9.88,9.96,4.02423565856599,151800,0.0,1.0
2002-07-17,9.8,10.12,9.8,10.0,4.04039724755622,175700,0.0,1.0
2002-07-16,9.81,9.81,9.52,9.75,3.93938731636731,475100,0.0,1.0
2002-07-15,10.15,10.35,9.3,9.8,3.95958930260509,163500,0.0,1.0
2002-07-12,10.1,10.25,9.95,10.15,4.10100320626956,137000,0.0,1.0
2002-07-11,10.15,10.35,9.86,10.06,4.06463963104155,238700,0.0,1.0
2002-07-10,11.2,11.2,10.4,10.49,4.23837671268647,256500,0.0,1.0
2002-07-09,11.4,11.45,11.08,11.18,4.51716412276785,129300,0.0,1.0
2002-07-08,11.7,11.73,11.33,11.45,4.62625484845187,96700,0.0,1.0
2002-07-05,11.65,11.94,11.56,11.75,4.74746676587855,27200,0.0,1.0
2002-07-03,11.7,11.7,11.25,11.65,4.70706279340299,98400,0.0,1.0
2002-07-02,12.0,12.05,11.75,11.78,4.75958795762122,86900,0.0,1.0
2002-07-01,12.05,12.19,12.0,12.0,4.84847669706746,65000,0.0,1.0
2002-06-28,11.75,12.25,11.75,12.02,4.85655749156257,333000,0.0,1.0
2002-06-27,11.48,11.75,11.48,11.75,4.74746676587855,149000,0.0,1.0
2002-06-26,11.65,11.65,11.12,11.49,4.64241643744209,51800,0.0,1.0
