,CRZO_Open,CRZO_High,CRZO_Low,CRZO_Close,CRZO_Adj Close,CRZO_Volume,CRZO_Dividend Amount,CRZO_Split Coefficient
2003-07-18,6.16,6.4,6.1,6.29,6.29,22500,0.0,1.0
2003-07-17,6.23,6.23,6.13,6.15,6.15,5000,0.0,1.0
2003-07-16,6.19,6.249,6.16,6.16,6.16,20000,0.0,1.0
2003-07-15,6.1,6.2,6.1,6.15,6.15,2000,0.0,1.0
2003-07-14,6.21,6.219,6.1,6.11,6.11,48400,0.0,1.0
2003-07-11,6.1,6.13,6.1,6.11,6.11,13100,0.0,1.0
2003-07-10,6.07,6.18,5.8,6.1,6.1,26900,0.0,1.0
2003-07-09,5.78,6.23,5.78,6.2,6.2,13200,0.0,1.0
2003-07-08,6.0,6.02,5.75,5.92,5.92,32200,0.0,1.0
2003-07-07,6.04,6.12,6.03,6.12,6.12,9500,0.0,1.0
2003-07-03,6.01,6.25,6.01,6.19,6.19,7800,0.0,1.0
2003-07-02,6.2,6.21,6.2,6.21,6.21,5900,0.0,1.0
2003-07-01,6.2,6.21,6.0,6.03,6.03,16800,0.0,1.0
2003-06-30,6.15,6.2,6.07,6.1,6.1,18300,0.0,1.0
2003-06-27,6.33,6.36,6.15,6.24,6.24,10800,0.0,1.0
2003-06-26,6.53,6.7,6.3,6.4,6.4,28700,0.0,1.0
2003-06-25,6.5,6.5,6.4,6.47,6.47,18800,0.0,1.0
2003-06-24,6.25,6.7,6.25,6.53,6.53,13000,0.0,1.0
2003-06-23,6.37,6.54,6.25,6.331,6.331,13000,0.0,1.0
2003-06-20,6.39,6.4,6.27,6.37,6.37,11800,0.0,1.0
2003-06-19,6.15,6.699,6.15,6.46,6.46,45900,0.0,1.0
2003-06-18,6.09,6.35,6.04,6.15,6.15,37400,0.0,1.0
2003-06-17,6.1,6.19,6.03,6.19,6.19,35700,0.0,1.0
