,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AAPL_Dividend Amount,AAPL_Split Coefficient
2010-06-23,274.58,274.66,267.9,270.97,8.17166070337504,27444900,0.0,1.0
2010-06-22,272.16,275.97,271.5,273.85,8.25851305908128,25616500,0.0,1.0
2010-06-21,277.69,279.01,268.73,270.17,8.1475350490122,27731800,0.0,1.0
2010-06-18,272.25,275.0,271.42,274.074,8.26526824230288,28022200,0.0,1.0
2010-06-17,270.6,272.9,269.5,271.87,8.19880206453324,31173400,0.0,1.0
2010-06-16,261.1,267.75,260.6302,267.25,8.05947641058781,27988500,0.0,1.0
2010-06-15,255.64,259.85,255.5,259.69,7.83148897685893,20895500,0.0,1.0
2010-06-14,255.96,259.15,254.01,254.28,7.66833923923019,21534300,0.0,1.0
2010-06-11,248.225,253.86,247.37,253.51,7.64511829690595,19491400,0.0,1.0
2010-06-10,244.84,250.98,242.2,250.51,7.55464709304529,27727000,0.0,1.0
2010-06-09,251.47,251.9,242.49,243.2,7.33419892630479,30522500,0.0,1.0
2010-06-08,253.24,253.8,245.65,249.33,7.51906175286009,35741800,0.0,1.0
2010-06-07,258.29,259.15,250.55,250.94,7.56761463226532,31676500,0.0,1.0
2010-06-04,258.21,261.9,254.63,255.965,7.71915389873193,27082300,0.0,1.0
2010-06-03,265.18,265.55,260.41,263.12,7.93492771993963,23218100,0.0,1.0
2010-06-02,264.54,264.8,260.335,263.95,7.95995808634108,24591000,0.0,1.0
2010-06-01,259.69,265.94,258.96,260.83,7.86586803432598,31302600,0.0,1.0
2010-05-28,259.3881,259.4,253.35,256.88,7.74674761590944,29129100,0.0,1.0
2010-05-27,250.6,253.89,249.11,253.35,7.64029316603339,23795800,0.0,1.0
2010-05-26,250.08,252.13,243.75,244.109,7.36161170107458,30380500,0.0,1.0
2010-05-25,239.35,246.76,237.16,245.22,7.39511620357098,37428800,0.0,1.0
2010-05-24,247.28,250.9,246.26,246.76,7.44155808821945,26937100,0.0,1.0
2010-05-21,232.82,244.5,231.35,242.32,7.30766070650566,43710400,0.0,1.0
2010-05-20,241.88,243.85,236.21,237.76,7.17014447663745,45818400,0.0,1.0
2010-05-19,249.5,252.92,244.85,248.34,7.48920625558607,36633100,0.0,1.0
2010-05-18,256.98,258.55,250.26,252.36,7.61043766875937,27952800,0.0,1.0
2010-05-17,254.7,256.18,247.71,254.22,7.66652981515298,27244100,0.0,1.0
2010-05-14,255.165,256.48,249.5,253.82,7.65446698797156,27120100,0.0,1.0
2010-05-13,263.22,265.0,256.4,258.36,7.7913800764807,21418300,0.0,1.0
2010-05-12,259.245,263.13,258.7,262.09,7.90386593994746,23370700,0.0,1.0
2010-05-11,251.84,259.89,250.5,256.52,7.73589107144616,30318100,0.0,1.0
2010-05-10,250.25,254.65,248.53,253.99,7.65959368952366,35153800,0.0,1.0
2010-05-07,243.71,246.57,225.21,235.86,7.11284604752569,59857800,0.0,1.0
2010-05-06,253.83,258.25,199.25,246.25,7.42617798356314,45923600,0.0,1.0
2010-05-05,253.03,258.14,248.73,255.985,7.71975704009101,31539400,0.0,1.0
2010-05-04,262.89,263.29,256.75,258.68,7.80103033822584,25850700,0.0,1.0
2010-05-03,263.84,267.88,262.88,266.35,8.03233504942961,16226500,0.0,1.0
2010-04-30,269.31,270.57,261.0,261.09,7.87370887199391,19373700,0.0,1.0
2010-04-29,263.02,270.0,262.01,268.64,8.10139473504326,19958600,0.0,1.0
2010-04-28,263.25,264.0,256.41,261.6,7.88908897665022,27085800,0.0,1.0
2010-04-27,267.27,267.84,260.52,262.04,7.90235808654979,25333700,0.0,1.0
2010-04-26,271.88,272.46,268.19,269.5,8.12732981348331,17109600,0.0,1.0
2010-04-23,267.99,272.18,267.0,270.83,8.16743871386154,28462700,0.0,1.0
2010-04-22,258.24,266.75,256.2,266.4695,8.03593881905006,28336600,0.0,1.0
2010-04-21,258.805,260.25,255.73,259.22,7.81731515492076,35085400,0.0,1.0
2010-04-20,248.54,249.25,242.955,244.59,7.37611725076024,26368800,0.0,1.0
2010-04-19,247.03,247.89,241.77,247.07,7.45090677928505,20247300,0.0,1.0
2010-04-16,248.57,251.14,244.55,247.4,7.46085861170973,26805200,0.0,1.0
2010-04-15,245.78,249.03,245.51,248.92,7.50669735499913,13456600,0.0,1.0
2010-04-14,245.28,245.81,244.07,245.69,7.40929002550915,14431300,0.0,1.0
2010-04-13,241.86,242.8,241.11,242.43,7.31097798398056,10936100,0.0,1.0
2010-04-12,242.2,243.07,241.81,242.29,7.30675599446706,11893800,0.0,1.0
2010-04-09,241.43,241.89,240.46,241.79,7.29167746049028,11935100,0.0,1.0
2010-04-08,240.44,241.54,238.04,239.95,7.23618845545574,20463900,0.0,1.0
2010-04-07,239.72,241.92,238.6601,240.6,7.25579054962555,22446500,0.0,1.0
2010-04-06,238.2,240.24,237.0,239.54,7.22382405759478,15964900,0.0,1.0
2010-04-05,234.975,238.51,234.77,238.49,7.19215913624355,24446700,0.0,1.0
2010-04-01,237.49,238.73,232.75,235.97,7.11616332500058,21540900,0.0,1.0
2010-03-31,235.49,236.61,234.46,235.0,7.08691096908564,15380700,0.0,1.0
2010-03-30,236.6027,237.48,234.25,235.845,7.11239369150639,18832500,0.0,1.0
2010-03-29,233.0,233.8699,231.62,232.39,7.00820102172685,19312300,0.0,1.0
2010-03-26,228.95,231.95,228.55,230.9,6.96326699047606,22888400,0.0,1.0
2010-03-25,230.458,230.97,226.25,226.65,6.83509945167344,19367300,0.0,1.0
2010-03-24,227.64,230.2,227.51,229.37,6.91712667650712,21349300,0.0,1.0
2010-03-23,225.64,228.78,224.1,228.36,6.88666803787402,21515400,0.0,1.0
2010-03-22,220.47,226.0,220.15,224.75,6.77780102256169,16300700,0.0,1.0
2010-03-19,224.79,225.24,221.23,222.2499,6.702405336971,19980200,0.0,1.0
2010-03-18,224.1,225.0,222.61,224.65,6.77478531576633,12218200,0.0,1.0
2010-03-17,224.9,226.45,223.27,224.12,6.75880206975095,16105600,0.0,1.0
2010-03-16,224.18,224.98,222.51,224.45,6.76875390217562,15961000,0.0,1.0
2010-03-15,225.38,225.5,220.25,223.84,6.75035809072395,17625100,0.0,1.0
2010-03-12,227.37,227.73,225.75,226.6,6.83359159827577,14868700,0.0,1.0
2010-03-11,223.91,225.5,223.32,225.5,6.80041882352685,14489300,0.0,1.0
2010-03-10,223.8295,225.48,223.2,224.84,6.78051515867751,21293500,0.0,1.0
2010-03-09,218.31,225.0,217.89,223.02,6.72562929500204,32866400,0.0,1.0
2010-03-08,220.01,220.09,218.25,219.08,6.60681044726503,15353200,0.0,1.0
2010-03-05,214.94,219.7,214.63,218.95,6.60289002843106,32129300,0.0,1.0
2010-03-04,209.28,210.92,208.63,210.71,6.35439578849376,13072900,0.0,1.0
2010-03-03,208.94,209.87,207.94,209.33,6.31277903471786,13287600,0.0,1.0
2010-03-02,209.93,210.83,207.74,208.85,6.29830364210015,20233800,0.0,1.0
2010-03-01,205.75,209.5,205.45,208.99,6.30252563161365,19646200,0.0,1.0
2010-02-26,202.38,205.17,202.0,204.62,6.17073924465661,18123600,0.0,1.0
2010-02-25,197.38,202.86,196.89,202.0,6.09172772661829,23754500,0.0,1.0
2010-02-24,198.23,201.44,197.84,200.656,6.05119662728871,16448800,0.0,1.0
2010-02-23,200.0,201.33,195.71,197.059,5.94272165385977,20539100,0.0,1.0
2010-02-22,202.34,202.5,199.19,200.416,6.04395893097986,13948700,0.0,1.0
2010-02-19,201.86,203.2,201.11,201.67,6.08177589419362,14838200,0.0,1.0
2010-02-18,201.63,203.89,200.92,202.928,6.11971348567919,15100900,0.0,1.0
2010-02-17,204.19,204.31,200.86,202.55,6.10831411399275,15585600,0.0,1.0
2010-02-16,201.94,203.69,201.52,203.4,6.13394762175327,19419200,0.0,1.0
2010-02-12,198.11,201.64,195.5,200.38,6.04287327653353,23409600,0.0,1.0
2010-02-11,194.88,199.75,194.06,198.67,5.99130469033295,19655200,0.0,1.0
2010-02-10,195.89,196.6,194.26,195.116,5.88412647082601,13227200,0.0,1.0
2010-02-09,196.42,197.5,194.75,196.19,5.91651516180813,22603100,0.0,1.0
2010-02-08,195.69,197.88,194.0,194.12,5.85409003114427,17081100,0.0,1.0
2010-02-05,192.625,196.0,190.85,195.46,5.89450050220204,30368100,0.0,1.0
2010-02-04,196.73,198.37,191.57,192.05,5.79166490048041,27059000,0.0,1.0
2010-02-03,195.17,200.2,194.42,199.23,6.00819264838694,21976000,0.0,1.0
2010-02-02,195.91,196.32,193.38,195.86,5.90656332938346,24940800,0.0,1.0
2010-02-01,192.37,196.0,191.3,194.73,5.87248584259594,26781300,0.0,1.0
2010-01-29,201.08,202.2,190.25,192.063,5.79205694236381,44498300,0.0,1.0
2010-01-28,204.93,205.5,198.7,199.29,6.01000207246415,41910800,0.0,1.0
2010-01-27,206.85,210.58,199.531,207.884,6.26917191445701,61520300,0.0,1.0
2010-01-26,205.95,213.71,202.58,205.94,6.2105465743553,66682500,0.0,1.0
2010-01-25,202.51,204.7,200.19,203.075,6.12414657466836,38060700,0.0,1.0
2010-01-22,206.78,207.5,197.16,197.75,5.96356018781568,31491700,0.0,1.0
2010-01-21,212.08,213.3138,207.21,208.072,6.27484144323228,21719800,0.0,1.0
2010-01-20,214.91,215.55,209.5,211.725,6.38500521246662,21862600,0.0,1.0
2010-01-19,208.33,215.19,207.24,215.04,6.48497589273266,26071700,0.0,1.0
2010-01-15,210.93,211.6,205.87,205.93,6.21024500367577,21216700,0.0,1.0
2010-01-14,210.11,210.46,209.02,209.43,6.31579474151321,15460500,0.0,1.0
2010-01-13,207.87,210.93,204.1,210.65,6.35258636441655,21639000,0.0,1.0
2010-01-12,209.19,209.77,206.42,207.72,6.26422615531263,21230700,0.0,1.0
2010-01-11,212.8,213.0,208.45,210.11,6.33630154772163,16508200,0.0,1.0
2010-01-08,210.3,212.0,209.06,211.98,6.39269526479478,15986100,0.0,1.0
2010-01-07,211.75,212.0,209.05,210.58,6.3504753696598,17040400,0.0,1.0
2010-01-06,214.38,215.23,210.75,210.97,6.36223662616169,19720000,0.0,1.0
2010-01-05,214.6,215.59,213.25,214.38,6.46507222788331,21496600,0.0,1.0
2010-01-04,213.43,214.5,212.38,214.01,6.4539141127405,17633200,0.0,1.0
2009-12-31,213.13,213.35,210.56,210.732,6.35505924398874,12586100,0.0,1.0
2009-12-30,208.83,212.0,208.31,211.64,6.38244186169057,14717300,0.0,1.0
2009-12-29,212.63,212.72,208.73,209.1,6.30584290908854,15900200,0.0,1.0
2009-12-28,211.72,213.95,209.611,211.61,6.38153714965196,23020200,0.0,1.0
2009-12-24,203.55,209.35,203.35,209.04,6.30403348501132,17888900,0.0,1.0
2009-12-23,201.25,202.38,200.81,202.1,6.09474343341365,12340200,0.0,1.0
2009-12-22,199.44,200.85,198.66,200.36,6.04227013517446,12482700,0.0,1.0
2009-12-21,196.05,199.75,195.67,198.23,5.97803558043338,21853800,0.0,1.0
2009-12-18,193.17,195.503,192.6,195.43,5.89359579016343,21741800,0.0,1.0
2009-12-17,194.26,195.0,191.0,191.86,5.78593505756923,13887100,0.0,1.0
2009-12-16,195.1,196.5,194.55,195.03,5.88153296298201,12606600,0.0,1.0
2009-12-15,195.83,197.51,193.27,194.17,5.85559788454195,14980700,0.0,1.0
2009-12-14,195.37,197.43,192.56,196.98,5.94033924549144,17706800,0.0,1.0
2009-12-11,197.78,198.0,193.43,194.67,5.87067641851873,15349100,0.0,1.0
2009-12-10,199.5,199.7,196.12,196.43,5.92375285811698,17488200,0.0,1.0
2009-12-09,191.28,198.16,190.31,197.8,5.96506804121336,24456500,0.0,1.0
2009-12-08,189.36,192.35,188.7,189.87,5.72592249234166,24657100,0.0,1.0
2009-12-07,193.32,193.77,188.68,188.95,5.69817798982439,25527100,0.0,1.0
2009-12-04,199.6995,199.88,190.28,193.32,5.82996437678143,29531600,0.0,1.0
2009-12-03,197.42,198.98,196.27,196.48,5.92526071151466,16025700,0.0,1.0
2009-12-02,198.96,201.42,195.75,196.23,5.91772144452627,25545000,0.0,1.0
2009-12-01,202.24,202.77,196.83,196.97,5.9400376748119,16634400,0.0,1.0
2009-11-30,201.11,201.68,198.77,199.91,6.02869945459536,15173500,0.0,1.0
2009-11-27,199.22,202.96,198.37,200.59,6.04920626080378,10544900,0.0,1.0
2009-11-25,205.4,205.65,203.76,204.19,6.15777170543658,10230500,0.0,1.0
2009-11-24,205.33,205.88,202.9,204.44,6.16531097242497,11372800,0.0,1.0
2009-11-23,203.0,206.0,202.95,205.88,6.20873715027809,16960600,0.0,1.0
2009-11-20,199.15,200.39,197.76,199.92,6.02900102527489,14523800,0.0,1.0
2009-11-19,204.61,204.61,199.8,200.51,6.04679369536749,19368800,0.0,1.0
2009-11-18,206.54,207.0,204.0,205.96,6.21114971571437,13368600,0.0,1.0
2009-11-17,206.08,207.44,205.0,207.0,6.24251306638607,14161200,0.0,1.0
2009-11-16,205.48,208.0,205.01,206.63,6.23135495124325,17328800,0.0,1.0
2009-11-13,202.87,204.83,202.07,204.45,6.1656125431045,12258600,0.0,1.0
2009-11-12,203.14,204.87,201.43,201.99,6.09142615593876,12990400,0.0,1.0
2009-11-11,204.56,205.0,201.83,203.25,6.12942406156024,15852500,0.0,1.0
2009-11-10,201.02,204.98,201.01,202.98,6.12128165321278,14328400,0.0,1.0
2009-11-09,196.94,201.9,196.26,201.46,6.07544290992337,18887700,0.0,1.0
2009-11-06,192.51,195.19,192.4,194.34,5.86072458609405,10539200,0.0,1.0
2009-11-05,192.4,195.0,191.82,194.0301,5.85137891073525,13742900,0.0,1.0
2009-11-04,190.73,193.85,190.23,190.81,5.754270136218,17411800,0.0,1.0
2009-11-03,187.85,189.52,185.92,188.75,5.69214657623368,18662200,0.0,1.0
2009-11-02,189.8,192.88,185.57,189.31,5.70903453428767,24249400,0.0,1.0
2009-10-30,196.056,196.8,186.0667,188.5,5.68460730924529,25625900,0.0,1.0
2009-10-29,195.0,196.81,192.14,196.35,5.9213402926807,20366800,0.0,1.0
2009-10-28,197.71,198.02,191.1,192.4,5.80221987426415,29228100,0.0,1.0
2009-10-27,201.66,202.81,196.45,197.37,5.95210050199333,27019700,0.0,1.0
2009-10-26,203.67,206.75,200.1,202.48,6.106203119236,17297800,0.0,1.0
2009-10-23,205.7,205.8,203.23,203.94,6.15023243844819,15028100,0.0,1.0
2009-10-22,204.7,207.85,202.51,205.2,6.18823034406967,28264000,0.0,1.0
2009-10-21,199.52,208.7099,199.23,204.92,6.17978636504267,42633100,0.0,1.0
2009-10-20,200.6,201.75,197.85,198.76,5.99401882644877,40751400,0.0,1.0
2009-10-19,187.85,190.0,185.55,189.86,5.72562092166212,33651100,0.0,1.0
2009-10-16,189.35,190.36,187.84,188.05,5.67103662866619,15408100,0.0,1.0
2009-10-15,189.63,190.92,189.53,190.56,5.74673086922961,13341300,0.0,1.0
2009-10-14,192.25,192.32,190.23,191.29,5.76874552883571,13411100,0.0,1.0
2009-10-13,190.63,191.17,189.7,190.02,5.73044605253469,12429300,0.0,1.0
2009-10-12,191.02,191.51,189.64,190.81,5.754270136218,10286600,0.0,1.0
2009-10-09,188.97,190.7,188.62,190.47,5.74401673311379,10474000,0.0,1.0
2009-10-08,190.66,191.45,188.89,189.27,5.70782825156952,15650400,0.0,1.0
2009-10-07,189.76,190.55,189.032,190.25,5.73738217816401,16631000,0.0,1.0
2009-10-06,187.74,190.01,187.3,190.01,5.73014448185516,21610200,0.0,1.0
2009-10-05,186.2,186.86,184.2701,186.024,5.60993840899228,15111900,0.0,1.0
2009-10-02,181.41,185.94,181.35,184.9,5.57604186461248,19761000,0.0,1.0
2009-10-01,185.35,186.22,180.7,180.8599,5.45420429437332,18739700,0.0,1.0
2009-09-30,186.13,186.45,182.6127,185.35,5.58961254519159,19270900,0.0,1.0
2009-09-29,186.73,187.4,184.31,185.38,5.59051725723019,12335200,0.0,1.0
2009-09-28,183.87,186.68,183.33,186.1519,5.61379549798354,12051600,0.0,1.0
2009-09-25,182.01,185.5,181.44,182.37,5.49974448268999,15901400,0.0,1.0
2009-09-24,187.2,187.7,182.77,183.82,5.54347223122264,19674300,0.0,1.0
2009-09-23,185.4,188.9,185.03,185.5,5.59413610538462,21198700,0.0,1.0
2009-09-22,185.19,185.38,182.85,184.48,5.56337589607199,12741200,0.0,1.0
2009-09-21,184.29,185.16,181.62,184.02,5.54950364481336,15632700,0.0,1.0
2009-09-18,185.83,186.55,184.76,185.02,5.57966071276691,21485100,0.0,1.0
2009-09-17,181.98,186.79,181.97,184.55,5.56548689082874,28949000,0.0,1.0
2009-09-16,177.99,182.75,177.88,181.87,5.48466594871321,26929400,0.0,1.0
2009-09-15,174.04,175.65,173.59,175.16,5.28231202274485,15231100,0.0,1.0
2009-09-14,170.83,173.9,170.25,173.72,5.23888584489173,11500400,0.0,1.0
2009-09-11,172.91,173.18,170.87,172.16,5.19184081888418,12462900,0.0,1.0
2009-09-10,172.06,173.25,170.81,172.56,5.2039036460656,17540500,0.0,1.0
2009-09-09,172.78,174.47,169.7,171.14,5.16108060957156,28967400,0.0,1.0
2009-09-08,172.98,173.14,172.0,172.93,5.21506176120842,11251700,0.0,1.0
2009-09-04,167.2757,170.7,167.09,170.31,5.1360502431701,13379600,0.0,1.0
2009-09-03,166.44,167.1,165.0,166.55,5.02265966766473,10498400,0.0,1.0
2009-09-02,164.62,167.61,164.11,165.18,4.98134448456836,13008900,0.0,1.0
2009-09-01,167.99,170.0,164.94,165.298,4.98490301858688,16751000,0.0,1.0
2009-08-31,168.16,168.85,166.5,168.21,5.07272040046764,11119200,0.0,1.0
2009-08-28,172.27,172.49,168.53,170.05,5.12820940550218,16203600,0.0,1.0
2009-08-27,168.75,169.57,164.83,169.45,5.11011516473005,16042200,0.0,1.0
2009-08-26,168.92,169.55,166.76,167.41,5.04859474610479,10857100,0.0,1.0
2009-08-25,169.4599,170.94,169.13,169.4,5.10860731133237,11584100,0.0,1.0
2009-08-24,170.12,170.71,168.27,169.06,5.09835390822816,14533200,0.0,1.0
2009-08-21,167.65,169.37,166.8,169.22,5.10317903910073,14859800,0.0,1.0
2009-08-20,164.98,166.72,164.61,166.33,5.01602511271495,12215400,0.0,1.0
2009-08-19,162.75,165.3,162.45,164.6,4.9638533851553,14759700,0.0,1.0
2009-08-18,161.63,164.24,161.41,164.0,4.94575914438317,15398300,0.0,1.0
2009-08-17,163.55,163.59,159.42,159.59,4.81276647470798,18727900,0.0,1.0
2009-08-14,167.94,168.2267,165.53,166.78,5.02959579329405,10922000,0.0,1.0
2009-08-13,166.65,168.67,166.5,168.42,5.07905338473788,15713600,0.0,1.0
2009-08-12,162.55,166.71,162.46,165.31,4.98526490340232,15895400,0.0,1.0
2009-08-11,163.69,164.38,161.88,162.83,4.91047537487751,12690800,0.0,1.0
2009-08-10,165.66,166.6,163.66,164.72,4.96747223330973,10724800,0.0,1.0
2009-08-07,165.49,166.6,164.8,165.51,4.99129631699304,13834100,0.0,1.0
2009-08-06,165.58,166.51,163.09,163.91,4.94304500826735,12200600,0.0,1.0
2009-08-05,165.75,167.39,164.21,165.11,4.97923348981161,15113700,0.0,1.0
2009-08-04,164.93,165.57,164.21,165.55,4.99250259971118,14136100,0.0,1.0
2009-08-03,165.21,166.64,164.87,166.43,5.01904081951031,14080000,0.0,1.0
2009-07-31,162.9881,165.0,162.91,163.39,4.9273633329315,15090600,0.0,1.0
2009-07-30,161.7,164.72,161.5,162.79,4.90926909215936,16771600,0.0,1.0
2009-07-29,158.9,160.45,158.25,160.03,4.82603558460755,13648500,0.0,1.0
2009-07-28,158.88,160.105,157.6,160.0,4.82513087256894,12984100,0.0,1.0
2009-07-27,160.17,160.88,157.26,160.1,4.8281465793643,15475400,0.0,1.0
2009-07-24,156.95,160.0,156.5,159.986,4.82470867361759,15655800,0.0,1.0
2009-07-23,156.63,158.44,155.56,157.82,4.75938846443019,18820100,0.0,1.0
2009-07-22,157.79,158.73,156.11,156.74,4.72681883104035,31218000,0.0,1.0
2009-07-21,153.29,153.43,149.75,151.51,4.56909736564325,31242200,0.0,1.0
2009-07-20,153.27,155.036,150.89,152.909,4.61128710371028,26268800,0.0,1.0
2009-07-17,149.08,152.02,148.63,151.75,4.57633506195211,21505500,0.0,1.0
2009-07-16,145.76,148.02,145.57,147.52,4.44877066450857,14056100,0.0,1.0
2009-07-15,145.04,147.0,144.32,146.88,4.42947014101829,17342400,0.0,1.0
2009-07-14,142.03,143.18,141.161,142.27,4.2904460577524,12401700,0.0,1.0
2009-07-13,139.54,142.34,137.53,142.34,4.29255705250915,17267900,0.0,1.0
2009-07-10,136.34,138.97,136.32,138.52,4.17735705292656,15902700,0.0,1.0
2009-07-09,137.76,137.99,135.93,136.36,4.11221778614688,12250900,0.0,1.0
2009-07-08,135.92,138.04,134.42,137.22,4.13815286458694,20568900,0.0,1.0
2009-07-07,138.48,139.68,135.18,135.4,4.08326700091147,16485600,0.0,1.0
2009-07-06,138.7,138.99,136.25,138.61,4.18007118904238,17810300,0.0,1.0
2009-07-02,141.25,142.83,139.79,140.02,4.2225926548569,13231400,0.0,1.0
2009-07-01,143.5,144.66,142.52,142.83,4.30733401580639,14792100,0.0,1.0
2009-06-30,142.58,143.8,141.8,142.43,4.29527118862497,15508000,0.0,1.0
2009-06-29,143.46,143.95,141.54,141.97,4.28139893736633,20272000,0.0,1.0
2009-06-26,139.79,143.56,139.74,142.44,4.2955727593045,15692300,0.0,1.0
2009-06-25,135.75,140.2,135.21,139.86,4.21776752398433,21051700,0.0,1.0
2009-06-24,135.42,137.5,134.86,136.22,4.10799579663338,17340200,0.0,1.0
2009-06-23,136.4,136.95,132.88,134.01,4.04134867645602,25233300,0.0,1.0
2009-06-22,140.67,141.56,136.33,137.37,4.14267642477997,22675500,0.0,1.0
2009-06-19,138.07,139.5,136.9,139.48,4.20630783816198,25780600,0.0,1.0
2009-06-18,136.11,138.0,135.59,135.88,4.09774239352917,15274300,0.0,1.0
2009-06-17,136.67,137.45,134.53,135.58,4.08869527314311,20407600,0.0,1.0
2009-06-16,136.66,138.47,136.1,136.35,4.11191621546735,18385900,0.0,1.0
2009-06-15,136.01,136.93,134.89,136.09,4.10407537779942,19276800,0.0,1.0
2009-06-12,138.81,139.1,136.04,136.97,4.13061359759855,20110200,0.0,1.0
2009-06-11,139.55,141.56,138.55,139.95,4.22048166010015,18743700,0.0,1.0
2009-06-10,142.28,142.35,138.3,140.25,4.22952878048621,24593700,0.0,1.0
2009-06-09,143.81,144.56,140.55,142.72,4.3040167383315,24177300,0.0,1.0
2009-06-08,143.82,144.23,139.43,143.85,4.33809422511901,33273300,0.0,1.0
2009-06-05,145.31,146.4,143.21,144.67,4.36282302084093,22597000,0.0,1.0
2009-06-04,140.13,144.18,140.04,143.74,4.33477694764412,19665500,0.0,1.0
2009-06-03,140.0,141.11,139.07,140.95,4.2506387280537,20185700,0.0,1.0
2009-06-02,138.99,141.34,138.35,139.49,4.20660940884151,16293700,0.0,1.0
2009-06-01,136.47,139.99,136.0,139.35,4.20238741932801,16160700,0.0,1.0
2009-05-29,135.39,135.9,133.85,135.81,4.09563139877243,16304800,0.0,1.0
2009-05-28,133.45,135.39,132.03,135.07,4.07331516848679,17412600,0.0,1.0
2009-05-27,131.78,134.98,130.91,133.05,4.01239789122061,23086500,0.0,1.0
2009-05-26,124.76,130.83,124.55,130.78,3.94394134696604,22747400,0.0,1.0
2009-05-22,124.05,124.18,121.75,122.5,3.6942408243106,10642800,0.0,1.0
2009-05-21,125.15,126.78,122.89,124.18,3.74490469847257,14569500,0.0,1.0
2009-05-20,127.63,129.21,125.3,125.87,3.79587014331408,13878000,0.0,1.0
2009-05-19,126.82,129.31,125.74,127.45,3.8435183106807,13300800,0.0,1.0
2009-05-18,123.73,126.7,121.57,126.65,3.81939265631785,16387200,0.0,1.0
2009-05-15,122.32,124.62,121.61,122.42,3.69182825887431,13127400,0.0,1.0
2009-05-14,119.78,123.53,119.7,122.95,3.7078115048897,15993800,0.0,1.0
2009-05-13,123.21,124.02,119.38,119.49,3.60346804977039,21284700,0.0,1.0
2009-05-12,129.56,129.71,123.25,124.42,3.75214239478142,21767200,0.0,1.0
2009-05-11,127.37,130.96,127.12,129.57,3.90745129474224,14452100,0.0,1.0
2009-05-08,129.04,131.2342,126.26,129.19,3.89599160891989,16713000,0.0,1.0
2009-05-07,132.33,132.39,127.9,129.06,3.89207119008592,18992000,0.0,1.0
2009-05-06,133.33,133.5,130.22,132.5,3.99581150384616,16912100,0.0,1.0
2009-05-05,131.75,132.86,131.12,132.71,4.0021444881164,14223400,0.0,1.0
2009-05-04,128.24,132.25,127.68,132.07,3.98284396462613,21762800,0.0,1.0
2009-05-01,125.8,127.95,125.8,127.24,3.83718532641045,14197000,0.0,1.0
2009-04-30,126.22,127.0,124.92,125.83,3.79466386059594,17803200,0.0,1.0
2009-04-29,124.85,126.85,123.83,125.14,3.77385548370798,16361100,0.0,1.0
2009-04-28,123.3501,126.21,123.26,123.902,3.73652103358148,16280600,0.0,1.0
2009-04-27,122.9,125.0,122.66,124.73,3.76149108584703,17167500,0.0,1.0
2009-04-24,124.64,125.14,122.97,123.9,3.73646071944558,19313000,0.0,1.0
2009-04-23,126.62,127.2,123.51,125.4,3.78169632137591,33755600,0.0,1.0
2009-04-22,122.63,125.35,121.2,121.51,3.66438532703658,33527400,0.0,1.0
2009-04-21,118.89,122.14,118.6,121.76,3.67192459402497,16810200,0.0,1.0
2009-04-20,121.73,122.99,119.16,120.5,3.63392668840349,16659500,0.0,1.0
2009-04-17,121.18,124.25,120.25,123.42,3.72198532682787,17767700,0.0,1.0
