,DPZ_Open,DPZ_High,DPZ_Low,DPZ_Close,DPZ_Adj Close,DPZ_Volume,DPZ_Dividend Amount,DPZ_Split Coefficient
2014-05-05,72.58,72.99,71.91,72.51,64.798730265596,404000,0.0,1.0
2014-05-02,72.01,73.47,71.8542,72.99,65.2276833827866,531000,0.0,1.0
2014-05-01,74.58,74.6396,71.52,71.8,64.164237113085,960100,0.0,1.0
2014-04-30,72.5,74.54,72.2475,74.38,66.4698601179842,685600,0.0,1.0
2014-04-29,73.02,73.5,72.06,72.58,64.8612859285196,488600,0.0,1.0
2014-04-28,74.12,74.37,71.6701,72.69,64.9595876845425,386200,0.0,1.0
2014-04-25,74.62,75.04,73.73,73.76,65.9157956749464,215200,0.0,1.0
2014-04-24,75.63,75.66,74.47,75.09,67.1043532704952,372800,0.0,1.0
2014-04-23,75.67,75.86,75.04,75.26,67.2562741661668,426200,0.0,1.0
2014-04-22,74.47,75.62,74.31,75.51,67.4796872480369,270700,0.0,1.0
2014-04-21,74.15,74.81,74.0,74.36,66.4519870714346,196800,0.0,1.0
2014-04-17,74.98,75.45,74.25,74.28,66.3804948852361,250200,0.0,1.0
2014-04-16,74.92,75.07,74.48,74.97,66.9971149911975,223900,0.0,1.0
2014-04-15,73.74,74.49,73.32,74.17,66.2821931292133,537300,0.0,1.0
2014-04-14,73.68,74.59,73.15,73.75,65.9068591516716,370700,0.0,1.0
2014-04-11,73.63,74.265,72.421,72.71,64.9774607310921,635100,0.0,1.0
2014-04-10,76.57,76.7153,74.09,74.29,66.3894314085109,356200,0.0,1.0
2014-04-09,75.8,76.68,75.28,76.61,68.4627048082652,391900,0.0,1.0
2014-04-08,73.9,75.77,73.61,75.75,67.6941638066322,629800,0.0,1.0
2014-04-07,75.15,75.2,73.0123,73.68,65.844303488748,715700,0.0,1.0
2014-04-04,78.07,78.07,75.19,75.43,67.4081950618385,512500,0.0,1.0
2014-04-03,78.43,78.94,77.3801,77.62,69.3652936590203,431100,0.0,1.0
2014-04-02,78.8,78.91,77.9,78.2,69.8836120089589,469400,0.0,1.0
2014-04-01,77.0,78.67,77.0,78.62,70.2589459865006,472000,0.0,1.0
2014-03-31,76.68,77.27,76.61,76.97,68.7844196461581,312000,0.0,1.0
2014-03-28,75.3,77.05,75.3,76.23,68.1231169238227,408900,0.0,1.0
2014-03-27,75.35,75.56,74.75,75.26,67.2562741661668,377500,0.0,1.0
2014-03-26,76.96,77.09,75.5,75.54,67.5064968178613,397300,0.0,1.0
2014-03-25,77.47,78.075,76.51,76.64,68.4895143780896,328100,0.0,1.0
2014-03-24,77.81,78.1,75.81,76.84,68.6682448435857,716800,0.0,1.0
2014-03-21,79.09,79.57,77.49,77.53,69.2848649495471,747700,0.0,1.0
2014-03-20,78.09,79.02,77.87,78.84,70.4555494985463,520000,0.0,1.0
2014-03-19,79.79,80.0,78.141,78.27,69.9461676718825,425600,0.0,1.0
2014-03-18,80.2,80.61,79.69,79.98,71.4743131518738,379600,0.0,1.0
2014-03-17,80.0,80.52,79.75,80.02,71.510059244973,377900,0.0,1.0
2014-03-14,79.69,80.14,79.25,79.56,71.0989791743321,429900,0.0,1.0
2014-03-13,80.31,80.47,78.61,78.91,70.5181051614699,647200,0.0,1.0
2014-03-12,78.55,79.98,78.41,79.92,71.420694012225,544200,0.25,1.0
2014-03-11,79.68,80.13,78.71,79.05,70.422924556148,387900,0.0,1.0
2014-03-10,79.38,79.78,78.92,79.56,70.8772660048973,321100,0.0,1.0
2014-03-07,79.46,79.67,78.9,79.34,70.6812755760251,324800,0.0,1.0
2014-03-06,79.08,79.67,78.9,79.19,70.5476457381576,344100,0.0,1.0
2014-03-05,79.63,79.63,78.86,79.11,70.476376491295,349500,0.0,1.0
2014-03-04,79.48,79.93,79.14,79.48,70.8059967580347,652600,0.0,1.0
2014-03-03,78.28,79.01,77.68,78.78,70.1823908479866,749300,0.0,1.0
2014-02-28,78.27,79.4,78.11,79.06,70.4318332120058,854300,0.0,1.0
2014-02-27,77.5,78.35,77.13,77.99,69.478607035218,925500,0.0,1.0
2014-02-26,75.5,77.89,75.26,77.65,69.1757127360518,1360100,0.0,1.0
2014-02-25,76.95,77.74,74.18,75.03,66.8416449013002,1204200,0.0,1.0
2014-02-24,73.25,74.84,73.23,74.69,66.538750602134,936600,0.0,1.0
2014-02-21,72.43,73.36,72.087,73.25,65.2559041586065,538500,0.0,1.0
2014-02-20,71.93,72.52,71.72,72.26,64.3739472286813,357300,0.0,1.0
2014-02-19,71.75,72.7997,71.571,71.84,63.9997836826524,467600,0.0,1.0
2014-02-18,72.24,72.54,71.85,72.06,64.1957741115247,574000,0.0,1.0
2014-02-14,71.63,72.4,71.395,72.18,64.3026779818186,348600,0.0,1.0
2014-02-13,70.44,71.99,70.22,71.8,63.9641490592211,425300,0.0,1.0
2014-02-12,70.26,70.91,70.0,70.81,63.0821921292959,415400,0.0,1.0
2014-02-11,70.05,70.78,69.721,70.46,62.7703891742718,346600,0.0,1.0
2014-02-10,69.39,69.97,69.03,69.88,62.2536871345177,473700,0.0,1.0
2014-02-07,67.95,69.52,67.74,69.5,61.9151582119201,520800,0.0,1.0
2014-02-06,67.23,68.25,67.02,67.66,60.2759655340793,527500,0.0,1.0
2014-02-05,68.14,68.18,66.18,67.17,59.8394413970457,1333200,0.0,1.0
2014-02-04,67.8,68.8,67.66,68.3,60.8461195089805,864000,0.0,1.0
2014-02-03,70.69,71.05,67.19,67.58,60.2046962872167,1001900,0.0,1.0
2014-01-31,68.81,71.0,68.5004,70.61,62.9040190121393,645900,0.0,1.0
2014-01-30,69.37,69.96,68.79,69.57,61.9775188029249,978600,0.0,1.0
2014-01-29,69.37,69.53,68.52,68.7,61.2024657432937,786500,0.0,1.0
2014-01-28,70.24,70.73,69.65,69.86,62.235869822802,480900,0.0,1.0
2014-01-27,71.35,71.45,69.6203,70.11,62.4585862192478,477300,0.0,1.0
2014-01-24,72.51,72.69,71.18,71.18,63.4118123960356,645700,0.0,1.0
2014-01-23,73.31,73.4,72.7,72.85,64.8995579242932,693400,0.0,1.0
2014-01-22,72.01,73.41,72.0,73.39,65.3806253406161,615700,0.0,1.0
2014-01-21,72.0,72.21,71.65,72.01,64.1512308322355,579700,0.0,1.0
2014-01-17,71.19,71.68,71.04,71.65,63.8305192213536,660300,0.0,1.0
2014-01-16,71.13,71.62,70.79,71.08,63.3227258374573,445500,0.0,1.0
2014-01-15,71.12,71.72,70.39,71.21,63.4385383636091,612700,0.0,1.0
2014-01-14,71.07,71.28,70.67,71.0,63.2514565905946,360300,0.0,1.0
2014-01-13,71.27,71.97,70.68,70.95,63.2069133113055,624000,0.0,1.0
2014-01-10,70.46,71.3647,70.24,71.21,63.4385383636091,623700,0.0,1.0
2014-01-09,70.12,70.59,69.54,70.28,62.6100333688309,576500,0.0,1.0
2014-01-08,69.62,70.18,69.41,69.78,62.1646005759394,851400,0.0,1.0
2014-01-07,69.54,69.97,69.349,69.67,62.0666053615032,487000,0.0,1.0
2014-01-06,69.11,69.4,68.6801,69.1,61.5588119776069,799600,0.0,1.0
2014-01-03,69.01,69.25,68.81,68.98,61.4519081073129,415500,0.0,1.0
2014-01-02,69.65,69.65,68.74,68.94,61.4162734838816,407300,0.0,1.0
2013-12-31,70.15,70.38,69.33,69.65,62.0487880497876,361300,0.0,1.0
2013-12-30,70.16,70.22,69.61,69.92,62.289321757949,240100,0.0,1.0
2013-12-27,70.93,71.05,70.07,70.2,62.5387641219682,239700,0.0,1.0
2013-12-26,69.93,71.055,69.85,70.68,62.9663796031441,310200,0.0,1.0
2013-12-24,69.78,70.15,69.72,69.86,62.235869822802,454700,0.0,1.0
2013-12-23,68.99,69.8,68.906,69.68,62.0755140173611,358800,0.0,1.0
2013-12-20,67.85,68.98,67.69,68.95,61.4251821397395,822600,0.0,1.0
2013-12-19,69.83,69.99,68.46,68.68,61.184648431578,367900,0.0,1.0
2013-12-18,69.66,69.96,68.53,69.96,62.3249563813803,440500,0.0,1.0
2013-12-17,69.47,69.73,69.28,69.52,61.9329755236358,437200,0.0,1.0
2013-12-16,69.37,70.06,69.28,69.51,61.924066867778,315800,0.0,1.0
2013-12-13,69.1,69.39,68.901,69.19,61.6389898803274,368700,0.0,1.0
2013-12-12,68.75,69.26,68.28,69.03,61.4964513866021,397100,0.0,1.0
2013-12-11,69.53,69.86,68.73,69.02,61.4875427307443,339200,0.2,1.0
2013-12-10,70.6,70.77,69.74,69.74,61.9494543490625,427900,0.0,1.0
2013-12-09,70.41,71.17,70.25,70.62,62.7311509339087,627600,0.0,1.0
2013-12-06,69.35,69.94,69.17,69.78,61.98498601201,246900,0.0,1.0
2013-12-05,68.88,69.59,68.45,69.31,61.5674889723763,400800,0.0,1.0
2013-12-04,67.92,69.05,67.92,68.71,61.0345140281629,347500,0.0,1.0
2013-12-03,68.1,68.51,67.78,68.24,60.6170169885292,600100,0.0,1.0
2013-12-02,68.94,69.13,68.39,68.57,60.9101532078465,347200,0.0,1.0
2013-11-29,69.44,69.64,69.06,69.13,61.4075964891123,169700,0.0,1.0
2013-11-27,69.5,69.77,69.0164,69.31,61.5674889723763,303900,0.0,1.0
2013-11-26,69.48,69.63,69.26,69.4,61.6474352140083,343200,0.0,1.0
2013-11-25,69.9,69.94,68.98,69.52,61.7540302028509,330900,0.0,1.0
2013-11-22,69.14,70.1,69.11,69.75,61.9583372647994,380200,0.0,1.0
2013-11-21,68.29,69.4191,68.07,69.15,61.425362320586,457300,0.0,1.0
2013-11-20,67.95,68.34,67.62,67.99,60.3949440951069,365800,0.0,1.0
2013-11-19,67.66,67.91,67.16,67.66,60.1018078757896,639300,0.0,1.0
2013-11-18,68.92,69.0215,67.54,67.87,60.2883491062643,327800,0.0,1.0
2013-11-15,69.22,69.45,68.35,68.84,61.1499919327425,319500,0.0,1.0
2013-11-14,69.18,69.25,68.68,69.22,61.4875427307443,295700,0.0,1.0
2013-11-13,67.93,69.22,67.78,69.21,61.4786598150074,361400,0.0,1.0
2013-11-12,67.75,68.47,67.59,68.44,60.7946753032669,430300,0.0,1.0
2013-11-11,67.76,68.46,67.76,67.81,60.2350516118429,292100,0.0,1.0
2013-11-08,66.67,67.77,66.67,67.6,60.0485103813683,281800,0.0,1.0
2013-11-07,68.04,68.272,66.66,66.7,59.2490479650483,312400,0.0,1.0
2013-11-06,68.37,68.55,67.834,67.93,60.3416466006856,252000,0.0,1.0
2013-11-05,66.9,68.48,66.59,68.01,60.4127099265807,424600,0.0,1.0
2013-11-04,67.08,67.63,66.92,67.1,59.6043645945238,299500,0.0,1.0
2013-11-01,67.19,67.4,66.58,66.89,59.4178233640492,379300,0.0,1.0
2013-10-31,67.92,67.92,66.9,67.06,59.5688329315763,489100,0.0,1.0
2013-10-30,68.58,68.61,67.5451,67.87,60.2883491062643,378400,0.0,1.0
2013-10-29,67.88,68.405,67.53,68.36,60.7236119773718,425400,0.0,1.0
2013-10-28,67.67,67.99,67.21,67.63,60.0751591285789,320800,0.0,1.0
2013-10-25,67.55,67.9,67.15,67.51,59.9685641397363,430800,0.0,1.0
2013-10-24,66.61,67.49,66.21,67.39,59.8619691508936,933200,0.0,1.0
2013-10-23,67.0,67.2099,66.05,66.35,58.9381459142572,537900,0.0,1.0
2013-10-22,67.09,67.3,66.56,67.21,59.7020766676296,632100,0.0,1.0
2013-10-21,66.99,67.39,66.87,66.98,59.4977696056812,522500,0.0,1.0
2013-10-18,67.0,67.29,66.32,67.05,59.5599500158394,784200,0.0,1.0
2013-10-17,66.44,66.68,65.93,66.63,59.1868675548901,666400,0.0,1.0
2013-10-16,65.6,66.82,65.45,66.66,59.2135163021007,1017900,0.0,1.0
2013-10-15,67.34,67.34,64.89,64.9,57.6501231324083,2366800,0.0,1.0
2013-10-14,68.08,69.04,67.75,68.85,61.1588748484794,556400,0.0,1.0
2013-10-11,66.92,68.39,66.92,68.36,60.7236119773718,584600,0.0,1.0
2013-10-10,67.29,67.395,66.63,67.18,59.675427920419,937300,0.0,1.0
2013-10-09,67.42,67.54,66.54,66.59,59.1513358919425,776600,0.0,1.0
2013-10-08,68.36,68.7,67.4,67.43,59.8975008138412,717700,0.0,1.0
2013-10-07,68.05,68.86,68.01,68.36,60.7236119773718,574800,0.0,1.0
2013-10-04,68.26,69.06,67.916,68.73,61.0522798596367,365800,0.0,1.0
2013-10-03,68.48,69.409,67.97,68.34,60.7058461458981,1576400,0.0,1.0
2013-10-02,68.06,69.92,68.06,69.63,61.8517422759567,841800,0.0,1.0
2013-10-01,68.12,69.55,67.99,69.52,61.7540302028509,732200,0.0,1.0
2013-09-30,66.5,68.38,66.47,67.95,60.3594124321594,956500,0.0,1.0
2013-09-27,67.43,67.754,67.01,67.55,60.0040958026838,443100,0.0,1.0
2013-09-26,66.94,67.77,66.81,67.65,60.0929249600527,277900,0.0,1.0
2013-09-25,67.21,67.53,66.38,66.89,59.4178233640492,225700,0.0,1.0
2013-09-24,66.96,67.8,66.59,67.31,59.7909058249985,475500,0.0,1.0
2013-09-23,66.64,67.21,65.93,66.98,59.4977696056812,333800,0.0,1.0
2013-09-20,67.7,67.7,66.2,66.74,59.2845796279958,497600,0.0,1.0
2013-09-19,67.21,67.71,67.08,67.62,60.0662762128421,230200,0.0,1.0
2013-09-18,66.9,67.42,66.2899,67.28,59.7642570777878,301100,0.0,1.0
2013-09-17,66.41,66.86,65.93,66.86,59.3911746168385,374300,0.0,1.0
2013-09-16,66.82,66.98,65.81,66.26,58.8581996726252,375600,0.0,1.0
2013-09-13,65.3,66.18,64.91,66.12,58.7338388523087,381600,0.0,1.0
2013-09-12,64.92,65.3695,64.53,65.25,57.9610251831994,379400,0.0,1.0
2013-09-11,64.27,65.0,64.1,64.84,57.596825637987,373100,0.2,1.0
2013-09-10,63.74,64.73,63.4,64.7,57.2957352210602,451900,0.0,1.0
2013-09-09,62.04,63.07,62.04,63.04,55.8257055384179,1119300,0.0,1.0
2013-09-06,62.15,62.3899,61.09,61.58,54.5327878657324,514800,0.0,1.0
2013-09-05,62.05,62.4,61.8,62.09,54.9844234911226,210900,0.0,1.0
2013-09-04,61.41,62.2,61.3,62.13,55.0198458931139,340300,0.0,1.0
2013-09-03,61.62,62.17,60.95,61.46,54.4265206597583,690400,0.0,1.0
2013-08-30,61.99,62.0275,61.35,61.44,54.4088094587626,481300,0.0,1.0
2013-08-29,61.73,62.23,61.41,62.05,54.9490010891312,249600,0.0,1.0
2013-08-28,61.07,62.04,60.86,61.8,54.727611076685,290100,0.0,1.0
2013-08-27,61.23,61.4695,60.93,61.16,54.1608526448229,361000,0.0,1.0
2013-08-26,62.29,62.62,61.71,61.87,54.78960028017,382400,0.0,1.0
2013-08-23,62.64,62.8599,61.82,62.22,55.0995462975946,251400,0.0,1.0
2013-08-22,61.58,62.75,61.58,62.57,55.4094923150191,228400,0.0,1.0
2013-08-21,61.78,62.09,61.36,61.5,54.4619430617497,244100,0.0,1.0
2013-08-20,61.15,62.23,61.0,61.91,54.8250226821613,276200,0.0,1.0
2013-08-19,61.46,61.73,60.99,61.03,54.0457298383509,503200,0.0,1.0
2013-08-16,61.59,61.59,61.0,61.46,54.4265206597583,424500,0.0,1.0
2013-08-15,61.88,62.13,61.37,61.6,54.5504990667281,517000,0.0,1.0
2013-08-14,61.97,62.62,61.54,62.49,55.3386475110364,485800,0.0,1.0
2013-08-13,62.42,62.51,61.22,62.12,55.0109902926161,645100,0.0,1.0
2013-08-12,62.49,63.17,62.37,62.41,55.2678027070536,513000,0.0,1.0
2013-08-09,62.71,63.07,62.31,62.77,55.5866043249761,421500,0.0,1.0
2013-08-08,62.92,63.2,62.62,62.7,55.5246151214911,476100,0.0,1.0
2013-08-07,62.89,63.15,62.48,62.5,55.3475031115342,651900,0.0,1.0
2013-08-06,63.94,64.145,62.82,62.95,55.7460051339373,745100,0.0,1.0
2013-08-05,63.15,64.4,63.0752,64.0,56.675843186211,590800,0.0,1.0
2013-08-02,63.7,63.85,63.01,63.15,55.9231171438942,562900,0.0,1.0
2013-08-01,63.0,64.7,62.85,63.81,56.507586776752,810900,0.0,1.0
2013-07-31,62.23,62.9,62.14,62.58,55.418347915517,507000,0.0,1.0
2013-07-30,62.08,62.46,61.63,62.13,55.0198458931139,500600,0.0,1.0
2013-07-29,62.02,62.2799,61.65,61.88,54.7984558806678,542600,0.0,1.0
2013-07-26,61.35,62.615,61.26,62.36,55.2235247045644,1332700,0.0,1.0
2013-07-25,61.04,61.55,60.62,61.5,54.4619430617497,1069200,0.0,1.0
2013-07-24,60.13,61.24,59.94,61.01,54.0280186373552,2134200,0.0,1.0
2013-07-23,64.32,64.4488,58.67,59.43,52.6288337586957,3135900,0.0,1.0
2013-07-22,63.5,63.88,63.33,63.61,56.3304747667951,576500,0.0,1.0
2013-07-19,63.8,64.03,63.39,63.58,56.3039079653015,417700,0.0,1.0
2013-07-18,63.05,63.96,63.04,63.95,56.6315651837218,622100,0.0,1.0
2013-07-17,63.26,63.37,62.95,63.05,55.8345611389157,390300,0.0,1.0
2013-07-16,63.96,64.15,62.99,63.16,55.931972744392,520500,0.0,1.0
2013-07-15,63.7,64.07,63.24,63.61,56.3304747667951,389100,0.0,1.0
2013-07-12,62.88,63.79,62.8,63.33,56.0825179528554,423600,0.0,1.0
2013-07-11,62.89,63.2257,62.342,63.0,55.7902831364265,406700,0.0,1.0
2013-07-10,62.04,62.4099,61.56,62.24,55.1172574985902,295600,0.0,1.0
2013-07-09,61.57,62.26,60.98,62.14,55.0287014936118,423100,0.0,1.0
2013-07-08,61.27,61.48,60.86,61.18,54.1785638458186,742300,0.0,1.0
2013-07-05,60.95,61.32,60.25,61.01,54.0280186373552,435800,0.0,1.0
2013-07-03,59.71,60.61,59.71,60.23,53.3372817985233,577800,0.0,1.0
2013-07-02,59.99,60.54,59.87,60.14,53.2575813940427,677200,0.0,1.0
2013-07-01,58.6,60.35,58.41,59.91,53.0539025825922,737800,0.0,1.0
2013-06-28,58.77,59.22,58.06,58.15,51.4953168949714,4688500,0.0,1.0
2013-06-27,58.27,58.88,58.12,58.8,52.0709309273314,542900,0.0,1.0
2013-06-26,58.11,58.27,57.61,57.69,51.0879592720705,699300,0.0,1.0
2013-06-25,57.47,57.97,56.97,57.57,50.9816920660964,673500,0.0,1.0
2013-06-24,56.5,57.23,55.75,57.01,50.4857784382171,955600,0.0,1.0
2013-06-21,57.7,57.909,56.81,57.5,50.9197028626115,1156600,0.0,1.0
2013-06-20,59.15,59.23,57.37,57.53,50.946269664105,726300,0.0,1.0
2013-06-19,60.42,60.83,59.75,59.77,52.9299241756224,416300,0.0,1.0
2013-06-18,59.72,60.67,59.72,60.44,53.5232494089781,478100,0.0,1.0
2013-06-17,59.94,60.3365,59.16,59.55,52.7351009646698,524500,0.0,1.0
2013-06-14,60.07,60.1,59.38,59.59,52.7705233666612,341500,0.0,1.0
2013-06-13,59.25,60.23,58.89,60.02,53.1513141880686,448800,0.0,1.0
2013-06-12,59.8,60.16,59.09,59.43,52.6288337586957,464400,0.2,1.0
2013-06-11,59.87,60.24,59.3,59.8,52.7788740360557,614800,0.0,1.0
2013-06-10,60.95,61.24,60.43,60.72,53.5908567135335,527900,0.0,1.0
2013-06-07,59.93,60.66,59.3898,60.53,53.423164638837,500200,0.0,1.0
2013-06-06,58.27,59.48,57.91,59.45,52.4699675826674,1011000,0.0,1.0
2013-06-05,60.2,60.27,58.22,58.35,51.4991187291614,849000,0.0,1.0
2013-06-04,59.61,60.69,59.5,60.18,53.1142581854487,1270900,0.0,1.0
2013-06-03,59.19,59.75,58.73,59.72,52.7082668467098,1334600,0.0,1.0
2013-05-31,59.28,59.77,59.06,59.27,52.3111014066391,1303800,0.0,1.0
2013-05-30,59.45,59.89,59.05,59.79,52.7700481373874,10295500,0.0,1.0
2013-05-29,59.2,59.685,58.76,59.28,52.3199273053074,541600,0.0,1.0
2013-05-28,59.14,60.21,58.92,59.66,52.6553114547004,657200,0.0,1.0
2013-05-24,58.72,59.0,58.31,58.72,51.8256769798861,662600,0.0,1.0
2013-05-23,57.64,59.4497,57.51,59.21,52.2581460146297,1930600,0.0,1.0
2013-05-22,57.01,57.79,56.4514,56.61,49.9634123608882,379000,0.0,1.0
2013-05-21,56.91,57.23,56.85,56.95,50.2634929156082,449200,0.0,1.0
2013-05-20,57.5,57.68,56.69,56.72,50.0604972462388,422900,0.0,1.0
2013-05-17,57.06,57.63,56.96,57.57,50.8106986330389,431800,0.0,1.0
2013-05-16,57.5,57.54,56.62,56.96,50.2723188142765,790300,0.0,1.0
2013-05-15,57.85,58.54,57.45,57.64,50.8724799237166,744800,0.0,1.0
2013-05-14,58.26,59.0,58.26,59.0,52.0728021425967,335000,0.0,1.0
2013-05-13,58.0,58.74,57.89,58.25,51.410859742479,578700,0.0,1.0
2013-05-10,57.63,58.21,57.57,58.02,51.2078640731095,632900,0.0,1.0
2013-05-09,57.87,58.29,57.49,57.66,50.890131721053,800300,0.0,1.0
2013-05-08,57.5,58.25,57.4101,58.05,51.2343417691143,891500,0.0,1.0
2013-05-07,57.34,57.92,57.005,57.8,51.0136943024083,1364600,0.0,1.0
2013-05-06,55.99,56.89,55.95,56.79,50.1222785369164,606600,0.0,1.0
2013-05-03,55.79,56.01,55.26,55.98,49.4073807447893,801700,0.0,1.0
2013-05-02,54.77,55.75,54.7,55.49,48.9749117100457,895000,0.0,1.0
2013-05-01,55.22,55.35,54.25,54.64,48.2247103232455,911600,0.0,1.0
2013-04-30,54.98,56.45,54.15,55.2,48.7189606486668,1259400,0.0,1.0
2013-04-29,52.7,53.5,52.29,52.95,46.7331334483135,795500,0.0,1.0
2013-04-26,51.9,52.63,51.65,52.38,46.230057224224,522700,0.0,1.0
2013-04-25,51.73,52.58,51.43,51.92,45.8240658854851,402100,0.0,1.0
2013-04-24,51.0,51.72,50.88,51.43,45.3915968507415,331000,0.0,1.0
2013-04-23,51.07,51.46,50.57,51.01,45.0209091066756,337700,0.0,1.0
2013-04-22,50.78,51.08,50.371,50.88,44.9061724239885,309100,0.0,1.0
2013-04-19,49.99,50.79,49.97,50.58,44.6413954639414,322100,0.0,1.0
2013-04-18,49.88,50.05,49.09,49.9,44.0412343545013,398500,0.0,1.0
2013-04-17,50.39,50.555,49.43,49.75,43.9088458744778,606100,0.0,1.0
2013-04-16,50.68,51.06,50.46,50.85,44.8796947279838,506200,0.0,1.0
2013-04-15,51.71,51.94,50.21,50.39,44.4737033892449,682600,0.0,1.0
2013-04-12,51.94,52.1,51.32,51.86,45.7711104934757,537800,0.0,1.0
2013-04-11,51.66,52.91,51.61,52.11,45.9917579601816,692400,0.0,1.0
2013-04-10,50.7,51.91,50.63,51.75,45.6740256081251,489300,0.0,1.0
2013-04-09,51.14,51.14,50.42,50.67,44.7208285519555,411400,0.0,1.0
2013-04-08,50.65,51.15,50.3,51.13,45.1268198906944,273000,0.0,1.0
2013-04-05,50.3,50.72,50.14,50.55,44.6149177679367,417000,0.0,1.0
2013-04-04,49.28,51.3,49.25,51.22,45.2062529787086,670400,0.0,1.0
2013-04-03,50.04,50.42,49.19,49.65,43.8205868877954,546600,0.0,1.0
2013-04-02,51.0,51.1999,50.05,50.09,44.2089264291978,538900,0.0,1.0
2013-04-01,51.44,51.9,50.82,50.84,44.8708688293156,473300,0.0,1.0
2013-03-28,51.31,51.67,51.15,51.44,45.4004227494098,438100,0.0,1.0
2013-03-27,50.87,51.22,50.47,51.18,45.1709493840356,225400,0.0,1.0
2013-03-26,51.29,51.37,50.57,51.18,45.1709493840356,310500,0.0,1.0
2013-03-25,51.36,51.3899,50.62,51.11,45.109168093358,287500,0.0,1.0
2013-03-22,50.9,51.25,50.9,51.19,45.1797752827039,338500,0.0,1.0
2013-03-21,50.54,51.05,50.42,50.84,44.8708688293156,337200,0.0,1.0
2013-03-20,50.76,50.99,50.12,50.94,44.9591278159979,429500,0.0,1.0
2013-03-19,50.22,50.5,49.69,50.3,44.3942703012308,474900,0.0,1.0
2013-03-18,49.33,50.15,49.01,49.96,44.0941897465107,1422200,0.0,1.0
2013-03-15,49.92,49.99,49.56,49.82,43.9706271651554,491600,0.0,1.0
2013-03-14,49.97,49.97,49.44,49.96,44.0941897465107,374400,0.0,1.0
2013-03-13,49.45,49.92,49.34,49.82,43.9706271651554,305600,0.2,1.0
2013-03-12,49.93,50.13,49.45,49.68,43.6717464527173,548100,0.0,1.0
2013-03-11,49.5,49.88,49.5,49.88,43.8475586365045,481300,0.0,1.0
2013-03-08,49.91,49.95,49.62,49.74,43.7244901078535,536700,0.0,1.0
2013-03-07,49.79,49.96,49.5,49.66,43.6541652343386,370200,0.0,1.0
2013-03-06,49.58,50.19,49.58,49.8,43.7772337629896,408800,0.0,1.0
2013-03-05,48.95,49.67,48.94,49.62,43.6190027975812,717600,0.0,1.0
2013-03-04,48.28,48.85,47.94,48.63,42.748732487835,722100,0.0,1.0
2013-03-01,47.49,48.5,47.16,48.27,42.4322705570182,863100,0.0,1.0
2013-02-28,48.25,48.718,47.3,47.62,41.8608809597101,1723100,0.0,1.0
2013-02-27,45.83,47.255,45.78,46.83,41.1664228337511,866600,0.0,1.0
2013-02-26,45.36,46.14,45.22,46.0,40.4368022710346,502800,0.0,1.0
2013-02-25,46.17,46.29,45.13,45.16,39.6983910991287,554300,0.0,1.0
2013-02-22,45.32,46.14,45.08,46.07,40.4983365353601,714200,0.0,1.0
2013-02-21,44.88,45.5156,44.45,44.62,39.2236982029035,420500,0.0,1.0
2013-02-20,45.44,45.94,44.95,44.96,39.5225789153416,395200,0.0,1.0
2013-02-19,45.38,45.57,44.93,45.46,39.9621093748094,378800,0.0,1.0
2013-02-15,44.88,46.15,44.88,45.37,39.8829938921052,581900,0.0,1.0
2013-02-14,45.43,45.58,44.76,44.79,39.3731385591226,704000,0.0,1.0
2013-02-13,46.52,46.62,45.29,45.47,39.9708999839987,938700,0.0,1.0
2013-02-12,46.93,46.95,46.4,46.53,40.9027045580704,443900,0.0,1.0
2013-02-11,46.71,47.43,46.54,46.81,41.1488416153724,354700,0.0,1.0
2013-02-08,46.44,47.24,46.44,46.73,41.0785167418575,744600,0.0,1.0
2013-02-07,46.79,46.94,46.22,46.5,40.8763327305023,411600,0.0,1.0
2013-02-06,46.58,47.21,46.16,46.76,41.1048885694256,572600,0.0,1.0
2013-02-05,46.82,47.1098,46.66,46.72,41.0697261326682,276400,0.0,1.0
2013-02-04,47.44,47.49,46.58,46.68,41.0345636959107,668800,0.0,1.0
2013-02-01,46.91,47.9133,46.61,47.77,41.9927400975505,597300,0.0,1.0
2013-01-31,46.37,47.03,46.29,46.57,40.9378669948278,389200,0.0,1.0
2013-01-30,46.41,46.69,46.19,46.37,40.7620548110407,299900,0.0,1.0
2013-01-29,46.23,46.64,46.08,46.47,40.8499609029343,302500,0.0,1.0
2013-01-28,46.54,46.619,45.98,46.2,40.6126144548217,330600,0.0,1.0
2013-01-25,46.17,46.4699,45.9,46.4,40.7884266386088,521000,0.0,1.0
2013-01-24,46.5,47.24,46.37,46.65,41.0081918683427,381500,0.0,1.0
2013-01-23,46.77,47.25,46.5,46.66,41.016982477532,439800,0.0,1.0
2013-01-22,46.16,47.12,45.48,46.94,41.263119534834,833800,0.0,1.0
2013-01-18,45.48,46.271,45.02,46.05,40.4807553169814,567200,0.0,1.0
2013-01-17,45.24,45.635,44.54,45.46,39.9621093748094,474100,0.0,1.0
2013-01-16,44.89,45.05,44.3801,44.95,39.5137883061523,308000,0.0,1.0
2013-01-15,44.91,45.24,44.845,45.08,39.6280662256139,387100,0.0,1.0
2013-01-14,45.21,45.68,45.065,45.19,39.7247629266968,281200,0.0,1.0
2013-01-11,44.93,45.2299,44.46,45.16,39.6983910991287,247800,0.0,1.0
