,BFH_Open,BFH_High,BFH_Low,BFH_Close,BFH_Adj Close,BFH_Volume,BFH_Dividend Amount,BFH_Split Coefficient
2012-11-01,143.15,145.31,142.04,144.61,101.549987322631,969300,0.0,1.0
2012-10-31,142.64,143.36,141.46,143.05,100.454503053056,300100,0.0,1.0
2012-10-26,142.33,143.45,141.37,142.64,100.166587315539,408000,0.0,1.0
2012-10-25,143.21,143.705,141.64,142.33,99.9488949286366,633600,0.0,1.0
2012-10-24,143.42,144.31,141.83,142.77,100.257877671337,445700,0.0,1.0
2012-10-23,142.89,143.675,141.29,143.16,100.531748738731,313900,0.0,1.0
2012-10-22,143.34,144.12,142.63,144.1,101.191848234501,339300,0.0,1.0
2012-10-19,143.08,145.678,143.08,144.33,101.353361940913,653300,0.0,1.0
2012-10-18,138.39,145.5,138.0,144.97,101.802791384841,1959000,0.0,1.0
2012-10-17,139.29,140.22,137.62,138.8,97.4700106519691,819600,0.0,1.0
2012-10-16,141.21,141.5,138.25,139.41,97.8983730907133,915000,0.0,1.0
2012-10-15,137.85,138.98,136.7,138.71,97.4068096364166,738800,0.0,1.0
2012-10-12,138.39,139.18,136.52,137.84,96.7958664860765,502400,0.0,1.0
2012-10-11,138.49,139.65,136.96,138.51,97.266362935189,882800,0.0,1.0
2012-10-10,141.49,141.9999,138.9,139.2,97.7509040544243,827000,0.0,1.0
2012-10-09,143.38,143.65,141.33,141.84,99.6048005106289,701100,0.0,1.0
2012-10-08,143.54,143.85,143.41,143.71,100.917977167107,329100,0.0,1.0
2012-10-05,144.06,144.745,143.12,144.02,101.13566955401,426700,0.0,1.0
2012-10-04,142.25,143.08,141.964,143.04,100.447480717995,493000,0.0,1.0
2012-10-03,142.14,142.43,141.22,142.16,99.8295152325931,316900,0.0,1.0
2012-10-02,142.28,142.28,141.08,141.87,99.6258675158131,349900,0.0,1.0
2012-10-01,141.56,142.59,140.82,141.51,99.3730634536033,503800,0.0,1.0
2012-09-28,141.94,143.24,141.3,141.95,99.6820461963041,613600,0.0,1.0
2012-09-27,141.44,142.62,140.2,142.07,99.7663142170407,528700,0.0,1.0
2012-09-26,142.3,142.45,140.51,140.99,99.0079020304115,609800,0.0,1.0
2012-09-25,142.49,143.47,141.8,142.26,99.8997385832069,691700,0.0,1.0
2012-09-24,142.51,142.51,141.14,141.51,99.3730634536033,290900,0.0,1.0
2012-09-21,143.65,144.2,142.02,142.21,99.8646269079,787900,0.0,1.0
2012-09-20,142.88,143.55,141.05,142.56,100.110408635048,841400,0.0,1.0
2012-09-19,141.59,143.97,140.97,143.37,100.67921777502,543100,0.0,1.0
2012-09-18,142.33,142.4,141.4,142.0,99.717157871611,377800,0.0,1.0
2012-09-17,141.03,144.34,140.922,142.53,100.089341629864,588800,0.0,1.0
2012-09-14,141.97,142.92,140.58,140.91,98.9517233499205,519500,0.0,1.0
2012-09-13,140.3,141.81,139.44,141.35,99.2607060926212,444200,0.0,1.0
2012-09-12,140.96,141.239,139.93,140.45,98.6286959370969,261400,0.0,1.0
2012-09-11,140.81,141.0,139.98,140.66,98.7761649733859,264800,0.0,1.0
2012-09-10,140.94,141.56,140.57,140.93,98.9657680200432,236000,0.0,1.0
2012-09-07,140.58,141.28,140.0202,141.19,99.1483487316391,767900,0.0,1.0
2012-09-06,139.62,140.64,139.22,140.6,98.7340309630177,453400,0.0,1.0
2012-09-05,138.73,139.13,137.4,138.85,97.505122327276,406600,0.0,1.0
2012-09-04,137.65,139.466,136.954,138.71,97.4068096364166,378200,0.0,1.0
2012-08-31,137.8,138.14,136.244,137.65,96.6624421199103,249700,0.0,1.0
2012-08-30,137.87,137.87,136.1,137.17,96.3253700369639,376200,0.0,1.0
2012-08-29,138.24,138.67,137.41,138.43,97.210184254698,383700,0.0,1.0
2012-08-28,138.52,138.98,137.09,138.08,96.9644025275496,671500,0.0,1.0
2012-08-27,138.73,139.72,138.07,138.99,97.6034350181353,797800,0.0,1.0
2012-08-24,136.69,138.68,136.18,138.49,97.2523182650663,407800,0.0,1.0
2012-08-23,136.43,136.85,135.7,136.55,95.8899852631583,268300,0.0,1.0
2012-08-22,136.06,137.37,135.33,136.86,96.1076776500611,387500,0.0,1.0
2012-08-21,136.0,136.09,134.75,136.04,95.5318461750279,357800,0.0,1.0
2012-08-20,137.88,138.33,134.91,136.0,95.5037568347824,387900,0.0,1.0
2012-08-17,136.56,137.83,135.88,137.47,96.5360400888054,741000,0.0,1.0
2012-08-16,134.0,136.39,133.91,136.35,95.7495385619307,629800,0.0,1.0
2012-08-15,133.71,134.854,133.252,134.39,94.3731608899,234600,0.0,1.0
2012-08-14,133.0,134.628,133.0,134.57,94.4995629210049,624000,0.0,1.0
2012-08-13,131.15,132.95,130.84,132.72,93.2004309346494,485100,0.0,1.0
2012-08-10,131.17,131.509,129.91,131.28,92.1892146858105,323800,0.0,1.0
2012-08-09,131.28,132.1,131.28,131.64,92.4420187480202,324600,0.0,1.0
2012-08-08,130.85,132.31,130.85,132.06,92.7369568205982,614300,0.0,1.0
2012-08-07,129.6,132.79,129.6,131.79,92.5473537739409,497900,0.0,1.0
2012-08-06,129.37,129.95,128.83,129.43,90.890082699455,293500,0.0,1.0
2012-08-03,130.0,130.81,128.97,129.29,90.7917700085957,374900,0.0,1.0
2012-08-02,126.75,128.93,126.75,128.58,90.2931842192376,528300,0.0,1.0
2012-08-01,130.49,130.63,127.58,128.37,90.1457151829486,392000,0.0,1.0
2012-07-31,128.08,131.55,128.08,130.0,91.2903557979537,851400,0.0,1.0
2012-07-30,130.11,132.65,130.11,131.78,92.5403314388796,514100,0.0,1.0
2012-07-27,127.3,131.51,127.06,130.6,91.7116959016366,519800,0.0,1.0
2012-07-26,129.21,129.58,127.6,128.48,90.2229608686238,525400,0.0,1.0
2012-07-25,124.11,128.08,123.11,127.63,89.6260623884064,723100,0.0,1.0
2012-07-24,127.62,128.21,125.81,126.68,88.9589405575752,691300,0.0,1.0
2012-07-23,128.7,128.9,127.44,127.73,89.6962857390202,830800,0.0,1.0
2012-07-20,131.14,131.58,130.4,130.55,91.6765842263297,561900,0.0,1.0
2012-07-19,130.69,133.19,128.92,131.56,92.3858400675292,935000,0.0,1.0
2012-07-18,130.85,132.43,128.38,129.92,91.2341771174627,975400,0.0,1.0
2012-07-17,132.01,133.45,130.61,131.11,92.069834989767,706400,0.0,1.0
2012-07-16,132.04,132.87,131.35,131.54,92.3717953974064,449800,0.0,1.0
2012-07-13,131.38,132.97,130.45,132.23,92.8563365166417,687200,0.0,1.0
2012-07-12,133.28,133.72,130.3,130.45,91.6063608757159,1884900,0.0,1.0
2012-07-11,134.53,135.95,133.235,134.34,94.3380492145931,404500,0.0,1.0
2012-07-10,136.8,137.28,134.29,135.35,95.0473050557926,379300,0.0,1.0
2012-07-09,136.25,136.48,135.13,136.18,95.6301588658872,256700,0.0,1.0
2012-07-06,135.6,136.02,134.91,135.92,95.4475781542913,325300,0.0,1.0
2012-07-05,136.78,137.3,136.2,136.41,95.791672572299,345300,0.0,1.0
2012-07-03,136.41,137.84,136.15,136.85,96.1006553149998,178600,0.0,1.0
2012-07-02,135.45,136.81,134.98,136.64,95.9531862787107,397300,0.0,1.0
2012-06-29,135.49,135.49,133.77,135.0,94.8015233286443,747200,0.0,1.0
2012-06-28,131.29,133.16,130.29,132.77,93.2355426099563,339600,0.0,1.0
2012-06-27,131.13,133.28,130.58,132.38,92.9616715425624,657400,0.0,1.0
2012-06-26,128.82,130.62,128.43,130.06,91.332489808322,427200,0.0,1.0
2012-06-25,128.53,129.17,127.58,128.82,90.4617202607108,272600,0.0,1.0
2012-06-22,130.89,130.92,128.79,129.4,90.8690156942709,527800,0.0,1.0
2012-06-21,131.87,132.0499,130.23,130.33,91.5220928549793,357900,0.0,1.0
2012-06-20,131.64,132.25,130.45,131.64,92.4420187480202,304800,0.0,1.0
2012-06-19,130.3,132.105,130.23,131.75,92.5192644336954,512500,0.0,1.0
2012-06-18,128.65,131.0,128.18,130.23,91.4518695043655,764400,0.0,1.0
2012-06-15,127.26,129.59,126.75,128.91,90.5249212762632,707900,0.0,1.0
2012-06-14,124.73,126.91,123.96,126.7,88.972985227698,545200,0.0,1.0
2012-06-13,124.13,125.54,123.28,124.09,87.1401557766775,647300,0.0,1.0
2012-06-12,124.26,124.64,122.83,124.51,87.4350938492555,388300,0.0,1.0
2012-06-11,125.49,125.71,123.73,123.94,87.0348207507568,398600,0.0,1.0
2012-06-08,124.1,124.98,123.07,124.8,87.6387415660356,264000,0.0,1.0
2012-06-07,122.77,126.35,122.77,124.13,87.1682451169231,452300,0.0,1.0
2012-06-06,123.78,125.21,123.08,125.13,87.8704786230612,661600,0.0,1.0
2012-06-05,121.17,123.0799,120.96,122.79,86.227252218698,518600,0.0,1.0
2012-06-04,122.25,122.64,119.82,121.47,85.3003039905957,937900,0.0,1.0
2012-06-01,123.98,125.13,120.78,122.19,85.8059121150151,893100,0.0,1.0
2012-05-31,126.96,127.09,124.76,126.0,88.4814217734013,854500,0.0,1.0
2012-05-30,126.87,127.85,125.93,126.96,89.1555659392939,535300,0.0,1.0
2012-05-29,128.36,129.466,127.7701,128.41,90.1738045231941,873400,0.0,1.0
2012-05-25,126.13,127.43,126.13,127.18,89.3100573106443,578400,0.0,1.0
2012-05-24,123.27,126.45,123.27,126.08,88.5376004538924,1612300,0.0,1.0
2012-05-23,122.32,124.3,121.072,123.64,86.8241506989154,604000,0.0,1.0
2012-05-22,121.47,124.01,121.47,122.9,86.3044979043732,532500,0.0,1.0
2012-05-21,121.24,122.54,119.56,122.04,85.7005770890944,829400,0.0,1.0
2012-05-18,122.33,123.69,120.85,121.25,85.1458126192453,771800,0.0,1.0
2012-05-17,126.01,126.01,121.95,121.95,85.637376073542,933900,0.0,1.0
2012-05-16,126.59,128.046,125.54,125.72,88.2847963916826,517000,0.0,1.0
2012-05-15,125.35,127.4,125.35,126.27,88.6710248200586,362200,0.0,1.0
2012-05-14,126.0,126.59,125.575,126.1,88.5516451240151,644700,0.0,1.0
2012-05-11,125.11,128.01,124.79,127.2,89.324101980767,372300,0.0,1.0
2012-05-10,125.64,126.58,124.95,125.8,88.3409750721737,448200,0.0,1.0
2012-05-09,123.56,125.24,122.7,124.65,87.5334065401149,340400,0.0,1.0
2012-05-08,125.05,125.28,123.3,124.92,87.7230095867722,492500,0.0,1.0
2012-05-07,126.05,126.32,125.08,125.55,88.1654166956392,354000,0.0,1.0
2012-05-04,127.85,127.97,125.714,126.41,88.7693375109179,315400,0.0,1.0
2012-05-03,129.74,130.14,127.8,128.3,90.096558837519,524200,0.0,1.0
2012-05-02,128.65,129.96,127.92,129.67,91.0586187409282,295000,0.0,1.0
2012-05-01,128.38,130.13,127.87,129.05,90.6232339671225,399300,0.0,1.0
2012-04-30,130.3,130.3,128.28,128.49,90.2299832036852,552800,0.0,1.0
2012-04-27,130.43,130.66,129.45,130.28,91.4869811796724,491400,0.0,1.0
2012-04-26,128.65,130.34,128.12,129.81,91.1569314317875,380700,0.0,1.0
2012-04-25,127.94,129.44,127.75,128.85,90.4827872658949,478700,0.0,1.0
2012-04-24,128.17,128.49,126.43,127.22,89.3381466508898,814200,0.0,1.0
2012-04-23,127.24,128.03,126.36,128.0,89.8858887856775,708800,0.0,1.0
2012-04-20,127.14,128.7,127.07,128.4,90.1667821881328,546700,0.0,1.0
2012-04-19,128.01,130.31,126.18,127.44,89.4926380222402,1446800,0.0,1.0
2012-04-18,127.18,127.765,126.68,127.34,89.4224146716264,950800,0.0,1.0
2012-04-17,125.84,128.44,125.12,127.64,89.6330847234678,1006200,0.0,1.0
2012-04-16,124.75,126.81,123.75,125.55,88.1654166956392,709800,0.0,1.0
2012-04-13,125.14,125.28,123.57,124.32,87.3016694830893,467500,0.0,1.0
2012-04-12,123.73,125.45,123.71,125.04,87.8072776075087,381800,0.0,1.0
2012-04-11,124.17,124.17,123.28,123.57,86.7749943534857,453800,0.0,1.0
2012-04-10,126.24,126.3,122.78,123.15,86.4800562809077,583400,0.0,1.0
2012-04-09,125.03,126.83,124.622,126.2,88.6218684746289,1382200,0.0,1.0
2012-04-05,126.41,126.82,126.06,126.41,88.7693375109179,342200,0.0,1.0
2012-04-04,126.18,127.02,125.44,126.6,88.9027618770842,540300,0.0,1.0
2012-04-03,126.8,127.34,126.13,127.19,89.3170796457057,554600,0.0,1.0
2012-04-02,125.62,127.71,125.46,126.57,88.8816948719,745800,0.0,1.0
2012-03-30,127.04,127.55,125.95,125.96,88.4533324331558,791600,0.0,1.0
2012-03-29,124.81,126.98,124.81,125.94,88.439287763033,696900,0.0,1.0
2012-03-28,124.93,125.06,123.64,124.63,87.5193618699921,412600,0.0,1.0
2012-03-27,126.43,126.43,125.02,125.43,88.0811486749026,366500,0.0,1.0
2012-03-26,126.15,127.085,125.72,126.24,88.6499578148745,394500,0.0,1.0
2012-03-23,125.39,125.98,124.35,125.98,88.4673771032786,380600,0.0,1.0
2012-03-22,124.56,126.42,124.32,125.74,88.2988410618054,358700,0.0,1.0
2012-03-21,124.9,125.94,124.9,125.46,88.1022156800867,365200,0.0,1.0
2012-03-20,123.95,125.36,123.76,124.78,87.6246968959128,596100,0.0,1.0
2012-03-19,124.9,124.96,123.78,124.61,87.5053171998694,512800,0.0,1.0
2012-03-16,126.27,126.56,124.66,124.87,87.6878979114653,596100,0.0,1.0
2012-03-15,124.15,126.3,123.34,126.3,88.6920918252427,754500,0.0,1.0
2012-03-14,124.08,124.4799,123.25,123.94,87.0348207507568,287300,0.0,1.0
2012-03-13,123.14,124.6,122.56,124.41,87.3648704986417,508500,0.0,1.0
2012-03-12,122.88,123.42,122.28,122.86,86.2764085641277,283800,0.0,1.0
2012-03-09,122.59,123.45,122.0,122.9,86.3044979043732,461500,0.0,1.0
2012-03-08,121.74,123.46,121.74,122.29,85.8761354656289,471000,0.0,1.0
2012-03-07,120.35,121.76,119.92,121.15,85.0755892686315,1406000,0.0,1.0
2012-03-06,120.38,121.17,119.27,120.05,84.3031324118796,544000,0.0,1.0
2012-03-05,120.8,121.96,120.07,121.6,85.3915943463936,595000,0.0,1.0
2012-03-02,121.85,122.07,120.07,120.7,84.7595841908694,540100,0.0,1.0
2012-03-01,121.4,122.44,121.3,121.78,85.5179963774985,456500,0.0,1.0
2012-02-29,121.81,122.44,120.57,121.36,85.2230583049205,384100,0.0,1.0
2012-02-28,122.22,122.22,120.85,121.51,85.3283933308412,404900,0.0,1.0
2012-02-27,120.87,122.53,120.28,122.08,85.7286664293399,391700,0.0,1.0
2012-02-24,121.84,122.11,120.84,121.88,85.5882197281123,486900,0.0,1.0
2012-02-23,120.25,121.72,119.88,121.63,85.4126613515778,787700,0.0,1.0
2012-02-22,119.8,121.21,119.8,120.23,84.4295344429844,365600,0.0,1.0
2012-02-21,119.62,120.205,119.2,119.97,84.2469537313885,421200,0.0,1.0
2012-02-17,120.33,120.49,119.27,119.62,84.0011720042402,362800,0.0,1.0
2012-02-16,120.6,120.73,118.67,119.68,84.0433060146085,921200,0.0,1.0
2012-02-15,120.74,122.62,120.32,120.62,84.7034055103783,769500,0.0,1.0
2012-02-14,118.0,120.42,118.0,120.23,84.4295344429844,702900,0.0,1.0
2012-02-13,118.82,119.13,117.75,118.77,83.4042735240228,648900,0.0,1.0
2012-02-10,116.57,118.09,116.39,117.93,82.8143973788668,633000,0.0,1.0
2012-02-09,117.52,118.0,116.66,117.88,82.7792857035599,1506100,0.0,1.0
2012-02-08,116.39,117.57,116.28,117.4,82.4422136206136,1357800,0.0,1.0
2012-02-07,115.94,116.26,115.2,115.93,81.4099303665906,652900,0.0,1.0
2012-02-06,115.61,116.71,115.01,115.97,81.4380197068361,738100,0.0,1.0
2012-02-03,113.93,116.05,113.61,115.57,81.1571263043809,1255000,0.0,1.0
2012-02-02,108.99,114.06,107.0,112.35,78.8959344146162,1647100,0.0,1.0
2012-02-01,111.76,111.77,109.96,111.01,77.9549415163911,774900,0.0,1.0
2012-01-31,110.41,111.79,110.03,110.8,77.8074724801021,593700,0.0,1.0
2012-01-30,109.91,110.16,108.96,109.9,77.1754623245778,416100,0.0,1.0
2012-01-27,109.84,110.87,109.16,110.4,77.5265790776469,634500,0.0,1.0
2012-01-26,111.65,111.74,109.631,110.2,77.3861323764192,450300,0.0,1.0
2012-01-25,110.49,111.65,109.95,111.14,78.0462318721891,1021600,0.0,1.0
2012-01-24,108.09,110.8,107.28,110.5,77.5968024282607,762800,0.0,1.0
2012-01-23,108.3,109.28,107.09,108.79,76.3959831327645,295200,0.0,1.0
2012-01-20,109.56,109.69,108.03,108.49,76.1853130809231,446800,0.0,1.0
2012-01-19,109.95,110.16,109.234,109.85,77.1403506492709,570300,0.0,1.0
2012-01-18,108.04,109.87,107.74,109.47,76.8735019169384,579200,0.0,1.0
2012-01-17,103.6,109.07,103.07,108.24,76.0097547043886,970300,0.0,1.0
2012-01-13,106.43,106.53,105.63,106.03,74.4578186558233,800200,0.0,1.0
2012-01-12,106.93,108.62,106.92,107.39,75.4128562241712,738200,0.0,1.0
2012-01-11,104.51,107.2,104.28,106.7,74.9283151049359,800500,0.0,1.0
2012-01-10,105.32,105.77,104.68,104.96,73.7064288042556,795500,0.0,1.0
2012-01-09,102.57,104.35,102.37,104.19,73.1657090045292,631900,0.0,1.0
2012-01-06,102.51,103.35,101.53,102.54,72.0070237194014,706900,0.0,1.0
2012-01-05,100.81,103.33,100.68,102.54,72.0070237194014,961300,0.0,1.0
2012-01-04,102.45,102.72,100.42,100.94,70.8834501095804,1366300,0.0,1.0
2012-01-03,102.99,105.25,102.0401,102.76,72.1615150907517,1661400,0.0,1.0
2011-12-30,104.36,104.36,103.51,103.84,72.9199272773809,368200,0.0,1.0
2011-12-29,104.34,104.7,103.76,104.33,73.2640216953886,370400,0.0,1.0
2011-12-28,105.46,105.88,103.605,103.92,72.9761059578719,522600,0.0,1.0
2011-12-27,105.5,106.03,105.27,105.55,74.1207465728771,229000,0.0,1.0
2011-12-23,106.05,106.34,105.33,105.74,74.2541709390433,274800,0.0,1.0
2011-12-22,105.97,106.5,105.24,105.74,74.2541709390433,321300,0.0,1.0
2011-12-21,104.76,105.82,103.83,105.72,74.2401262689205,330800,0.0,1.0
2011-12-20,103.65,105.42,103.46,105.03,73.7555851496852,453100,0.0,1.0
2011-12-19,103.7,104.15,102.5,102.8,72.1896044309973,476800,0.0,1.0
2011-12-16,102.24,103.85,101.87,103.0,72.3300511322249,960200,0.0,1.0
2011-12-15,102.4801,102.75,101.17,101.55,71.3118125483246,701800,0.0,1.0
2011-12-14,101.42,101.54,99.58,100.06,70.2654846241789,490700,0.0,1.0
2011-12-13,103.59,104.74,101.58,102.21,71.7752866623758,559300,0.0,1.0
2011-12-12,102.95,103.51,102.04,103.02,72.3440958023476,470400,0.0,1.0
2011-12-09,102.35,104.23,102.25,103.7,72.8216145865216,651100,0.0,1.0
2011-12-08,103.12,103.12,101.44,102.02,71.6418622962095,538400,0.0,1.0
2011-12-07,102.67,103.72,101.35,103.29,72.5336988490049,856400,0.0,1.0
2011-12-06,104.51,104.51,101.91,103.07,72.3792074776545,613000,0.0,1.0
2011-12-05,106.85,107.33,104.34,104.98,73.7204734743783,908800,0.0,1.0
2011-12-02,104.52,105.24,103.76,104.85,73.6291831185804,766900,0.0,1.0
2011-12-01,102.24,104.47,101.87,103.33,72.5617881892505,907900,0.0,1.0
2011-11-30,99.75,102.52,99.42,102.41,71.9157333636034,1151100,0.0,1.0
2011-11-29,96.51,98.0,95.94,97.38,68.3834988277287,827700,0.0,1.0
2011-11-28,95.05,96.9,94.6,96.4,67.6953099917134,839300,0.0,1.0
2011-11-25,93.24,93.89,92.98,93.08,65.3638947513349,218600,0.0,1.0
2011-11-23,93.48,94.03,92.8,93.46,65.6307434836673,707800,0.0,1.0
2011-11-22,94.95,95.44,94.03,94.76,66.5436470416469,562000,0.0,1.0
2011-11-21,94.04,95.67,93.12,95.38,66.9790318154525,762500,0.0,1.0
2011-11-18,96.44,97.02,94.9,95.83,67.2950368932147,977600,0.0,1.0
2011-11-17,99.53,100.16,96.01,96.62,67.8498013630638,1130500,0.0,1.0
2011-11-16,100.47,102.69,99.52,99.83,70.1039709177671,720700,0.0,1.0
2011-11-15,100.79,102.09,99.51,101.35,71.171365847097,680900,0.0,1.0
2011-11-14,101.34,102.61,100.6,101.51,71.2837232080791,464200,0.0,1.0
2011-11-11,101.19,102.7,101.19,101.95,71.5927059507799,343600,0.0,1.0
2011-11-10,102.03,103.11,99.29,100.5,70.5744673668796,590900,0.0,1.0
2011-11-09,100.74,101.83,99.83,100.49,70.5674450318182,940900,0.0,1.0
2011-11-08,102.9,103.54,100.83,103.3,72.5407211840663,582700,0.0,1.0
2011-11-07,102.56,103.35,101.01,102.57,72.0280907245855,468400,0.0,1.0
2011-11-04,101.98,103.34,100.83,102.57,72.0280907245855,671800,0.0,1.0
2011-11-03,107.18,107.18,100.72,102.75,72.1544927556904,812300,0.0,1.0
2011-11-02,101.82,101.99,100.03,101.4,71.2064775224039,738900,0.0,1.0
2011-11-01,100.2,101.66,98.92,100.18,70.3497526449154,917200,0.0,1.0
2011-10-31,104.66,104.79,102.44,102.44,71.9368003687875,964900,0.0,1.0
2011-10-28,104.42,105.19,103.02,104.97,73.713451139317,1086900,0.0,1.0
2011-10-27,104.99,105.67,101.89,103.12,72.4143191529615,1893400,0.0,1.0
2011-10-26,101.45,101.45,99.28,100.86,70.8272714290893,1080700,0.0,1.0
2011-10-25,100.45,101.27,98.62,98.97,69.5000501024883,823500,0.0,1.0
2011-10-24,98.41,102.46,97.95,100.95,70.8904724446418,1272300,0.0,1.0
2011-10-21,95.0399,98.5,95.03,97.99,68.811861266473,1834000,0.0,1.0
2011-10-20,95.95,96.75,92.25,94.74,66.5296023715241,1783600,0.0,1.0
2011-10-19,93.93,95.02,92.45,93.0,65.3077160708438,1033200,0.0,1.0
2011-10-18,92.5,95.55,92.31,94.33,66.2416866340075,1170800,0.0,1.0
2011-10-17,93.77,94.34,92.5,92.67,65.0759790138183,587300,0.0,1.0
2011-10-14,93.85,94.28,93.38,94.15,66.1152846029026,1059900,0.0,1.0
2011-10-13,96.88,96.88,91.65,92.51,64.9636216528362,3398500,0.0,1.0
2011-10-12,97.74,100.76,97.59,98.25,68.9944419780689,1135000,0.0,1.0
2011-10-11,96.17,97.76,95.7,96.87,68.0253597395983,456900,0.0,1.0
2011-10-10,96.11,97.4,95.85,97.06,68.1587841057645,480300,0.0,1.0
2011-10-07,94.67,96.15,93.44,94.6,66.4312896806648,664700,0.0,1.0
2011-10-06,91.38,94.995,90.9,94.18,66.1363516080868,863700,0.0,1.0
2011-10-05,89.26,91.6,88.24,90.94,63.8611150481993,890100,0.0,1.0
2011-10-04,87.21,89.17,84.91,89.02,62.5128267164142,1300000,0.0,1.0
2011-10-03,92.0,92.57,87.67,88.08,61.8527272206443,1377100,0.0,1.0
2011-09-30,92.05,94.3,92.05,92.7,65.0970460190024,698300,0.0,1.0
2011-09-29,95.0,95.45,91.41,93.65,65.7641678498336,815700,0.0,1.0
2011-09-28,95.8,96.45,93.17,93.41,65.5956318083605,669600,0.0,1.0
2011-09-27,97.64,97.64,94.68,95.22,66.8666744544704,619800,0.0,1.0
2011-09-26,92.22,94.19,90.75,94.11,66.0871952626571,636300,0.0,1.0
2011-09-23,92.58,93.37,88.79,91.54,64.2824551518822,1114300,0.0,1.0
2011-09-22,93.81,93.9473,91.56,93.38,65.5745648031763,911700,0.0,1.0
2011-09-21,99.3,100.5,96.6,96.63,67.8568236981252,1379400,0.0,1.0
2011-09-20,96.37,101.05,96.37,99.19,69.6545414738387,1832700,0.0,1.0
2011-09-19,93.56,96.79,92.84,95.81,67.2809922230919,647000,0.0,1.0
2011-09-16,94.94,96.24,94.7,95.04,66.7402724233656,691600,0.0,1.0
2011-09-15,94.38,96.75,93.95,95.34,66.950942475207,970700,0.0,1.0
2011-09-14,91.2,94.13,89.29,92.84,65.1953587098617,686700,0.0,1.0
2011-09-13,90.99,91.9999,89.34,90.35,63.4467972795778,659100,0.0,1.0
2011-09-12,88.72,90.42,87.87,90.41,63.4889312899461,695100,0.0,1.0
2011-09-09,90.99,91.44,88.36,89.7,62.9903455005881,667700,0.0,1.0
2011-09-08,92.06,93.22,91.73,92.1,64.6757059153195,761200,0.0,1.0
2011-09-07,91.77,93.22,91.01,92.88,65.2234480501073,621700,0.0,1.0
2011-09-06,87.31,90.98,87.27,90.71,63.6996013417876,572900,0.0,1.0
2011-09-02,90.43,91.05,89.76,90.52,63.5661769756213,414700,0.0,1.0
2011-09-01,93.8,94.19,91.82,92.38,64.8723312970382,509600,0.0,1.0
2011-08-31,93.49,94.89,92.37,93.41,65.5956318083605,632900,0.0,1.0
2011-08-30,91.82,93.62,91.25,92.82,65.181314039739,774400,0.0,1.0
2011-08-29,96.1248,96.1248,91.36,92.29,64.8091302814858,732500,0.0,1.0
2011-08-26,87.29,90.489,86.09,89.9,63.1307922018157,715800,0.0,1.0
2011-08-25,89.46,90.05,87.64,87.94,61.754414529785,710500,0.0,1.0
2011-08-24,86.58,88.96,86.25,88.78,62.344290674941,803400,0.0,1.0
2011-08-23,84.33,87.14,83.24,86.98,61.0802703638924,1030100,0.0,1.0
2011-08-22,85.06,85.73,82.68,83.95,58.952502840294,784100,0.0,1.0
