,OXM_Open,OXM_High,OXM_Low,OXM_Close,OXM_Adj Close,OXM_Volume,OXM_Dividend Amount,OXM_Split Coefficient
2011-03-15,23.86,23.95,23.25,23.41,18.4323674093745,150300,0.0,1.0
2011-03-14,24.71,24.94,24.03,24.2,19.0543909144324,95100,0.0,1.0
2011-03-11,25.5,25.5,24.66,24.95,19.6449195584747,142000,0.0,1.0
2011-03-10,24.96,25.64,24.77,25.54,20.1094687584547,133000,0.0,1.0
2011-03-09,25.48,25.6,25.04,25.2,19.8417624398221,118700,0.0,1.0
2011-03-08,24.51,25.51,24.41,25.5,20.0779738974391,162800,0.0,1.0
2011-03-07,25.15,25.6,24.38,24.52,19.3063498025571,144700,0.0,1.0
2011-03-04,24.8,25.09,24.69,25.03,19.7079092805059,65500,0.0,1.0
2011-03-03,24.3,24.83,24.3,24.8,19.5268138296662,104300,0.0,1.0
2011-03-02,23.74,24.25,23.55,24.14,19.007148622909,72100,0.0,1.0
2011-03-01,24.33,24.5,23.5,23.71,18.6685788669914,148700,0.0,1.0
2011-02-28,24.65,24.65,23.74,24.12,18.9914011924012,81900,0.0,1.0
2011-02-25,23.77,24.69,23.76,24.68,19.4323292466195,74100,0.0,1.0
2011-02-24,23.16,23.57,22.9,23.48,18.4874834161517,97900,0.0,1.0
2011-02-23,23.74,23.74,22.74,23.1,18.1882822365036,103100,0.0,1.0
2011-02-22,24.1,24.4,23.57,23.74,18.6922000127531,71700,0.0,1.0
2011-02-18,24.57,24.57,24.08,24.4,19.2118652195103,66300,0.0,1.0
2011-02-17,24.4,24.65,24.25,24.56,19.3378446635727,84600,0.0,1.0
2011-02-16,24.51,24.7,24.2,24.52,19.3063498025571,53800,0.0,1.0
2011-02-15,24.98,25.08,24.3,24.45,19.2512337957798,94200,0.0,1.0
2011-02-14,25.11,25.26,24.85,24.96,19.6527932737286,71200,0.0,1.0
2011-02-11,24.86,25.12,24.51,25.04,19.7157829957598,49900,0.0,1.0
2011-02-10,24.91,25.1,24.4,24.94,19.6370458432208,95600,0.0,1.0
2011-02-09,24.85,25.38,24.77,25.12,19.778772717791,56600,0.0,1.0
2011-02-08,24.75,25.0,24.58,24.91,19.6134246974591,54700,0.0,1.0
2011-02-07,24.26,24.82,24.26,24.72,19.4638241076351,57100,0.0,1.0
2011-02-04,23.99,24.35,23.75,24.27,19.1095069212097,66200,0.0,1.0
2011-02-03,23.95,24.49,23.75,24.06,18.9441589008778,88300,0.0,1.0
2011-02-02,24.29,24.52,23.6,24.01,18.9047903246083,74600,0.0,1.0
2011-02-01,24.06,25.4,23.74,24.47,19.2669812262876,227400,0.0,1.0
2011-01-31,24.08,24.45,23.62,23.67,18.6370840059758,148600,0.0,1.0
2011-01-28,24.26,24.45,23.65,23.86,18.7866845957999,156100,0.0,1.0
2011-01-27,24.07,24.74,24.02,24.23,19.0780120601941,104300,0.0,1.0
2011-01-26,23.32,24.21,22.92,24.05,18.9362851856239,152200,0.0,1.0
2011-01-25,23.17,23.49,22.9,23.29,18.3378828263277,77800,0.0,1.0
2011-01-24,23.35,23.62,22.9,23.41,18.4323674093745,79000,0.0,1.0
2011-01-21,24.07,24.07,22.83,23.3,18.3457565415816,236400,0.0,1.0
2011-01-20,23.84,24.18,23.2,23.97,18.8732954635927,130400,0.0,1.0
2011-01-19,25.15,25.32,23.88,23.96,18.8654217483388,254600,0.0,1.0
2011-01-18,25.49,25.69,24.94,25.14,19.7945201482988,288800,0.0,1.0
2011-01-14,25.82,26.03,25.53,25.67,20.2118270567553,99000,0.0,1.0
2011-01-13,25.81,26.16,25.72,25.92,20.4086699381028,93000,0.0,1.0
2011-01-12,26.52,26.56,25.75,25.87,20.3693013618333,147100,0.11,1.0
2011-01-11,26.83,27.15,26.26,26.31,20.6280338271683,173600,0.0,1.0
2011-01-10,26.96,26.99,26.29,26.7,20.933808558928,186100,0.0,1.0
2011-01-07,27.72,27.99,26.59,27.0,21.1690198910508,189700,0.0,1.0
2011-01-06,27.58,27.78,27.0,27.59,21.6316021775589,279200,0.0,1.0
2011-01-05,26.6,27.19,26.39,27.15,21.2866255571121,169500,0.0,1.0
2011-01-04,26.87,27.07,26.26,26.5,20.7770010041794,263400,0.0,1.0
2011-01-03,25.85,26.64,25.56,26.42,20.71427798228,143100,0.0,1.0
2010-12-31,26.3,26.33,25.53,25.61,20.0792073855485,109500,0.0,1.0
2010-12-30,26.1,26.5,25.83,26.36,20.6672357158555,100300,0.0,1.0
2010-12-29,26.33,26.54,26.19,26.21,20.5496300497941,156400,0.0,1.0
2010-12-28,26.68,27.01,26.26,26.34,20.6515549603806,256200,0.0,1.0
2010-12-27,26.41,26.7,26.24,26.61,20.8632451592911,121300,0.0,1.0
2010-12-23,27.0,27.16,26.5,26.68,20.9181278034531,240300,0.0,1.0
2010-12-22,26.74,28.13,25.71,26.97,21.1454987578385,1041800,0.0,1.0
2010-12-21,22.01,22.3,21.5,22.17,17.3821174438739,228700,0.0,1.0
2010-12-20,22.35,22.45,21.77,21.82,17.107704223064,130700,0.0,1.0
2010-12-17,22.56,22.62,22.16,22.35,17.5232442431476,299200,0.0,1.0
2010-12-16,22.5,22.8,22.02,22.49,17.6330095314715,231800,0.0,1.0
2010-12-15,23.55,23.59,22.37,22.53,17.6643710424212,179600,0.0,1.0
2010-12-14,24.05,24.05,23.56,23.65,18.542493349013,126600,0.0,1.0
2010-12-13,24.12,24.12,23.76,23.81,18.6679393928118,207200,0.0,1.0
2010-12-10,23.17,24.05,22.51,24.02,18.8325873252977,561000,0.0,1.0
2010-12-09,26.69,27.23,22.59,23.07,18.0877514402423,1020600,0.0,1.0
2010-12-08,28.23,28.23,27.35,27.69,21.7100059549332,217400,0.0,1.0
2010-12-07,26.62,29.5,26.62,28.21,22.1177055972793,324500,0.0,1.0
2010-12-06,25.99,26.4,25.75,26.35,20.6593953381181,117400,0.0,1.0
2010-12-03,25.53,26.1,24.93,25.96,20.3536206063584,119300,0.0,1.0
2010-12-02,26.4,26.56,25.25,25.71,20.1576111629228,128800,0.0,1.0
2010-12-01,25.24,26.49,25.24,26.48,20.7613202487046,155000,0.0,1.0
2010-11-30,24.32,24.98,24.19,24.7,19.3657330114427,95800,0.0,1.0
2010-11-29,24.16,24.81,23.62,24.67,19.3422118782305,84200,0.0,1.0
2010-11-26,24.23,24.52,24.08,24.43,19.1540428125322,30700,0.0,1.0
2010-11-24,24.87,25.22,23.6,24.33,19.075639035158,145600,0.0,1.0
2010-11-23,24.26,25.17,23.96,24.59,19.279488856331,348500,0.0,1.0
2010-11-22,23.69,24.44,23.58,24.18,18.9580333690966,85500,0.0,1.0
2010-11-19,23.49,23.85,23.14,23.76,18.6287375041247,58500,0.0,1.0
2010-11-18,22.75,23.91,22.75,23.57,18.4797703271136,71900,0.0,1.0
2010-11-17,21.99,22.59,21.76,22.37,17.5389249986224,46200,0.0,1.0
2010-11-16,22.13,22.27,21.64,21.89,17.162586867226,112300,0.0,1.0
2010-11-15,22.46,22.85,22.4,22.42,17.5781268873096,52600,0.0,1.0
2010-11-12,22.42,22.68,22.17,22.21,17.4134789548236,66000,0.0,1.0
2010-11-11,21.95,22.71,21.93,22.68,17.7819767084826,85500,0.0,1.0
2010-11-10,23.36,23.51,22.25,22.48,17.6251691537341,144400,0.0,1.0
2010-11-09,23.78,23.84,23.07,23.32,18.2837608836779,102700,0.0,1.0
2010-11-08,23.52,23.83,23.38,23.73,18.6052163709124,64100,0.0,1.0
2010-11-05,22.85,23.6,22.82,23.52,18.4405684384264,75700,0.0,1.0
2010-11-04,23.84,24.06,22.71,22.78,17.8603804858569,163900,0.0,1.0
2010-11-03,23.23,23.45,22.75,23.17,18.1661552176165,109100,0.0,1.0
2010-11-02,23.19,23.39,22.7,23.22,18.2053571063036,107100,0.0,1.0
2010-11-01,23.23,23.27,22.55,22.75,17.8368593526446,100400,0.0,1.0
2010-10-29,22.9,23.21,22.82,23.03,18.0563899292926,107300,0.0,1.0
2010-10-28,23.55,23.67,22.84,22.97,18.009347662868,172500,0.0,1.0
2010-10-27,23.78,23.99,23.21,23.33,18.2916012614153,214100,0.0,1.0
2010-10-26,23.62,24.19,23.32,23.99,18.8090661920855,80000,0.0,1.0
2010-10-25,23.74,24.12,23.5,23.85,18.6993009037615,57300,0.0,1.0
2010-10-22,23.86,23.92,23.44,23.54,18.4562491939013,58600,0.0,1.0
2010-10-21,24.22,24.36,23.53,23.77,18.6365778818621,64000,0.0,1.0
2010-10-20,24.09,24.3,23.87,23.97,18.7933854366106,46300,0.0,1.0
2010-10-19,23.76,24.11,23.55,23.88,18.7228220369738,107900,0.0,1.0
2010-10-18,24.05,24.36,23.86,24.27,19.0285967687334,58400,0.0,1.0
2010-10-15,24.51,24.63,23.87,23.95,18.7777046811358,123800,0.0,1.0
2010-10-14,23.99,24.21,23.77,24.17,18.9501929913591,79900,0.0,1.0
2010-10-13,24.41,24.49,23.94,23.97,18.7933854366106,203500,0.11,1.0
2010-10-12,23.89,24.26,23.63,24.15,18.8480173710194,77000,0.0,1.0
2010-10-11,24.25,24.54,23.93,23.95,18.6919261298515,104300,0.0,1.0
2010-10-08,23.97,24.66,23.67,24.28,18.9494766777785,234500,0.0,1.0
2010-10-07,23.88,24.22,23.6,23.89,18.6450987575011,108500,0.0,1.0
2010-10-06,23.9,24.0,23.29,23.6,18.4187664578077,113000,0.0,1.0
2010-10-05,23.54,24.14,23.35,23.98,18.7153398160267,161100,0.0,1.0
2010-10-04,23.9,23.9,22.94,23.34,18.2158478442895,96900,0.0,1.0
2010-10-01,23.9,23.93,23.45,23.93,18.6763170057347,134700,0.0,1.0
2010-09-30,24.05,24.05,23.55,23.78,18.5592485748588,119800,0.0,1.0
2010-09-29,24.04,24.04,23.36,23.81,18.582662261034,73900,0.0,1.0
2010-09-28,24.09,24.27,23.54,24.09,18.801189998669,151600,0.0,1.0
2010-09-27,24.08,24.26,23.9,24.1,18.8089945607274,72000,0.0,1.0
2010-09-24,23.35,24.43,23.35,24.0,18.7309489401435,106000,0.0,1.0
2010-09-23,22.97,23.66,22.75,22.84,17.8256197413699,57500,0.0,1.0
2010-09-22,23.73,23.73,22.86,23.29,18.1768250339976,63100,0.0,1.0
2010-09-21,24.3,24.32,23.62,23.9,18.6529033195595,88200,0.0,1.0
2010-09-20,23.61,24.46,23.36,24.22,18.9026493054281,108800,0.0,1.0
2010-09-17,23.69,23.77,22.97,23.45,18.3016980269318,96700,0.0,1.0
2010-09-16,23.74,23.88,22.88,23.42,18.2782843407567,51500,0.0,1.0
2010-09-15,23.36,23.98,22.96,23.87,18.6294896333844,55900,0.0,1.0
2010-09-14,23.69,23.82,23.31,23.4,18.2626752166399,87600,0.0,1.0
2010-09-13,23.2,24.01,23.07,23.85,18.6138805092676,118200,0.0,1.0
2010-09-10,22.86,23.32,22.72,22.86,17.8412288654867,54600,0.0,1.0
2010-09-09,23.34,23.39,22.62,22.79,17.7865969310779,76300,0.0,1.0
2010-09-08,22.65,23.22,22.52,23.03,17.9739064204793,81800,0.0,1.0
2010-09-07,22.68,22.77,22.1,22.54,17.5914828796181,112600,0.0,1.0
2010-09-03,23.37,23.55,22.64,22.93,17.8958607998954,106000,0.0,1.0
2010-09-02,20.01,23.33,20.01,23.01,17.9582972963626,282500,0.0,1.0
2010-09-01,20.21,21.56,20.03,21.38,16.6861536808445,156600,0.0,1.0
2010-08-31,19.86,20.73,19.36,19.72,15.3905963791512,162200,0.0,1.0
2010-08-30,20.4,20.7,19.84,19.88,15.5154693720855,80500,0.0,1.0
2010-08-27,20.1,20.54,19.23,20.47,15.9759385335307,72700,0.0,1.0
2010-08-26,20.78,21.01,19.66,19.72,15.3905963791512,50000,0.0,1.0
2010-08-25,19.81,20.69,19.58,20.57,16.0539841541146,68700,0.0,1.0
2010-08-24,19.75,20.66,19.75,19.98,15.5935149926694,86500,0.0,1.0
2010-08-23,20.39,21.16,20.26,20.36,15.8900883508884,99400,0.0,1.0
2010-08-20,20.39,20.5,19.91,20.3,15.843260978538,91600,0.0,1.0
2010-08-19,21.61,21.72,20.32,20.58,16.061788716173,99200,0.0,1.0
2010-08-18,21.22,22.11,20.52,21.77,16.9905316011218,155300,0.0,1.0
2010-08-17,20.72,21.64,20.32,21.16,16.5144533155598,86800,0.0,1.0
2010-08-16,20.2,20.98,20.0,20.42,15.9369157232387,87700,0.0,1.0
2010-08-13,21.17,21.32,20.36,20.44,15.9525248473555,97100,0.0,1.0
2010-08-12,20.72,21.53,20.37,21.32,16.6393263084941,91300,0.0,1.0
2010-08-11,22.06,22.06,21.04,21.3,16.6237171843773,115700,0.0,1.0
2010-08-10,22.56,23.06,22.3,22.6,17.6383102519684,137000,0.0,1.0
2010-08-09,23.15,23.53,22.65,22.92,17.888056237837,57000,0.0,1.0
2010-08-06,22.5,23.2,22.23,22.96,17.9192744860706,83200,0.0,1.0
2010-08-05,23.3,23.34,22.9,23.04,17.9817109825377,90300,0.0,1.0
2010-08-04,22.35,23.86,22.32,23.62,18.4343755819245,152900,0.0,1.0
2010-08-03,22.68,22.74,21.94,22.22,17.3417368937495,134600,0.0,1.0
2010-08-02,23.02,23.39,22.53,22.91,17.8802516757786,96700,0.0,1.0
2010-07-30,22.0,22.95,21.41,22.4,17.4822190108006,68900,0.0,1.0
2010-07-29,22.57,22.83,21.88,22.39,17.4744144487422,76100,0.0,1.0
2010-07-28,22.69,22.96,22.13,22.36,17.451000762567,72600,0.0,1.0
2010-07-27,23.63,24.0,22.59,22.73,17.7397695587275,90700,0.0,1.0
2010-07-26,23.04,23.49,22.7,23.44,18.2938934648735,161700,0.0,1.0
2010-07-23,21.9,22.95,21.63,22.89,17.8646425516618,129400,0.0,1.0
2010-07-22,21.09,22.4,21.09,22.16,17.2949095213991,172000,0.0,1.0
2010-07-21,20.65,20.81,19.82,20.63,16.100811526465,237500,0.0,1.0
2010-07-20,19.04,20.47,18.66,20.37,15.8978929129468,148900,0.0,1.0
2010-07-19,19.69,20.09,18.9,19.41,15.148654955341,132000,0.0,1.0
2010-07-16,21.11,21.11,19.51,19.62,15.3125507585673,169300,0.0,1.0
2010-07-15,22.21,22.22,20.91,21.42,16.717371929078,161700,0.0,1.0
2010-07-14,22.51,22.79,21.9,22.27,17.3807597040415,123900,0.0,1.0
2010-07-13,21.91,22.75,21.42,22.56,17.6070920037349,172800,0.11,1.0
2010-07-12,22.26,22.51,21.31,21.55,16.7372224384864,110900,0.0,1.0
2010-07-09,21.95,22.46,21.57,22.45,17.4362247677039,124400,0.0,1.0
2010-07-08,21.26,22.03,20.75,22.0,17.0867236030951,208500,0.0,1.0
2010-07-07,19.82,20.91,19.58,20.82,16.1702538825655,196100,0.0,1.0
2010-07-06,20.36,20.8,19.7,19.83,15.4013513204262,231500,0.0,1.0
2010-07-02,20.7,20.99,19.73,19.92,15.471251553348,122000,0.0,1.0
2010-07-01,20.77,21.12,19.51,20.54,15.9527864912534,217700,0.0,1.0
2010-06-30,20.51,21.54,20.24,20.93,16.255687500581,263500,0.0,1.0
2010-06-29,21.4,21.4,20.07,20.49,15.9139530285191,161500,0.0,1.0
2010-06-28,22.05,22.47,21.35,21.87,16.985756599986,123800,0.0,1.0
2010-06-25,21.55,22.29,21.11,22.06,17.1333237583763,394300,0.0,1.0
2010-06-24,22.08,22.22,21.4,21.46,16.6673222055646,227900,0.0,1.0
2010-06-23,22.83,23.07,21.93,22.28,17.3041909944073,190600,0.0,1.0
2010-06-22,23.84,24.11,22.88,23.06,17.9099930130625,170500,0.0,1.0
2010-06-21,24.27,24.5,23.5,23.7,18.4070613360616,189300,0.0,1.0
2010-06-18,24.14,24.4,23.74,23.85,18.5235617242645,239300,0.0,1.0
2010-06-17,23.41,24.02,23.0,23.63,18.3526944882336,146600,0.0,1.0
2010-06-16,23.31,23.67,23.03,23.35,18.1352270969214,149000,0.0,1.0
2010-06-15,23.51,23.58,23.12,23.45,18.2128940223901,275800,0.0,1.0
2010-06-14,23.31,23.7,22.81,23.03,17.8866929354219,179800,0.0,1.0
2010-06-11,22.38,22.99,22.17,22.72,17.6459254664692,208700,0.0,1.0
2010-06-10,22.5,23.51,22.18,22.71,17.6381587739223,347200,0.0,1.0
2010-06-09,19.09,22.75,19.0,21.93,17.0323567552671,527900,0.0,1.0
2010-06-08,17.95,18.44,17.05,18.14,14.0887802800066,253900,0.0,1.0
2010-06-07,18.98,19.2,17.85,17.88,13.8868462737882,127900,0.0,1.0
2010-06-04,20.23,20.65,18.8,18.89,14.6712822210212,178900,0.0,1.0
2010-06-03,20.23,20.76,19.9,20.57,15.976086568894,90700,0.0,1.0
2010-06-02,19.34,20.11,18.61,19.98,15.5178517086291,98300,0.0,1.0
2010-06-01,20.56,20.8,19.2,19.27,14.966416537802,141300,0.0,1.0
2010-05-28,21.44,21.51,20.44,20.84,16.1857872676592,108100,0.0,1.0
2010-05-27,20.7,21.59,20.41,21.53,16.7216890533927,100600,0.0,1.0
2010-05-26,19.99,21.04,19.94,20.13,15.6343520968321,145200,0.0,1.0
2010-05-25,18.99,19.83,18.94,19.71,15.3081510098639,118400,0.0,1.0
2010-05-24,19.61,19.89,19.07,19.74,15.3314510875045,151600,0.0,1.0
2010-05-21,18.67,20.3,18.67,19.57,15.1994173142078,280700,0.0,1.0
2010-05-20,19.8,20.23,19.09,19.13,14.8576828421459,210900,0.0,1.0
2010-05-19,20.6,21.0,20.22,20.49,15.9139530285191,176700,0.0,1.0
2010-05-18,21.79,21.79,20.51,20.74,16.1081203421906,201500,0.0,1.0
2010-05-17,21.16,21.49,20.09,21.34,16.5741218950023,87900,0.0,1.0
2010-05-14,21.35,21.35,20.23,20.96,16.2789875782216,90400,0.0,1.0
2010-05-13,22.13,22.25,21.29,21.64,16.8071226714081,107900,0.0,1.0
2010-05-12,21.35,22.44,21.22,22.29,17.3119576869541,148200,0.0,1.0
2010-05-11,20.78,21.92,20.53,21.2,16.4653881993462,122900,0.0,1.0
2010-05-10,19.19,21.18,19.03,21.17,16.4420881217057,186400,0.0,1.0
2010-05-07,19.46,19.68,17.81,18.13,14.0810135874598,228500,0.0,1.0
2010-05-06,20.69,21.36,17.0,19.51,15.1528171589267,83500,0.0,1.0
2010-05-05,21.36,21.81,20.52,20.86,16.2013206527529,118300,0.0,1.0
2010-05-04,22.82,23.06,21.25,21.51,16.7061556682989,155600,0.0,1.0
2010-05-03,21.74,23.34,21.64,23.19,18.0109600161717,102800,0.0,1.0
2010-04-30,22.93,23.07,21.51,21.59,16.7682892086738,179100,0.0,1.0
2010-04-29,22.8,22.93,22.02,22.88,17.770192547219,103700,0.0,1.0
2010-04-28,23.39,23.55,22.45,22.59,17.54495846336,80400,0.0,1.0
2010-04-27,23.12,23.56,23.1,23.25,18.0575601714528,209400,0.0,1.0
2010-04-26,23.0,23.71,23.0,23.33,18.1196937118277,101400,0.0,1.0
2010-04-23,22.87,23.08,22.6,23.04,17.8944596279687,67100,0.0,1.0
2010-04-22,21.68,23.01,21.59,22.87,17.7624258546721,72900,0.0,1.0
2010-04-21,22.39,22.41,21.69,22.07,17.1410904509232,92400,0.0,1.0
2010-04-20,22.57,22.95,22.32,22.46,17.4439914602508,55200,0.0,1.0
2010-04-19,22.27,22.85,21.83,22.47,17.4517581527976,131800,0.0,1.0
2010-04-16,22.86,23.13,22.26,22.47,17.4517581527976,84400,0.0,1.0
2010-04-15,22.6,22.92,22.35,22.87,17.7624258546721,68500,0.0,1.0
2010-04-14,22.07,22.84,22.0,22.56,17.5216583857194,197600,0.0,1.0
2010-04-13,21.35,22.17,21.17,21.94,17.040123447814,166100,0.11,1.0
2010-04-12,21.6,22.27,21.46,21.53,16.638270196437,121600,0.0,1.0
2010-04-09,21.4,21.68,21.22,21.6,16.69236582643,69300,0.0,1.0
2010-04-08,21.9,21.9,21.27,21.35,16.4991671478834,119800,0.0,1.0
2010-04-07,21.96,22.26,21.46,21.97,16.9782998706791,96300,0.0,1.0
2010-04-06,21.72,22.06,21.4,21.93,16.9473880821116,92200,0.0,1.0
2010-04-05,21.0,21.95,20.81,21.83,16.8701086106929,114100,0.0,1.0
2010-04-01,20.56,21.33,20.32,20.85,16.1127697907901,153600,0.0,1.0
2010-03-31,20.5,20.9,20.11,20.33,15.7109165394131,329100,0.0,1.0
2010-03-30,20.56,21.75,20.25,20.6,15.9195711122434,785600,0.0,1.0
2010-03-29,23.51,23.66,22.92,23.51,18.1684037305264,502400,0.0,1.0
2010-03-26,22.66,23.5,22.63,23.49,18.1529478362426,145700,0.0,1.0
2010-03-25,21.77,22.81,21.67,22.61,17.4728884877585,164200,0.0,1.0
2010-03-24,21.74,21.76,21.17,21.5,16.6150863550114,44400,0.0,1.0
2010-03-23,21.55,21.97,21.45,21.79,16.8391968221255,68900,0.0,1.0
2010-03-22,20.56,21.6,20.37,21.47,16.5919025135858,43500,0.0,1.0
2010-03-19,20.74,21.71,20.44,20.74,16.0277623722296,168400,0.0,1.0
2010-03-18,21.88,22.08,21.25,21.61,16.7000937735719,64300,0.0,1.0
2010-03-17,21.82,22.28,21.74,21.92,16.9396601349697,113300,0.0,1.0
2010-03-16,21.73,21.76,21.41,21.68,16.7541894035649,48100,0.0,1.0
2010-03-15,21.64,21.78,21.4,21.65,16.7310055621393,145900,0.0,1.0
2010-03-12,21.66,21.82,21.44,21.63,16.7155496678556,62900,0.0,1.0
2010-03-11,21.52,21.79,21.27,21.62,16.7078217207138,58500,0.0,1.0
2010-03-10,21.68,21.84,21.48,21.65,16.7310055621393,82800,0.0,1.0
2010-03-09,21.62,21.87,21.35,21.62,16.7078217207138,76300,0.0,1.0
2010-03-08,21.33,21.88,21.33,21.8,16.8469247692673,93000,0.0,1.0
2010-03-05,20.76,21.71,20.74,21.4,16.5378068835927,142300,0.0,1.0
2010-03-04,20.15,20.69,20.15,20.63,15.942754953669,63700,0.0,1.0
2010-03-03,20.36,20.79,20.13,20.26,15.65682090942,72700,0.0,1.0
2010-03-02,20.27,20.45,19.84,20.22,15.6259091208525,88500,0.0,1.0
2010-03-01,19.52,20.35,19.52,20.29,15.6800047508456,62000,0.0,1.0
2010-02-26,19.74,19.84,19.27,19.46,15.0385851380708,75700,0.0,1.0
2010-02-25,19.35,19.69,19.16,19.68,15.2085999751918,131900,0.0,1.0
2010-02-24,19.67,19.76,19.15,19.69,15.2163279223337,134500,0.0,1.0
2010-02-23,19.65,19.78,19.39,19.54,15.1004087152057,179900,0.0,1.0
2010-02-22,19.57,19.75,19.41,19.64,15.1776881866243,115000,0.0,1.0
2010-02-19,19.09,19.48,18.85,19.44,15.023129243787,105800,0.0,1.0
2010-02-18,18.77,19.2,18.53,19.11,14.7681069881054,93500,0.0,1.0
2010-02-17,17.63,19.06,17.57,18.74,14.4821729438564,213700,0.0,1.0
2010-02-16,17.06,17.52,16.81,17.46,13.4929957096976,61000,0.0,1.0
2010-02-12,16.45,16.86,16.33,16.82,12.9984070926182,87000,0.0,1.0
2010-02-11,16.32,16.73,16.11,16.67,12.8824878854902,153500,0.0,1.0
2010-02-10,16.32,16.59,16.08,16.46,12.720200995511,59000,0.0,1.0
2010-02-09,16.82,16.82,16.05,16.46,12.720200995511,70100,0.0,1.0
2010-02-08,16.63,17.17,16.25,16.58,12.8129363612134,60000,0.0,1.0
2010-02-05,17.28,17.35,16.1,16.7,12.9056717269158,147900,0.0,1.0
2010-02-04,17.84,18.04,17.19,17.31,13.3770765025696,88700,0.0,1.0
2010-02-03,18.77,18.98,17.89,18.08,13.9721284324933,94600,0.0,1.0
2010-02-02,18.23,19.17,18.05,18.93,14.6290039395519,118800,0.0,1.0
2010-02-01,17.86,18.53,17.47,18.29,14.1344153224725,91900,0.0,1.0
2010-01-29,17.76,18.56,17.74,17.84,13.7866577010885,160100,0.0,1.0
2010-01-28,18.51,18.63,17.55,17.61,13.6089149168256,63400,0.0,1.0
2010-01-27,18.09,18.57,17.58,18.44,14.2503345296004,65800,0.0,1.0
2010-01-26,17.76,18.48,17.54,18.27,14.1189594281887,135700,0.0,1.0
2010-01-25,18.23,18.37,17.55,17.91,13.8407533310816,117900,0.0,1.0
2010-01-22,18.91,19.16,17.8,18.11,13.9953122739189,129400,0.0,1.0
2010-01-21,20.28,20.43,18.94,18.99,14.6753716224031,131500,0.0,1.0
2010-01-20,21.1,21.22,20.03,20.26,15.65682090942,138100,0.0,1.0
2010-01-19,20.95,21.53,20.95,21.29,16.4527994650322,81400,0.0,1.0
2010-01-15,21.25,21.39,20.51,21.04,16.2596007864855,94800,0.0,1.0
2010-01-14,21.36,21.74,21.05,21.14,16.3368802579042,99900,0.0,1.0
2010-01-13,21.36,21.66,21.05,21.53,16.638270196437,85200,0.09,1.0
2010-01-12,22.05,22.18,21.36,21.45,16.5074419849016,102900,0.0,1.0
2010-01-11,23.21,23.38,22.25,22.36,17.2077577054732,123400,0.0,1.0
2010-01-08,23.12,23.2,22.79,23.12,17.7926367688077,88200,0.0,1.0
2010-01-07,22.94,23.23,22.44,23.17,17.8311156545534,98700,0.0,1.0
2010-01-06,22.66,23.2,22.51,22.91,17.6310254486758,112900,0.0,1.0
2010-01-05,21.79,23.07,21.37,22.76,17.5155887914387,195300,0.0,1.0
2010-01-04,21.08,22.08,21.05,21.77,16.753706853674,150000,0.0,1.0
2009-12-31,21.18,21.46,20.58,20.68,15.914867144418,88300,0.0,1.0
2009-12-30,20.95,21.45,20.82,21.2,16.3150475561732,99800,0.0,1.0
2009-12-29,21.09,21.26,20.48,21.19,16.307351779024,160600,0.0,1.0
2009-12-28,21.74,21.95,20.87,21.08,16.2226982303835,92900,0.0,1.0
2009-12-24,21.74,22.21,21.45,21.73,16.7229237450775,18800,0.0,1.0
2009-12-23,22.1,22.25,21.29,21.66,16.6690533050335,107400,0.0,1.0
2009-12-22,22.18,22.27,21.85,22.02,16.9461012824025,121300,0.0,1.0
2009-12-21,21.77,22.62,21.71,22.07,16.9845801681482,289500,0.0,1.0
2009-12-18,22.81,23.19,21.63,21.66,16.6690533050335,386600,0.0,1.0
2009-12-17,23.2,23.52,21.92,22.54,17.3462816941577,209200,0.0,1.0
2009-12-16,24.5,24.55,23.32,23.4,18.0081185289836,301600,0.0,1.0
2009-12-15,24.96,25.1,24.01,24.23,18.6468680323621,128200,0.0,1.0
2009-12-14,24.93,25.62,24.67,25.03,19.2625302042931,151800,0.0,1.0
2009-12-11,24.48,25.0,24.21,24.61,18.9393075640293,244900,0.0,1.0
2009-12-10,23.36,24.55,22.75,24.16,18.5929975923181,584000,0.0,1.0
2009-12-09,21.08,21.34,20.76,21.07,16.2150024532344,146500,0.0,1.0
2009-12-08,21.7,21.83,20.97,21.06,16.2073066760852,84800,0.0,1.0
2009-12-07,21.87,22.24,21.6,21.83,16.7998815165689,91200,0.0,1.0
2009-12-04,21.54,22.84,21.54,21.94,16.8845350652094,112400,0.0,1.0
2009-12-03,22.17,22.38,21.18,21.3,16.3920053276645,76600,0.0,1.0
2009-12-02,21.86,22.99,21.76,22.06,16.976884390999,101600,0.0,1.0
2009-12-01,21.66,22.25,21.45,21.77,16.753706853674,81800,0.0,1.0
2009-11-30,21.43,21.72,20.78,21.45,16.5074419849016,110500,0.0,1.0
2009-11-27,20.64,22.11,20.64,21.54,16.5767039792439,36800,0.0,1.0
2009-11-25,21.84,22.3,21.84,21.98,16.9153181738059,67700,0.0,1.0
2009-11-24,22.55,22.55,21.6,21.83,16.7998815165689,66700,0.0,1.0
2009-11-23,22.04,23.06,22.04,22.6,17.3924563570525,97800,0.0,1.0
2009-11-20,21.54,22.04,21.41,21.56,16.5920955335421,90300,0.0,1.0
2009-11-19,22.4,22.4,21.41,21.67,16.6767490821827,111100,0.0,1.0
2009-11-18,23.23,23.26,22.21,22.55,17.3539774713068,55100,0.0,1.0
