,NEU_Open,NEU_High,NEU_Low,NEU_Close,NEU_Adj Close,NEU_Volume,NEU_Dividend Amount,NEU_Split Coefficient
2009-06-05,78.36,79.63,76.79,77.66,54.3311251827769,202600,0.0,1.0
2009-06-04,76.14,78.63,75.38,77.91,54.5060257917867,189700,0.0,1.0
2009-06-03,74.67,75.64,72.68,75.54,52.8479680183746,254100,0.0,1.0
2009-06-02,75.72,76.0,74.22,75.44,52.7780077747707,354900,0.0,1.0
2009-06-01,73.58,76.94,73.4,75.47,52.7989958478519,281200,0.0,1.0
2009-05-29,73.1,73.67,71.21,72.57,50.7701487833392,244800,0.0,1.0
2009-05-28,72.8,73.03,70.0,72.19,50.5042998576444,329600,0.0,1.0
2009-05-27,74.85,75.9,72.0,72.25,50.5462760038068,481400,0.0,1.0
2009-05-26,70.33,76.0,70.33,75.11,52.5471389708779,272100,0.0,1.0
2009-05-22,71.14,72.32,70.6,70.78,49.5178604228297,141600,0.0,1.0
2009-05-21,71.81,73.14,68.52,70.92,49.6158047638751,571900,0.0,1.0
2009-05-20,72.27,76.19,71.86,73.49,51.4137830244949,454100,0.0,1.0
2009-05-19,68.99,73.78,68.99,72.99,51.0639818064755,473900,0.0,1.0
2009-05-18,65.57,68.92,64.82,68.75,48.0976674776708,286800,0.0,1.0
2009-05-15,64.84,67.8,64.6,65.8,46.0338402913562,194900,0.0,1.0
2009-05-14,63.77,67.02,63.44,65.34,45.7120231707783,249800,0.0,1.0
2009-05-13,64.0,64.94,63.38,63.77,44.6136473461973,183500,0.0,1.0
2009-05-12,64.58,65.78,62.38,65.26,45.6560549758952,189900,0.0,1.0
2009-05-11,62.75,65.24,62.75,63.84,44.6626195167201,203900,0.0,1.0
2009-05-08,62.51,64.24,61.92,64.17,44.8934883206129,222800,0.0,1.0
2009-05-07,63.9,63.93,61.9,62.53,43.7461403255092,248100,0.0,1.0
2009-05-06,65.48,66.0,62.2,62.87,43.9840051537624,362000,0.0,1.0
2009-05-05,66.5,67.91,66.07,66.54,46.551546094025,418900,0.0,1.0
2009-05-04,64.56,66.95,64.48,66.49,46.516565972223,260200,0.0,1.0
2009-05-01,63.4,65.1,63.25,64.06,44.8165320526486,195000,0.0,1.0
2009-04-30,60.95,63.92,60.95,63.0,44.0749534704474,327300,0.0,1.0
2009-04-29,59.29,61.03,59.29,60.21,42.123062673899,247800,0.0,1.0
2009-04-28,57.92,59.75,57.51,58.98,41.2625516775713,211700,0.0,1.0
2009-04-27,55.1,58.96,54.25,58.23,40.7378498505421,266300,0.0,1.0
2009-04-24,56.09,56.92,54.56,55.57,38.8769073706788,237300,0.0,1.0
2009-04-23,55.0,56.98,52.95,55.35,38.7229948347502,381700,0.0,1.0
2009-04-22,48.07,51.17,47.88,50.09,35.0430860211859,219800,0.0,1.0
2009-04-21,47.16,49.29,46.95,48.83,34.161586951777,128100,0.0,1.0
2009-04-20,48.19,48.38,47.18,47.6,33.3010759554492,111300,0.0,1.0
2009-04-17,49.51,50.05,48.74,49.24,34.4484239505529,161300,0.0,1.0
2009-04-16,48.69,49.9,47.61,49.43,34.5813484134003,118700,0.0,1.0
2009-04-15,47.88,48.87,47.41,48.86,34.1825750248581,88300,0.0,1.0
2009-04-14,47.82,49.21,47.42,47.93,33.531944759342,83000,0.0,1.0
2009-04-13,48.02,48.88,46.85,48.32,33.8047897093971,93100,0.0,1.0
2009-04-09,47.54,48.73,47.54,48.32,33.8047897093971,137300,0.0,1.0
2009-04-08,45.84,46.47,44.83,46.33,32.4125808616798,76400,0.0,1.0
2009-04-07,45.19,47.37,44.82,45.81,32.0487875949396,206000,0.0,1.0
2009-04-06,47.0,47.0,45.0,45.92,32.1257438629039,111200,0.0,1.0
2009-04-03,46.9,47.09,45.0,46.93,32.8323423233031,112900,0.0,1.0
2009-04-02,45.5,47.58,45.5,46.86,32.7833701527804,205600,0.0,1.0
2009-04-01,43.33,45.72,42.78,45.0,31.4821096217482,159400,0.0,1.0
2009-03-31,43.61,45.26,43.02,44.3,30.992387916521,157400,0.0,1.0
2009-03-30,42.65,43.4,41.02,43.08,30.1388729445536,171300,0.0,1.0
2009-03-27,43.83,44.81,42.8,43.85,30.6775668203035,113100,0.0,1.0
2009-03-26,44.06,44.85,43.78,44.63,31.2232567204138,262300,0.0,1.0
2009-03-25,42.66,45.55,41.76,43.7,30.5726264548977,261700,0.0,1.0
2009-03-24,43.06,44.36,41.77,42.04,29.4112864110732,189600,0.0,1.0
2009-03-23,39.83,44.26,39.83,44.26,30.9644038190794,229600,0.0,1.0
2009-03-20,39.63,40.88,38.96,39.65,27.7392365889403,211600,0.0,1.0
2009-03-19,39.11,40.21,38.51,39.06,27.3264711516774,128200,0.0,1.0
2009-03-18,35.06,40.0,35.04,38.52,26.9486858362164,206300,0.0,1.0
2009-03-17,34.25,35.34,33.32,35.34,24.7239500896129,141400,0.0,1.0
2009-03-16,34.72,36.0,34.25,34.52,24.150276092061,143200,0.0,1.0
2009-03-13,34.59,34.87,33.6,34.54,24.1642681407818,60400,0.0,1.0
2009-03-12,32.34,34.78,31.58,34.51,24.1432800677006,124400,0.2,1.0
2009-03-11,32.63,33.42,32.16,32.61,22.6825803228959,118200,0.0,1.0
2009-03-10,30.77,32.54,30.56,32.3,22.4669532177105,137800,0.0,1.0
2009-03-09,29.08,30.22,28.77,30.08,20.9227849160598,151800,0.0,1.0
2009-03-06,29.32,29.63,28.86,29.55,20.5541321233234,120900,0.0,1.0
2009-03-05,28.89,29.94,28.24,29.11,20.2480807482214,210400,0.0,1.0
2009-03-04,28.78,30.55,28.78,29.49,20.5123978449004,199600,0.0,1.0
2009-03-03,31.66,31.92,28.2,28.39,19.7472694071455,421600,0.0,1.0
2009-03-02,33.6,33.85,31.27,31.3,21.7713819106606,119700,0.0,1.0
2009-02-27,33.75,35.92,33.07,34.57,24.0459000847137,81200,0.0,1.0
2009-02-26,35.25,36.15,33.7,34.14,23.7468044226822,117500,0.0,1.0
2009-02-25,36.49,36.68,34.95,35.15,24.4493314428026,85300,0.0,1.0
2009-02-24,35.4,37.24,34.88,36.97,25.7152712216333,121100,0.0,1.0
2009-02-23,37.64,38.4,34.95,34.98,24.3310843206041,111300,0.0,1.0
2009-02-20,37.3,38.38,36.12,37.44,26.0421897359468,160800,0.0,1.0
2009-02-19,38.74,38.98,37.52,38.08,26.4873553724587,154900,0.0,1.0
2009-02-18,38.43,38.7,36.95,38.29,26.6334253469391,108300,0.0,1.0
2009-02-17,37.77,38.9,37.3,37.88,26.3482411110487,113700,0.0,1.0
2009-02-13,39.42,39.93,38.68,39.31,27.34290808013,114100,0.0,1.0
2009-02-12,37.33,39.74,36.64,39.5,27.4750666284695,198000,0.0,1.0
2009-02-11,37.01,38.65,37.01,38.08,26.4873553724587,198900,0.0,1.0
2009-02-10,36.47,37.66,35.88,36.99,25.7291826477743,211000,0.0,1.0
2009-02-09,35.83,37.22,35.6,36.6,25.4579098380249,114600,0.0,1.0
2009-02-06,34.15,36.5,34.15,36.09,25.1031684714295,178200,0.0,1.0
2009-02-05,35.15,37.75,34.61,34.73,24.1571914938416,272700,0.0,1.0
2009-02-04,31.63,33.09,31.34,33.03,22.9747202718569,166300,0.0,1.0
2009-02-03,32.0,32.67,31.37,31.79,22.1122118511151,93100,0.0,1.0
2009-02-02,30.96,32.54,30.81,31.82,22.1330789903265,104100,0.0,1.0
2009-01-30,32.6,32.95,31.25,31.5,21.9104961720706,81200,0.0,1.0
2009-01-29,33.85,33.85,32.13,32.35,22.501731783063,110600,0.0,1.0
2009-01-28,33.99,35.7,33.77,34.93,24.2963057552516,100400,0.0,1.0
2009-01-27,32.96,34.04,32.75,33.64,23.3990187691573,61100,0.0,1.0
2009-01-26,32.32,34.33,32.22,33.03,22.9747202718569,160700,0.0,1.0
2009-01-23,32.18,33.15,31.48,32.55,22.6408460444729,125100,0.0,1.0
2009-01-22,30.65,34.34,30.53,33.0,22.9538531326454,356600,0.0,1.0
2009-01-21,28.65,29.98,27.82,29.77,20.7071578108743,160000,0.0,1.0
2009-01-20,29.02,29.02,27.82,27.91,19.4133951797616,124700,0.0,1.0
2009-01-16,29.92,30.66,27.86,29.2,20.3106821658559,143800,0.0,1.0
2009-01-15,30.43,31.18,27.9,29.95,20.8323606461433,149800,0.0,1.0
2009-01-14,31.85,31.91,29.89,30.49,21.2079691519502,162600,0.0,1.0
2009-01-13,32.39,32.8,31.67,32.32,22.4808646438515,105000,0.0,1.0
2009-01-12,33.99,34.13,32.0,32.65,22.7104031751779,108400,0.0,1.0
2009-01-09,35.85,35.85,33.87,34.12,23.7328929965412,106500,0.0,1.0
2009-01-08,35.42,36.1,34.33,36.03,25.0614341930065,142200,0.0,1.0
2009-01-07,36.23,36.43,35.05,35.38,24.6093128434241,144900,0.0,1.0
2009-01-06,36.55,37.76,36.05,36.76,25.5692012471529,198200,0.0,1.0
2009-01-05,35.95,36.87,35.28,36.31,25.2561941589804,136500,0.0,1.0
2009-01-02,35.29,36.42,34.58,35.74,24.859718513962,160700,0.0,1.0
2008-12-31,34.96,36.0,34.6,34.91,24.2823943291106,168100,0.0,1.0
2008-12-30,33.57,35.0,33.47,35.0,24.3449957467451,153000,0.0,1.0
2008-12-29,34.45,34.45,32.08,33.37,23.2112145162538,165300,0.0,1.0
2008-12-26,33.75,34.81,33.19,34.46,23.9693872409382,106400,0.0,1.0
2008-12-24,33.27,34.47,33.27,33.61,23.3781516299458,88200,0.0,1.0
2008-12-23,32.6,34.4,32.6,33.34,23.1903473770423,145800,0.0,1.0
2008-12-22,34.66,35.16,31.88,33.16,23.0651445417734,190300,0.0,1.0
2008-12-19,36.36,36.49,34.39,34.66,24.1085015023481,302100,0.0,1.0
2008-12-18,38.63,38.63,34.62,35.25,24.5188885735076,162600,0.0,1.0
2008-12-17,37.79,39.0,37.73,38.12,26.5151782247407,113500,0.0,1.0
2008-12-16,36.5,38.91,36.34,38.63,26.8699195913361,174600,0.0,1.0
2008-12-15,36.34,37.18,35.27,35.95,25.0057884884425,168700,0.0,1.0
2008-12-12,33.59,36.99,32.38,36.32,25.2631498720509,148900,0.0,1.0
2008-12-11,37.1,38.28,33.53,34.4,23.9276529625152,209100,0.2,1.0
2008-12-10,35.95,38.27,35.81,37.8,26.140615086216,133100,0.0,1.0
2008-12-09,35.32,38.99,34.71,35.5,24.550048559806,164200,0.0,1.0
2008-12-08,32.53,36.97,32.53,36.25,25.0687115575484,149800,0.0,1.0
2008-12-05,31.0,32.7,28.61,32.66,22.5860446750216,155100,0.0,1.0
2008-12-04,31.92,32.78,30.5,31.4,21.7146908388144,238800,0.0,1.0
2008-12-03,30.5,32.73,29.73,32.4,22.4062415024709,194100,0.0,1.0
2008-12-02,29.5,31.65,28.94,31.56,21.8253389449994,170000,0.0,1.0
2008-12-01,33.48,33.72,28.9,29.03,20.0757157659484,153700,0.0,1.0
2008-11-28,32.5,33.5,31.96,33.48,23.1531162192199,38500,0.0,1.0
2008-11-26,29.55,33.13,29.11,32.88,22.738185821026,137700,0.0,1.0
2008-11-25,28.89,30.43,28.56,30.42,21.036971188431,170000,0.0,1.0
2008-11-24,27.32,29.28,26.6,28.75,19.8820815801246,239300,0.0,1.0
2008-11-21,25.16,27.44,23.37,27.2,18.810178051457,259300,0.0,1.0
2008-11-20,27.86,28.02,24.53,24.72,17.0951324055889,240000,0.0,1.0
2008-11-19,32.82,32.84,28.34,28.4,19.6400388478448,189900,0.0,1.0
2008-11-18,34.09,34.66,31.66,32.94,22.7796788608454,140500,0.0,1.0
2008-11-17,33.84,35.43,33.13,33.94,23.4712295245019,137300,0.0,1.0
2008-11-14,37.1,37.5,34.18,34.26,23.692525736872,163500,0.0,1.0
2008-11-13,33.85,37.56,32.17,37.51,25.9400653937556,240000,0.0,1.0
2008-11-12,35.88,35.88,32.87,33.08,22.8764959537573,210700,0.0,1.0
2008-11-11,37.92,37.92,35.48,36.38,25.1586131438238,229300,0.0,1.0
2008-11-10,38.59,39.57,38.01,38.59,26.6869401105047,159800,0.0,1.0
2008-11-07,35.54,38.39,35.5,38.02,26.2927562322204,342100,0.0,1.0
2008-11-06,34.88,36.19,33.26,35.26,24.3840764005285,257700,0.0,1.0
2008-11-05,36.3,37.5,34.91,35.05,24.2388507611606,216800,0.0,1.0
2008-11-04,36.68,37.96,36.29,36.65,25.345331823011,167200,0.0,1.0
2008-11-03,37.71,38.22,35.99,36.59,25.3038387831916,199400,0.0,1.0
2008-10-31,39.76,39.9,31.67,37.69,26.0645445132138,711300,0.0,1.0
2008-10-30,40.0,43.77,38.94,40.83,28.2360135970952,316500,0.0,1.0
2008-10-29,34.93,39.55,34.93,38.3,26.4863904180443,353000,0.0,1.0
2008-10-28,35.63,36.35,33.25,35.7,24.6883586925373,299200,0.0,1.0
2008-10-27,37.23,37.97,34.54,34.55,23.8930754293324,159500,0.0,1.0
2008-10-24,35.08,38.91,35.08,37.6,26.0023049534847,161000,0.0,1.0
2008-10-23,39.32,40.26,36.1,39.05,27.0050534157866,175800,0.0,1.0
2008-10-22,40.25,40.5,37.93,39.12,27.0534619622426,216600,0.0,1.0
2008-10-21,41.81,42.71,40.38,41.09,28.4158167696459,188400,0.0,1.0
2008-10-20,40.72,42.3,40.08,42.19,29.1765224996681,103000,0.0,1.0
2008-10-17,39.29,43.25,39.18,40.3,27.8694917453573,264900,0.0,1.0
2008-10-16,39.15,41.45,37.25,41.08,28.4089012630094,224200,0.0,1.0
2008-10-15,40.77,41.37,38.82,38.82,26.8459967631457,223600,0.0,1.0
2008-10-14,44.71,44.71,41.42,42.25,29.2180155394875,196100,0.0,1.0
2008-10-13,39.21,43.21,39.05,43.21,29.8819041765977,95900,0.0,1.0
2008-10-10,36.3,39.34,33.25,38.02,26.2927562322204,243900,0.0,1.0
2008-10-09,41.2,42.61,37.78,37.78,26.1267840729429,237700,0.0,1.0
2008-10-08,39.28,41.66,38.17,40.76,28.1876050506393,299100,0.0,1.0
2008-10-07,44.48,45.06,40.94,41.27,28.5402958891041,192600,0.0,1.0
2008-10-06,45.66,45.66,41.96,44.5,30.7740045327146,295300,0.0,1.0
2008-10-03,49.29,51.14,46.42,47.58,32.9039805767767,157900,0.0,1.0
2008-10-02,51.79,51.79,48.3,48.83,33.7684189063473,120300,0.0,1.0
2008-10-01,51.79,52.88,51.05,52.43,36.2580012955107,113400,0.0,1.0
2008-09-30,50.2,52.9,50.0,52.56,36.3479028817861,135400,0.0,1.0
2008-09-29,53.08,53.09,49.44,49.84,34.4668850766404,196200,0.0,1.0
2008-09-26,53.0,53.34,50.94,53.24,36.8181573330725,157900,0.0,1.0
2008-09-25,54.54,54.85,53.81,54.46,37.6618491427334,136200,0.0,1.0
2008-09-24,57.62,57.62,54.21,54.68,37.8139902887379,243700,0.0,1.0
2008-09-23,57.77,58.21,55.43,56.75,39.2455001625068,233200,0.0,1.0
2008-09-22,58.61,58.8,57.16,57.94,40.0684454522581,199100,0.0,1.0
2008-09-19,54.26,60.02,54.26,57.89,40.0338679190753,512200,0.0,1.0
2008-09-18,57.4,57.9,53.28,54.8,37.8969763683766,334500,0.0,1.0
2008-09-17,58.75,59.33,56.07,56.23,38.8858938174055,203200,0.0,1.0
2008-09-16,57.31,60.99,57.31,60.15,41.596772418939,295500,0.0,1.0
2008-09-15,58.8,61.13,57.94,58.14,40.2067555849894,225800,0.0,1.0
2008-09-12,61.71,61.71,59.94,60.72,41.9909562972232,130300,0.0,1.0
2008-09-11,59.95,61.74,59.29,61.61,42.6064363878775,174100,0.2,1.0
2008-09-10,59.21,61.07,58.79,60.52,41.7172226208436,204400,0.0,1.0
2008-09-09,62.33,63.0,59.27,59.35,40.9107264135339,203000,0.0,1.0
2008-09-08,64.03,65.04,62.16,63.16,43.5370089347734,123600,0.0,1.0
2008-09-05,62.42,62.54,59.08,62.1,42.8063371572107,302500,0.0,1.0
2008-09-04,64.86,65.37,61.51,62.7,43.2199249558311,193100,0.0,1.0
2008-09-03,66.48,67.14,65.0,65.7,45.287863948933,184700,0.0,1.0
2008-09-02,69.9,70.12,65.73,66.47,45.8186349571625,177800,0.0,1.0
2008-08-29,67.68,68.39,66.5,67.94,46.8319250637825,160300,0.0,1.0
2008-08-28,65.66,69.94,65.34,68.27,47.0593983530237,291200,0.0,1.0
2008-08-27,64.97,65.51,64.57,64.8,44.6674822510024,152200,0.0,1.0
2008-08-26,65.42,65.42,64.06,64.97,44.7846654606115,101200,0.0,1.0
2008-08-25,64.95,65.48,63.89,65.13,44.8949555402436,228900,0.0,1.0
2008-08-22,65.01,65.48,63.47,65.21,44.9501005800597,195100,0.0,1.0
2008-08-21,66.7,66.7,64.44,65.34,45.0397112697608,151500,0.0,1.0
2008-08-20,67.55,68.12,66.21,67.13,46.273581535645,134600,0.0,1.0
2008-08-19,68.91,68.91,66.77,67.38,46.4459097850701,128900,0.0,1.0
2008-08-18,71.01,71.06,68.15,69.4,47.8383220404254,166200,0.0,1.0
2008-08-15,73.35,73.41,70.04,70.24,48.417344958494,238400,0.0,1.0
2008-08-14,69.9,73.24,68.48,72.24,49.7959709538953,273800,0.0,1.0
2008-08-13,68.15,70.28,67.86,70.16,48.3621999186779,192000,0.0,1.0
2008-08-12,69.95,70.28,68.22,68.83,47.4454136317361,246000,0.0,1.0
2008-08-11,66.68,71.39,66.17,70.24,48.417344958494,457800,0.0,1.0
2008-08-08,64.01,67.22,63.76,67.16,46.294260925576,310600,0.0,1.0
2008-08-07,63.69,65.45,63.29,64.53,44.4813677416233,342200,0.0,1.0
2008-08-06,62.76,64.62,61.97,63.58,43.8265203938076,277400,0.0,1.0
2008-08-05,58.94,63.06,58.5,62.89,43.3508944253942,427600,0.0,1.0
2008-08-04,56.68,61.29,56.68,59.3,40.8762607636488,697300,0.0,1.0
2008-08-01,62.55,62.55,54.0,55.3,38.1190087728462,877200,0.0,1.0
2008-07-31,65.43,65.43,60.6,61.76,42.5719707379924,302300,0.0,1.0
2008-07-30,63.88,65.38,63.79,65.26,44.9845662299447,143100,0.0,1.0
2008-07-29,61.56,63.47,60.8,62.88,43.3440012954172,154800,0.0,1.0
2008-07-28,62.88,63.48,60.89,61.16,42.158382939372,160100,0.0,1.0
2008-07-25,62.85,63.95,62.06,62.47,43.0613829663599,145800,0.0,1.0
2008-07-24,63.22,63.49,61.38,62.39,43.0062379265439,145100,0.0,1.0
2008-07-23,65.34,65.49,61.82,62.65,43.185459305946,165700,0.0,1.0
2008-07-22,62.27,65.37,61.77,65.17,44.9225280601517,195300,0.0,1.0
2008-07-21,62.1,62.91,60.23,62.79,43.2819631256241,215800,0.0,1.0
2008-07-18,63.0,63.33,60.64,61.72,42.5443982180844,137500,0.0,1.0
2008-07-17,61.48,63.99,61.2,62.93,43.3784669453022,229000,0.0,1.0
2008-07-16,59.7,60.82,58.75,60.61,41.7792607906367,301300,0.0,1.0
2008-07-15,58.34,60.56,56.83,59.39,40.9382989334419,147000,0.0,1.0
2008-07-14,60.0,60.85,58.62,59.13,40.7590775540397,177700,0.0,1.0
2008-07-11,59.66,60.28,56.85,58.91,40.6074286945456,220200,0.0,1.0
2008-07-10,59.08,61.27,59.0,60.3,41.5655737613495,298500,0.0,1.0
2008-07-09,59.57,61.2,58.66,58.84,40.5591767847065,278600,0.0,1.0
2008-07-08,57.92,59.53,55.93,59.53,41.03480275312,256900,0.0,1.0
2008-07-07,59.37,60.73,57.56,58.52,40.3385966254423,325200,0.0,1.0
2008-07-03,61.03,61.03,57.51,59.88,41.2760623023152,251800,0.0,1.0
2008-07-02,66.58,66.8,60.78,61.04,42.075665379648,360400,0.0,1.0
2008-07-01,66.23,67.29,65.06,66.77,46.0254288564727,272400,0.0,1.0
2008-06-30,68.0,69.76,66.01,66.23,45.6531998377144,389700,0.0,1.0
2008-06-27,68.87,70.11,68.0,69.49,47.9003602102185,498800,0.0,1.0
2008-06-26,69.0,70.0,68.3,69.1,47.6315281411152,312100,0.0,1.0
2008-06-25,68.25,70.24,68.16,69.95,48.2174441891608,234100,0.0,1.0
2008-06-24,70.11,70.96,68.17,68.2,47.0111464431847,251500,0.0,1.0
2008-06-23,69.01,71.22,67.83,70.87,48.8516121470454,355700,0.0,1.0
2008-06-20,72.49,72.78,68.09,69.12,47.6453144010693,488100,0.0,1.0
2008-06-19,73.58,74.12,72.42,73.0,50.3198488321478,216000,0.0,1.0
2008-06-18,73.48,74.71,73.27,73.48,50.6507190710441,165900,0.0,1.0
2008-06-17,75.05,75.35,73.28,74.52,51.3676045886528,255800,0.0,1.0
2008-06-16,75.5,75.91,73.86,75.34,51.9328412467673,272500,0.0,1.0
2008-06-13,75.0,75.29,73.36,75.29,51.8983755968823,278600,0.0,1.0
2008-06-12,77.66,78.0,74.25,74.45,51.3193526788138,295900,0.0,1.0
2008-06-11,78.09,78.6,76.49,76.86,52.9805970032723,237300,0.2,1.0
2008-06-10,78.0,78.7,76.13,78.61,54.0462591542595,256600,0.0,1.0
2008-06-09,78.97,79.14,76.05,78.45,53.9362553193189,457200,0.0,1.0
2008-06-06,80.45,80.58,77.0,77.39,53.2074799128373,273500,0.0,1.0
2008-06-05,77.98,80.8,77.53,80.8,55.5519366450091,196100,0.0,1.0
2008-06-04,77.45,79.25,75.92,77.69,53.413737103351,176300,0.0,1.0
2008-06-03,78.69,78.99,75.28,77.46,53.2556065906239,263200,0.0,1.0
2008-06-02,78.7,79.14,76.01,77.78,53.4756142605051,253000,0.0,1.0
2008-05-30,77.1,78.55,76.8,78.27,53.8125010050107,289300,0.0,1.0
2008-05-29,77.54,78.3,75.79,76.72,52.7468388540235,343200,0.0,1.0
2008-05-28,74.46,78.19,73.68,77.85,53.5237409382916,513900,0.0,1.0
2008-05-27,70.27,74.31,69.73,72.92,50.134247774184,514000,0.0,1.0
2008-05-23,67.91,70.33,67.14,70.27,48.3123092579801,313900,0.0,1.0
2008-05-22,67.27,68.88,67.27,68.5,47.0953918339496,190000,0.0,1.0
2008-05-21,67.41,68.07,66.17,67.27,46.2497373528436,370400,0.0,1.0
2008-05-20,67.33,67.79,65.95,66.91,46.0022287242272,190900,0.0,1.0
2008-05-19,70.4,70.4,66.47,67.63,46.49724598146,337500,0.0,1.0
2008-05-16,70.38,71.31,69.31,70.4,48.4016873738694,300400,0.0,1.0
2008-05-15,68.13,70.29,67.25,70.01,48.1335530262016,314000,0.0,1.0
2008-05-14,66.5,69.42,66.18,67.73,46.5659983782979,334100,0.0,1.0
2008-05-13,65.44,66.39,64.0,66.29,45.5759638638324,203400,0.0,1.0
2008-05-12,64.0,66.36,63.35,65.86,45.2803285574295,371400,0.0,1.0
2008-05-09,62.86,63.92,61.82,63.88,43.9190311000394,200600,0.0,1.0
2008-05-08,63.62,64.0,62.5,63.76,43.8365282238339,157600,0.0,1.0
2008-05-07,63.38,65.28,62.7,63.15,43.4171386031229,257000,0.0,1.0
2008-05-06,62.22,63.96,62.08,63.53,43.6783977111068,298000,0.0,1.0
2008-05-05,62.65,64.28,61.52,63.69,43.7884015460474,376500,0.0,1.0
2008-05-02,63.39,64.67,61.54,62.66,43.0802518586172,378100,0.0,1.0
2008-05-01,65.0,65.38,62.75,63.78,43.8502787032015,359400,0.0,1.0
2008-04-30,63.9,65.99,63.9,64.93,44.6409312668372,420600,0.0,1.0
2008-04-29,69.12,69.12,63.05,63.93,43.9534072984583,700700,0.0,1.0
2008-04-28,70.42,71.47,68.63,69.17,47.5560328927634,462900,0.0,1.0
2008-04-25,71.4,71.4,67.08,68.93,47.3910271403525,1243900,0.0,1.0
2008-04-24,84.83,84.83,70.6,71.36,49.061710383513,1546900,0.0,1.0
2008-04-23,89.09,89.82,85.72,88.32,60.7221168872179,300400,0.0,1.0
2008-04-22,92.99,93.57,88.5,88.52,60.8596216808937,482500,0.0,1.0
2008-04-21,91.01,93.57,88.93,92.73,63.7540975877685,352900,0.0,1.0
2008-04-18,88.58,90.49,88.0,89.89,61.8015295175727,271600,0.0,1.0
2008-04-17,87.06,87.5,85.52,86.92,59.7595833314876,226200,0.0,1.0
2008-04-16,83.62,87.53,83.52,87.4,60.0895948363094,361000,0.0,1.0
2008-04-15,82.63,83.46,81.69,83.42,57.3532494421617,189600,0.0,1.0
2008-04-14,82.11,83.45,81.9,82.47,56.7001016722018,161200,0.0,1.0
2008-04-11,81.32,82.7,81.07,81.75,56.205084414969,175800,0.0,1.0
2008-04-10,81.36,83.5,80.83,82.43,56.6726007134666,167100,0.0,1.0
2008-04-09,83.07,83.07,81.44,81.54,56.0607043816095,351400,0.0,1.0
2008-04-08,81.33,82.42,80.51,82.38,56.6382245150477,243400,0.0,1.0
2008-04-07,81.46,83.0,80.89,81.51,56.0400786625581,270300,0.0,1.0
2008-04-04,81.25,81.62,79.68,80.52,55.3594299338631,195800,0.0,1.0
2008-04-03,77.55,81.75,77.55,80.85,55.5863128434281,406400,0.0,1.0
2008-04-02,79.99,79.99,76.14,77.42,53.2281056318887,325000,0.0,1.0
2008-04-01,76.01,79.18,75.61,78.99,54.3075182622435,304600,0.0,1.0
2008-03-31,75.49,76.39,74.21,75.45,51.8736834141824,281400,0.0,1.0
2008-03-28,76.18,76.45,73.82,74.8,51.4267928347362,263700,0.0,1.0
2008-03-27,75.57,76.0,74.01,74.79,51.4199175950524,256500,0.0,1.0
2008-03-26,76.35,76.35,73.25,75.81,52.1211920427988,350800,0.0,1.0
2008-03-25,73.49,76.94,73.49,75.86,52.1555682412177,481800,0.0,1.0
2008-03-24,71.75,73.79,71.39,72.66,49.9554915424055,270600,0.0,1.0
2008-03-20,71.5,72.0,69.15,71.32,49.0342094247779,452700,0.0,1.0
2008-03-19,76.2,76.2,70.93,70.93,48.7660750771101,343400,0.0,1.0
2008-03-18,73.07,75.2,72.38,74.79,51.4199175950524,429300,0.0,1.0
2008-03-17,69.19,72.64,69.19,71.53,49.1785894581374,282900,0.0,1.0
2008-03-14,72.5,73.0,69.6,71.05,48.8485779533156,232300,0.0,1.0
2008-03-13,69.99,72.65,68.42,72.65,49.9486163027217,318200,0.0,1.0
2008-03-12,69.95,72.26,69.68,70.66,48.5804436056478,425000,0.2,1.0
2008-03-11,65.9,69.64,65.9,69.64,47.7440317908173,344600,0.0,1.0
2008-03-10,68.03,68.45,65.74,65.83,45.1319588281089,222700,0.0,1.0
2008-03-07,68.2,69.99,67.64,68.17,46.736224112292,184400,0.0,1.0
2008-03-06,70.1,70.54,68.16,68.62,47.0447366669426,312700,0.0,1.0
2008-03-05,69.03,71.0,68.96,70.34,48.2239402091627,246700,0.0,1.0
2008-03-04,71.33,71.33,67.25,68.59,47.0241691632993,467400,0.0,1.0
2008-03-03,68.71,72.24,68.71,71.16,48.7861186420816,803400,0.0,1.0
2008-02-29,68.04,68.04,66.29,66.95,45.8998122974615,235500,0.0,1.0
2008-02-28,69.34,69.41,67.28,68.05,46.6539540977185,238400,0.0,1.0
2008-02-27,67.68,69.38,67.12,68.93,47.2572675379242,368300,0.0,1.0
2008-02-26,66.53,68.84,66.09,67.35,46.1740456793732,559700,0.0,1.0
2008-02-25,64.56,67.05,64.42,66.85,45.8312539519836,434200,0.0,1.0
2008-02-22,65.05,65.57,63.52,64.41,44.1584303223226,245900,0.0,1.0
2008-02-21,65.23,65.74,64.43,64.97,44.5423570569989,500300,0.0,1.0
2008-02-20,62.84,65.02,62.59,65.02,44.5766362297378,408900,0.0,1.0
2008-02-19,62.67,63.98,62.52,63.34,43.4248560257089,496600,0.0,1.0
2008-02-15,61.88,62.47,59.16,62.2,42.6432908872607,391000,0.0,1.0
2008-02-14,62.61,62.63,61.13,61.46,42.1359591307242,421700,0.0,1.0
2008-02-13,62.3,62.74,61.52,61.86,42.4101925126358,518900,0.0,1.0
2008-02-12,61.55,63.5,60.8,62.12,42.5884442108784,1936900,0.0,1.0
