,LII_Open,LII_High,LII_Low,LII_Close,LII_Adj Close,LII_Volume,LII_Dividend Amount,LII_Split Coefficient
2001-06-26,9.64,10.1,9.6,10.05,6.94909251019568,130900,0.0,1.0
2001-06-25,9.55,9.73,9.52,9.63,6.6586826739487,58400,0.0,1.0
2001-06-22,9.84,9.9,9.48,9.48,6.55496487528906,68600,0.0,1.0
2001-06-21,9.54,9.84,9.54,9.84,6.80388759207219,81600,0.0,1.0
2001-06-20,9.68,9.7,9.5,9.55,6.60336651466356,51700,0.0,1.0
2001-06-19,9.75,9.78,9.6,9.68,6.69325527350191,24000,0.0,1.0
2001-06-18,9.9,9.9,9.7,9.7,6.70708431332319,16300,0.0,1.0
2001-06-15,9.9,9.95,9.86,9.92,6.85920375135733,43300,0.0,1.0
2001-06-14,9.9,10.0,9.81,9.92,6.85920375135733,33800,0.0,1.0
2001-06-13,9.95,9.98,9.92,9.93,6.86611827126797,16300,0.0,1.0
2001-06-12,9.88,9.96,9.72,9.9,6.84537471153604,34700,0.0,1.0
2001-06-11,9.95,9.95,9.87,9.92,6.85920375135733,20900,0.0,1.0
2001-06-08,9.84,9.98,9.84,9.93,6.86611827126797,34800,0.0,1.0
2001-06-07,9.8,9.82,9.73,9.74,6.73474239296576,22300,0.0,1.0
2001-06-06,9.75,9.75,9.68,9.74,6.73474239296576,31800,0.0,1.0
2001-06-05,9.34,9.72,9.34,9.72,6.72091335314448,47600,0.0,1.0
2001-06-04,9.14,9.36,9.14,9.35,6.46507611645071,31300,0.0,1.0
2001-06-01,9.2,9.23,9.07,9.14,6.31987119832721,60400,0.0,1.0
2001-05-31,9.43,9.52,9.15,9.15,6.32678571823786,82800,0.0,1.0
2001-05-30,9.9,9.9,9.33,9.33,6.45124707662942,56600,0.0,1.0
2001-05-29,10.08,10.09,9.95,9.95,6.87994731108925,52200,0.0,1.0
2001-05-25,10.25,10.25,10.0,10.09,6.97675058983825,38800,0.0,1.0
2001-05-24,10.25,10.25,10.17,10.25,7.08738290840853,24500,0.095,1.0
2001-05-23,10.68,10.68,10.4,10.4,7.12506353286116,30600,0.0,1.0
2001-05-22,10.74,10.75,10.65,10.67,7.31004114381044,47000,0.0,1.0
2001-05-21,10.9,10.9,10.69,10.73,7.35114727957695,50700,0.0,1.0
2001-05-18,10.7,10.75,10.63,10.7,7.33059421169369,74500,0.0,1.0
2001-05-17,10.85,10.95,10.65,10.75,7.36484932483245,52500,0.0,1.0
2001-05-16,10.65,10.84,10.52,10.83,7.41965750585446,73400,0.0,1.0
2001-05-15,10.6,10.68,10.46,10.65,7.29633909855494,54800,0.0,1.0
2001-05-14,10.65,10.68,10.45,10.68,7.31689216643819,26200,0.0,1.0
2001-05-11,10.84,10.84,10.52,10.55,7.22782887227743,16700,0.0,1.0
2001-05-10,10.87,10.93,10.84,10.84,7.42650852848221,19900,0.0,1.0
2001-05-09,10.9,10.95,10.82,10.91,7.47446568687647,39500,0.0,1.0
2001-05-08,10.82,10.92,10.8,10.92,7.48131670950422,28600,0.0,1.0
2001-05-07,11.0,11.0,10.8,10.82,7.41280648322671,20500,0.0,1.0
2001-05-04,10.75,10.9,10.7,10.9,7.46761466424872,52900,0.0,1.0
2001-05-03,10.65,10.82,10.62,10.75,7.36484932483245,45500,0.0,1.0
2001-05-02,10.68,10.72,10.65,10.68,7.31689216643819,90400,0.0,1.0
2001-05-01,10.6,10.7,10.55,10.69,7.32374318906594,107400,0.0,1.0
2001-04-30,11.0,11.0,10.67,10.68,7.31689216643819,122300,0.0,1.0
2001-04-27,10.68,10.99,10.68,10.99,7.52927386789848,95400,0.0,1.0
2001-04-26,10.59,10.79,10.39,10.65,7.29633909855494,74400,0.0,1.0
2001-04-25,10.47,10.55,10.3,10.49,7.18672273651092,71700,0.0,1.0
2001-04-24,10.65,10.68,10.3,10.57,7.24153091753293,39300,0.0,1.0
2001-04-23,10.7,10.71,10.55,10.6,7.26208398541618,18800,0.0,1.0
2001-04-20,10.72,10.75,10.65,10.71,7.33744523432144,53200,0.0,1.0
2001-04-19,10.55,10.82,10.54,10.75,7.36484932483245,52800,0.0,1.0
2001-04-18,10.65,10.8,10.5,10.6,7.26208398541618,66600,0.0,1.0
2001-04-17,10.3,10.75,10.3,10.7,7.33059421169369,43200,0.0,1.0
2001-04-16,10.22,10.45,10.2,10.29,7.0497022839559,152500,0.0,1.0
2001-04-12,10.5,10.65,10.25,10.32,7.07025535183915,41300,0.0,1.0
2001-04-11,10.6,10.72,10.45,10.5,7.19357375913867,114700,0.0,1.0
2001-04-10,10.1,10.65,10.1,10.6,7.26208398541618,151700,0.0,1.0
2001-04-09,10.02,10.2,9.92,10.2,6.98804308030614,132800,0.0,1.0
2001-04-06,10.05,10.05,9.87,10.01,6.85787365037887,79600,0.0,1.0
2001-04-05,9.95,10.2,9.95,10.05,6.88527774088987,50100,0.0,1.0
2001-04-04,10.25,10.3,9.91,10.0,6.85102262775111,15600,0.0,1.0
2001-04-03,10.25,10.65,10.15,10.24,7.01544717081714,50100,0.0,1.0
2001-04-02,10.4,10.59,10.25,10.35,7.0908084197224,69900,0.0,1.0
2001-03-30,10.01,10.3,10.0,10.3,7.05655330658365,71100,0.0,1.0
2001-03-29,9.91,10.12,9.8,10.0,6.85102262775111,50400,0.0,1.0
2001-03-28,10.35,10.35,9.9,9.9,6.7825124014736,78800,0.095,1.0
2001-03-27,10.1,10.7,10.01,10.45,7.09127109508746,79800,0.0,1.0
2001-03-26,10.4,10.42,10.12,10.18,6.90805165052539,94800,0.0,1.0
2001-03-23,10.04,10.6,10.04,10.46,7.09805700044161,97300,0.0,1.0
2001-03-22,9.92,10.05,9.8,10.03,6.80626307021313,86100,0.0,1.0
2001-03-21,10.02,10.1,9.97,10.0,6.78590535415068,103000,0.0,1.0
2001-03-20,9.4,10.45,9.4,10.02,6.79947716485898,162900,0.0,1.0
2001-03-19,11.0,11.0,9.3,9.33,6.33124969542258,494100,0.0,1.0
2001-03-16,12.0,12.0,11.8,11.82,8.0209401286061,94700,0.0,1.0
2001-03-15,11.9,12.01,11.85,12.0,8.14308642498081,69900,0.0,1.0
2001-03-14,11.38,11.98,11.3,11.98,8.12951461427251,96200,0.0,1.0
2001-03-13,11.7,11.88,11.6,11.88,8.06165556073101,71100,0.0,1.0
2001-03-12,11.78,11.87,11.57,11.75,7.97343879112705,102000,0.0,1.0
2001-03-09,11.8,11.94,11.8,11.88,8.06165556073101,48200,0.0,1.0
2001-03-08,12.0,12.14,11.9,11.9,8.07522737143931,81200,0.0,1.0
2001-03-07,11.5,12.08,11.5,12.06,8.18380185710572,127300,0.0,1.0
2001-03-06,11.8,12.03,11.6,11.6,7.87165021081479,114500,0.0,1.0
2001-03-05,11.67,12.0,11.67,11.9,8.07522737143931,83300,0.0,1.0
2001-03-02,11.07,11.69,11.07,11.68,7.92593745364799,85900,0.0,1.0
2001-03-01,11.8,11.8,11.1,11.17,7.57985628058631,97000,0.0,1.0
2001-02-28,11.6,11.93,11.55,11.9,8.07522737143931,59800,0.0,1.0
2001-02-27,12.0,12.15,11.7,11.7,7.93950926435629,98600,0.0,1.0
2001-02-26,11.7,12.01,11.7,12.0,8.14308642498081,237100,0.0,1.0
2001-02-23,11.67,11.9,11.66,11.85,8.04129784466855,77200,0.0,1.0
2001-02-22,11.8,11.95,11.77,11.77,7.98701060183535,55200,0.0,1.0
2001-02-21,11.9,11.94,11.8,11.88,8.06165556073101,148700,0.0,1.0
2001-02-20,11.94,11.95,11.78,11.88,8.06165556073101,162800,0.0,1.0
2001-02-16,11.68,11.75,11.4,11.69,7.93272335900214,152400,0.0,1.0
2001-02-15,11.3,11.75,11.16,11.7,7.93950926435629,137600,0.0,1.0
2001-02-14,11.3,11.3,10.22,11.29,7.66128714483612,181500,0.0,1.0
2001-02-13,11.75,11.8,11.0,11.34,7.69521667160687,207200,0.0,1.0
2001-02-12,10.48,11.6,10.48,11.57,7.85129249475234,309400,0.0,1.0
2001-02-09,10.82,10.9,10.52,10.58,7.17948786469142,26300,0.0,1.0
2001-02-08,10.9,10.99,10.78,10.92,7.41020864673254,70100,0.0,1.0
2001-02-07,10.9,11.0,10.9,10.97,7.44413817350329,37600,0.0,1.0
2001-02-06,10.9,11.0,10.87,10.99,7.4577099842116,30800,0.0,1.0
2001-02-05,10.5,10.98,10.5,10.95,7.43056636279499,42300,0.0,1.0
2001-02-02,10.73,11.08,10.73,10.91,7.40342274137839,171300,0.0,1.0
2001-02-01,10.3,10.87,10.3,10.83,7.34913549854519,47700,0.0,1.0
2001-01-31,10.38,10.39,10.3,10.39,7.05055566296256,45300,0.0,1.0
2001-01-30,10.78,10.85,10.36,10.48,7.11162881114991,45800,0.0,1.0
2001-01-29,10.32,10.88,10.32,10.88,7.38306502531594,30800,0.0,1.0
2001-01-26,10.63,10.63,10.38,10.44,7.08448518973331,12200,0.0,1.0
2001-01-25,10.69,10.88,10.63,10.75,7.29484825571198,30000,0.0,1.0
2001-01-24,10.75,10.94,10.69,10.81,7.33556368783688,35300,0.0,1.0
2001-01-23,10.5,10.88,10.5,10.88,7.38306502531594,84600,0.0,1.0
2001-01-22,10.44,10.69,10.44,10.63,7.21341739146217,47300,0.0,1.0
2001-01-19,10.63,10.69,10.5,10.56,7.16591605398312,44900,0.0,1.0
2001-01-18,10.88,10.94,10.69,10.75,7.29484825571198,19300,0.0,1.0
2001-01-17,11.25,11.25,10.63,11.0,7.46449588956575,164800,0.0,1.0
2001-01-16,9.75,11.5,9.75,11.5,7.80379115727328,251600,0.0,1.0
2001-01-12,10.0,10.06,9.688,9.938,6.74383274095494,46900,0.0,1.0
2001-01-11,9.188,10.19,9.188,10.13,6.87412212375464,94600,0.0,1.0
2001-01-10,9.063,9.25,9.063,9.25,6.27696245258938,27800,0.0,1.0
2001-01-09,8.25,9.25,8.25,9.063,6.15006602246676,100400,0.0,1.0
2001-01-08,8.5,8.563,8.125,8.375,5.68319573410119,96300,0.0,1.0
2001-01-05,8.438,8.938,8.438,8.625,5.85284336795496,47000,0.0,1.0
2001-01-04,8.063,8.438,8.063,8.313,5.64112312090546,79800,0.0,1.0
2001-01-03,7.563,8.25,7.563,8.125,5.51354810024743,134000,0.0,1.0
2001-01-02,7.75,7.875,7.563,7.688,5.21700403627104,72100,0.0,1.0
2000-12-29,8.0,8.125,7.75,7.75,5.25907664946678,87400,0.0,1.0
2000-12-28,7.563,8.188,7.5,8.0,5.42872428332054,231000,0.0,1.0
2000-12-27,7.438,7.75,7.375,7.625,5.17425283253989,145700,0.0,1.0
2000-12-26,7.38,7.69,7.38,7.56,5.13014444773791,78000,0.0,1.0
2000-12-22,7.125,7.563,7.063,7.5,5.08942901561301,59200,0.0,1.0
2000-12-21,7.0,7.25,6.938,7.188,4.87770876856351,117700,0.095,1.0
2000-12-20,7.5,7.5,7.063,7.188,4.81408356836942,125200,0.0,1.0
2000-12-19,7.813,7.875,7.625,7.625,5.10675948926222,143700,0.0,1.0
2000-12-18,7.813,7.938,7.688,7.938,5.316387780428,79800,0.0,1.0
2000-12-15,7.813,7.938,7.813,7.938,5.316387780428,54000,0.0,1.0
2000-12-14,8.125,8.125,7.813,7.938,5.316387780428,33500,0.0,1.0
2000-12-13,8.25,8.313,8.063,8.25,5.52534633264437,41000,0.0,1.0
2000-12-12,8.25,8.375,8.125,8.25,5.52534633264437,47100,0.0,1.0
2000-12-11,7.875,8.375,7.813,8.375,5.6090637013208,79100,0.0,1.0
2000-12-08,7.563,7.938,7.563,7.938,5.316387780428,86700,0.0,1.0
2000-12-07,7.313,7.625,7.25,7.563,5.06523567439871,28100,0.0,1.0
2000-12-06,7.25,7.625,7.25,7.313,4.89780093704585,44300,0.0,1.0
2000-12-05,6.875,7.188,6.875,7.125,4.7718900145565,168300,0.0,1.0
2000-12-04,6.938,7.125,6.875,6.875,4.60445527720364,52900,0.0,1.0
2000-12-01,6.938,7.125,6.938,7.063,4.73036619969299,37500,0.0,1.0
2000-11-30,7.0,7.188,7.0,7.0,4.68817264588007,97500,0.0,1.0
2000-11-29,7.125,7.375,7.125,7.25,4.85560738323293,56500,0.0,1.0
2000-11-28,7.375,7.438,7.125,7.125,4.7718900145565,65800,0.0,1.0
2000-11-27,7.625,7.75,7.563,7.625,5.10675948926222,20800,0.0,1.0
2000-11-24,7.5,7.688,7.5,7.688,5.14895304307514,138100,0.0,1.0
2000-11-22,7.313,7.563,7.313,7.563,5.06523567439871,87500,0.0,1.0
2000-11-21,7.813,8.0,7.688,7.688,5.14895304307514,26600,0.0,1.0
2000-11-20,7.875,7.938,7.813,7.813,5.23267041175157,21800,0.0,1.0
2000-11-17,7.875,8.0,7.875,8.0,5.35791159529151,47700,0.0,1.0
2000-11-16,8.25,8.25,8.0,8.0,5.35791159529151,34500,0.0,1.0
2000-11-15,8.125,8.438,8.125,8.25,5.52534633264437,47400,0.0,1.0
2000-11-14,8.25,8.313,8.063,8.25,5.52534633264437,28100,0.0,1.0
2000-11-13,8.0,8.125,7.813,8.125,5.44162896396794,55400,0.0,1.0
2000-11-10,8.5,8.5,8.125,8.25,5.52534633264437,45600,0.0,1.0
2000-11-09,8.875,9.063,8.625,8.75,5.86021580735009,51800,0.0,1.0
2000-11-08,9.25,9.5,9.063,9.125,6.11136791337938,52700,0.0,1.0
2000-11-07,9.0,9.375,8.938,9.375,6.27880265073224,26700,0.0,1.0
2000-11-06,9.125,9.125,8.813,9.125,6.11136791337938,35800,0.0,1.0
2000-11-03,9.25,9.375,9.188,9.375,6.27880265073224,29500,0.0,1.0
2000-11-02,8.25,9.25,8.188,9.25,6.19508528205581,64800,0.0,1.0
2000-11-01,7.813,8.375,7.625,8.375,5.6090637013208,93900,0.0,1.0
2000-10-31,7.188,7.938,7.125,7.938,5.316387780428,103000,0.0,1.0
2000-10-30,7.25,7.5,7.188,7.188,4.81408356836942,102400,0.0,1.0
2000-10-27,7.25,7.375,7.188,7.375,4.93932475190936,65700,0.0,1.0
2000-10-26,7.063,7.313,6.938,7.313,4.89780093704585,140400,0.0,1.0
2000-10-25,7.188,7.188,6.813,7.125,4.7718900145565,191500,0.0,1.0
2000-10-24,7.313,7.5,7.125,7.25,4.85560738323293,74900,0.0,1.0
2000-10-23,7.438,7.563,7.125,7.313,4.89780093704585,63400,0.0,1.0
2000-10-20,7.813,7.875,7.5,7.5,5.02304212058579,56300,0.0,1.0
2000-10-19,7.625,7.875,7.563,7.813,5.23267041175157,72900,0.0,1.0
2000-10-18,7.25,7.875,7.25,7.625,5.10675948926222,125000,0.0,1.0
2000-10-17,7.313,7.625,7.313,7.625,5.10675948926222,35400,0.0,1.0
2000-10-16,8.0,8.0,7.5,7.5,5.02304212058579,75200,0.0,1.0
2000-10-13,7.875,8.25,7.875,8.0,5.35791159529151,77200,0.0,1.0
2000-10-12,8.125,8.188,7.875,8.0,5.35791159529151,65400,0.0,1.0
2000-10-11,8.375,8.375,8.0,8.0,5.35791159529151,124500,0.0,1.0
2000-10-10,8.25,8.5,8.0,8.5,5.69278106999723,87700,0.0,1.0
2000-10-09,8.25,8.438,8.125,8.313,5.56753988645729,48000,0.0,1.0
2000-10-06,8.5,8.75,8.125,8.438,5.65125725513372,80600,0.0,1.0
2000-10-05,8.063,8.563,8.0,8.563,5.73497462381015,90300,0.0,1.0
2000-10-04,8.563,8.563,8.0,8.125,5.44162896396794,127100,0.0,1.0
2000-10-03,8.688,8.938,8.563,8.563,5.73497462381015,113900,0.0,1.0
2000-10-02,9.375,9.5,8.75,8.813,5.90240936116301,97400,0.0,1.0
2000-09-29,9.438,9.5,9.125,9.375,6.27880265073224,55100,0.0,1.0
2000-09-28,9.375,9.563,9.375,9.438,6.32099620454516,39000,0.0,1.0
2000-09-27,9.375,9.5,9.25,9.25,6.19508528205581,14900,0.0,1.0
2000-09-26,9.375,9.438,9.25,9.438,6.32099620454516,35000,0.0,1.0
2000-09-25,10.0,10.0,9.0,9.25,6.19508528205581,933700,0.0,1.0
2000-09-22,9.813,10.13,9.813,10.06,6.73757383107907,33200,0.0,1.0
2000-09-21,9.875,10.13,9.875,9.938,6.65586567925088,63100,0.0,1.0
2000-09-20,9.938,10.06,9.875,10.0,6.69738949411439,85600,0.0,1.0
2000-09-19,10.06,10.13,9.75,10.0,6.69738949411439,145800,0.0,1.0
2000-09-18,11.25,11.25,9.563,10.06,6.73757383107907,263500,0.0,1.0
2000-09-15,12.69,12.69,12.19,12.44,8.3315525306783,81800,0.0,1.0
2000-09-14,12.94,12.94,12.75,12.81,8.57935594196053,45400,0.0,1.0
2000-09-13,12.88,13.0,12.75,12.88,8.62623766841933,42500,0.0,1.0
2000-09-12,12.94,13.0,12.75,12.94,8.66642200538402,67900,0.0,1.0
2000-09-11,12.5,12.94,12.31,12.94,8.66642200538402,35600,0.0,1.0
2000-09-08,13.88,13.88,12.44,12.44,8.3315525306783,201000,0.0,1.0
2000-09-07,14.13,14.13,13.75,13.88,9.29597661783077,112800,0.0,1.0
2000-09-06,14.13,14.13,14.0,14.0,9.37634529176014,143700,0.0,1.0
2000-09-05,14.0,14.19,14.0,14.13,9.46341135518363,131300,0.0,1.0
2000-09-01,13.81,14.25,13.81,14.06,9.41652962872483,113000,0.0,1.0
2000-08-31,13.5,13.94,13.38,13.81,9.24909489137197,180600,0.0,1.0
2000-08-30,13.44,13.63,13.38,13.63,9.12854188047791,84600,0.0,1.0
2000-08-29,13.38,13.81,13.38,13.5,9.04147581705442,114200,0.095,1.0
2000-08-28,13.56,13.63,13.44,13.56,9.01819875537021,80700,0.0,1.0
2000-08-25,13.56,13.63,13.56,13.56,9.01819875537021,30500,0.0,1.0
2000-08-24,13.44,13.69,13.44,13.69,9.10465641305443,63100,0.0,1.0
2000-08-23,13.5,13.63,13.38,13.56,9.01819875537021,63200,0.0,1.0
2000-08-22,13.5,13.63,13.5,13.63,9.06475287873864,85600,0.0,1.0
2000-08-21,13.63,13.63,13.56,13.56,9.01819875537021,59500,0.0,1.0
2000-08-18,13.69,13.69,13.56,13.69,9.10465641305443,35400,0.0,1.0
2000-08-17,13.19,13.75,13.13,13.75,9.14455994737023,48000,0.0,1.0
2000-08-16,13.0,13.13,13.0,13.06,8.68566930273856,205500,0.0,1.0
2000-08-15,13.19,13.25,13.0,13.13,8.73222342610699,63700,0.0,1.0
2000-08-14,12.88,13.31,12.81,13.31,8.85193402905438,51600,0.0,1.0
2000-08-11,12.56,12.81,12.5,12.75,8.47950104210694,45100,0.0,1.0
2000-08-10,12.63,12.63,12.56,12.56,8.35313985010692,35500,0.0,1.0
2000-08-09,12.44,12.63,12.44,12.56,8.35313985010692,67900,0.0,1.0
2000-08-08,12.63,12.69,12.56,12.63,8.39969397347535,30200,0.0,1.0
2000-08-07,12.69,12.75,12.63,12.69,8.43959750779114,23500,0.0,1.0
2000-08-04,12.75,12.75,12.63,12.69,8.43959750779114,14800,0.0,1.0
2000-08-03,12.69,12.75,12.63,12.69,8.43959750779114,60600,0.0,1.0
2000-08-02,13.19,13.19,12.63,12.69,8.43959750779114,77800,0.0,1.0
2000-08-01,13.19,13.31,13.19,13.25,8.81203049473859,27300,0.0,1.0
2000-07-31,13.38,13.38,13.19,13.19,8.77212696042279,47300,0.0,1.0
2000-07-28,13.75,13.81,13.38,13.38,8.89848815242281,29500,0.0,1.0
2000-07-27,13.75,13.81,13.56,13.75,9.14455994737023,32300,0.0,1.0
2000-07-26,13.0,13.75,12.81,13.75,9.14455994737023,71000,0.0,1.0
2000-07-25,13.63,13.63,12.94,12.94,8.60586223410697,142300,0.0,1.0
2000-07-24,13.88,13.88,13.5,13.75,9.14455994737023,82000,0.0,1.0
2000-07-21,14.06,14.13,13.94,13.94,9.27092113937026,28600,0.0,1.0
2000-07-20,14.06,14.38,14.0,14.13,9.39728233137028,82700,0.0,1.0
2000-07-19,14.69,14.69,14.06,14.19,9.43718586568608,48500,0.0,1.0
2000-07-18,14.5,15.0,14.44,14.88,9.89607651031775,160900,0.0,1.0
2000-07-17,14.56,14.69,14.5,14.63,9.72981178400193,68000,0.0,1.0
2000-07-14,14.56,14.75,14.38,14.69,9.76971531831772,54200,0.0,1.0
2000-07-13,14.44,14.75,14.44,14.63,9.72981178400193,127800,0.0,1.0
2000-07-12,14.06,14.5,14.0,14.5,9.6433541263177,99600,0.0,1.0
2000-07-11,14.25,14.31,14.0,14.06,9.35072820800185,72200,0.0,1.0
2000-07-10,13.94,14.38,13.88,14.25,9.47708940000188,70800,0.0,1.0
2000-07-07,13.88,14.0,13.81,13.88,9.23101760505446,55700,0.0,1.0
2000-07-06,13.38,13.88,13.31,13.88,9.23101760505446,64100,0.0,1.0
2000-07-05,13.31,13.31,13.19,13.25,8.81203049473859,67900,0.0,1.0
2000-07-03,13.25,13.31,13.19,13.25,8.81203049473859,43100,0.0,1.0
2000-06-30,14.94,15.13,13.25,13.25,8.81203049473859,804100,0.0,1.0
2000-06-29,14.31,15.0,13.88,14.81,9.84952238694932,254400,0.0,1.0
2000-06-28,13.81,14.44,13.81,14.44,9.6034505920019,308200,0.0,1.0
2000-06-27,13.38,14.13,13.38,13.94,9.27092113937026,180200,0.0,1.0
2000-06-26,13.0,13.63,13.0,13.5,8.97829522105441,162900,0.0,1.0
2000-06-23,12.63,13.25,12.63,13.13,8.73222342610699,65600,0.0,1.0
2000-06-22,12.38,12.69,12.31,12.63,8.39969397347535,84500,0.0,1.0
2000-06-21,12.56,12.63,12.25,12.38,8.23342924715952,58300,0.0,1.0
2000-06-20,12.63,12.69,12.5,12.69,8.43959750779114,97000,0.0,1.0
2000-06-19,12.56,12.69,12.38,12.63,8.39969397347535,65200,0.0,1.0
2000-06-16,11.88,12.56,11.88,12.56,8.35313985010692,189300,0.0,1.0
2000-06-15,13.25,13.25,11.5,11.75,7.81444213684365,161800,0.0,1.0
2000-06-14,13.25,13.31,13.06,13.31,8.85193402905438,73900,0.0,1.0
2000-06-13,13.5,13.56,13.13,13.13,8.73222342610699,123900,0.0,1.0
2000-06-12,13.0,13.63,12.88,13.63,9.06475287873864,73900,0.0,1.0
2000-06-09,12.63,13.13,12.63,13.13,8.73222342610699,95400,0.0,1.0
2000-06-08,12.63,12.69,12.38,12.63,8.39969397347535,60100,0.0,1.0
2000-06-07,12.75,13.06,12.5,12.69,8.43959750779114,187000,0.0,1.0
2000-06-06,12.88,12.94,12.38,12.63,8.39969397347535,141400,0.0,1.0
2000-06-05,12.69,13.5,12.63,13.0,8.64576576842276,208600,0.0,1.0
2000-06-02,12.13,13.06,12.13,12.63,8.39969397347535,229300,0.0,1.0
2000-06-01,11.81,12.25,11.75,12.19,8.1070680551595,153700,0.0,1.0
2000-05-31,11.31,11.88,11.31,11.81,7.85434567115945,128000,0.0,1.0
2000-05-30,11.5,11.63,11.38,11.44,7.60827387621203,123500,0.0,1.0
2000-05-26,11.38,11.56,11.38,11.5,7.64817741052783,103800,0.0,1.0
2000-05-25,11.38,11.44,11.25,11.44,7.60827387621203,46900,0.0,1.0
2000-05-24,11.31,11.5,11.0,11.38,7.56837034189624,169800,0.095,1.0
2000-05-23,10.88,11.5,10.88,11.44,7.54528598791224,119900,0.0,1.0
2000-05-22,11.25,11.31,10.88,10.94,7.21550950242656,91400,0.0,1.0
2000-05-19,11.56,11.63,11.13,11.38,7.50571280965396,72800,0.0,1.0
2000-05-18,11.0,11.75,11.0,11.5,7.58485916617052,208000,0.0,1.0
2000-05-17,10.69,11.19,10.63,11.0,7.25508268068484,104700,0.0,1.0
2000-05-16,10.5,10.88,10.5,10.69,7.05062125968372,179500,0.0,1.0
2000-05-15,10.0,10.5,10.0,10.44,6.88573301694089,122300,0.0,1.0
2000-05-12,10.19,10.25,10.0,10.0,6.59552970971349,312000,0.0,1.0
2000-05-11,9.938,10.31,9.938,10.13,6.68127159593977,267800,0.0,1.0
2000-05-10,9.625,10.31,9.563,9.938,6.55463742551327,388500,0.0,1.0
2000-05-09,8.813,9.688,8.813,9.625,6.34819734559924,372600,0.0,1.0
2000-05-08,8.438,8.75,8.375,8.75,5.77108849599931,70700,0.0,1.0
2000-05-05,8.125,8.5,8.063,8.5,5.60620025325647,262100,0.0,1.0
2000-05-04,8.313,8.313,8.063,8.188,5.40041972631341,118600,0.0,1.0
2000-05-03,8.438,8.5,8.063,8.188,5.40041972631341,70400,0.0,1.0
2000-05-02,8.375,8.563,8.344,8.375,5.52375613188505,133700,0.0,1.0
2000-05-01,8.438,8.5,8.313,8.375,5.52375613188505,63500,0.0,1.0
2000-04-28,8.313,8.438,8.25,8.438,5.56530796905625,63100,0.0,1.0
2000-04-27,8.375,8.375,8.25,8.375,5.52375613188505,49400,0.0,1.0
2000-04-26,8.375,8.625,8.375,8.438,5.56530796905625,77600,0.0,1.0
2000-04-25,8.375,8.563,8.375,8.438,5.56530796905625,100100,0.0,1.0
2000-04-24,8.563,8.563,8.25,8.25,5.44131201051363,224000,0.0,1.0
2000-04-20,8.813,8.813,8.5,8.563,5.64775209042767,81300,0.0,1.0
2000-04-19,8.688,8.938,8.625,8.938,5.89508445454192,75900,0.0,1.0
2000-04-18,8.188,8.875,8.188,8.625,5.68864437462789,71800,0.0,1.0
2000-04-17,8.063,8.313,7.875,8.063,5.31797560494199,127000,0.0,1.0
2000-04-14,8.563,8.563,8.0,8.125,5.35886788914221,101800,0.0,1.0
2000-04-13,8.75,8.875,8.625,8.688,5.73019621179908,52000,0.0,1.0
2000-04-12,8.813,8.875,8.563,8.688,5.73019621179908,82300,0.0,1.0
2000-04-11,8.938,9.0,8.625,8.938,5.89508445454192,91000,0.0,1.0
2000-04-10,8.938,9.0,8.813,8.875,5.85353261737073,35300,0.0,1.0
2000-04-07,9.188,9.188,8.813,8.938,5.89508445454192,94000,0.0,1.0
2000-04-06,9.0,9.188,8.875,9.188,6.05997269728476,73100,0.0,1.0
2000-04-05,9.0,9.063,8.938,9.0,5.93597673874214,85600,0.0,1.0
2000-04-04,9.188,9.313,8.938,9.063,5.97752857591334,153400,0.0,1.0
2000-04-03,8.75,9.125,8.75,9.125,6.01842086011356,72100,0.0,1.0
2000-03-31,9.063,9.125,8.75,8.75,5.77108849599931,121100,0.0,1.0
2000-03-30,9.0,9.063,8.688,8.875,5.85353261737073,91100,0.0,1.0
2000-03-29,9.125,9.25,9.0,9.063,5.97752857591334,59300,0.0,1.0
2000-03-28,9.25,9.313,9.063,9.063,5.97752857591334,115200,0.0,1.0
2000-03-27,9.188,9.313,9.125,9.188,6.05997269728476,62000,0.0,1.0
2000-03-24,9.438,9.438,9.0,9.125,6.01842086011356,149100,0.0,1.0
2000-03-23,9.438,9.688,9.438,9.5,6.26575322422782,90800,0.095,1.0
2000-03-22,9.75,9.938,9.625,9.688,6.32648433937667,154800,0.0,1.0
2000-03-21,9.813,10.0,9.75,9.875,6.4485995924179,174800,0.0,1.0
2000-03-20,9.5,10.13,9.5,9.75,6.3669717494759,559300,0.0,1.0
2000-03-17,9.5,9.625,9.438,9.625,6.2853439065339,128200,0.0,1.0
2000-03-16,9.563,9.875,9.563,9.688,6.32648433937667,327100,0.0,1.0
2000-03-15,9.625,9.75,9.375,9.438,6.16322865349267,180100,0.0,1.0
2000-03-14,9.875,10.06,9.375,9.563,6.24485649643467,501600,0.0,1.0
2000-03-13,10.0,10.25,10.0,10.06,6.56940879997205,121100,0.0,1.0
2000-03-10,10.06,10.38,10.0,10.25,6.69348312124389,168200,0.0,1.0
2000-03-09,9.938,10.13,9.938,10.06,6.56940879997205,211800,0.0,1.0
2000-03-08,9.75,10.06,9.75,10.0,6.53022743535989,242400,0.0,1.0
2000-03-07,9.625,10.19,9.5,9.75,6.3669717494759,799900,0.0,1.0
2000-03-06,9.75,9.75,9.5,9.625,6.2853439065339,167900,0.0,1.0
