,HSKA_Open,HSKA_High,HSKA_Low,HSKA_Close,HSKA_Adj Close,HSKA_Volume,HSKA_Dividend Amount,HSKA_Split Coefficient
2009-09-21,0.4996,0.4996,0.47,0.47,4.56641400558473,89000,0.0,1.0
2009-09-18,0.549,0.549,0.455,0.455,4.42067738838522,196000,0.0,1.0
2009-09-17,0.53,0.579,0.5026,0.52,5.0522027295831,123000,0.0,1.0
2009-09-16,0.51,0.52,0.495,0.51,4.95504498478343,33000,0.0,1.0
2009-09-15,0.49,0.53,0.49,0.53,5.14936047438278,74000,0.0,1.0
2009-09-14,0.52,0.52,0.47,0.4999,4.85691566253576,144000,0.0,1.0
2009-09-11,0.46,0.54,0.46,0.52,5.0522027295831,88000,0.0,1.0
2009-09-10,0.45,0.483,0.4401,0.4621,4.48965938719298,40000,0.0,1.0
2009-09-09,0.42,0.4599,0.42,0.4599,4.46828468333706,8000,0.0,1.0
2009-09-08,0.45,0.45,0.44,0.44,4.2749407711857,12000,0.0,1.0
2009-09-04,0.47,0.47,0.4101,0.4101,3.98443911423467,49000,0.0,1.0
2009-09-03,0.4699,0.47,0.45,0.45,4.37209851598538,6000,0.0,1.0
2009-09-02,0.48,0.48,0.45,0.46,4.46925626078505,19000,0.0,1.0
2009-09-01,0.4523,0.4989,0.4523,0.48,4.6635717503844,274000,0.0,1.0
2009-08-31,0.5,0.57,0.47,0.48,4.6635717503844,276000,0.0,1.0
2009-08-28,0.475,0.4779,0.426,0.45,4.37209851598538,165000,0.0,1.0
2009-08-27,0.4241,0.475,0.4241,0.44,4.2749407711857,115000,0.0,1.0
2009-08-26,0.4145,0.43,0.4,0.43,4.17778302638603,8000,0.0,1.0
2009-08-25,0.41,0.45,0.41,0.44,4.2749407711857,20000,0.0,1.0
2009-08-24,0.42,0.44,0.4,0.41,3.98346753678668,39000,0.0,1.0
2009-08-21,0.42,0.43,0.4,0.4285,4.16320936466608,53000,0.0,1.0
2009-08-20,0.43,0.46,0.43,0.45,4.37209851598538,35000,0.0,1.0
2009-08-19,0.45,0.45,0.43,0.43,4.17778302638603,29000,0.0,1.0
2009-08-18,0.43,0.45,0.43,0.45,4.37209851598538,8000,0.0,1.0
2009-08-17,0.45,0.46,0.43,0.43,4.17778302638603,3000,0.0,1.0
2009-08-14,0.45,0.46,0.45,0.45,4.37209851598538,23000,0.0,1.0
2009-08-13,0.43,0.47,0.43,0.47,4.56641400558473,55000,0.0,1.0
2009-08-12,0.425,0.46,0.4105,0.42,4.08062528158635,82000,0.0,1.0
2009-08-11,0.451,0.451,0.425,0.4301,4.17875460383402,83000,0.0,1.0
2009-08-10,0.4969,0.54,0.425,0.45,4.37209851598538,273000,0.0,1.0
2009-08-07,0.46,0.48,0.4403,0.48,4.6635717503844,67000,0.0,1.0
2009-08-06,0.46,0.48,0.44,0.44,4.2749407711857,64000,0.0,1.0
2009-08-05,0.47,0.47,0.4111,0.45,4.37209851598538,18000,0.0,1.0
2009-08-04,0.4,0.47,0.4,0.47,4.56641400558473,23000,0.0,1.0
2009-08-03,0.41,0.45,0.41,0.43,4.17778302638603,13000,0.0,1.0
2009-07-31,0.43,0.45,0.4201,0.44,4.2749407711857,15000,0.0,1.0
2009-07-30,0.414,0.45,0.4,0.4,3.886309791987,23000,0.0,1.0
2009-07-29,0.37,0.414,0.37,0.414,4.02233063470655,26000,0.0,1.0
2009-07-28,0.4,0.4,0.37,0.39,3.78915204718733,20000,0.0,1.0
2009-07-27,0.4,0.4,0.38,0.4,3.886309791987,21000,0.0,1.0
2009-07-24,0.39,0.4,0.38,0.39,3.78915204718733,34000,0.0,1.0
2009-07-23,0.39,0.414,0.38,0.38,3.69199430238765,59000,0.0,1.0
2009-07-22,0.3748,0.38,0.331,0.38,3.69199430238765,44000,0.0,1.0
2009-07-21,0.36,0.3612,0.36,0.3612,3.50933774216426,5000,0.0,1.0
2009-07-20,0.34,0.35,0.3311,0.35,3.40052106798863,18000,0.0,1.0
2009-07-17,0.331,0.3499,0.331,0.34,3.30336332318895,14000,0.0,1.0
2009-07-16,0.35,0.35,0.34,0.34,3.30336332318895,5000,0.0,1.0
2009-07-15,0.3699,0.37,0.3401,0.342,3.32279487214889,20000,0.0,1.0
2009-07-14,0.34,0.3799,0.34,0.3799,3.69102272493966,15000,0.0,1.0
2009-07-13,0.35,0.3504,0.34,0.34,3.30336332318895,5000,0.0,1.0
2009-07-10,0.36,0.3698,0.36,0.3698,3.59289340269198,6000,0.0,1.0
2009-07-09,0.33,0.36,0.32,0.36,3.4976788127883,43000,0.0,1.0
2009-07-08,0.32,0.33,0.32,0.32,3.1090478335896,45000,0.0,1.0
2009-07-07,0.33,0.3499,0.3201,0.3201,3.1100194110376,13000,0.0,1.0
2009-07-06,0.3498,0.3498,0.3299,0.33,3.20620557838928,24000,0.0,1.0
2009-07-02,0.38,0.38,0.3202,0.3489,3.38983371606066,183000,0.0,1.0
2009-07-01,0.37,0.39,0.37,0.39,3.78915204718733,24000,0.0,1.0
2009-06-30,0.37,0.37,0.36,0.37,3.59483655758798,24000,0.0,1.0
2009-06-29,0.37,0.38,0.36,0.36,3.4976788127883,36000,0.0,1.0
2009-06-26,0.36,0.38,0.36,0.38,3.69199430238765,60000,0.0,1.0
2009-06-25,0.366,0.4,0.36,0.37,3.59483655758798,67000,0.0,1.0
2009-06-24,0.39,0.39,0.366,0.366,3.55597345966811,8000,0.0,1.0
2009-06-23,0.3801,0.39,0.366,0.3799,3.69102272493966,20000,0.0,1.0
2009-06-22,0.41,0.42,0.38,0.38,3.69199430238765,20000,0.0,1.0
2009-06-19,0.41,0.42,0.4,0.42,4.08062528158635,19000,0.0,1.0
2009-06-18,0.4318,0.4399,0.43,0.43,4.17778302638603,1000,0.0,1.0
2009-06-17,0.44,0.45,0.4213,0.4299,4.17681144893803,5000,0.0,1.0
2009-06-16,0.4501,0.47,0.4001,0.4201,4.08159685903435,8000,0.0,1.0
2009-06-15,0.42,0.5,0.42,0.46,4.46925626078505,96000,0.0,1.0
2009-06-12,0.48,0.48,0.47,0.48,4.6635717503844,20000,0.0,1.0
2009-06-11,0.5,0.5,0.4599,0.47,4.56641400558473,32000,0.0,1.0
2009-06-10,0.43,0.5,0.42,0.4901,4.76170107263207,80000,0.0,1.0
2009-06-09,0.42,0.43,0.41,0.4202,4.08256843648235,30000,0.0,1.0
2009-06-08,0.4108,0.43,0.4108,0.43,4.17778302638603,5000,0.0,1.0
2009-06-05,0.3999,0.4499,0.38,0.42,4.08062528158635,53000,0.0,1.0
2009-06-04,0.4199,0.42,0.4,0.4001,3.887281369435,17000,0.0,1.0
2009-06-03,0.3803,0.4062,0.3803,0.39,3.78915204718733,18000,0.0,1.0
2009-06-02,0.3701,0.41,0.37,0.39,3.78915204718733,22000,0.0,1.0
2009-06-01,0.35,0.394,0.35,0.394,3.8280151451072,38000,0.0,1.0
2009-05-29,0.36,0.39,0.3501,0.39,3.78915204718733,23000,0.0,1.0
2009-05-28,0.35,0.36,0.35,0.3501,3.40149264543662,3000,0.0,1.0
2009-05-27,0.38,0.3801,0.3499,0.35,3.40052106798863,30000,0.0,1.0
2009-05-26,0.33,0.38,0.33,0.36,3.4976788127883,28000,0.0,1.0
2009-05-22,0.351,0.38,0.351,0.38,3.69199430238765,14000,0.0,1.0
2009-05-21,0.35,0.3543,0.3399,0.35,3.40052106798863,26000,0.0,1.0
2009-05-20,0.39,0.39,0.3751,0.3899,3.78818046973933,15000,0.0,1.0
2009-05-19,0.3654,0.3654,0.34,0.36,3.4976788127883,18000,0.0,1.0
2009-05-18,0.38,0.395,0.346,0.346,3.36165797006876,39000,0.0,1.0
2009-05-15,0.38,0.3801,0.365,0.3701,3.59580813503597,8000,0.0,1.0
2009-05-14,0.37,0.39,0.37,0.3899,3.78818046973933,9000,0.0,1.0
2009-05-13,0.4,0.42,0.38,0.38,3.69199430238765,22000,0.0,1.0
2009-05-12,0.42,0.42,0.37,0.4,3.886309791987,38000,0.0,1.0
2009-05-11,0.44,0.44,0.3699,0.37,3.59483655758798,45000,0.0,1.0
2009-05-08,0.39,0.41,0.38,0.41,3.98346753678668,52000,0.0,1.0
2009-05-07,0.42,0.4387,0.41,0.4103,3.98638226913067,43000,0.0,1.0
2009-05-06,0.42,0.45,0.4,0.405,3.93488866438684,38000,0.0,1.0
2009-05-05,0.5,0.5,0.46,0.4601,4.47022783823305,53000,0.0,1.0
2009-05-04,0.46,0.48,0.45,0.48,4.6635717503844,127000,0.0,1.0
2009-05-01,0.4301,0.47,0.4201,0.45,4.37209851598538,49000,0.0,1.0
2009-04-30,0.385,0.48,0.385,0.411,3.99318331126664,131000,0.0,1.0
2009-04-29,0.43,0.59,0.39,0.4,3.886309791987,411000,0.0,1.0
2009-04-28,0.275,0.43,0.275,0.4201,4.08159685903435,300000,0.0,1.0
2009-04-27,0.2898,0.2999,0.2602,0.273,2.65240643303113,32000,0.0,1.0
2009-04-24,0.27,0.29,0.2601,0.286,2.77871150127071,71000,0.0,1.0
2009-04-23,0.27,0.27,0.26,0.2601,2.52707294223955,35000,0.0,1.0
2009-04-22,0.25,0.27,0.25,0.26,2.52610136479155,32000,0.0,1.0
2009-04-21,0.2697,0.27,0.25,0.26,2.52610136479155,17000,0.0,1.0
2009-04-20,0.24,0.27,0.24,0.27,2.62325910959123,25000,0.0,1.0
2009-04-17,0.24,0.2697,0.24,0.2697,2.62034437724724,17000,0.0,1.0
2009-04-16,0.26,0.2697,0.25,0.26,2.52610136479155,7000,0.0,1.0
2009-04-15,0.25,0.2695,0.25,0.26,2.52610136479155,13000,0.0,1.0
2009-04-14,0.24,0.2697,0.24,0.25,2.42894361999188,43000,0.0,1.0
2009-04-13,0.27,0.27,0.26,0.26,2.52610136479155,31000,0.0,1.0
2009-04-09,0.28,0.28,0.26,0.2699,2.62228753214323,35000,0.0,1.0
2009-04-08,0.261,0.27,0.26,0.26,2.52610136479155,5000,0.0,1.0
2009-04-07,0.28,0.28,0.25,0.2798,2.71847369949491,16000,0.0,1.0
2009-04-06,0.26,0.2798,0.24,0.26,2.52610136479155,23000,0.0,1.0
2009-04-03,0.26,0.28,0.26,0.27,2.62325910959123,16000,0.0,1.0
2009-04-02,0.2501,0.29,0.25,0.28,2.7204168543909,60000,0.0,1.0
2009-04-01,0.26,0.26,0.24,0.24,2.3317858751922,23000,0.0,1.0
2009-03-31,0.258,0.2598,0.2401,0.243,2.3609331986321,3000,0.0,1.0
2009-03-30,0.26,0.26,0.24,0.24,2.3317858751922,56000,0.0,1.0
2009-03-27,0.26,0.26,0.2402,0.256,2.48723826687168,21000,0.0,1.0
2009-03-26,0.24,0.2501,0.24,0.25,2.42894361999188,129000,0.0,1.0
2009-03-25,0.2416,0.26,0.2401,0.2401,2.3327574526402,96000,0.0,1.0
2009-03-24,0.24,0.26,0.2301,0.25,2.42894361999188,39000,0.0,1.0
2009-03-23,0.26,0.26,0.2301,0.259,2.51638559031158,85000,0.0,1.0
2009-03-20,0.25,0.26,0.24,0.25,2.42894361999188,45000,0.0,1.0
2009-03-19,0.25,0.2599,0.24,0.25,2.42894361999188,29000,0.0,1.0
2009-03-18,0.24,0.25,0.23,0.25,2.42894361999188,18000,0.0,1.0
2009-03-17,0.246,0.246,0.2048,0.23,2.23462813039253,86000,0.0,1.0
2009-03-16,0.24,0.25,0.2,0.24,2.3317858751922,146000,0.0,1.0
2009-03-13,0.22,0.23,0.2001,0.225,2.18604925799269,197000,0.0,1.0
2009-03-12,0.2,0.225,0.1801,0.2,1.9431548959935,77000,0.0,1.0
2009-03-11,0.1998,0.2,0.18,0.1998,1.94121174109751,41000,0.0,1.0
2009-03-10,0.21,0.21,0.1701,0.1899,1.84502557374583,105000,0.0,1.0
2009-03-09,0.21,0.21,0.17,0.17,1.65168166159448,98000,0.0,1.0
2009-03-06,0.23,0.23,0.17,0.18,1.74883940639415,89000,0.0,1.0
2009-03-05,0.2035,0.22,0.2001,0.2199,2.13649880814485,11000,0.0,1.0
2009-03-04,0.2295,0.2399,0.2003,0.21,2.04031264079318,41000,0.0,1.0
2009-03-03,0.2,0.23,0.2,0.2298,2.23268497549653,19000,0.0,1.0
2009-03-02,0.22,0.2498,0.2001,0.2001,1.9441264734415,147000,0.0,1.0
2009-02-27,0.2,0.2197,0.18,0.195,1.89457602359366,243000,0.0,1.0
2009-02-26,0.23,0.2398,0.1999,0.21,2.04031264079318,127000,0.0,1.0
2009-02-25,0.25,0.2598,0.23,0.2397,2.32887114284821,37000,0.0,1.0
2009-02-24,0.25,0.25,0.23,0.2449,2.37939317014404,29000,0.0,1.0
2009-02-23,0.21,0.258,0.21,0.2488,2.41728469061592,64000,0.0,1.0
2009-02-20,0.26,0.26,0.1902,0.2,1.9431548959935,164000,0.0,1.0
2009-02-19,0.2501,0.26,0.2501,0.26,2.52610136479155,10000,0.0,1.0
2009-02-18,0.27,0.27,0.26,0.27,2.62325910959123,3000,0.0,1.0
2009-02-17,0.28,0.2801,0.25,0.27,2.62325910959123,38000,0.0,1.0
2009-02-13,0.2949,0.2949,0.2719,0.28,2.7204168543909,10000,0.0,1.0
2009-02-12,0.28,0.3,0.28,0.28,2.7204168543909,41000,0.0,1.0
2009-02-11,0.2601,0.28,0.2601,0.27,2.62325910959123,2000,0.0,1.0
2009-02-10,0.298,0.298,0.2601,0.27,2.62325910959123,50000,0.0,1.0
2009-02-09,0.28,0.2999,0.28,0.299,2.90501656951028,21000,0.0,1.0
2009-02-06,0.3,0.3,0.2705,0.28,2.7204168543909,13000,0.0,1.0
2009-02-05,0.28,0.29,0.2705,0.28,2.7204168543909,18000,0.0,1.0
2009-02-04,0.29,0.3,0.28,0.28,2.7204168543909,7000,0.0,1.0
2009-02-03,0.29,0.3,0.2702,0.29,2.81757459919058,38000,0.0,1.0
2009-02-02,0.28,0.3099,0.28,0.3,2.91473234399025,17000,0.0,1.0
2009-01-30,0.3,0.3,0.2702,0.2703,2.62617384193522,16000,0.0,1.0
2009-01-29,0.3,0.31,0.2801,0.3,2.91473234399025,15000,0.0,1.0
2009-01-28,0.32,0.32,0.2701,0.3,2.91473234399025,17000,0.0,1.0
2009-01-27,0.2998,0.2998,0.27,0.27,2.62325910959123,8000,0.0,1.0
2009-01-26,0.3001,0.3001,0.27,0.2701,2.62423068703922,17000,0.0,1.0
2009-01-23,0.338,0.338,0.26,0.3,2.91473234399025,18000,0.0,1.0
2009-01-22,0.28,0.2999,0.266,0.266,2.58439601167136,6000,0.0,1.0
2009-01-21,0.29,0.29,0.27,0.28,2.7204168543909,55000,0.0,1.0
2009-01-20,0.338,0.338,0.29,0.29,2.81757459919058,27000,0.0,1.0
2009-01-16,0.2951,0.31,0.295,0.31,3.01189008878993,18000,0.0,1.0
2009-01-15,0.3,0.31,0.295,0.3,2.91473234399025,27000,0.0,1.0
2009-01-14,0.339,0.339,0.295,0.31,3.01189008878993,43000,0.0,1.0
2009-01-13,0.295,0.34,0.295,0.339,3.29364754870898,43000,0.0,1.0
2009-01-12,0.39,0.39,0.32,0.32,3.1090478335896,70000,0.0,1.0
2009-01-09,0.34,0.35,0.31,0.349,3.39080529350866,104000,0.0,1.0
2009-01-08,0.28,0.36,0.28,0.33,3.20620557838928,263000,0.0,1.0
2009-01-07,0.28,0.28,0.2601,0.28,2.7204168543909,53000,0.0,1.0
2009-01-06,0.26,0.284,0.26,0.2699,2.62228753214323,115000,0.0,1.0
2009-01-05,0.244,0.27,0.2355,0.25,2.42894361999188,111000,0.0,1.0
2009-01-02,0.26,0.26,0.2,0.2449,2.37939317014404,282000,0.0,1.0
2008-12-31,0.25,0.2501,0.23,0.2501,2.42991519743987,148000,0.0,1.0
2008-12-30,0.24,0.26,0.24,0.24,2.3317858751922,85000,0.0,1.0
2008-12-29,0.25,0.26,0.23,0.23,2.23462813039253,101000,0.0,1.0
2008-12-26,0.25,0.26,0.24,0.25,2.42894361999188,98000,0.0,1.0
2008-12-24,0.252,0.2521,0.24,0.25,2.42894361999188,24000,0.0,1.0
2008-12-23,0.26,0.27,0.251,0.252,2.44837516895181,41000,0.0,1.0
2008-12-22,0.27,0.28,0.25,0.25,2.42894361999188,69000,0.0,1.0
2008-12-19,0.26,0.28,0.25,0.26,2.52610136479155,136000,0.0,1.0
2008-12-18,0.27,0.27,0.251,0.27,2.62325910959123,127000,0.0,1.0
2008-12-17,0.25,0.28,0.25,0.251,2.43865939447184,241000,0.0,1.0
2008-12-16,0.25,0.2799,0.24,0.24,2.3317858751922,155000,0.0,1.0
2008-12-15,0.28,0.28,0.25,0.25,2.42894361999188,65000,0.0,1.0
2008-12-12,0.3,0.3001,0.26,0.26,2.52610136479155,189000,0.0,1.0
2008-12-11,0.26,0.29,0.26,0.26,2.52610136479155,289000,0.0,1.0
2008-12-10,0.25,0.29,0.25,0.26,2.52610136479155,100000,0.0,1.0
2008-12-09,0.26,0.28,0.25,0.26,2.52610136479155,80000,0.0,1.0
2008-12-08,0.3,0.31,0.25,0.2799,2.7194452769429,292000,0.0,1.0
2008-12-05,0.27,0.3,0.25,0.27,2.62325910959123,469000,0.0,1.0
2008-12-04,0.25,0.26,0.25,0.26,2.52610136479155,20000,0.0,1.0
2008-12-03,0.285,0.285,0.26,0.26,2.52610136479155,74000,0.0,1.0
2008-12-02,0.285,0.3,0.285,0.2899,2.81660302174258,16000,0.0,1.0
2008-12-01,0.3,0.32,0.2899,0.3,2.91473234399025,138000,0.0,1.0
2008-11-28,0.37,0.37,0.28,0.29,2.81757459919058,77000,0.0,1.0
2008-11-26,0.38,0.38,0.25,0.28,2.7204168543909,166000,0.0,1.0
2008-11-25,0.28,0.2825,0.2102,0.212,2.05974418975311,303000,0.0,1.0
2008-11-24,0.29,0.29,0.2599,0.27,2.62325910959123,97000,0.0,1.0
2008-11-21,0.26,0.3349,0.26,0.28,2.7204168543909,12000,0.0,1.0
2008-11-20,0.28,0.28,0.27,0.27,2.62325910959123,11000,0.0,1.0
2008-11-19,0.34,0.35,0.3,0.3,2.91473234399025,121000,0.0,1.0
2008-11-18,0.33,0.33,0.3,0.3001,2.91570392143825,35000,0.0,1.0
2008-11-17,0.31,0.32,0.2701,0.29,2.81757459919058,242000,0.0,1.0
2008-11-14,0.31,0.33,0.3003,0.31,3.01189008878993,258000,0.0,1.0
2008-11-13,0.25,0.28,0.2099,0.27,2.62325910959123,443000,0.0,1.0
2008-11-12,0.31,0.31,0.181,0.181,1.75855518087412,278000,0.0,1.0
2008-11-11,0.31,0.33,0.29,0.3,2.91473234399025,194000,0.0,1.0
2008-11-10,0.451,0.451,0.31,0.33,3.20620557838928,207000,0.0,1.0
2008-11-07,0.45,0.48,0.44,0.44,4.2749407711857,80000,0.0,1.0
2008-11-06,0.42,0.4599,0.42,0.44,4.2749407711857,19000,0.0,1.0
2008-11-05,0.4382,0.45,0.42,0.43,4.17778302638603,34000,0.0,1.0
2008-11-04,0.49,0.49,0.44,0.44,4.2749407711857,156000,0.0,1.0
2008-11-03,0.39,0.4,0.389,0.39,3.78915204718733,63000,0.0,1.0
2008-10-31,0.37,0.44,0.3103,0.3595,3.49282092554832,313000,0.0,1.0
2008-10-30,0.4301,0.4395,0.4,0.42,4.08062528158635,18000,0.0,1.0
2008-10-29,0.41,0.4499,0.41,0.42,4.08062528158635,8000,0.0,1.0
2008-10-28,0.46,0.46,0.41,0.43,4.17778302638603,36000,0.0,1.0
2008-10-27,0.49,0.49,0.44,0.44,4.2749407711857,39000,0.0,1.0
2008-10-24,0.45,0.45,0.43,0.45,4.37209851598538,10000,0.0,1.0
2008-10-23,0.5,0.5,0.4501,0.4501,4.37307009343337,16000,0.0,1.0
2008-10-22,0.5,0.5,0.4,0.47,4.56641400558473,23000,0.0,1.0
2008-10-21,0.5,0.5,0.48,0.48,4.6635717503844,104000,0.0,1.0
2008-10-20,0.5,0.51,0.48,0.493,4.78987681862398,182000,0.0,1.0
2008-10-17,0.5,0.5,0.47,0.49,4.76072949518408,43000,0.0,1.0
2008-10-16,0.5,0.5,0.47,0.48,4.6635717503844,16000,0.0,1.0
2008-10-15,0.53,0.55,0.45,0.48,4.6635717503844,144000,0.0,1.0
2008-10-14,0.54,0.55,0.45,0.48,4.6635717503844,412000,0.0,1.0
2008-10-13,0.435,0.4799,0.37,0.37,3.59483655758798,150000,0.0,1.0
2008-10-10,0.4,0.5,0.37,0.42,4.08062528158635,110000,0.0,1.0
2008-10-09,0.55,0.55,0.42,0.43,4.17778302638603,77000,0.0,1.0
2008-10-08,0.55,0.55,0.52,0.52,5.0522027295831,25000,0.0,1.0
2008-10-07,0.559,0.59,0.52,0.52,5.0522027295831,40000,0.0,1.0
2008-10-06,0.6,0.6,0.52,0.53,5.14936047438278,67000,0.0,1.0
2008-10-03,0.59,0.6,0.53,0.54,5.24651821918245,31000,0.0,1.0
2008-10-02,0.68,0.68,0.59,0.59,5.73230694318083,28000,0.0,1.0
2008-10-01,0.68,0.68,0.61,0.61,5.92662243278018,18000,0.0,1.0
2008-09-30,0.66,0.69,0.63,0.65,6.31525341197888,38000,0.0,1.0
2008-09-29,0.71,0.71,0.51,0.69,6.70388439117758,24000,0.0,1.0
2008-09-26,0.68,0.72,0.67,0.68,6.6067266463779,62000,0.0,1.0
2008-09-25,0.71,0.72,0.67,0.68,6.6067266463779,46000,0.0,1.0
2008-09-24,0.8,0.8,0.71,0.71,6.89819988077693,21000,0.0,1.0
2008-09-23,0.82,0.82,0.73,0.7499,7.28585928252763,14000,0.0,1.0
2008-09-22,0.75,0.79,0.71,0.73,7.09251537037628,45000,0.0,1.0
2008-09-19,1.0,1.0,0.73,0.73,7.09251537037628,71000,0.0,1.0
2008-09-18,0.8,0.8,0.75,0.77,7.48114634957498,5000,0.0,1.0
2008-09-17,0.8,0.84,0.7,0.8,7.772619583974,88000,0.0,1.0
2008-09-16,0.91,0.92,0.74,0.83,8.06409281837303,28000,0.0,1.0
2008-09-15,0.9501,0.9501,0.93,0.93,9.03567026636978,16000,0.0,1.0
2008-09-12,0.93,0.99,0.93,0.95,9.22998575596913,25000,0.0,1.0
2008-09-11,0.94,0.98,0.93,0.98,9.52145899036815,25000,0.0,1.0
2008-09-10,0.9301,0.95,0.93,0.95,9.22998575596913,11000,0.0,1.0
2008-09-09,0.93,0.9425,0.93,0.94,9.13282801116945,17000,0.0,1.0
2008-09-08,0.95,0.96,0.94,0.95,9.22998575596913,14000,0.0,1.0
2008-09-05,0.97,0.98,0.93,0.95,9.22998575596913,39000,0.0,1.0
2008-09-04,0.97,0.977,0.96,0.97,9.42430124556848,2000,0.0,1.0
2008-09-03,0.96,0.988,0.952,0.96,9.3271435007688,12000,0.0,1.0
2008-09-02,1.0,1.05,0.96,0.99,9.61861673516783,1000,0.0,1.0
2008-08-29,1.0,1.0,0.96,0.96,9.3271435007688,13000,0.0,1.0
2008-08-28,1.04,1.04,0.96,0.988,9.59918518620789,2000,0.0,1.0
2008-08-27,1.03,1.0344,1.0,1.01,9.81293222476718,3000,0.0,1.0
2008-08-26,0.95,1.0101,0.949,1.01,9.81293222476718,14000,0.0,1.0
2008-08-25,1.0,1.0199,0.94,0.94,9.13282801116945,33000,0.0,1.0
2008-08-22,0.97,1.01,0.94,1.0,9.71577447996751,7000,0.0,1.0
2008-08-21,0.9501,1.04,0.94,0.96,9.3271435007688,16000,0.0,1.0
2008-08-20,0.95,0.97,0.95,0.96,9.3271435007688,21000,0.0,1.0
2008-08-19,0.97,0.97,0.95,0.95,9.22998575596913,8000,0.0,1.0
2008-08-18,1.0,1.0,0.95,0.95,9.22998575596913,8000,0.0,1.0
2008-08-15,0.9879,1.05,0.95,0.95,9.22998575596913,24000,0.0,1.0
2008-08-14,0.97,0.99,0.96,0.96,9.3271435007688,14000,0.0,1.0
2008-08-13,1.03,1.04,0.97,0.99,9.61861673516783,12000,0.0,1.0
2008-08-12,0.96,1.04,0.94,0.95,9.22998575596913,43000,0.0,1.0
2008-08-11,1.04,1.04,0.93,0.94,9.13282801116945,114000,0.0,1.0
2008-08-08,1.01,1.02,0.93,1.02,9.91008996956685,88000,0.0,1.0
2008-08-07,1.03,1.04,1.0,1.01,9.81293222476718,84000,0.0,1.0
2008-08-06,1.04,1.04,1.0,1.03,10.0072477143665,6000,0.0,1.0
2008-08-05,1.04,1.04,1.0,1.02,9.91008996956685,29000,0.0,1.0
2008-08-04,1.02,1.02,1.01,1.02,9.91008996956685,36000,0.0,1.0
2008-08-01,1.06,1.08,1.05,1.07,10.3958786935652,6000,0.0,1.0
2008-07-31,1.05,1.08,1.0,1.05,10.2015632039659,68000,0.0,1.0
2008-07-30,1.08,1.08,1.0136,1.06,10.2987209487656,14000,0.0,1.0
2008-07-29,1.08,1.08,1.0,1.04,10.1044054591662,12000,0.0,1.0
2008-07-28,1.07,1.07,1.01,1.05,10.2015632039659,89000,0.0,1.0
2008-07-25,1.08,1.14,1.04,1.07,10.3958786935652,28000,0.0,1.0
2008-07-24,1.15,1.16,1.08,1.08,10.4930364383649,5000,0.0,1.0
2008-07-23,1.12,1.15,1.06,1.12,10.8816674175636,44000,0.0,1.0
2008-07-22,1.05,1.1099,1.05,1.09,10.5901941831646,12000,0.0,1.0
2008-07-21,1.15,1.17,1.08,1.1,10.6873519279643,6000,0.0,1.0
2008-07-18,1.07,1.17,1.05,1.17,11.367456141562,33000,0.0,1.0
2008-07-17,1.17,1.2,1.04,1.08,10.4930364383649,95000,0.0,1.0
2008-07-16,1.08,1.15,1.08,1.15,11.1731406519626,35000,0.0,1.0
2008-07-15,1.07,1.13,1.05,1.08,10.4930364383649,20000,0.0,1.0
2008-07-14,1.09,1.1,1.04,1.07,10.3958786935652,27000,0.0,1.0
2008-07-11,1.13,1.14,1.04,1.11,10.7845096727639,26000,0.0,1.0
2008-07-10,1.06,1.24,1.06,1.13,10.9788251623633,45000,0.0,1.0
2008-07-09,1.23,1.23,1.05,1.11,10.7845096727639,114000,0.0,1.0
2008-07-08,1.09,1.23,1.02,1.23,11.95040261036,154000,0.0,1.0
2008-07-07,1.1,1.1299,1.0601,1.09,10.5901941831646,28000,0.0,1.0
2008-07-03,1.11,1.15,1.06,1.07,10.3958786935652,25000,0.0,1.0
2008-07-02,1.16,1.17,1.07,1.07,10.3958786935652,93000,0.0,1.0
2008-07-01,1.2,1.22,1.15,1.17,11.367456141562,24000,0.0,1.0
2008-06-30,1.22,1.23,1.19,1.2,11.658929375961,14000,0.0,1.0
2008-06-27,1.2,1.25,1.2,1.24,12.0475603551597,26000,0.0,1.0
2008-06-26,1.29,1.29,1.2,1.24,12.0475603551597,38000,0.0,1.0
2008-06-25,1.3,1.3,1.25,1.26,12.2418758447591,77000,0.0,1.0
2008-06-24,1.28,1.2801,1.26,1.27,12.3390335895587,37000,0.0,1.0
2008-06-23,1.3,1.3499,1.28,1.3,12.6305068239578,39000,0.0,1.0
2008-06-20,1.35,1.38,1.28,1.28,12.4361913343584,17000,0.0,1.0
2008-06-19,1.41,1.45,1.39,1.39,13.5049265271548,22000,0.0,1.0
2008-06-18,1.39,1.42,1.31,1.42,13.7963997615539,6000,0.0,1.0
2008-06-17,1.33,1.41,1.33,1.4,13.6020842719545,11000,0.0,1.0
2008-06-16,1.42,1.42,1.26,1.35,13.1162955479561,11000,0.0,1.0
2008-06-13,1.3,1.42,1.26,1.4,13.6020842719545,35000,0.0,1.0
2008-06-12,1.41,1.44,1.31,1.34,13.0191378031565,6000,0.0,1.0
2008-06-11,1.43,1.44,1.34,1.34,13.0191378031565,4000,0.0,1.0
2008-06-10,1.38,1.4,1.3301,1.39,13.5049265271548,7000,0.0,1.0
2008-06-09,1.35,1.42,1.33,1.34,13.0191378031565,4000,0.0,1.0
2008-06-06,1.38,1.38,1.2701,1.32,12.8248223135571,63000,0.0,1.0
