,JLL_Open,JLL_High,JLL_Low,JLL_Close,JLL_Adj Close,JLL_Volume,JLL_Dividend Amount,JLL_Split Coefficient
2011-09-07,61.64,64.18,60.188,63.75,61.1045960361643,962100,0.0,1.0
2011-09-06,59.7,61.45,59.44,60.56,58.046969975688,423400,0.0,1.0
2011-09-02,63.24,63.35,61.58,61.86,59.2930244830921,316200,0.0,1.0
2011-09-01,67.14,67.66,64.99,65.11,62.4081607516024,314400,0.0,1.0
2011-08-31,67.5,68.85,66.58,66.91,64.1334669926235,325700,0.0,1.0
2011-08-30,67.65,67.7,65.82,66.98,64.2005622353299,465400,0.0,1.0
2011-08-29,64.34,68.05,64.01,68.02,65.1974058412532,573500,0.0,1.0
2011-08-26,60.99,63.8493,59.88,63.27,60.644514371892,291900,0.0,1.0
2011-08-25,65.16,65.47,61.31,61.68,59.12049385899,325200,0.0,1.0
2011-08-24,63.13,64.78,62.71,64.62,61.9384940526578,251600,0.0,1.0
2011-08-23,61.26,63.47,60.31,63.24,60.6157592678749,505900,0.0,1.0
2011-08-22,63.19,63.19,60.85,61.23,58.6891672987347,381600,0.0,1.0
2011-08-19,63.01,64.75,60.6,61.2,58.6604121947177,566900,0.0,1.0
2011-08-18,67.99,67.99,63.43,64.06,61.4017321110068,583100,0.0,1.0
2011-08-17,70.14,70.51,69.5,70.06,67.1527529144105,559000,0.0,1.0
2011-08-16,69.65,70.53,69.2521,69.7,66.8076916662063,603800,0.0,1.0
2011-08-15,68.58,70.25,68.18,70.15,67.2390182264615,418200,0.0,1.0
2011-08-12,68.72,69.3,67.13,67.66,64.852344593049,261100,0.0,1.0
2011-08-11,67.36,69.59,65.7,68.27,65.4370317080617,730300,0.0,1.0
2011-08-10,63.1,70.47,62.49,66.99,64.2101472700023,1560200,0.0,1.0
2011-08-09,64.02,64.96,59.36,64.83,62.1397797807769,1282900,0.0,1.0
2011-08-08,66.14,68.14,62.37,62.37,59.7818612513814,1271500,0.0,1.0
2011-08-05,73.77,74.21,68.85,69.7,66.8076916662063,1427300,0.0,1.0
2011-08-04,76.18,76.49,72.73,72.84,69.8173925533209,752300,0.0,1.0
2011-08-03,79.05,79.69,76.5,77.6,74.3798690573544,754600,0.0,1.0
2011-08-02,81.68,82.78,79.13,79.2,75.9134746049288,562300,0.0,1.0
2011-08-01,85.86,86.53,81.44,82.09,78.6835496252349,565000,0.0,1.0
2011-07-29,80.85,85.51,80.11,85.12,81.5878151309538,600600,0.0,1.0
2011-07-28,87.53,87.53,81.95,82.28,78.8656652840093,715800,0.0,1.0
2011-07-27,92.41,92.41,84.91,87.67,84.0319989724003,937400,0.0,1.0
2011-07-26,92.05,92.77,90.71,92.59,88.7478360311914,204400,0.0,1.0
2011-07-25,92.58,93.94,92.48,92.61,88.767006100536,190000,0.0,1.0
2011-07-22,92.97,94.5,92.54,93.93,90.0322306772848,133000,0.0,1.0
2011-07-21,92.61,93.7,92.32,93.19,89.3229381115317,139400,0.0,1.0
2011-07-20,92.1,92.31,91.48,92.14,88.3165094709361,181800,0.0,1.0
2011-07-19,90.86,92.42,90.67,92.14,88.3165094709361,232100,0.0,1.0
2011-07-18,90.7,91.0,88.76,90.18,86.4378426751575,201500,0.0,1.0
2011-07-15,90.26,91.25,89.53,91.24,87.4538563504255,238600,0.0,1.0
2011-07-14,93.08,93.9455,89.4396,89.62,85.9010807335065,335800,0.0,1.0
2011-07-13,93.31,94.47,92.73,93.07,89.2079176954636,200200,0.0,1.0
2011-07-12,91.91,93.73,91.84,92.5,88.6615707191403,149600,0.0,1.0
2011-07-11,95.33,96.05,92.33,92.51,88.6711557538126,307000,0.0,1.0
2011-07-08,97.47,97.77,96.36,97.36,93.3198975698973,199900,0.0,1.0
2011-07-07,98.52,99.89,98.3321,99.26,95.1410541576418,264000,0.0,1.0
2011-07-06,95.76,98.0,95.39,97.66,93.6074486100675,263400,0.0,1.0
2011-07-05,95.26,96.66,94.95,95.91,91.9300675424081,173600,0.0,1.0
2011-07-01,94.73,95.28,93.93,95.1,91.1536797339486,376300,0.0,1.0
2011-06-30,95.52,96.31,94.29,94.3,90.3868769601614,233000,0.0,1.0
2011-06-29,93.66,95.83,92.85,95.65,91.6808566409272,198000,0.0,1.0
2011-06-28,92.96,93.63,92.3,93.09,89.2270877648083,230400,0.0,1.0
2011-06-27,90.55,92.91,90.12,92.46,88.6232305804509,187800,0.0,1.0
2011-06-24,92.74,93.2,90.3,90.87,87.099210067549,228800,0.0,1.0
2011-06-23,91.52,92.63,90.03,92.5,88.6615707191403,312000,0.0,1.0
2011-06-22,93.08,94.79,92.7,92.93,89.0737272100509,463600,0.0,1.0
2011-06-21,92.13,93.77,92.13,93.57,89.6871694290806,280500,0.0,1.0
2011-06-20,89.56,92.2,89.5,91.58,87.7797475292851,243100,0.0,1.0
2011-06-17,89.08,90.12,88.68,90.0,86.2653120510554,290300,0.0,1.0
2011-06-16,88.72,89.65,87.3,88.25,84.587930983396,235400,0.0,1.0
2011-06-15,90.63,91.44,88.2,88.51,84.8371418848768,284200,0.0,1.0
2011-06-14,90.0,91.82,89.83,91.54,87.7414073905957,292600,0.0,1.0
2011-06-13,90.03,90.18,88.11,88.99,85.2972235491491,361500,0.0,1.0
2011-06-10,91.5,92.08,89.61,89.64,85.9202508028512,327200,0.0,1.0
2011-06-09,92.16,92.57,90.74,92.13,88.3069244362637,426300,0.0,1.0
2011-06-08,94.26,94.26,91.63,91.75,87.9426931187148,337500,0.0,1.0
2011-06-07,93.05,95.94,93.05,94.86,90.9236389018124,294800,0.0,1.0
2011-06-06,93.31,94.41,92.95,92.98,89.1216523834126,346700,0.0,1.0
2011-06-03,93.21,94.52,92.17,93.64,89.754264671787,215900,0.0,1.0
2011-06-02,93.6,95.19,93.56,94.69,90.7606933123826,186500,0.0,1.0
2011-06-01,96.73,97.58,93.55,93.75,89.8597000531827,374900,0.0,1.0
2011-05-31,96.98,97.15,94.76,97.15,93.1186118417782,438200,0.0,1.0
2011-05-27,93.88,96.81,93.51,96.12,92.1313532705272,400200,0.0,1.0
2011-05-26,91.68,93.28,91.62,93.12,89.2558428688254,368800,0.0,1.0
2011-05-25,91.86,92.88,91.58,92.2,88.3740196789701,292500,0.0,1.0
2011-05-24,93.55,93.77,91.1202,91.99,88.172733950851,302100,0.0,1.0
2011-05-23,95.08,95.305,93.05,93.19,89.3229381115317,225800,0.0,1.0
2011-05-20,96.12,97.89,96.12,96.88,92.859815905625,329700,0.0,1.0
2011-05-19,96.51,96.93,95.38,96.59,92.5818499001272,125300,0.0,1.0
2011-05-18,94.0,96.2,93.77,96.15,92.1601083745442,238600,0.0,1.0
2011-05-17,93.7,94.39,93.11,93.91,90.0130606079402,234300,0.0,1.0
2011-05-16,93.74,95.04,92.9,94.31,90.3964619948337,307500,0.0,1.0
2011-05-13,95.8,96.42,94.18,94.5,90.5785776536082,274400,0.0,1.0
2011-05-12,96.02,97.0,94.59,96.1,92.1121832011825,325800,0.15,1.0
2011-05-11,99.6,99.6,96.05,96.6,92.4471365946413,470100,0.0,1.0
2011-05-10,99.94,101.362,99.44,99.55,95.2703151966516,869300,0.0,1.0
2011-05-09,98.5,100.31,97.65,99.8,95.5095676205508,228000,0.0,1.0
2011-05-06,101.4,101.63,98.4,98.69,94.4472868584385,252900,0.0,1.0
2011-05-05,97.44,101.25,96.88,99.63,95.3468759722994,395000,0.0,1.0
2011-05-04,98.59,99.07,96.34,98.72,94.4759971493064,499500,0.0,1.0
2011-05-03,100.77,101.95,97.4,98.79,94.5429878279981,554400,0.0,1.0
2011-05-02,103.02,103.56,98.73,101.32,96.9642223578578,526700,0.0,1.0
2011-04-29,100.81,102.91,100.55,102.38,97.9786526351903,434000,0.0,1.0
2011-04-28,101.41,102.25,99.98,100.81,96.4761474131035,768500,0.0,1.0
2011-04-27,103.86,103.86,96.63,101.65,97.2800355574047,1300700,0.0,1.0
2011-04-26,106.52,107.77,106.29,107.0,102.400037428847,316700,0.0,1.0
2011-04-25,107.45,107.48,105.51,106.34,101.768411029753,190300,0.0,1.0
2011-04-21,106.23,107.84,105.17,107.72,103.089084409677,224100,0.0,1.0
2011-04-20,104.3,105.45,103.07,105.44,100.907102303716,193200,0.0,1.0
2011-04-19,104.26,104.69,101.76,102.34,97.9403722473664,327500,0.0,1.0
2011-04-18,104.95,105.2599,103.2,103.91,99.4428774694532,241600,0.0,1.0
2011-04-15,105.9,107.39,105.85,106.54,101.959812968873,227900,0.0,1.0
2011-04-14,104.42,106.04,104.265,105.88,101.328186569779,300300,0.0,1.0
2011-04-13,105.0,105.76,104.19,105.36,100.830541528068,308700,0.0,1.0
2011-04-12,103.46,104.8,103.31,104.25,99.7682607659561,339500,0.0,1.0
2011-04-11,103.13,103.88,102.23,102.76,98.342316319517,119400,0.0,1.0
2011-04-08,104.25,104.95,102.53,103.16,98.7251201977557,141700,0.0,1.0
2011-04-07,104.33,104.94,102.99,103.42,98.9739427186109,218300,0.0,1.0
2011-04-06,105.19,105.4,103.5,104.58,100.084073965503,114700,0.0,1.0
2011-04-05,103.61,105.12,103.61,104.7,100.198915128975,181000,0.0,1.0
2011-04-04,103.77,104.63,103.39,104.15,99.6725597963965,182900,0.0,1.0
2011-04-01,100.71,104.99,100.56,103.84,99.3758867907615,495900,0.0,1.0
2011-03-31,98.84,99.8,98.53,99.74,95.452147038815,291100,0.0,1.0
2011-03-30,100.54,100.8,98.82,98.89,94.6386887975578,335000,0.0,1.0
2011-03-29,100.6,101.34,99.11,100.0,95.7009695596701,255800,0.0,1.0
2011-03-28,101.5,101.61,100.85,100.91,96.5718483826631,272600,0.0,1.0
2011-03-25,100.93,102.88,100.53,101.42,97.0599233274175,249400,0.0,1.0
2011-03-24,98.9,101.11,97.69,100.64,96.313455764852,203400,0.0,1.0
2011-03-23,98.54,98.76,96.94,98.49,94.2558849193191,152600,0.0,1.0
2011-03-22,100.25,100.56,98.51,98.92,94.6673990884257,145300,0.0,1.0
2011-03-21,99.57,101.01,99.5,100.37,96.0550631470409,210700,0.0,1.0
2011-03-18,97.88,98.94,97.45,98.35,94.1219035619356,336200,0.0,1.0
2011-03-17,97.45,97.46,95.99,96.8,92.6385385337607,178200,0.0,1.0
2011-03-16,96.05,96.99,94.98,95.81,91.69109893512,491400,0.0,1.0
2011-03-15,95.15,97.25,94.0,96.41,92.265304752478,296300,0.0,1.0
2011-03-14,99.1,100.06,97.64,98.54,94.303735404099,290300,0.0,1.0
2011-03-11,95.11,100.59,94.71,99.96,95.6626891718463,551300,0.0,1.0
2011-03-10,97.97,98.03,94.97,95.91,91.7867999046796,208400,0.0,1.0
2011-03-09,96.7,99.22,96.2,98.95,94.6961093792936,246300,0.0,1.0
2011-03-08,95.38,97.77,95.37,96.7,92.542837564201,167000,0.0,1.0
2011-03-07,97.18,97.93,94.19,95.4,91.2987249599253,168300,0.0,1.0
2011-03-04,98.81,98.99,96.05,97.04,92.8682208607039,147800,0.0,1.0
2011-03-03,98.33,99.5,97.4,98.85,94.6004084097339,335900,0.0,1.0
2011-03-02,96.09,98.26,96.08,97.18,93.0022022180874,211400,0.0,1.0
2011-03-01,98.75,98.81,95.18,96.12,91.9877719407549,234200,0.0,1.0
2011-02-28,97.96,99.4599,97.53,98.42,94.1888942406273,217400,0.0,1.0
2011-02-25,95.2,97.78,95.04,97.5,93.3084453206784,209400,0.0,1.0
2011-02-24,95.31,96.23,93.4,94.6,90.5331172034479,253800,0.0,1.0
2011-02-23,97.19,98.4499,94.51,95.75,91.6336783533842,281300,0.0,1.0
2011-02-22,100.16,100.36,97.16,97.36,93.1744639632948,289000,0.0,1.0
2011-02-18,102.26,102.49,100.63,101.19,96.8398110974302,234200,0.0,1.0
2011-02-17,102.29,102.89,101.77,102.23,97.8351011808508,229900,0.0,1.0
2011-02-16,102.1,103.0,101.65,102.57,98.1604844773536,265100,0.0,1.0
2011-02-15,100.31,102.53,100.31,101.8,97.4235870117442,493500,0.0,1.0
2011-02-14,100.6,101.58,100.24,101.03,96.6866895461347,417200,0.0,1.0
2011-02-11,100.55,101.82,100.0601,100.75,96.4187268313677,389200,0.0,1.0
2011-02-10,98.36,100.54,98.2,99.95,95.6531190748903,293100,0.0,1.0
2011-02-09,98.11,99.14,97.9,98.99,94.7343897671175,420700,0.0,1.0
2011-02-08,97.52,98.75,97.41,98.58,94.3420157919228,335800,0.0,1.0
2011-02-07,96.99,98.14,95.12,97.59,93.3945761932821,468700,0.0,1.0
2011-02-04,97.9,98.29,96.43,97.2,93.0213424119994,397100,0.0,1.0
2011-02-03,97.62,98.13,97.14,97.85,93.6433987141372,444100,0.0,1.0
2011-02-02,93.74,99.77,93.74,97.4,93.2127443511187,1064900,0.0,1.0
2011-02-01,89.55,93.29,88.84,92.71,88.7243688787702,563000,0.0,1.0
2011-01-31,87.63,89.29,87.33,88.64,84.8293394176916,287400,0.0,1.0
2011-01-28,89.07,89.46,86.89,87.13,83.3842547773406,271800,0.0,1.0
2011-01-27,88.97,89.64,88.07,89.25,85.4131153320056,356900,0.0,1.0
2011-01-26,88.4,88.81,87.9,88.64,84.8293394176916,211400,0.0,1.0
2011-01-25,87.63,88.62,87.63,88.4,84.5996570907484,335300,0.0,1.0
2011-01-24,88.93,88.99,87.95,88.11,84.3221242790254,433800,0.0,1.0
2011-01-21,88.78,89.5,88.64,88.89,85.0685918415908,303000,0.0,1.0
2011-01-20,88.84,89.58,88.32,88.38,84.5805168968365,364800,0.0,1.0
2011-01-19,89.62,90.39,88.58,88.86,85.0398815507229,425300,0.0,1.0
2011-01-18,87.39,89.99,87.39,89.96,86.0925922158793,571700,0.0,1.0
2011-01-14,86.36,87.9,86.25,87.9,84.1211522429501,499200,0.0,1.0
2011-01-13,87.0,87.61,86.23,86.75,83.0205910930138,286100,0.0,1.0
2011-01-12,88.96,89.1,87.41,87.88,84.1020120490381,205500,0.0,1.0
2011-01-11,88.25,89.11,87.46,88.18,84.3891149577171,390600,0.0,1.0
2011-01-10,87.53,88.26,86.7,87.96,84.1785728246858,521400,0.0,1.0
2011-01-07,88.1,88.33,87.04,87.9,84.1211522429501,430100,0.0,1.0
2011-01-06,86.92,89.57,86.48,88.03,84.2455635033776,838500,0.0,1.0
2011-01-05,84.29,87.15,83.99,86.95,83.2119930321332,441100,0.0,1.0
2011-01-04,86.42,86.5,83.15,84.39,80.7620482114056,361400,0.0,1.0
2011-01-03,84.66,86.29,84.66,86.25,82.5420862452155,504500,0.0,1.0
2010-12-31,84.72,85.27,83.92,83.92,80.3122536544752,163500,0.0,1.0
2010-12-30,84.84,85.73,84.79,84.84,81.1927025744241,117100,0.0,1.0
2010-12-29,84.39,85.47,84.39,84.92,81.2692633500719,215500,0.0,1.0
2010-12-28,84.98,86.0,84.15,84.3,80.6759173388019,343700,0.0,1.0
2010-12-27,84.7,85.01,84.33,84.88,81.230982962248,161900,0.0,1.0
2010-12-23,86.01,86.12,84.97,85.0,81.3458241257196,210000,0.0,1.0
2010-12-22,85.71,86.28,85.19,86.12,82.4176749847879,270000,0.0,1.0
2010-12-21,85.0,85.71,84.48,85.5,81.824328973518,198600,0.0,1.0
2010-12-20,84.35,85.06,83.61,84.83,81.1831324774682,254100,0.0,1.0
2010-12-17,83.46,85.0,83.26,84.11,80.4940854966385,585100,0.0,1.0
2010-12-16,82.24,83.76,80.81,83.64,80.0442909397081,314400,0.0,1.0
2010-12-15,81.36,82.59,81.23,82.09,78.5609259115332,416200,0.0,1.0
2010-12-14,80.97,82.25,80.97,81.44,77.9388696093954,450200,0.0,1.0
2010-12-13,80.77,81.51,80.3,81.07,77.5847760220246,460000,0.0,1.0
2010-12-10,80.0,80.64,79.16,80.48,77.0201403016225,504100,0.0,1.0
2010-12-09,80.98,81.67,79.44,79.72,76.292812932969,515600,0.0,1.0
2010-12-08,82.53,82.77,80.59,80.8,77.3263834042135,358100,0.0,1.0
2010-12-07,85.05,85.05,82.15,82.26,78.7236175597847,336600,0.0,1.0
2010-12-06,84.69,84.91,83.26,84.14,80.5227957875065,225900,0.0,1.0
2010-12-03,81.91,85.36,81.88,85.04,81.3841045135435,399800,0.0,1.0
2010-12-02,80.38,82.75,80.38,82.71,79.1542719228032,337700,0.0,1.0
2010-12-01,81.26,81.68,79.7,80.39,76.9340094290188,461200,0.0,1.0
2010-11-30,79.6,81.14,79.35,79.82,76.3885139025287,1330100,0.0,1.0
2010-11-29,79.4,80.8,78.6,80.57,77.1062711742262,483000,0.0,1.0
2010-11-26,79.49,80.42,79.18,79.94,76.5033550660003,87800,0.0,1.0
2010-11-24,78.82,80.4,78.45,80.36,76.9052991381509,268300,0.0,1.0
2010-11-23,77.28,78.6399,77.28,77.86,74.5127748991592,314500,0.0,1.0
2010-11-22,79.09,79.78,77.96,78.26,74.8955787773979,735900,0.0,1.0
2010-11-19,80.72,81.38,79.63,79.65,76.2258222542773,454100,0.0,1.0
2010-11-18,80.75,82.47,80.69,81.0,77.5177853433328,246200,0.0,1.0
2010-11-17,80.31,81.45,79.21,79.65,76.2258222542773,483200,0.0,1.0
2010-11-16,82.48,82.58,79.65,80.14,76.6947570051197,271900,0.0,1.0
2010-11-15,83.88,85.59,83.19,83.23,79.6519169645135,192800,0.0,1.0
2010-11-12,84.95,85.56,83.11,83.36,79.776328224941,265300,0.0,1.0
2010-11-11,85.19,86.34,84.99,85.64,81.9583103309015,174200,0.0,1.0
2010-11-10,84.43,86.37,84.0,86.27,82.5612264391274,229300,0.1,1.0
2010-11-09,86.94,86.94,83.56,83.91,80.2097083536782,387900,0.0,1.0
2010-11-08,86.03,86.84,85.57,86.58,82.7619657878853,249500,0.0,1.0
2010-11-05,84.68,86.54,84.21,86.4,82.58990348895,483300,0.0,1.0
2010-11-04,82.08,85.39,81.79,85.38,81.6148837949832,580300,0.0,1.0
2010-11-03,79.47,80.1,78.08,80.07,76.5390459763915,351800,0.0,1.0
2010-11-02,78.56,79.38,77.935,79.3,75.8030016976127,268100,0.0,1.0
2010-11-01,78.33,78.94,76.88,77.76,74.330913140055,339700,0.0,1.0
2010-10-29,76.97,78.25,76.96,78.06,74.6176836382805,351900,0.0,1.0
2010-10-28,79.26,79.37,76.96,77.24,73.8338442764641,670000,0.0,1.0
2010-10-27,82.91,83.63,76.89,78.84,75.3632869336669,1497300,0.0,1.0
2010-10-26,85.19,86.48,84.9,85.37,81.6053247783757,415100,0.0,1.0
2010-10-25,84.9,86.47,84.41,85.94,82.1501887250042,472700,0.0,1.0
2010-10-22,84.59,84.77,83.92,84.41,80.687659184054,324300,0.0,1.0
2010-10-21,84.57,86.09,83.75,84.54,80.8119263999518,309300,0.0,1.0
2010-10-20,83.52,84.76,82.73,84.45,80.7258952504841,795500,0.0,1.0
2010-10-19,83.59,85.74,82.77,83.23,79.559695224367,366000,0.0,1.0
2010-10-18,85.01,85.38,84.0,85.01,81.2612001805051,417400,0.0,1.0
2010-10-15,87.32,87.74,84.92,85.0,81.2516411638975,468400,0.0,1.0
2010-10-14,88.34,88.55,86.0,86.45,82.6376985719876,382600,0.0,1.0
2010-10-13,86.75,89.75,86.75,88.51,84.6068559931362,590400,0.0,1.0
2010-10-12,85.0,86.25,83.8101,86.08,82.2840149575094,256000,0.0,1.0
2010-10-11,85.0,85.81,84.25,85.35,81.5862067451607,286200,0.0,1.0
2010-10-08,83.04,85.55,82.45,85.04,81.2898772303276,504000,0.0,1.0
2010-10-07,85.41,85.41,82.79,83.06,79.3971919420392,493500,0.0,1.0
2010-10-06,84.44,85.59,84.1,85.0,81.2516411638975,391600,0.0,1.0
2010-10-05,84.71,85.35,84.15,84.5,80.7736903335217,907800,0.0,1.0
2010-10-04,85.78,86.1,84.2,84.31,80.5920690179789,612200,0.0,1.0
2010-10-01,87.18,87.368,85.66,86.06,82.2648969242944,434600,0.0,1.0
2010-09-30,86.95,87.71,85.38,86.27,82.4656362730523,673100,0.0,1.0
2010-09-29,87.12,87.12,86.11,86.45,82.6376985719876,325200,0.0,1.0
2010-09-28,86.745,88.08,85.76,87.36,83.5075690832716,555200,0.0,1.0
2010-09-27,85.17,87.42,85.15,86.88,83.0487362861108,635200,0.0,1.0
2010-09-24,82.92,85.61,82.92,85.51,81.7391510108809,403600,0.0,1.0
2010-09-23,81.5,83.3475,80.58,81.46,77.8677492848364,356600,0.0,1.0
2010-09-22,82.95,83.82,81.63,82.05,78.4317312646799,225200,0.0,1.0
2010-09-21,82.25,83.75,81.59,83.1,79.4354280084692,400000,0.0,1.0
2010-09-20,81.65,82.5,81.38,82.47,78.8332099621957,352100,0.0,1.0
2010-09-17,82.08,82.32,80.86,81.46,77.8677492848364,251500,0.0,1.0
2010-09-16,79.71,82.06,79.4,81.62,78.0206935505567,459500,0.0,1.0
2010-09-15,80.13,80.47,79.51,80.13,76.5964000760366,308400,0.0,1.0
2010-09-14,81.42,82.0,80.59,80.63,77.0743509064125,325700,0.0,1.0
2010-09-13,81.42,82.03,81.12,81.63,78.0302525671642,236100,0.0,1.0
2010-09-10,80.45,80.84,79.83,79.94,76.4147787604938,217500,0.0,1.0
2010-09-09,83.71,83.71,79.78,80.35,76.806698441402,296400,0.0,1.0
2010-09-08,81.3,82.46,81.05,82.34,78.7089427462979,376600,0.0,1.0
2010-09-07,79.92,81.94,79.92,81.36,77.7721591187612,547500,0.0,1.0
2010-09-03,80.0,81.69,79.83,81.05,77.4758296039282,372600,0.0,1.0
2010-09-02,78.52,79.74,77.99,79.67,76.1566853120908,254700,0.0,1.0
2010-09-01,77.08,78.48,76.5,78.2,74.7515098707858,585700,0.0,1.0
2010-08-31,74.23,75.89,73.5234,75.51,72.1801344033636,320900,0.0,1.0
2010-08-30,76.61,76.9,74.33,74.37,71.0904065101066,213100,0.0,1.0
2010-08-27,75.6,77.18,74.05,77.11,73.7095770605663,438400,0.0,1.0
2010-08-26,77.93,78.43,74.8,74.84,71.5396802906599,286200,0.0,1.0
2010-08-25,74.96,77.84,74.96,77.49,74.072819691652,323000,0.0,1.0
2010-08-24,75.8,76.8,74.49,75.62,72.2852835860463,270900,0.0,1.0
2010-08-23,79.04,79.45,77.25,77.28,73.8720803428942,379300,0.0,1.0
2010-08-20,76.8,78.73,75.92,78.54,75.0765164354413,382400,0.0,1.0
2010-08-19,78.67,78.79,77.23,77.38,73.9676705089693,280500,0.0,1.0
2010-08-18,78.23,79.99,77.06,79.23,75.73608858136,357400,0.0,1.0
2010-08-17,77.04,78.73,76.63,78.36,74.904454136506,297400,0.0,1.0
2010-08-16,75.09,76.72,74.83,76.01,72.6580852337394,192600,0.0,1.0
2010-08-13,74.99,76.0,74.76,75.6,72.2661655528312,390600,0.0,1.0
2010-08-12,74.55,75.75,74.33,75.15,71.8360098054929,392700,0.0,1.0
2010-08-11,77.2,78.2,75.73,76.18,72.8205885160672,393800,0.0,1.0
2010-08-10,80.1,80.88,78.85,79.31,75.8125607142202,326500,0.0,1.0
2010-08-09,80.25,81.52,79.66,81.39,77.8008361685838,253200,0.0,1.0
2010-08-06,78.43,80.29,78.43,80.03,76.5008099099614,238400,0.0,1.0
2010-08-05,79.44,80.71,79.21,79.72,76.2044803951284,214400,0.0,1.0
2010-08-04,80.18,80.79,79.7,80.06,76.529486959784,317000,0.0,1.0
2010-08-03,79.72,80.5,78.9,79.7,76.1853623619133,563900,0.0,1.0
2010-08-02,79.11,80.1,78.13,80.03,76.5008099099614,826000,0.0,1.0
2010-07-30,75.74,78.76,75.74,77.46,74.0441426418295,652200,0.0,1.0
2010-07-29,80.0,80.14,75.66,77.28,73.8720803428942,726000,0.0,1.0
2010-07-28,76.41,81.5,76.19,79.24,75.7456475979675,1697000,0.0,1.0
2010-07-27,74.76,75.87,73.48,74.67,71.3771770083321,955500,0.0,1.0
2010-07-26,69.84,74.74,69.38,74.65,71.3580589751171,740400,0.0,1.0
2010-07-23,67.92,70.02,67.27,70.0,66.9131162526215,316900,0.0,1.0
2010-07-22,66.04,68.35,65.13,68.23,65.2211703130909,477300,0.0,1.0
2010-07-21,66.37,66.98,64.64,64.74,61.8850735170674,509000,0.0,1.0
2010-07-20,64.02,65.98,63.42,65.61,62.7167079619214,681500,0.0,1.0
2010-07-19,66.19,66.19,63.89,65.17,62.2961112311906,477300,0.0,1.0
2010-07-16,67.66,68.13,65.69,65.76,62.8600932110342,266800,0.0,1.0
2010-07-15,68.67,68.78,67.73,68.47,65.4505867116713,235100,0.0,1.0
2010-07-14,68.43,69.41,68.07,68.77,65.7373572098969,256600,0.0,1.0
2010-07-13,68.33,69.56,67.69,69.14,66.091040824375,297000,0.0,1.0
2010-07-12,67.12,68.15,66.21,67.25,64.2843866855542,179500,0.0,1.0
2010-07-09,66.19,67.75,66.19,67.71,64.7241014495,217300,0.0,1.0
2010-07-08,66.97,68.37,64.885,66.52,63.5865784732055,438000,0.0,1.0
2010-07-07,62.58,66.78,62.31,66.62,63.6821686392806,806100,0.0,1.0
2010-07-06,64.61,65.53,61.83,62.21,59.4666423153655,868500,0.0,1.0
2010-07-02,65.78,65.78,62.92,63.36,60.56592922523,453500,0.0,1.0
2010-07-01,65.59,66.78,64.0,65.09,62.2196390983305,603800,0.0,1.0
2010-06-30,66.34,67.64,65.4,65.64,62.7453850117439,694600,0.0,1.0
2010-06-29,68.62,68.82,66.11,66.42,63.4909883071303,534200,0.0,1.0
2010-06-28,70.99,71.42,69.63,70.19,67.0947375681643,279800,0.0,1.0
2010-06-25,68.29,71.25,67.7,71.16,68.0219621790935,1205800,0.0,1.0
2010-06-24,69.71,70.2,68.22,68.48,65.4601457282789,363400,0.0,1.0
2010-06-23,70.17,71.5899,69.12,70.55,67.438862166035,317200,0.0,1.0
2010-06-22,72.94,73.24,70.09,70.26,67.161650684417,490400,0.0,1.0
2010-06-21,75.24,75.24,72.2,72.62,69.4175786037911,254900,0.0,1.0
2010-06-18,73.5,73.7,72.3,73.37,70.1345048493549,392000,0.0,1.0
2010-06-17,73.92,74.18,71.91,73.25,70.0197966500646,284900,0.0,1.0
2010-06-16,73.04,74.51,73.03,73.5,70.2587720652526,391500,0.0,1.0
2010-06-15,71.67,74.36,71.29,73.95,70.6889278125909,400300,0.0,1.0
2010-06-14,71.25,73.35,70.92,71.44,68.289614644104,400800,0.0,1.0
2010-06-11,69.36,70.94,69.24,70.44,67.3337129833523,376800,0.0,1.0
2010-06-10,69.08,70.72,68.84,70.61,67.4962162656801,422400,0.0,1.0
2010-06-09,66.99,70.31,66.83,68.13,65.1255801470158,654100,0.0,1.0
2010-06-08,67.15,67.67,64.93,66.53,63.596137489813,651600,0.0,1.0
2010-06-07,70.36,71.05,66.54,66.6,63.6630506060656,737900,0.0,1.0
2010-06-04,73.06,74.4897,69.52,69.74,66.6645818208261,752200,0.0,1.0
2010-06-03,75.24,77.2,74.765,75.22,71.9029229217456,448500,0.0,1.0
2010-06-02,72.79,75.83,71.76,75.8,72.4573458849816,630600,0.0,1.0
2010-06-01,73.15,74.68,71.9,72.07,68.8918326903776,360700,0.0,1.0
2010-05-28,75.84,75.9999,74.16,74.62,71.3293819252945,411800,0.0,1.0
2010-05-27,73.68,75.96,73.03,75.9,72.5529360510568,698200,0.0,1.0
2010-05-26,72.62,74.84,71.2,71.59,68.4329998932168,557200,0.0,1.0
2010-05-25,71.4,72.2,68.24,72.07,68.8918326903776,700700,0.0,1.0
2010-05-24,71.33,74.19,70.97,72.16,68.9778638398453,631700,0.0,1.0
2010-05-21,69.0,72.32,67.67,71.59,68.4329998932168,641000,0.0,1.0
2010-05-20,71.59,73.15,69.28,69.29,66.2344260734878,708600,0.0,1.0
2010-05-19,74.7,76.05,73.31,74.16,70.8896671613487,568200,0.0,1.0
2010-05-18,77.76,78.39,75.17,75.3,71.9793950546057,663100,0.0,1.0
2010-05-17,76.37,77.02,73.57,76.7,73.3176573796581,405100,0.0,1.0
