,IPGP_Open,IPGP_High,IPGP_Low,IPGP_Close,IPGP_Adj Close,IPGP_Volume,IPGP_Dividend Amount,IPGP_Split Coefficient
2010-01-19,15.43,15.49,15.1101,15.2,15.0507101843457,178500,0.0,1.0
2010-01-15,16.66,16.66,15.27,15.3,15.1497280145059,176200,0.0,1.0
2010-01-14,16.79,16.8,16.39,16.6,16.4369598065881,55300,0.0,1.0
2010-01-13,16.78,17.1,16.59,16.9,16.7340132970686,52700,0.0,1.0
2010-01-12,16.85,17.0,16.62,16.77,16.6052901178604,37300,0.0,1.0
2010-01-11,17.35,17.35,16.86,17.02,16.8528346932608,67300,0.0,1.0
2010-01-08,17.09,17.42,17.09,17.34,17.1696917497733,42300,0.0,1.0
2010-01-07,16.96,17.23,16.63,17.2,17.0310667875491,49900,0.0,1.0
2010-01-06,17.02,17.07,16.7525,16.92,16.7538168631006,70900,0.0,1.0
2010-01-05,17.4,17.4,17.04,17.07,16.9023436083409,81100,0.0,1.0
2010-01-04,16.89,17.37,16.88,17.37,17.1993970988214,100800,0.0,1.0
2009-12-31,16.84,17.12,16.69,16.73,16.5656829857963,64100,0.0,1.0
2009-12-30,16.9,17.02,16.72,16.9,16.7340132970686,58700,0.0,1.0
2009-12-29,16.9,17.0,16.73,16.98,16.8132275611967,46700,0.0,1.0
2009-12-28,17.16,17.16,16.82,16.9,16.7340132970686,49000,0.0,1.0
2009-12-24,16.55,17.25,16.55,17.16,16.991459655485,45700,0.0,1.0
2009-12-23,16.4,16.62,16.229,16.54,16.377549108492,103000,0.0,1.0
2009-12-22,16.48,16.65,16.37,16.37,16.2092187972197,93200,0.0,1.0
2009-12-21,16.41,16.67,16.16,16.43,16.2686294953158,115900,0.0,1.0
2009-12-18,16.52,16.52,16.068,16.37,16.2092187972197,199700,0.0,1.0
2009-12-17,16.94,17.18,16.24,16.38,16.2191205802357,115700,0.0,1.0
2009-12-16,17.03,17.21,16.8,17.01,16.8429329102448,81700,0.0,1.0
2009-12-15,17.11,17.46,16.94,16.94,16.7736204291327,91300,0.0,1.0
2009-12-14,17.39,17.54,17.07,17.1,16.9320489573889,81300,0.0,1.0
2009-12-11,17.03,17.62,16.8,17.35,17.1795935327894,147600,0.0,1.0
2009-12-10,16.9,17.53,16.79,17.0,16.8330311272288,187300,0.0,1.0
2009-12-09,17.1,17.21,16.7,16.96,16.7934239951647,102900,0.0,1.0
2009-12-08,16.98,17.39,16.65,17.25,17.0805757026292,148500,0.0,1.0
2009-12-07,16.39,17.05,16.29,17.03,16.8627364762768,150300,0.0,1.0
2009-12-04,16.04,16.53,15.87,16.44,16.2785312783318,124800,0.0,1.0
2009-12-03,16.05,16.25,15.7,15.72,15.5656029011786,59300,0.0,1.0
2009-12-02,15.39,16.12,15.39,16.05,15.8923617407072,143400,0.0,1.0
2009-12-01,15.11,15.5,15.0,15.43,15.2784511937141,141400,0.0,1.0
2009-11-30,14.87,14.99,14.308,14.97,14.8229691749773,132900,0.0,1.0
2009-11-27,14.34,14.97,14.34,14.94,14.7932638259293,56700,0.0,1.0
2009-11-25,15.33,15.33,15.05,15.06,14.9120852221215,48700,0.0,1.0
2009-11-24,15.21,15.31,14.96,15.24,15.0903173164098,64700,0.0,1.0
2009-11-23,14.73,15.3396,14.71,15.24,15.0903173164098,101200,0.0,1.0
2009-11-20,14.72,14.88,14.343,14.6,14.4566032033847,98200,0.0,1.0
2009-11-19,15.31,15.32,14.71,14.78,14.634835297673,169400,0.0,1.0
2009-11-18,15.63,15.63,15.05,15.47,15.3180583257782,59100,0.0,1.0
2009-11-17,15.78,15.83,15.61,15.67,15.5160939860985,123900,0.0,1.0
2009-11-16,15.36,16.0,15.36,15.89,15.7339332124509,127800,0.0,1.0
2009-11-13,15.52,15.765,15.16,15.33,15.1794333635539,159800,0.0,1.0
2009-11-12,15.78,16.09,15.52,15.55,15.3972725899063,109000,0.0,1.0
2009-11-11,16.2,16.2,15.69,15.76,15.6052100332427,261200,0.0,1.0
2009-11-10,15.34,16.15,14.8,16.11,15.9517724388033,344100,0.0,1.0
2009-11-09,15.05,15.58,14.94,15.56,15.4071743729223,80200,0.0,1.0
2009-11-06,15.01,15.25,14.58,14.95,14.8031656089453,127900,0.0,1.0
2009-11-05,14.5,15.23,14.5,15.17,15.0210048352977,94700,0.0,1.0
2009-11-04,14.54,14.98,14.43,14.43,14.2882728921124,125700,0.0,1.0
2009-11-03,14.28,14.49,13.94,14.44,14.2981746751284,212100,0.0,1.0
2009-11-02,13.7,13.93,12.98,13.37,13.2386838924146,155900,0.0,1.0
2009-10-30,14.13,14.235,13.54,13.66,13.5258355998791,116200,0.0,1.0
2009-10-29,13.57,14.31,13.43,14.19,14.050630099728,167900,0.0,1.0
2009-10-28,14.22,14.48,13.46,13.51,13.3773088546389,149000,0.0,1.0
2009-10-27,14.59,14.87,14.21,14.22,14.0803354487761,90000,0.0,1.0
2009-10-26,14.59,15.07,14.215,14.5,14.3575853732245,123900,0.0,1.0
2009-10-23,15.63,15.63,14.56,14.62,14.4764067694167,109300,0.0,1.0
2009-10-22,15.28,15.61,14.84,15.54,15.3873708068903,52400,0.0,1.0
2009-10-21,15.07,15.74,15.07,15.26,15.1101208824418,113400,0.0,1.0
2009-10-20,15.27,15.27,14.7,15.12,14.9714959202176,76800,0.0,1.0
2009-10-19,15.46,15.59,15.23,15.27,15.1200226654578,68100,0.0,1.0
2009-10-16,15.05,15.49,14.7,15.46,15.3081565427622,96200,0.0,1.0
2009-10-15,15.26,15.3,15.02,15.19,15.0408084013297,154900,0.0,1.0
2009-10-14,15.53,15.75,15.255,15.39,15.23884406165,143900,0.0,1.0
2009-10-13,15.64,15.64,15.35,15.42,15.2685494106981,113300,0.0,1.0
2009-10-12,15.73,16.08,15.54,15.63,15.4764868540344,70400,0.0,1.0
2009-10-09,15.16,15.72,15.16,15.71,15.5557011181626,101800,0.0,1.0
2009-10-08,15.37,15.49,15.15,15.19,15.0408084013297,119600,0.0,1.0
2009-10-07,15.32,15.52,15.18,15.23,15.0804155333938,80400,0.0,1.0
2009-10-06,14.86,15.44,14.62,15.42,15.2685494106981,103600,0.0,1.0
2009-10-05,14.56,14.9,14.28,14.84,14.6942459957691,111700,0.0,1.0
2009-10-02,14.59,14.81,14.4208,14.57,14.4268978543367,89000,0.0,1.0
2009-10-01,15.2,15.2,14.62,14.67,14.5259156844968,145500,0.0,1.0
2009-09-30,15.06,15.21,14.892,15.2,15.0507101843457,221500,0.0,1.0
2009-09-29,15.25,15.35,14.92,15.1,14.9516923541856,394600,0.0,1.0
2009-09-28,14.97,15.34,14.74,15.3,15.1497280145059,183500,0.0,1.0
2009-09-25,14.82,15.02,14.63,14.87,14.7239513448172,198100,0.0,1.0
2009-09-24,14.8,14.92,14.5,14.82,14.6744424297371,182500,0.0,1.0
2009-09-23,14.71,14.99,14.57,14.75,14.605129948625,229000,0.0,1.0
2009-09-22,14.95,14.95,14.43,14.67,14.5259156844968,313900,0.0,1.0
2009-09-21,14.93,15.11,14.8,14.92,14.7734602598972,159200,0.0,1.0
2009-09-18,14.34,15.13,14.12,15.02,14.8724780900574,412100,0.0,1.0
2009-09-17,14.25,14.36,14.17,14.3,14.1595497129042,111200,0.0,1.0
2009-09-16,13.95,14.24,13.92,14.2,14.060531882744,93100,0.0,1.0
2009-09-15,13.5,14.1,13.31,13.89,13.7535766092475,214600,0.0,1.0
2009-09-14,13.33,13.549,13.26,13.53,13.3971124206709,85300,0.0,1.0
2009-09-11,13.36,13.44,13.26,13.4,13.2683892414627,113700,0.0,1.0
2009-09-10,13.04,13.41,13.0,13.38,13.2485856754306,86900,0.0,1.0
2009-09-09,12.42,13.28,12.42,13.04,12.9119250528861,253000,0.0,1.0
2009-09-08,12.2,12.5,12.14,12.49,12.3673269870051,81800,0.0,1.0
2009-09-04,11.78,12.14,11.78,12.14,12.0207645814445,79100,0.0,1.0
2009-09-03,11.31,11.93,11.18,11.84,11.723711090964,104600,0.0,1.0
2009-09-02,11.42,11.7,11.22,11.32,11.2088183741312,93500,0.0,1.0
2009-09-01,12.01,12.2,11.31,11.42,11.3078362042913,183900,0.0,1.0
2009-08-31,12.14,12.21,12.06,12.12,12.0009610154125,140800,0.0,1.0
2009-08-28,12.43,12.45,12.12,12.21,12.0900770625567,108300,0.0,1.0
2009-08-27,12.34,12.47,12.05,12.37,12.2485055908129,107600,0.0,1.0
2009-08-26,12.4,12.49,12.1,12.41,12.288112722877,122500,0.0,1.0
2009-08-25,12.32,12.49,12.27,12.37,12.2485055908129,146400,0.0,1.0
2009-08-24,12.05,12.5,12.0,12.3,12.1791931097008,173800,0.0,1.0
2009-08-21,11.97,12.05,11.68,12.04,11.9217467512844,186800,0.0,1.0
2009-08-20,11.61,11.88,11.53,11.81,11.694005741916,89400,0.0,1.0
2009-08-19,10.94,11.73,10.9,11.67,11.5553807796917,124500,0.0,1.0
2009-08-18,11.01,11.14,10.8,11.03,10.9216666666667,74400,0.0,1.0
2009-08-17,11.12,11.16,10.96,10.99,10.8820595346026,84100,0.0,1.0
2009-08-14,11.58,11.58,11.17,11.27,11.1593094590511,89000,0.0,1.0
2009-08-13,11.41,11.6,11.24,11.59,11.4761665155636,88900,0.0,1.0
2009-08-12,11.19,11.6,11.11,11.34,11.2286219401632,115400,0.0,1.0
2009-08-11,11.2,11.28,11.1,11.26,11.1494076760351,187300,0.0,1.0
2009-08-10,11.03,11.27,10.89,11.25,11.139505893019,180300,0.0,1.0
2009-08-07,10.82,11.18,10.82,11.06,10.9513720157147,139500,0.0,1.0
2009-08-06,11.21,11.26,10.61,10.65,10.545398912058,262800,0.0,1.0
2009-08-05,11.13,11.2,10.975,11.2,11.089996977939,232400,0.0,1.0
2009-08-04,10.48,11.38,10.48,11.16,11.0503898458749,261700,0.0,1.0
2009-08-03,10.77,11.06,10.45,11.04,10.9315684496827,140200,0.0,1.0
2009-07-31,10.57,10.88,10.57,10.73,10.6246131761862,93200,0.0,1.0
2009-07-30,10.5,10.91,10.42,10.64,10.535497129042,80100,0.0,1.0
2009-07-29,10.43,10.56,10.27,10.41,10.3077561196736,82900,0.0,1.0
2009-07-28,10.53,10.79,10.32,10.49,10.3869703838018,67900,0.0,1.0
2009-07-27,10.26,10.68,10.26,10.57,10.4661846479299,92700,0.0,1.0
2009-07-24,10.5,10.54,10.26,10.33,10.2285418555455,192700,0.0,1.0
2009-07-23,10.27,10.93,9.95,10.61,10.505791779994,213600,0.0,1.0
2009-07-22,10.7,11.0,10.47,10.82,10.7137292233303,79600,0.0,1.0
2009-07-21,10.77,10.87,10.5111,10.76,10.6543185252342,84400,0.0,1.0
2009-07-20,10.68,10.93,10.6516,10.75,10.6444167422182,101100,0.0,1.0
2009-07-17,10.5,10.64,10.26,10.58,10.4760864309459,169800,0.0,1.0
2009-07-16,10.41,10.5,10.09,10.47,10.3671668177697,191400,0.0,1.0
2009-07-15,10.12,10.5,10.11,10.49,10.3869703838018,197200,0.0,1.0
2009-07-14,10.01,10.2,9.98,10.04,9.94139014808099,94100,0.0,1.0
2009-07-13,9.61,10.16,9.48,10.05,9.95129193109701,228700,0.0,1.0
2009-07-10,9.75,9.84,9.49,9.64,9.54531882744031,115900,0.0,1.0
2009-07-09,9.83,9.85,9.59,9.73,9.63443487458447,102200,0.0,1.0
2009-07-08,9.97,10.1771,9.5,9.8,9.70374735569658,124300,0.0,1.0
2009-07-07,10.46,10.53,9.8801,9.9,9.80276518585675,191800,0.0,1.0
2009-07-06,10.65,10.79,10.24,10.49,10.3869703838018,124600,0.0,1.0
2009-07-02,11.06,11.24,10.59,10.64,10.535497129042,101700,0.0,1.0
2009-07-01,11.08,11.25,11.04,11.22,11.109800543971,107800,0.0,1.0
2009-06-30,11.06,11.32,10.97,10.97,10.8622559685706,132200,0.0,1.0
2009-06-29,11.21,11.22,11.02,11.09,10.9810773647628,108600,0.0,1.0
2009-06-26,10.82,11.24,10.72,11.23,11.119702326987,827500,0.0,1.0
2009-06-25,10.45,10.81,10.38,10.72,10.6147113931701,127500,0.0,1.0
2009-06-24,10.77,10.7896,10.48,10.5,10.3968721668178,90100,0.0,1.0
2009-06-23,10.69,10.81,10.48,10.68,10.5751042611061,111900,0.0,1.0
2009-06-22,11.2,11.24,10.71,10.71,10.6048096101541,128600,0.0,1.0
2009-06-19,11.2,11.44,11.19,11.3,11.1890148080991,206000,0.0,1.0
2009-06-18,11.24,11.33,11.0,11.18,11.0701934119069,99700,0.0,1.0
2009-06-17,11.28,11.44,11.24,11.31,11.1989165911151,132500,0.0,1.0
2009-06-16,11.47,11.5596,11.22,11.31,11.1989165911151,187400,0.0,1.0
2009-06-15,11.7,11.75,11.36,11.46,11.3474433363554,298100,0.0,1.0
2009-06-12,11.14,11.8,11.04,11.77,11.6543986098519,374400,0.0,1.0
2009-06-11,10.97,11.25,10.92,11.16,11.0503898458749,183800,0.0,1.0
2009-06-10,11.24,11.24,10.76,10.91,10.8028452704745,141000,0.0,1.0
2009-06-09,11.0,11.18,10.97,11.07,10.9612737987307,148400,0.0,1.0
2009-06-08,11.03,11.12,10.82,10.99,10.8820595346026,236300,0.0,1.0
2009-06-05,10.98,11.1,10.73,11.03,10.9216666666667,448300,0.0,1.0
2009-06-04,10.8,10.829,10.6,10.76,10.6543185252342,132000,0.0,1.0
2009-06-03,10.62,10.85,10.48,10.78,10.6741220912662,132200,0.0,1.0
2009-06-02,10.82,10.98,10.57,10.81,10.7038274403143,196600,0.0,1.0
2009-06-01,10.45,11.0,10.37,10.93,10.8226488365065,229200,0.0,1.0
2009-05-29,10.23,10.33,9.94,10.31,10.2087382895134,121200,0.0,1.0
2009-05-28,10.19,10.3,9.83,10.09,9.99089906316107,192600,0.0,1.0
2009-05-27,10.18,10.39,10.04,10.08,9.98099728014506,232200,0.0,1.0
2009-05-26,9.51,10.2,9.5,10.17,10.0701133272892,239500,0.0,1.0
2009-05-22,9.83,9.92,9.6401,9.65,9.55522061045633,111100,0.0,1.0
2009-05-21,9.81,9.95,9.54,9.74,9.64433665760048,220100,0.0,1.0
2009-05-20,10.11,10.5,9.99,10.27,10.1691311574494,321100,0.0,1.0
2009-05-19,9.96,10.14,9.82,10.06,9.96119371411302,202100,0.0,1.0
2009-05-18,9.72,9.95,9.63,9.93,9.8324705349048,161800,0.0,1.0
2009-05-15,9.86,9.86,9.56,9.69,9.5948277425204,132800,0.0,1.0
2009-05-14,9.8,9.8197,9.6,9.72,9.62453309156845,157300,0.0,1.0
2009-05-13,10.04,10.1489,9.72,9.73,9.63443487458447,200400,0.0,1.0
2009-05-12,10.44,10.44,10.1,10.18,10.0800151103052,167900,0.0,1.0
2009-05-11,10.46,10.46,10.13,10.3,10.1988365064974,169200,0.0,1.0
2009-05-08,10.38,10.61,10.17,10.52,10.4166757328498,200800,0.0,1.0
2009-05-07,10.5,10.63,10.13,10.27,10.1691311574494,354500,0.0,1.0
2009-05-06,10.19,10.44,10.0999,10.42,10.3176579026896,358500,0.0,1.0
2009-05-05,11.0,11.01,9.81,9.98,9.88197944998489,651900,0.0,1.0
2009-05-04,11.41,11.64,11.1,11.22,11.109800543971,301800,0.0,1.0
2009-05-01,11.29,11.68,11.11,11.24,11.129604110003,146500,0.0,1.0
2009-04-30,11.25,11.53,11.17,11.17,11.0602916288909,368700,0.0,1.0
2009-04-29,10.75,11.08,10.65,11.08,10.9711755817467,307400,0.0,1.0
2009-04-28,10.02,10.37,10.01,10.23,10.1295240253853,211700,0.0,1.0
2009-04-27,9.91,10.33,9.83,10.08,9.98099728014506,242100,0.0,1.0
2009-04-24,9.77,10.15,9.77,10.05,9.95129193109701,319100,0.0,1.0
2009-04-23,9.78,9.83,9.54,9.65,9.55522061045633,173100,0.0,1.0
2009-04-22,9.53,9.79,9.52,9.64,9.54531882744031,206300,0.0,1.0
2009-04-21,9.51,9.7,9.5,9.65,9.55522061045633,147700,0.0,1.0
2009-04-20,9.75,10.07,9.5,9.53,9.43639921426413,254700,0.0,1.0
2009-04-17,10.1,10.11,9.8,9.93,9.8324705349048,184100,0.0,1.0
2009-04-16,9.74,10.11,9.65,10.0,9.90178301601692,206900,0.0,1.0
2009-04-15,9.54,9.76,9.52,9.64,9.54531882744031,151700,0.0,1.0
2009-04-14,9.61,9.78,9.38,9.52,9.42649743124811,195900,0.0,1.0
2009-04-13,9.89,9.92,9.49,9.67,9.57502417648836,201900,0.0,1.0
2009-04-09,9.37,9.93,9.17,9.92,9.82256875188879,257600,0.0,1.0
2009-04-08,8.93,9.0,8.79,8.95,8.86209579933514,143200,0.0,1.0
2009-04-07,9.42,9.49,8.76,8.83,8.74327440314294,243600,0.0,1.0
2009-04-06,9.41,9.4899,9.05,9.16,9.0700332426715,172800,0.0,1.0
2009-04-03,9.38,9.47,9.2,9.42,9.32747960108794,161800,0.0,1.0
2009-04-02,9.08,9.41,8.96,9.3,9.20865820489574,273700,0.0,1.0
2009-04-01,8.96,8.96,8.36,8.75,8.66406013901481,301600,0.0,1.0
2009-03-31,8.34,8.63,7.99,8.42,8.33730129948625,484300,0.0,1.0
2009-03-30,8.86,8.86,8.21,8.27,8.18877455424599,287000,0.0,1.0
2009-03-27,8.96,9.2697,8.67,8.68,8.59474765790269,247800,0.0,1.0
2009-03-26,8.53,9.0499,8.53,9.03,8.94131006346328,204700,0.0,1.0
2009-03-25,8.45,8.6,8.12,8.46,8.37690843155032,260300,0.0,1.0
2009-03-24,8.45,8.68,8.31,8.4,8.31749773345421,239100,0.0,1.0
2009-03-23,8.09,8.59,7.91,8.58,8.49572982774252,241000,0.0,1.0
2009-03-20,8.25,8.37,7.9,7.91,7.83231036566939,147800,0.0,1.0
2009-03-19,8.27,8.44,8.13,8.25,8.16897098821396,127000,0.0,1.0
2009-03-18,8.0,8.21,7.84,8.2,8.11946207313387,161800,0.0,1.0
2009-03-17,7.81,8.02,7.81,8.0,7.92142641281354,182700,0.0,1.0
2009-03-16,8.03,8.16,7.89,7.91,7.83231036566939,160500,0.0,1.0
2009-03-13,7.94,8.0,7.83,7.94,7.86201571471744,135100,0.0,1.0
2009-03-12,7.6,7.936,7.49,7.93,7.85211393170142,270500,0.0,1.0
2009-03-11,7.38,7.65,7.3,7.47,7.39663191296464,278300,0.0,1.0
2009-03-10,6.99,7.28,6.79,7.23,7.15898912058023,181900,0.0,1.0
2009-03-09,7.27,7.42,6.79,6.83,6.76291779993956,213900,0.0,1.0
2009-03-06,7.3,7.4,7.18,7.36,7.28771229978845,287300,0.0,1.0
2009-03-05,7.78,7.84,7.14,7.2,7.12928377153218,268300,0.0,1.0
2009-03-04,7.59,7.95,7.54,7.85,7.77289966757328,210700,0.0,1.0
2009-03-03,7.75,8.01,7.46,7.47,7.39663191296464,212800,0.0,1.0
2009-03-02,8.33,8.4,7.64,7.67,7.59466757328498,234900,0.0,1.0
2009-02-27,8.25,8.53,8.2,8.43,8.34720308250226,377800,0.0,1.0
2009-02-26,8.5,8.8,8.25,8.26,8.17887277122998,271400,0.0,1.0
2009-02-25,8.9,8.93,8.1,8.46,8.37690843155032,503000,0.0,1.0
2009-02-24,8.55,9.05,8.55,8.93,8.84229223330311,330100,0.0,1.0
2009-02-23,9.11,9.55,8.5,8.54,8.45612269567845,258000,0.0,1.0
2009-02-20,9.06,9.1,8.7624,8.85,8.76307796917498,170700,0.0,1.0
2009-02-19,9.16,9.23,9.07,9.07,8.98091719552735,127300,0.0,1.0
2009-02-18,9.26,9.46,9.0,9.04,8.9512118464793,232300,0.0,1.0
2009-02-17,9.58,9.75,9.28,9.29,9.19875642187972,159300,0.0,1.0
2009-02-13,9.8,9.82,9.65,9.72,9.62453309156845,230800,0.0,1.0
2009-02-12,9.58,9.77,9.5,9.75,9.6542384406165,170400,0.0,1.0
2009-02-11,9.63,9.74,9.5,9.64,9.54531882744031,146100,0.0,1.0
2009-02-10,9.6,9.85,9.46,9.55,9.45620278029616,235600,0.0,1.0
2009-02-09,9.92,9.944,9.61,9.65,9.55522061045633,271000,0.0,1.0
2009-02-06,9.42,9.95,9.41,9.75,9.6542384406165,380600,0.0,1.0
2009-02-05,9.12,9.57,9.074,9.36,9.26806890299184,101500,0.0,1.0
2009-02-04,9.23,9.44,9.11,9.16,9.0700332426715,104600,0.0,1.0
2009-02-03,9.2,9.31,9.02,9.25,9.15914928981565,309400,0.0,1.0
2009-02-02,9.6,9.6,9.105,9.16,9.0700332426715,263300,0.0,1.0
2009-01-30,9.85,9.85,9.51,9.61,9.51561347839226,138200,0.0,1.0
2009-01-29,10.09,10.1193,9.7425,9.79,9.69384557268057,178700,0.0,1.0
2009-01-28,9.91,10.24,9.91,10.16,10.0602115442732,168500,0.0,1.0
2009-01-27,9.79,10.05,9.78,9.87,9.7730598368087,96700,0.0,1.0
2009-01-26,9.7,9.97,9.68,9.79,9.69384557268057,107800,0.0,1.0
2009-01-23,9.53,9.87,9.36,9.77,9.67404200664853,193600,0.0,1.0
2009-01-22,9.65,9.7695,9.53,9.65,9.55522061045633,194700,0.0,1.0
2009-01-21,9.52,9.85,9.52,9.83,9.73345270474463,174500,0.0,1.0
2009-01-20,9.78,9.9174,9.37,9.37,9.27797068600785,246800,0.0,1.0
2009-01-16,9.59,9.96,9.41,9.94,9.84237231792082,328500,0.0,1.0
2009-01-15,9.01,9.44,8.745,9.41,9.31757781807192,421000,0.0,1.0
2009-01-14,9.65,9.65,8.77,8.94,8.85219401631913,1139200,0.0,1.0
2009-01-13,10.5,10.5,9.38,9.38,9.28787246902387,831300,0.0,1.0
2009-01-12,11.44,11.5,10.47,10.49,10.3869703838018,382400,0.0,1.0
2009-01-09,11.78,11.96,11.42,11.44,11.3276397703234,236700,0.0,1.0
2009-01-08,12.05,12.12,11.74,11.79,11.674202175884,245800,0.0,1.0
2009-01-07,12.78,12.8,12.05,12.13,12.0108627984285,372600,0.0,1.0
2009-01-06,13.25,13.48,12.8,12.86,12.7336929585978,332900,0.0,1.0
2009-01-05,13.47,13.56,13.1,13.21,13.0802553641584,188500,0.0,1.0
2009-01-02,13.31,13.48,13.0,13.39,13.2584874584467,123200,0.0,1.0
2008-12-31,12.73,13.24,12.73,13.18,13.0505500151103,294100,0.0,1.0
2008-12-30,12.23,12.6,12.224,12.59,12.4663448171653,144900,0.0,1.0
2008-12-29,12.23,12.34,12.09,12.17,12.0504699304926,194600,0.0,1.0
2008-12-26,12.17,12.43,12.11,12.32,12.1989966757328,65800,0.0,1.0
2008-12-24,11.95,12.22,11.95,12.13,12.0108627984285,251700,0.0,1.0
2008-12-23,12.25,12.296,11.98,11.99,11.8722378362043,217200,0.0,1.0
2008-12-22,12.56,12.66,12.1,12.2,12.0801752795406,296900,0.0,1.0
2008-12-19,12.66,12.83,12.45,12.57,12.4465412511333,288300,0.0,1.0
2008-12-18,12.48,12.87,12.48,12.59,12.4663448171653,314500,0.0,1.0
2008-12-17,11.99,12.63,11.91,12.54,12.4168359020852,492700,0.0,1.0
2008-12-16,11.78,12.06,11.61,12.02,11.9019431852523,278100,0.0,1.0
2008-12-15,11.71,11.79,11.4,11.58,11.4662647325476,140800,0.0,1.0
2008-12-12,11.2,11.57,11.09,11.56,11.4464611665156,244500,0.0,1.0
2008-12-11,11.09,11.58,11.09,11.16,11.0503898458749,233200,0.0,1.0
2008-12-10,11.18,11.51,11.03,11.2,11.089996977939,150000,0.0,1.0
2008-12-09,11.46,11.5,11.05,11.07,10.9612737987307,171000,0.0,1.0
2008-12-08,11.53,11.72,11.36,11.47,11.3573451193714,213800,0.0,1.0
2008-12-05,11.33,11.7,11.06,11.31,11.1989165911151,239900,0.0,1.0
2008-12-04,11.7,12.02,11.31,11.55,11.4365593834995,215500,0.0,1.0
2008-12-03,11.72,11.94,11.5,11.78,11.6643003928679,375300,0.0,1.0
2008-12-02,12.48,13.09,11.53,11.85,11.7336128739801,262000,0.0,1.0
2008-12-01,13.25,13.54,12.2,12.26,12.1395859776367,127400,0.0,1.0
2008-11-28,13.21,13.62,13.02,13.59,13.456523118767,74500,0.0,1.0
2008-11-26,12.35,13.32,12.35,13.3,13.1693714113025,124500,0.0,1.0
2008-11-25,12.59,12.71,12.35,12.64,12.5158537322454,367100,0.0,1.0
2008-11-24,12.04,12.72,11.98,12.3,12.1791931097008,311700,0.0,1.0
2008-11-21,12.56,13.01,11.58,12.03,11.9118449682684,326300,0.0,1.0
2008-11-20,13.0,13.14,12.15,12.33,12.2088984587489,322800,0.0,1.0
2008-11-19,13.26,13.6,12.98,13.0,12.872317920822,317100,0.0,1.0
2008-11-18,13.12,13.5,12.95,13.3,13.1693714113025,241300,0.0,1.0
2008-11-17,13.28,13.34,12.96,13.05,12.9218268359021,199800,0.0,1.0
2008-11-14,13.18,13.69,13.18,13.25,13.1198624962224,250900,0.0,1.0
2008-11-13,12.7,13.59,11.9,13.51,13.3773088546389,224300,0.0,1.0
2008-11-12,13.69,13.8882,12.67,12.72,12.5950679963735,249300,0.0,1.0
2008-11-11,13.76,14.12,13.52,13.77,13.6347552130553,161700,0.0,1.0
2008-11-10,14.33,14.33,13.85,13.92,13.7832819582956,208300,0.0,1.0
2008-11-07,13.81,14.15,13.43,14.08,13.9417104865518,258000,0.0,1.0
2008-11-06,13.56,13.99,12.97,13.62,13.486228467815,718400,0.0,1.0
2008-11-05,13.91,14.11,12.8,12.88,12.7534965246298,237100,0.0,1.0
2008-11-04,14.3,14.37,13.9,14.05,13.9120051375038,273800,0.0,1.0
2008-11-03,14.26,14.37,13.96,14.02,13.8822997884557,279700,0.0,1.0
2008-10-31,13.6,14.35,13.49,14.2,14.060531882744,308200,0.0,1.0
2008-10-30,13.69,13.8,13.29,13.68,13.5456391659111,191000,0.0,1.0
2008-10-29,13.38,13.69,12.73,13.34,13.2089785433666,123400,0.0,1.0
2008-10-28,13.49,13.51,12.59,13.25,13.1198624962224,236400,0.0,1.0
2008-10-27,13.66,13.72,12.94,13.03,12.90202326987,201800,0.0,1.0
2008-10-24,14.09,14.32,13.61,13.66,13.5258355998791,308500,0.0,1.0
2008-10-23,15.18,15.69,14.17,14.4,14.2585675430644,256900,0.0,1.0
2008-10-22,15.51,15.93,14.85,15.19,15.0408084013297,232700,0.0,1.0
2008-10-21,15.72,16.06,15.52,15.69,15.5358975521305,300900,0.0,1.0
2008-10-20,15.85,16.2299,15.52,15.77,15.6151118162587,174800,0.0,1.0
2008-10-17,15.58,16.23,15.23,15.57,15.4170761559383,415500,0.0,1.0
2008-10-16,15.52,16.08,14.96,16.05,15.8923617407072,302600,0.0,1.0
2008-10-15,16.49,16.76,15.09,15.14,14.9912994862496,155500,0.0,1.0
2008-10-14,17.0,17.24,16.05,16.56,16.397352674524,189600,0.0,1.0
2008-10-13,15.99,16.87,15.76,16.77,16.6052901178604,123700,0.0,1.0
2008-10-10,14.33,15.51,13.92,15.29,15.1398262314899,422400,0.0,1.0
2008-10-09,15.48,15.87,14.7,14.73,14.5853263825929,420100,0.0,1.0
2008-10-08,15.8,16.21,15.07,15.38,15.228942278634,367300,0.0,1.0
2008-10-07,16.98,17.05,16.01,16.01,15.8527546086431,428700,0.0,1.0
2008-10-06,18.08,18.19,16.56,16.99,16.8231293442127,434500,0.0,1.0
2008-10-03,19.21,19.5,18.32,18.36,18.1796736174071,521600,0.0,1.0
2008-10-02,19.41,19.59,18.97,19.09,18.9025037775763,512400,0.0,1.0
2008-10-01,19.23,19.66,18.78,19.54,19.3480840132971,232100,0.0,1.0
2008-09-30,19.02,19.58,18.75,19.51,19.318378664249,179800,0.0,1.0
2008-09-29,19.5,19.6,18.1,18.8,18.6153520701118,272000,0.0,1.0
2008-09-26,19.53,20.11,19.25,19.75,19.5560214566334,275900,0.0,1.0
2008-09-25,20.01,20.44,19.96,20.02,19.8233695980659,244100,0.0,1.0
