,NOC_Open,NOC_High,NOC_Low,NOC_Close,NOC_Adj Close,NOC_Volume,NOC_Dividend Amount,NOC_Split Coefficient
2004-06-22,52.38,52.99,52.31,52.6,31.0337715634041,714300,0.0,2.0
2004-06-21,106.11,106.11,104.87,105.04,30.9865719108362,653900,0.0,1.0
2004-06-18,105.45,106.3,105.3,106.11,31.3022195873842,1391550,0.0,1.0
2004-06-17,106.18,106.19,105.01,105.44,31.104571042256,986150,0.0,1.0
2004-06-16,104.88,106.31,104.88,106.18,31.3228694353826,814150,0.0,1.0
2004-06-15,105.22,105.44,104.55,104.94,30.9570721279813,628650,0.0,1.0
2004-06-14,104.95,105.77,104.68,104.97,30.9659220628378,674250,0.0,1.0
2004-06-10,105.4,105.4,104.75,105.3,31.0632713462591,655550,0.0,1.0
2004-06-09,105.0,106.1,104.88,104.88,30.9393722582683,943100,0.0,1.0
2004-06-08,104.85,105.13,104.38,105.13,31.0131217154057,969750,0.0,1.0
2004-06-07,104.0,105.0,103.91,105.0,30.9747719976942,682200,0.0,1.0
2004-06-04,104.02,104.39,103.62,103.98,30.6738742125738,536000,0.0,1.0
2004-06-03,104.4,104.4,103.7,103.9,30.6502743862898,771550,0.0,1.0
2004-06-02,103.35,104.62,103.35,104.27,30.7594235828531,802500,0.0,1.0
2004-06-01,102.95,103.67,102.27,103.35,30.4880255805876,825850,0.0,1.0
2004-05-28,104.0,104.0,102.94,103.13,30.4231260583067,792350,0.0,1.0
2004-05-27,102.38,104.0,102.38,104.0,30.6797741691448,917500,0.0,1.0
2004-05-26,102.15,102.84,101.85,102.25,30.1635279691832,1031500,0.0,1.0
2004-05-25,99.85,102.75,99.83,102.49,30.2343274480351,1160800,0.0,1.0
2004-05-24,100.38,101.22,99.2,100.22,29.5646823772278,918500,0.0,1.0
2004-05-21,99.87,100.39,99.69,100.05,29.5145327463744,959800,0.0,1.0
2004-05-20,99.1,99.58,98.38,99.45,29.3375340492447,850200,0.46,1.0
2004-05-19,100.4,101.1,99.7,99.8,29.3052336914685,791650,0.0,1.0
2004-05-18,99.14,100.16,98.46,99.93,29.3434068415676,931700,0.0,1.0
2004-05-17,99.5,99.57,98.59,98.94,29.0527036215821,877350,0.0,1.0
2004-05-14,99.88,100.45,99.17,99.7,29.2758697298538,937450,0.0,1.0
2004-05-13,99.4,100.31,99.35,99.87,29.3257884645988,1011950,0.0,1.0
2004-05-12,98.45,99.15,97.5,98.97,29.0615128100665,1128350,0.0,1.0
2004-05-11,98.5,98.56,97.02,97.45,28.6151805935231,953500,0.0,1.0
2004-05-10,99.47,99.57,97.98,98.5,28.9235021904775,769550,0.0,1.0
2004-05-07,99.85,100.3,99.64,99.87,29.3257884645988,662600,0.0,1.0
2004-05-06,101.95,102.0,100.1,100.1,29.3933255763126,992450,0.0,1.0
2004-05-05,99.59,100.86,99.5,100.2,29.4226895379273,769100,0.0,1.0
2004-05-04,100.01,100.01,98.09,99.59,29.2435693720777,1167900,0.0,1.0
2004-05-03,99.26,100.24,99.17,99.95,29.3492796338906,878250,0.0,1.0
2004-04-30,98.66,99.59,98.5,99.25,29.1437319025877,796650,0.0,1.0
2004-04-29,99.15,99.56,98.59,98.81,29.014530471483,606600,0.0,1.0
2004-04-28,99.38,99.39,98.39,98.4,28.8941382288628,773100,0.0,1.0
2004-04-27,99.06,100.07,99.06,99.51,29.2200782027859,1135650,0.0,1.0
2004-04-26,99.64,99.74,99.11,99.13,29.1084951486501,694850,0.0,1.0
2004-04-23,100.35,100.52,99.05,99.64,29.258251352885,772300,0.0,1.0
2004-04-22,98.0,100.5,97.78,100.5,29.5107814227714,1481750,0.0,1.0
2004-04-21,98.0,98.28,96.9,98.16,28.8236647209875,924950,0.0,1.0
2004-04-20,99.25,99.73,97.7,97.7,28.6885904975599,844050,0.0,1.0
2004-04-19,99.5,99.95,98.85,99.0,29.0703219985509,833300,0.0,1.0
2004-04-16,100.7,100.92,100.21,100.75,29.5841913268082,567550,0.0,1.0
2004-04-15,100.9,101.25,99.7,100.27,29.4432443110576,576850,0.0,1.0
2004-04-14,100.29,101.0,100.29,100.75,29.5841913268082,453550,0.0,1.0
2004-04-13,101.22,101.52,100.22,100.48,29.5049086304485,567650,0.0,1.0
2004-04-12,100.69,101.49,100.67,100.84,29.6106188922614,445150,0.0,1.0
2004-04-08,101.3,101.43,100.56,100.59,29.5372089882246,602850,0.0,1.0
2004-04-07,101.2,101.83,100.83,100.83,29.6076824960999,1061400,0.0,1.0
2004-04-06,100.65,101.44,99.94,101.3,29.745693115689,753700,0.0,1.0
2004-04-05,99.25,101.05,99.05,101.01,29.6605376270064,767000,0.0,1.0
2004-04-02,98.85,100.0,98.52,99.32,29.164286675718,666400,0.0,1.0
2004-04-01,98.45,99.2,98.1,98.36,28.8823926442169,598850,0.0,1.0
2004-03-31,97.54,98.79,97.12,98.42,28.9000110211857,622100,0.0,1.0
2004-03-30,96.65,97.78,96.64,97.65,28.6739085167525,914000,0.0,1.0
2004-03-29,97.0,97.26,96.66,96.8,28.4243148430276,576050,0.0,1.0
2004-03-26,96.6,97.36,96.6,96.99,28.4801063700955,696800,0.0,1.0
2004-03-25,97.27,97.75,96.96,96.96,28.4712971816111,885750,0.0,1.0
2004-03-24,97.33,97.42,96.0,97.27,28.5623254626167,964550,0.0,1.0
2004-03-23,97.3,98.28,97.04,97.23,28.5505798779708,593550,0.0,1.0
2004-03-22,95.6,97.47,95.6,97.47,28.6210533858461,1008300,0.0,1.0
2004-03-19,96.86,97.53,96.44,96.44,28.3186045812147,930250,0.0,1.0
2004-03-18,96.95,97.5,96.67,96.85,28.4389968238349,1006500,0.0,1.0
2004-03-17,96.6,96.83,96.22,96.68,28.38907808909,767200,0.0,1.0
2004-03-16,97.11,97.23,95.64,96.55,28.3509049389908,1183350,0.0,1.0
2004-03-15,96.2,97.55,96.07,97.1,28.5124067278717,901150,0.0,1.0
2004-03-12,96.35,97.0,95.8,96.45,28.3215409773761,1360150,0.0,1.0
2004-03-11,97.5,97.83,96.57,96.6,28.3655869197982,1395350,0.0,1.0
2004-03-10,97.8,98.18,97.041,97.91,28.7502548169507,1262850,0.0,1.0
2004-03-09,96.53,97.39,96.03,97.15,28.527088708679,1202200,0.0,1.0
2004-03-08,97.75,98.58,96.78,96.78,28.4184420507047,874000,0.0,1.0
2004-03-05,96.75,98.35,96.75,97.83,28.726763647659,980850,0.0,1.0
2004-03-04,99.43,99.65,96.99,97.7,28.6885904975599,1755700,0.0,1.0
2004-03-03,99.7,99.97,99.01,99.5,29.2171418066244,1240050,0.0,1.0
2004-03-02,101.95,102.25,99.77,99.81,29.30817008763,1129050,0.0,1.0
2004-03-01,101.85,102.79,101.85,102.17,30.0011595817369,712650,0.0,1.0
2004-02-27,101.44,102.5,101.11,101.11,29.6899015886211,889400,0.0,1.0
2004-02-26,101.52,101.55,101.0,101.44,29.7868026619496,1051650,0.4,1.0
2004-02-25,99.8,102.449,99.8,101.96,29.8219010154397,1138000,0.0,1.0
2004-02-24,101.5,102.21,99.0,100.34,29.3480732433231,1463150,0.0,1.0
2004-02-23,104.0,104.27,100.45,101.94,29.816051289858,1224750,0.0,1.0
2004-02-20,104.9,105.16,103.84,104.22,30.4829200061703,786900,0.0,1.0
2004-02-19,103.79,104.91,103.72,104.2,30.4770702805886,676100,0.0,1.0
2004-02-18,104.35,104.98,103.78,103.78,30.3542260433732,915950,0.0,1.0
2004-02-17,103.25,104.43,103.25,104.21,30.4799951433795,751700,0.0,1.0
2004-02-13,103.65,104.24,103.45,103.65,30.3162028270922,838500,0.0,1.0
2004-02-12,103.93,104.0,103.15,103.65,30.3162028270922,732450,0.0,1.0
2004-02-11,103.15,104.24,102.59,103.93,30.3980989852359,1190250,0.0,1.0
2004-02-10,102.3,103.39,101.68,103.07,30.1465607852233,938000,0.0,1.0
2004-02-09,102.62,102.81,101.52,102.58,30.003242508472,823750,0.0,1.0
2004-02-06,101.35,102.85,101.35,102.62,30.0149419596354,1035150,0.0,1.0
2004-02-05,99.25,101.44,99.25,101.11,29.573287678218,1172850,0.0,1.0
2004-02-04,98.0,100.47,98.0,99.1,28.9853902572585,1272800,0.0,1.0
2004-02-03,98.65,98.86,97.56,98.0,28.6636553502657,934450,0.0,1.0
2004-02-02,97.3,100.26,97.2,98.19,28.7192277432917,1282300,0.0,1.0
2004-01-30,98.45,98.53,96.339,96.71,28.2863480502469,1173100,0.0,1.0
2004-01-29,98.95,99.2,98.41,98.7,28.8683957456247,1125400,0.0,1.0
2004-01-28,100.07,100.35,98.7,98.86,28.9151935502782,597750,0.0,1.0
2004-01-27,100.94,100.94,99.53,100.07,29.2691019479703,673250,0.0,1.0
2004-01-26,99.62,101.44,99.42,101.08,29.5645130898455,974100,0.0,1.0
2004-01-23,100.49,100.62,99.16,99.62,29.1374831223823,537900,0.0,1.0
2004-01-22,100.9,100.9,99.99,100.32,29.3422235177414,738450,0.0,1.0
2004-01-21,100.0,100.98,99.22,100.72,29.4592180293751,788000,0.0,1.0
2004-01-20,100.29,100.7,99.63,100.0,29.2486279084344,1474450,0.0,1.0
2004-01-16,98.95,100.29,98.8,100.29,29.3334489293688,1389000,0.0,1.0
2004-01-15,98.77,99.92,98.42,98.73,28.8771703339973,1010150,0.0,1.0
2004-01-14,97.88,98.94,97.73,98.75,28.883020059579,1029850,0.0,1.0
2004-01-13,97.0,97.9,96.9,97.55,28.5320365246777,919200,0.0,1.0
2004-01-12,97.1,97.13,96.6,97.0,28.3711690711813,1164000,0.0,1.0
2004-01-09,96.2,97.66,96.0,96.9,28.3419204432729,1136350,0.0,1.0
2004-01-08,96.52,97.55,96.25,96.88,28.3360707176912,704700,0.0,1.0
2004-01-07,95.61,97.08,95.3,96.52,28.2307756572209,1050650,0.0,1.0
2004-01-06,95.1,95.78,95.05,95.61,27.9646131432541,845150,0.0,1.0
2004-01-05,94.5,95.09,93.81,95.09,27.8125202781303,1079650,0.0,1.0
2004-01-02,95.35,95.63,93.81,94.68,27.6926009037057,926700,0.0,1.0
2003-12-31,94.97,95.63,94.5,95.6,27.9616882804633,734900,0.0,1.0
2003-12-30,95.23,95.5,94.65,94.97,27.7774219246401,807400,0.0,1.0
2003-12-29,94.58,95.13,94.45,95.04,27.797895964176,819250,0.0,1.0
2003-12-26,94.3,94.5,94.13,94.47,27.631178785098,372550,0.0,1.0
2003-12-24,92.55,94.15,92.48,94.15,27.537583175791,751150,0.0,1.0
2003-12-23,93.1,93.49,92.47,92.55,27.069605129256,1438500,0.0,1.0
2003-12-22,93.21,93.8,93.05,93.45,27.3328427804319,1148950,0.0,1.0
2003-12-19,93.8,93.8,92.96,93.01,27.2041488176348,1186600,0.0,1.0
2003-12-18,92.6,93.4,92.2,93.19,27.25679634787,1329700,0.0,1.0
2003-12-17,92.84,93.2,92.23,92.82,27.1485764246088,1099700,0.0,1.0
2003-12-16,91.98,93.22,91.95,92.86,27.1602758757722,690850,0.0,1.0
2003-12-15,93.85,93.95,91.69,91.73,26.8297663804069,1005850,0.0,1.0
2003-12-12,93.43,93.79,92.84,93.46,27.3357676432228,357450,0.0,1.0
2003-12-11,93.3,93.89,92.82,93.43,27.3269930548502,695500,0.0,1.0
2003-12-10,93.12,93.9,92.94,93.32,27.294819564151,474700,0.0,1.0
2003-12-09,94.55,94.7,92.48,93.19,27.25679634787,934650,0.0,1.0
2003-12-08,92.8,94.55,92.72,94.3,27.5814561176536,804400,0.0,1.0
2003-12-05,93.8,93.85,92.57,93.06,27.218773131589,924700,0.0,1.0
2003-12-04,93.3,94.57,92.9,94.36,27.5990052943987,1736000,0.0,1.0
2003-12-03,92.2,92.7,91.65,91.88,26.8736393222695,836150,0.0,1.0
2003-12-02,92.15,92.15,91.35,91.57,26.7829685757534,941100,0.0,1.0
2003-12-01,93.0,93.0,91.9,92.42,27.0315819129751,1018550,0.0,1.0
2003-11-28,92.77,92.88,92.28,92.63,27.0930040315828,252350,0.0,1.0
2003-11-26,92.95,93.0,92.17,92.93,27.1807499153081,547750,0.4,1.0
2003-11-25,93.0,93.27,92.08,92.81,27.0293089000294,1038050,0.0,1.0
2003-11-24,93.25,93.75,92.44,93.06,27.1021170804518,933350,0.0,1.0
2003-11-21,92.65,93.25,92.5,93.25,27.1574512975729,1546650,0.0,1.0
2003-11-20,91.88,92.8,91.5,92.78,27.0205719183787,1310650,0.0,1.0
2003-11-19,90.35,92.62,90.14,91.87,26.755550141641,1305250,0.0,1.0
2003-11-18,90.5,91.15,90.17,90.59,26.382772257878,1105350,0.0,1.0
2003-11-17,90.85,91.79,90.44,90.72,26.4206325116977,972550,0.0,1.0
2003-11-14,91.41,91.52,90.87,91.18,26.554599563675,909550,0.0,1.0
2003-11-13,90.05,91.7,89.88,91.41,26.6215830896637,1519400,0.0,1.0
2003-11-12,89.39,90.6,89.05,90.18,26.2633668419852,1333000,0.0,1.0
2003-11-11,88.85,89.77,88.5,89.39,26.0332929918503,902700,0.0,1.0
2003-11-10,89.15,89.15,88.48,88.95,25.9051505943068,1118300,0.0,1.0
2003-11-07,88.25,89.39,88.01,89.05,25.9342738664758,1198450,0.0,1.0
2003-11-06,87.88,88.75,87.42,87.9,25.5993562365325,1210700,0.0,1.0
2003-11-05,88.73,88.99,88.39,88.92,25.8964136126561,691600,0.0,1.0
2003-11-04,89.29,89.29,88.56,88.73,25.841079395535,1187150,0.0,1.0
2003-11-03,89.4,90.06,89.12,89.29,26.0041697196813,748950,0.0,1.0
2003-10-31,89.99,90.5,88.77,89.4,26.0362053190672,922950,0.0,1.0
2003-10-30,90.36,90.7,89.68,89.99,26.2080326248642,1045900,0.0,1.0
2003-10-29,88.52,91.09,88.3,90.36,26.3157887318894,2712200,0.0,1.0
2003-10-28,86.86,87.79,86.69,87.5,25.4828631478566,929350,0.0,1.0
2003-10-27,86.92,87.1,86.3,86.86,25.2964742059751,946650,0.0,1.0
2003-10-24,86.68,86.92,85.75,86.92,25.3139481692765,869350,0.0,1.0
2003-10-23,85.89,87.2,85.6,86.68,25.244052316071,1214600,0.0,1.0
2003-10-22,86.55,86.55,85.49,85.88,25.0110661387191,1257100,0.0,1.0
2003-10-21,86.0,87.0,85.99,86.55,25.2061920622513,977300,0.0,1.0
2003-10-20,86.33,86.51,85.74,86.43,25.1712441356485,994200,0.0,1.0
2003-10-17,85.5,86.83,85.5,86.33,25.1421208634795,1804850,0.0,1.0
2003-10-16,85.39,85.59,84.449,84.75,24.6819731632097,1051200,0.0,1.0
2003-10-15,86.14,86.14,85.22,85.5,24.900397704477,910900,0.0,1.0
2003-10-14,85.43,86.22,85.19,86.14,25.0867866463585,1425450,0.0,1.0
2003-10-13,86.05,86.05,85.18,85.4,24.871274432308,798450,0.0,1.0
2003-10-10,86.24,86.24,85.03,85.57,24.9207839949953,1691050,0.0,1.0
2003-10-09,86.2,87.25,86.05,86.24,25.1159099185275,971300,0.0,1.0
2003-10-08,86.29,86.5,85.29,85.69,24.9557319215981,1376950,0.0,1.0
2003-10-07,85.6,86.73,85.52,86.29,25.130471554612,929050,0.0,1.0
2003-10-06,86.6,86.65,85.37,85.85,25.0023291570684,959700,0.0,1.0
2003-10-03,86.39,87.6,86.39,86.45,25.1770687900823,938350,0.0,1.0
2003-10-02,86.9,87.1,86.2,86.39,25.1595948267809,830750,0.0,1.0
2003-10-01,86.0,87.29,85.71,87.29,25.4217042763017,877900,0.0,1.0
2003-09-30,86.3,86.75,85.52,86.22,25.1100852640937,1049650,0.0,1.0
2003-09-29,87.1,87.77,86.06,86.66,25.2382276616372,1505450,0.0,1.0
2003-09-26,85.5,86.85,85.4,86.15,25.0896989735754,2468950,0.0,1.0
2003-09-25,86.0,86.0,83.0,84.92,24.7314827258969,3670050,0.0,1.0
2003-09-24,87.96,87.97,86.0,86.0,25.0460140653219,2428200,0.0,1.0
2003-09-23,89.3,90.96,87.56,87.96,25.6168301998339,3538200,0.0,1.0
2003-09-22,92.6,92.75,91.0,91.49,26.6448817073989,1026000,0.0,1.0
2003-09-19,94.3,94.5,92.72,93.24,27.154538970356,1339000,0.0,1.0
2003-09-18,94.5,94.99,94.23,94.52,27.5273168541189,660850,0.0,1.0
2003-09-17,94.88,95.2,94.29,94.75,27.5943003801076,678350,0.0,1.0
2003-09-16,94.25,95.08,93.9,94.84,27.6205113250596,919750,0.0,1.0
2003-09-15,93.0,94.35,92.5,93.86,27.3351032578037,853900,0.0,1.0
2003-09-12,92.93,93.36,92.1,93.08,27.1079417348856,580600,0.0,1.0
2003-09-11,93.03,93.49,92.59,92.93,27.0642568266322,756500,0.0,1.0
2003-09-10,93.43,93.8,92.11,92.8,27.0263965728125,1109900,0.0,1.0
2003-09-09,95.25,95.25,93.61,94.1,27.4049991110092,659300,0.0,1.0
2003-09-08,94.49,95.28,94.3,95.0,27.66710856053,714300,0.0,1.0
2003-09-05,94.6,94.71,93.28,94.28,27.4574210009134,767300,0.0,1.0
2003-09-04,96.15,96.15,94.69,95.27,27.7457413953863,769550,0.0,1.0
2003-09-03,95.88,96.32,95.03,95.98,27.952516627786,1193650,0.0,1.0
2003-09-02,95.7,96.6,94.88,95.65,27.8564098296284,714850,0.0,1.0
2003-08-29,94.84,95.64,94.74,95.48,27.8069002669411,567550,0.4,1.0
2003-08-28,94.61,95.41,94.14,95.33,27.6473905136368,1054450,0.0,1.0
2003-08-27,95.2,95.4,94.21,94.69,27.4617791643372,851350,0.0,1.0
2003-08-26,94.22,95.75,94.17,95.4,27.6676917549664,679550,0.0,1.0
2003-08-25,94.0,94.23,93.3,94.22,27.3254708296954,872900,0.0,1.0
2003-08-22,96.72,97.26,94.51,94.84,27.5052818243293,873250,0.0,1.0
2003-08-21,96.7,97.34,95.77,97.11,28.1636220788762,2284400,0.0,1.0
2003-08-20,96.0,96.0,93.95,94.22,27.3254708296954,940550,0.0,1.0
2003-08-19,95.25,96.95,95.25,96.08,27.8649038135972,1535000,0.0,1.0
2003-08-18,93.16,95.24,93.1,95.23,27.6183887403087,1044150,0.0,1.0
2003-08-15,93.1,94.25,92.74,92.98,26.9658488404275,504550,0.0,1.0
2003-08-14,91.16,93.21,90.4,92.96,26.9600484857618,1410800,0.0,1.0
2003-08-13,91.63,91.9,90.88,91.17,26.4409167431896,643150,0.0,1.0
2003-08-12,91.4,91.63,90.53,91.63,26.5743249004987,688100,0.0,1.0
2003-08-11,91.2,92.31,90.44,91.33,26.4873195805145,983050,0.0,1.0
2003-08-08,91.52,91.62,90.6,90.96,26.3800130192007,783050,0.0,1.0
2003-08-07,91.75,92.0,90.35,91.59,26.5627241911675,1010700,0.0,1.0
2003-08-06,90.3,91.63,89.69,91.01,26.3945139058647,862850,0.0,1.0
2003-08-05,92.0,92.02,89.999,91.0,26.3916137285319,1412250,0.0,1.0
2003-08-04,92.11,92.29,91.2,91.75,26.6091270284924,1132450,0.0,1.0
2003-08-01,92.5,92.55,91.0,91.86,26.6410289791532,861500,0.0,1.0
2003-07-31,93.02,93.6,92.1,92.24,26.7512357177998,1055450,0.0,1.0
2003-07-30,92.19,92.75,91.65,92.56,26.8440413924496,1144950,0.0,1.0
2003-07-29,92.2,92.9,90.91,92.4,26.7976385551247,2187450,0.0,1.0
2003-07-28,89.75,92.8,89.4,92.36,26.7860378457935,4224100,0.0,1.0
2003-07-25,86.25,87.2,85.75,87.1,25.2605445687377,1534450,0.0,1.0
2003-07-24,88.6,88.75,86.12,86.15,24.9850277221212,1567200,0.0,1.0
2003-07-23,89.0,89.49,87.9,88.4,25.6375676220024,1038050,0.0,1.0
2003-07-22,86.71,89.6,86.71,89.11,25.8434802126316,1343850,0.0,1.0
2003-07-21,89.0,89.75,87.19,87.85,25.4780578686981,1173750,0.0,1.0
2003-07-18,86.86,89.2,86.51,89.05,25.8260791486348,1356050,0.0,1.0
2003-07-17,87.25,87.27,86.03,86.36,25.0459314461101,847000,0.0,1.0
2003-07-16,87.75,88.0,86.45,87.25,25.3040472287298,1450350,0.0,1.0
2003-07-15,88.1,88.7,87.6,87.75,25.4490560953701,991550,0.0,1.0
2003-07-14,88.36,88.36,87.7,88.0,25.5215605286902,1199000,0.0,1.0
2003-07-11,87.95,88.52,87.45,88.17,25.5708635433479,1175050,0.0,1.0
2003-07-10,85.9,87.9,85.81,87.7,25.434555208706,1656550,0.0,1.0
2003-07-09,86.28,86.58,85.65,86.15,24.9850277221212,1277450,0.0,1.0
2003-07-08,86.141,86.71,85.41,86.68,25.1387371207599,1087400,0.0,1.0
2003-07-07,86.08,87.21,85.8,86.0,24.9415250621291,1053550,0.0,1.0
2003-07-03,87.45,87.6,86.07,86.07,24.9618263034587,648550,0.0,1.0
2003-07-02,88.2,88.25,87.22,88.0,25.5215605286902,848800,0.0,1.0
2003-07-01,86.29,88.3,82.54,88.2,25.5795640753463,1359250,0.0,1.0
2003-06-30,86.07,86.4,85.69,86.29,25.0256302047804,1002950,0.0,1.0
2003-06-27,86.9,86.9,85.76,85.82,24.8893218701386,785600,0.0,1.0
2003-06-26,87.32,87.5,86.35,86.72,25.1503378300911,1020550,0.0,1.0
2003-06-25,87.9,88.83,87.31,87.54,25.3881523713812,995000,0.0,1.0
2003-06-24,87.85,88.92,87.79,88.35,25.6230667353384,1175650,0.0,1.0
2003-06-23,88.0,88.5,87.581,88.16,25.5679633660151,1156600,0.0,1.0
2003-06-20,87.95,89.32,87.61,88.75,25.7390738286506,2240250,0.0,1.0
2003-06-19,87.05,88.44,86.999,87.59,25.4026532580452,1403200,0.0,1.0
2003-06-18,86.19,87.35,85.52,87.15,25.2750454554017,1428000,0.0,1.0
2003-06-17,86.95,86.95,85.37,86.19,24.9966284314524,1670050,0.0,1.0
2003-06-16,86.26,87.12,86.0,87.12,25.2663449234033,1069350,0.0,1.0
2003-06-13,87.8,88.19,85.64,86.01,24.9444252394619,1032400,0.0,1.0
2003-06-12,87.06,88.9,87.06,87.49,25.3736514847171,1483750,0.0,1.0
2003-06-11,84.45,87.2,84.4,87.06,25.2489438594065,1211150,0.0,1.0
2003-06-10,83.87,85.2,83.4,85.12,24.6863094568422,1486100,0.0,1.0
2003-06-09,85.4,85.41,82.92,83.5,24.2164807289276,2092050,0.0,1.0
2003-06-06,86.6,86.89,85.4,85.4,24.7675144221607,2137350,0.0,1.0
2003-06-05,86.23,87.4,85.76,85.99,24.9386248847963,1602650,0.0,1.0
2003-06-04,87.0,87.21,85.75,86.3,25.0285303821132,2000100,0.0,1.0
2003-06-03,88.04,88.15,87.15,87.3,25.3185481153938,1124050,0.0,1.0
2003-06-02,88.1,88.71,87.51,87.71,25.4374553860388,1560700,0.0,1.0
2003-05-30,87.35,87.95,86.88,87.7,25.434555208706,2902450,0.4,1.0
2003-05-29,87.5,87.7,86.43,86.56,24.9899557192463,1907000,0.0,1.0
2003-05-28,88.5,88.53,87.17,87.5,25.261334628397,1856850,0.0,1.0
2003-05-27,88.25,89.35,87.88,87.96,25.3941370733006,1705700,0.0,1.0
2003-05-23,86.85,89.7,85.95,89.07,25.7145951468723,1444050,0.0,1.0
2003-05-22,86.93,88.25,86.7,87.1,25.1458542415244,1107650,0.0,1.0
2003-05-21,88.16,88.16,86.7,86.91,25.0910010577598,1052650,0.0,1.0
2003-05-20,88.44,89.03,87.17,88.16,25.4518772667369,1309100,0.0,1.0
2003-05-19,90.0,90.49,88.43,88.69,25.6048887793432,1191900,0.0,1.0
2003-05-16,90.35,91.62,90.05,90.9,26.2429179168147,1042150,0.0,1.0
2003-05-15,92.15,92.6,90.75,91.0,26.2717880135329,1304350,0.0,1.0
2003-05-14,91.5,92.09,91.02,91.9,26.5316188839964,1429400,0.0,1.0
2003-05-13,90.5,91.6,89.75,91.55,26.4305735454828,1168200,0.0,1.0
2003-05-12,89.21,90.85,88.5,90.55,26.1418725783012,1196750,0.0,1.0
2003-05-09,88.7,89.09,88.35,88.8,25.6366458857332,1010250,0.0,1.0
2003-05-08,88.4,89.25,87.71,88.05,25.420120160347,826100,0.0,1.0
2003-05-07,88.7,89.34,88.29,89.1,25.7232561758877,2299250,0.0,1.0
2003-05-06,89.35,90.0,88.5,89.03,25.703047108185,1574750,0.0,1.0
2003-05-05,90.49,90.49,87.62,88.5,25.5500355955787,1514950,0.0,1.0
2003-05-02,88.95,90.55,88.7,89.83,25.9340078819303,1853750,0.0,1.0
2003-05-01,87.95,88.21,86.25,87.58,25.2844307057716,1001500,0.0,1.0
2003-04-30,88.08,89.2901,87.75,87.95,25.3912500636288,1654850,0.0,1.0
2003-04-29,89.5,90.9,88.06,89.29,25.7781093596522,2875450,0.0,1.0
2003-04-28,85.2,87.08,84.74,86.53,24.9812946902308,919750,0.0,1.0
2003-04-25,86.0,86.5,85.14,85.44,24.6666106360028,854850,0.0,1.0
2003-04-24,86.63,86.95,85.87,86.14,24.8687013130299,891950,0.0,1.0
2003-04-23,86.68,87.65,85.84,86.88,25.0823400287444,1171200,0.0,1.0
2003-04-22,85.05,87.29,85.05,86.6,25.0015037579335,1799100,0.0,1.0
2003-04-21,83.81,85.83,83.81,84.7,24.4529719202883,1424450,0.0,1.0
2003-04-17,81.74,84.38,81.65,83.8,24.1931410498248,1532250,0.0,1.0
2003-04-16,82.02,82.6,81.27,81.94,23.6561572508669,1586150,0.0,1.0
2003-04-15,81.25,81.74,80.1,81.63,23.5666599510406,1285400,0.0,1.0
2003-04-14,80.32,81.3,80.0,81.24,23.4540665738397,1774100,0.0,1.0
2003-04-11,81.52,81.55,79.71,80.22,23.1595915873144,2175650,0.0,1.0
2003-04-10,83.65,83.65,80.55,81.38,23.4944847092451,2193100,0.0,1.0
2003-04-09,83.45,84.4,83.2,83.65,24.1498359047476,1468600,0.0,1.0
2003-04-08,83.8,84.3,82.42,83.7,24.1642709531066,1562450,0.0,1.0
2003-04-07,83.01,84.4,82.3,84.0,24.2508812432612,2466150,0.0,1.0
2003-04-04,86.4,86.41,83.26,83.26,24.0372425275467,2543650,0.0,1.0
2003-04-03,87.0,87.48,86.03,86.48,24.9668596418717,957250,0.0,1.0
2003-04-02,87.6,87.65,84.7,87.0,25.1169841448062,1764350,0.0,1.0
2003-04-01,86.05,87.9,85.92,87.26,25.1920463962734,1664400,0.0,1.0
2003-03-31,85.8,87.32,84.92,85.8,24.7705429841882,1460050,0.0,1.0
2003-03-28,85.55,87.24,84.86,86.46,24.9610856225281,1533100,0.0,1.0
2003-03-27,83.04,86.0,83.04,85.7,24.74167288747,2473700,0.0,1.0
2003-03-26,84.5,84.5,83.0,83.69,24.1613839434348,1077000,0.0,1.0
2003-03-25,84.58,84.58,83.4,83.77,24.1844800208094,1353600,0.0,1.0
2003-03-24,82.6,84.69,82.35,84.43,24.3750226591493,2623750,0.0,1.0
2003-03-21,85.0,85.1,80.34,82.35,23.7745246474114,4208050,0.0,1.0
2003-03-20,87.45,87.45,84.7,84.95,24.5251471620837,1738000,0.0,1.0
2003-03-19,87.65,88.13,86.7,87.45,25.246899580038,1392900,0.0,1.0
