,PVH_Open,PVH_High,PVH_Low,PVH_Close,PVH_Adj Close,PVH_Volume,PVH_Dividend Amount,PVH_Split Coefficient
2010-02-02,39.76,40.69,39.6874,40.66,39.747128955669,373300,0.0,1.0
2010-02-01,39.58,39.96,39.3,39.81,38.9162125854693,440100,0.0,1.0
2010-01-29,40.2,40.33,39.2,39.29,38.4078872766413,635200,0.0,1.0
2010-01-28,40.31,40.48,39.8,40.0,39.1019468329257,877000,0.0,1.0
2010-01-27,39.87,40.33,39.54,40.22,39.3170075405068,602700,0.0,1.0
2010-01-26,40.94,41.31,39.94,40.01,39.111722319634,1022900,0.0,1.0
2010-01-25,41.99,41.99,40.95,41.02,40.0990464771653,662300,0.0,1.0
2010-01-22,42.67,42.84,41.34,41.51,40.5780453258687,397600,0.0,1.0
2010-01-21,43.29,43.52,42.25,42.64,41.6826753238988,598200,0.0,1.0
2010-01-20,43.04,43.44,42.89,43.25,42.278980013101,509800,0.0,1.0
2010-01-19,43.32,43.6,42.94,43.51,42.533142667515,417400,0.0,1.0
2010-01-15,43.29,43.9,43.06,43.21,42.239878066268,308200,0.0,1.0
2010-01-14,43.55,44.13,43.51,43.64,42.660223994722,571500,0.0,1.0
2010-01-13,43.62,43.92,43.35,43.72,42.7384278883878,433400,0.0,1.0
2010-01-12,44.76,44.92,42.85,43.35,42.3767348801833,851600,0.0,1.0
2010-01-11,43.84,43.87,43.13,43.5,42.5233671808067,327100,0.0,1.0
2010-01-08,43.39,43.73,43.14,43.59,42.6113465611808,332400,0.0,1.0
2010-01-07,43.45,44.5,43.45,43.66,42.6797749681384,476800,0.0,1.0
2010-01-06,42.51,43.76,42.51,43.66,42.6797749681384,1111400,0.0,1.0
2010-01-05,41.03,42.72,41.0,42.64,41.6826753238988,834600,0.0,1.0
2010-01-04,40.92,41.55,40.52,41.1,40.1772503708312,540500,0.0,1.0
2009-12-31,41.27,41.36,40.641,40.68,39.7666799290855,343900,0.0,1.0
2009-12-30,40.67,41.37,40.64,41.31,40.3825355917041,350900,0.0,1.0
2009-12-29,40.62,41.05,40.5,40.97,40.0501690436242,429500,0.0,1.0
2009-12-28,40.88,41.17,40.39,40.65,39.7373534689608,516900,0.0,1.0
2009-12-24,40.54,40.95,40.39,40.79,39.874210282876,97200,0.0,1.0
2009-12-23,40.72,41.145,40.12,40.41,39.5027417879632,793600,0.0,1.0
2009-12-22,40.66,40.82,40.26,40.5,39.5907211683373,703100,0.0,1.0
2009-12-21,39.36,40.31,39.36,40.28,39.3756604607562,682000,0.0,1.0
2009-12-18,39.76,39.97,39.03,39.16,38.2808059494343,926500,0.0,1.0
2009-12-17,39.91,40.13,39.45,39.78,38.8868861253446,350300,0.0,1.0
2009-12-16,40.49,40.9,40.22,40.3,39.3952114341727,349400,0.0,1.0
2009-12-15,40.53,40.85,40.13,40.36,39.4538643544221,524500,0.0,1.0
2009-12-14,40.76,41.0,40.03,40.85,39.9328632031254,676300,0.0,1.0
2009-12-11,39.68,40.57,39.64,40.48,39.5711701949208,514300,0.0,1.0
2009-12-10,39.69,40.23,39.5,39.59,38.7011518778883,793400,0.0,1.0
2009-12-09,40.1,40.11,39.03,39.31,38.4274382500578,870300,0.0,1.0
2009-12-08,40.3,40.67,39.7,40.03,39.1312732930504,516600,0.0,1.0
2009-12-07,41.23,41.34,40.37,40.51,39.6004966550455,480700,0.0,1.0
2009-12-04,40.95,42.07,40.56,41.21,40.2847807246217,736400,0.0,1.0
2009-12-03,41.13,41.19,40.12,40.56,39.6493740885867,854700,0.0,1.0
2009-12-02,40.65,41.88,40.5,41.12,40.1968013442477,943800,0.0,1.0
2009-12-01,40.5,41.1,40.43,40.75,39.8351083360431,810900,0.0,1.0
2009-11-30,41.26,41.26,39.59,40.0,39.1019468329257,684600,0.0,1.0
2009-11-27,41.06,41.63,40.61,41.15,40.2261278043724,233400,0.0,1.0
2009-11-25,42.31,42.37,41.5206,41.85,40.9104118739486,752100,0.0,1.0
2009-11-24,42.48,42.55,41.69,41.79,40.8517589536992,566000,0.0,1.0
2009-11-23,43.34,43.93,42.425,42.56,41.604471430233,686300,0.0,1.0
2009-11-20,42.57,43.22,42.18,43.08,42.112796739061,1269200,0.0,1.0
2009-11-19,42.86,43.95,42.3,43.0,42.0345928453952,1431400,0.0,1.0
2009-11-18,42.25,42.86,41.79,42.39,41.4382881561931,860800,0.0,1.0
2009-11-17,42.3,42.475,41.44,42.18,41.2330029353202,772100,0.0375,1.0
2009-11-16,41.99,42.86,41.99,42.54,41.5479823501752,571100,0.0,1.0
2009-11-13,41.53,41.99,41.05,41.57,40.6006024047199,787600,0.0,1.0
2009-11-12,42.97,43.05,41.32,41.4,40.4345667441761,685000,0.0,1.0
2009-11-11,43.49,43.89,42.64,43.01,42.0070221175608,608600,0.0,1.0
2009-11-10,42.91,43.6,42.48,42.94,41.938654492631,615300,0.0,1.0
2009-11-09,42.07,43.35,41.9,42.94,41.938654492631,835100,0.0,1.0
2009-11-06,41.3,41.938,40.95,41.74,40.7666380652636,650000,0.0,1.0
2009-11-05,40.76,41.56,40.04,41.56,40.5908356011585,853900,0.0,1.0
2009-11-04,41.86,41.895,40.26,40.34,39.3992855666682,945500,0.0,1.0
2009-11-03,40.64,41.85,40.5,41.62,40.6494364225268,1115800,0.0,1.0
2009-11-02,40.25,41.36,39.67,40.8,39.8485585304924,794300,0.0,1.0
2009-10-30,40.73,41.84,39.71,40.15,39.2137162990017,982500,0.0,1.0
2009-10-29,39.38,41.16,39.34,40.92,39.9657601732292,734100,0.0,1.0
2009-10-28,41.44,41.68,39.08,39.17,38.256569549985,741600,0.0,1.0
2009-10-27,42.62,42.68,41.03,41.41,40.4443335477375,618500,0.0,1.0
2009-10-26,44.04,44.85,42.69,42.96,41.9581880997538,826800,0.0,1.0
2009-10-23,44.06,44.66,43.49,44.15,43.1204377235598,778400,0.0,1.0
2009-10-22,42.51,44.16,42.38,43.78,42.7590659917882,720400,0.0,1.0
2009-10-21,43.4,43.75,42.32,42.4,41.4112471003156,604900,0.0,1.0
2009-10-20,43.7,43.77,42.86,43.31,42.3000262244026,582500,0.0,1.0
2009-10-19,43.51,43.85,43.23,43.42,42.407461063578,588300,0.0,1.0
2009-10-16,43.05,43.835,42.93,43.56,42.5441963134375,759700,0.0,1.0
2009-10-15,43.57,44.28,43.3,43.44,42.4269946707008,468900,0.0,1.0
2009-10-14,43.66,44.0,43.3,43.68,42.6613979561742,510200,0.0,1.0
2009-10-13,43.02,43.16,42.47,42.94,41.938654492631,383800,0.0,1.0
2009-10-12,43.36,43.8,42.83,43.02,42.0167889211222,466800,0.0,1.0
2009-10-09,42.69,43.18,42.15,43.11,42.1046901531747,415500,0.0,1.0
2009-10-08,42.7,43.0,42.23,42.84,41.840986457017,586300,0.0,1.0
2009-10-07,42.41,42.79,41.82,42.44,41.4503143145612,597000,0.0,1.0
2009-10-06,42.6,43.0,42.1,42.59,41.5968163679822,314500,0.0,1.0
2009-10-05,40.69,42.35,40.69,42.32,41.3331126718245,684800,0.0,1.0
2009-10-02,40.84,41.34,40.6,40.64,39.6922896735101,772000,0.0,1.0
2009-10-01,42.53,42.85,41.38,41.4,40.4345667441761,629200,0.0,1.0
2009-09-30,43.01,43.6,41.95,42.79,41.7921524392101,675100,0.0,1.0
2009-09-29,42.94,43.99,42.69,43.09,42.0851565460519,953200,0.0,1.0
2009-09-28,41.79,42.23,41.55,41.92,40.9424405293687,865000,0.0,1.0
2009-09-25,41.74,42.15,41.06,41.5,40.5322347797901,596500,0.0,1.0
2009-09-24,42.79,43.23,41.56,41.89,40.9131401186845,600200,0.0,1.0
2009-09-23,42.87,43.25,42.43,42.57,41.5772827608594,674400,0.0,1.0
2009-09-22,43.71,44.09,42.71,42.74,41.7433184214031,1004300,0.0,1.0
2009-09-21,42.25,43.83,41.91,43.4,42.3879274564552,1122400,0.0,1.0
2009-09-18,43.27,43.27,42.03,42.6,41.6065831715436,678200,0.0,1.0
2009-09-17,42.5,43.25,42.01,42.07,41.0889425827896,807900,0.0,1.0
2009-09-16,42.15,42.64,41.86,42.6,41.6065831715436,865000,0.0,1.0
2009-09-15,41.76,42.4,41.58,42.04,41.0596421721054,501400,0.0,1.0
2009-09-14,41.75,42.02,41.35,41.86,40.8838397080003,860900,0.0,1.0
2009-09-11,42.4,42.452,41.591,42.11,41.1280097970352,621800,0.0,1.0
2009-09-10,41.39,42.32,41.38,42.25,41.2647450468947,825100,0.0,1.0
2009-09-09,40.7,41.73,40.37,41.54,40.5713019940357,1558500,0.0,1.0
2009-09-08,40.05,40.73,39.97,40.7,39.7508904948785,1121300,0.0,1.0
2009-09-04,38.58,40.16,38.58,39.61,38.6863089066864,1305300,0.0,1.0
2009-09-03,37.5,38.88,37.13,38.82,37.9147314253362,860500,0.0,1.0
2009-09-02,37.17,38.13,37.17,37.29,36.4204104804427,949300,0.0,1.0
2009-09-01,37.75,39.41,37.36,37.49,36.6157465516706,1751400,0.0,1.0
2009-08-31,37.66,37.93,37.38,37.78,36.8989838549511,1338200,0.0,1.0
2009-08-28,37.75,38.09,37.43,38.07,37.1822211582315,756600,0.0,1.0
2009-08-27,37.37,37.75,36.56,37.5,36.625513355232,640100,0.0,1.0
2009-08-26,36.96,37.6,36.75,37.49,36.6157465516706,923500,0.0,1.0
2009-08-25,37.06,37.22,36.35,37.1,36.2348412127762,866500,0.0,1.0
2009-08-24,36.75,37.39,36.46,36.64,35.785568248952,878300,0.0,1.0
2009-08-21,35.94,36.67,35.61,36.59,35.736734231145,1098700,0.0,1.0
2009-08-20,36.14,36.865,35.39,35.55,34.7209866607599,2094100,0.0,1.0
2009-08-19,34.28,35.34,34.28,35.22,34.3986821432339,795700,0.0,1.0
2009-08-18,34.55,35.37,34.52,34.86,34.0470772150237,1103800,0.0375,1.0
2009-08-17,34.01,34.95,33.79,34.38,33.5421882556777,1068500,0.0,1.0
2009-08-14,34.76,35.61,34.5,34.67,33.8251211990793,1411400,0.0,1.0
2009-08-13,33.9,34.78,33.148,33.88,33.0543728360198,1488700,0.0,1.0
2009-08-12,34.52,34.91,33.9,34.51,33.6690202647888,376000,0.0,1.0
2009-08-11,34.48,34.7,33.81,34.52,33.6787765731819,269000,0.0,1.0
2009-08-10,35.91,35.97,34.46,34.74,33.8934153578314,771800,0.0,1.0
2009-08-07,35.35,36.61,35.35,36.23,35.347105308412,906300,0.0,1.0
2009-08-06,35.3,35.35,34.22,34.84,33.990978441763,938600,0.0,1.0
2009-08-05,35.02,35.67,34.58,35.09,34.234886151592,933500,0.0,1.0
2009-08-04,35.23,35.32,34.68,35.1,34.2446424599851,832100,0.0,1.0
2009-08-03,35.49,35.67,34.71,35.32,34.4592812446346,828000,0.0,1.0
2009-07-31,35.25,35.91,35.15,35.38,34.5178190949935,532200,0.0,1.0
2009-07-30,35.39,36.08,35.19,35.3,34.4397686278483,569100,0.0,1.0
2009-07-29,35.36,35.82,34.5,34.82,33.9714658249767,1127000,0.0,1.0
2009-07-28,34.06,35.53,33.79,35.36,34.4983064782072,1712400,0.0,1.0
2009-07-27,34.15,34.563,33.9,34.33,33.4934067137119,756000,0.0,1.0
2009-07-24,33.54,34.34,33.21,34.24,33.4055999381735,638700,0.0,1.0
2009-07-23,32.47,34.15,32.3,33.82,32.9958349856609,758400,0.0,1.0
2009-07-22,32.07,33.42,31.87,32.73,31.9323973708066,756500,0.0,1.0
2009-07-21,32.11,32.23,31.1,32.12,31.337262558824,816600,0.0,1.0
2009-07-20,31.2,32.04,30.73,32.0,31.2201868581061,653600,0.0,1.0
2009-07-17,31.12,31.18,30.58,31.1,30.3421191027219,654900,0.0,1.0
2009-07-16,30.06,31.16,29.93,31.02,30.2640686355766,854500,0.0,1.0
2009-07-15,29.43,30.21,29.15,30.12,29.3860008801924,760400,0.0,1.0
2009-07-14,27.55,28.86,27.35,28.86,28.1567060226544,1063900,0.0,1.0
2009-07-13,26.69,27.86,26.3,27.8,27.1225373329797,674700,0.0,1.0
2009-07-10,26.2,27.03,26.2,26.61,25.9615366341938,503700,0.0,1.0
2009-07-09,26.8,27.57,26.35,26.42,25.7761667747238,1487100,0.0,1.0
2009-07-08,26.62,26.86,26.28,26.75,26.0981249516981,483400,0.0,1.0
2009-07-07,27.11,27.11,26.53,26.59,25.9420240174075,466700,0.0,1.0
2009-07-06,27.5,27.76,26.14,26.91,26.2542258859886,817200,0.0,1.0
2009-07-02,28.07,28.65,27.62,27.63,26.956680090296,419800,0.0,1.0
2009-07-01,28.83,29.67,28.7,28.89,28.1859749478339,490000,0.0,1.0
2009-06-30,28.59,29.36,28.31,28.69,27.9908487799707,683500,0.0,1.0
2009-06-29,28.97,28.99,28.22,28.6,27.9030420044323,822300,0.0,1.0
2009-06-26,28.37,28.99,28.22,28.88,28.1762186394407,1212600,0.0,1.0
2009-06-25,26.88,28.54,26.78,28.46,27.7664536869281,900300,0.0,1.0
2009-06-24,27.04,27.54,26.82,27.03,26.3713015867065,521700,0.0,1.0
2009-06-23,27.5,27.55,26.57,26.85,26.1956880356296,923900,0.0,1.0
2009-06-22,27.97,28.07,27.16,27.49,26.8200917727918,779000,0.0,1.0
2009-06-19,28.64,29.01,28.27,28.51,27.8152352288939,735000,0.0,1.0
2009-06-18,28.65,28.83,27.98,28.3,27.6103527526376,580700,0.0,1.0
2009-06-17,29.35,29.37,28.35,28.69,27.9908487799707,1403900,0.0,1.0
2009-06-16,30.44,31.17,29.35,29.4,28.683546675885,1529500,0.0,1.0
2009-06-15,30.68,30.75,29.86,30.51,29.7664969075255,949900,0.0,1.0
2009-06-12,31.3,31.3,30.59,31.23,30.4689511118329,715400,0.0,1.0
2009-06-11,31.28,32.6,30.96,31.31,30.5470015789782,1955100,0.0,1.0
2009-06-10,31.0,31.1,29.72,30.49,29.7469842907392,1042700,0.0,1.0
2009-06-09,30.37,30.82,30.02,30.61,29.8640599914571,762800,0.0,1.0
2009-06-08,31.21,31.21,29.83,30.3,29.5616144312692,1160700,0.0,1.0
2009-06-05,31.27,31.93,30.55,31.3,30.537245270585,828700,0.0,1.0
2009-06-04,31.01,31.01,29.58,31.01,30.2543123271834,968000,0.0,1.0
2009-06-03,30.54,31.05,30.39,30.98,30.225043402004,779100,0.0,1.0
2009-06-02,30.91,31.57,30.44,30.99,30.2347997103971,1030000,0.0,1.0
2009-06-01,29.9,31.4,29.45,31.0,30.2445560187903,1050200,0.0,1.0
2009-05-29,28.48,29.47,28.13,29.47,28.7518408346371,992400,0.0,1.0
2009-05-28,28.94,29.21,27.85,28.51,27.8152352288939,1426700,0.0,1.0
2009-05-27,29.03,29.78,28.59,28.99,28.2835380317655,1409800,0.0,1.0
2009-05-26,26.78,29.32,26.78,29.07,28.3615884989108,1896900,0.0,1.0
2009-05-22,27.58,27.84,26.67,26.95,26.2932511195612,1156600,0.0,1.0
2009-05-21,27.2,27.96,26.11,27.5,26.8298480811849,1996500,0.0,1.0
2009-05-20,28.03,29.36,27.324,27.61,26.9371674735097,2289600,0.0,1.0
2009-05-19,27.7,28.38,26.98,27.88,27.2005878001249,1250100,0.0375,1.0
2009-05-18,26.8,27.86,26.73,27.74,27.0276459416304,1207100,0.0,1.0
2009-05-15,26.11,27.4,26.11,26.56,25.877947952765,1230000,0.0,1.0
2009-05-14,25.5,26.74,25.25,26.18,25.5077062275372,1344400,0.0,1.0
2009-05-13,26.76,26.83,24.71,25.49,24.8354252001499,1530200,0.0,1.0
2009-05-12,29.48,29.79,26.53,27.32,26.6184314032207,1914300,0.0,1.0
2009-05-11,26.69,29.01,26.69,28.15,27.4271172767446,1700600,0.0,1.0
2009-05-08,27.91,28.48,26.39,27.51,26.8035522658346,1150200,0.0,1.0
2009-05-07,29.4,29.56,27.4,27.61,26.9009842987893,864400,0.0,1.0
2009-05-06,29.49,29.87,27.91,28.84,28.0993983041319,721900,0.0,1.0
2009-05-05,28.96,29.46,28.66,29.25,28.4988696392461,873900,0.0,1.0
2009-05-04,28.9,29.37,28.55,29.0,28.2552895568594,1093300,0.0,1.0
2009-05-01,28.79,29.095,28.2,28.46,27.7291565789041,666800,0.0,1.0
2009-04-30,29.41,30.22,28.9,29.03,28.2845191667458,1788700,0.0,1.0
2009-04-29,30.32,30.32,28.72,29.02,28.2747759634504,1158800,0.0,1.0
2009-04-28,28.5,30.24,28.27,29.96,29.1906370732244,1047000,0.0,1.0
2009-04-27,28.74,29.62,28.22,28.66,27.9240206448135,1020600,0.0,1.0
2009-04-24,29.15,29.9,28.57,29.19,28.4404104194733,986000,0.0,1.0
2009-04-23,29.18,30.48,28.03,28.92,28.1773439304957,1589600,0.0,1.0
2009-04-22,27.84,29.99,27.54,29.04,28.2942623700413,1109100,0.0,1.0
2009-04-21,26.44,29.01,26.17,28.46,27.7291565789041,1536300,0.0,1.0
2009-04-20,27.58,28.13,26.13,26.67,25.9851231890152,888800,0.0,1.0
2009-04-17,26.67,28.65,26.27,28.37,27.6414677492449,2505400,0.0,1.0
2009-04-16,24.71,26.28,24.67,26.11,25.4395038044689,1136900,0.0,1.0
2009-04-15,25.14,25.48,24.11,24.59,23.9585369035577,883500,0.0,1.0
2009-04-14,24.97,25.67,24.89,25.35,24.6990203540133,789800,0.0,1.0
2009-04-13,26.05,26.23,25.236,25.7,25.0400324693547,799400,0.0,1.0
2009-04-09,25.37,26.5,24.95,26.41,25.731799903333,735600,0.0,1.0
2009-04-08,22.87,24.44,22.87,24.41,23.7831592442393,806400,0.0,1.0
2009-04-07,23.23,23.34,22.6,22.65,22.0683554642368,703500,0.0,1.0
2009-04-06,24.35,24.35,22.96,23.53,22.925757354238,694000,0.0,1.0
2009-04-03,23.96,24.75,23.84,24.68,24.0462257332169,855200,0.0,1.0
2009-04-02,22.8,24.82,22.8,23.83,23.2180534531021,1617200,0.0,1.0
2009-04-01,22.26,23.0,22.0,22.63,22.0488690576458,1149400,0.0,1.0
2009-03-31,23.16,23.28,22.23,22.68,22.0975850741232,1389100,0.0,1.0
2009-03-30,23.49,23.75,22.51,22.96,22.3703947663963,788000,0.0,1.0
2009-03-27,23.49,24.25,23.06,23.96,23.3447150959432,1333100,0.0,1.0
2009-03-26,22.6,23.73,22.38,23.69,23.0816486069655,2117700,0.0,1.0
2009-03-25,21.74,22.71,21.67,22.27,21.6981137390089,3048000,0.0,1.0
2009-03-24,19.8,22.04,19.6,21.48,20.9284006786669,6093800,0.0375,1.0
2009-03-23,17.85,18.97,17.64,18.97,18.4506453293511,1382600,0.0,1.0
2009-03-20,18.71,18.82,17.11,17.42,16.9430807399734,1229200,0.0,1.0
2009-03-19,18.74,19.16,18.17,18.59,18.0810488493746,793900,0.0,1.0
2009-03-18,17.21,18.66,17.12,18.44,17.9351555020155,1050200,0.0,1.0
2009-03-17,16.62,17.37,16.38,17.37,16.894449624187,604000,0.0,1.0
2009-03-16,17.28,17.4,16.49,16.55,16.0968993252905,662400,0.0,1.0
2009-03-13,16.86,17.38,16.41,17.19,16.7193776073561,782800,0.0,1.0
2009-03-12,15.64,16.87,15.23,16.7,16.2427926726496,1954900,0.0,1.0
2009-03-11,14.77,16.05,14.77,15.49,15.0659196706193,1535800,0.0,1.0
2009-03-10,14.81,16.13,14.81,16.06,15.620314390584,741300,0.0,1.0
2009-03-09,14.43,15.14,14.38,14.5,14.103023578049,575200,0.0,1.0
2009-03-06,14.99,14.99,14.09,14.56,14.1613809169927,1056200,0.0,1.0
2009-03-05,15.38,15.82,14.67,14.91,14.5017987274973,766000,0.0,1.0
2009-03-04,15.74,16.07,15.28,15.79,15.3577063653375,664300,0.0,1.0
2009-03-03,15.96,16.18,15.43,15.54,15.1145507864057,799600,0.0,1.0
2009-03-02,16.47,16.47,15.82,15.96,15.5230521590112,757700,0.0,1.0
2009-02-27,15.83,17.15,15.82,16.57,16.116351771605,753600,0.0,1.0
2009-02-26,16.98,17.31,15.96,16.09,15.6494930600558,1007600,0.0,1.0
2009-02-25,17.22,17.39,16.45,16.77,16.3108762347505,897700,0.0,1.0
2009-02-24,17.1,17.42,16.52,17.34,16.8652709547152,764500,0.0,1.0
2009-02-23,17.92,18.14,16.93,16.98,16.5151269210533,538800,0.0,1.0
2009-02-20,17.63,18.32,17.11,17.81,17.3224034431071,632400,0.0,1.0
2009-02-19,18.02,18.49,17.61,17.95,17.458570567309,656600,0.0,1.0
2009-02-18,17.99,18.18,17.29,17.75,17.2640461041635,550200,0.0,1.0
2009-02-17,17.47,18.26,17.32,17.9,17.4099394515226,423600,0.0,1.0
2009-02-13,18.75,19.0,18.07,18.26,17.7600834851845,470800,0.0,1.0
2009-02-12,18.19,18.88,17.89,18.81,18.2950257588346,791100,0.0,1.0
2009-02-11,18.77,19.06,18.27,18.49,17.9837866178018,656600,0.0,1.0
2009-02-10,19.2,19.69,18.65,18.79,18.2755733125201,685000,0.0,1.0
2009-02-09,20.17,20.17,19.28,19.43,18.8980515945857,707600,0.0,1.0
2009-02-06,19.63,20.68,19.63,20.24,19.685875670325,1258000,0.0,1.0
2009-02-05,18.82,19.84,18.8,19.64,19.1023022808885,650100,0.0,1.0
2009-02-04,19.25,19.31,18.64,18.89,18.3728355440929,843900,0.0,1.0
2009-02-03,18.6,19.46,18.11,19.2,18.6743484619684,786900,0.0,1.0
2009-02-02,18.42,18.97,17.99,18.23,17.7309048157127,774900,0.0,1.0
2009-01-30,19.67,20.04,18.77,19.02,18.4992764451374,506100,0.0,1.0
2009-01-29,20.33,20.33,19.46,19.58,19.0439449419448,508600,0.0,1.0
2009-01-28,19.48,20.725,19.48,20.29,19.7345067861114,687800,0.0,1.0
2009-01-27,19.11,19.52,18.59,19.07,18.5479075609238,432800,0.0,1.0
2009-01-26,18.2,19.55,17.96,19.01,18.4895502219802,667000,0.0,1.0
2009-01-23,17.55,18.85,17.11,18.22,17.7211785925554,1130400,0.0,1.0
2009-01-22,17.9,18.68,17.16,18.04,17.5461065757245,1727600,0.0,1.0
2009-01-21,17.91,18.87,17.271,18.81,18.2950257588346,975500,0.0,1.0
2009-01-20,19.03,19.3,17.5,17.56,17.0792478641752,853200,0.0,1.0
2009-01-16,18.63,19.36,18.12,19.08,18.5576337840811,1044000,0.0,1.0
2009-01-15,17.26,18.69,16.84,18.24,17.74063103887,2066700,0.0,1.0
2009-01-14,17.69,17.74,17.19,17.28,16.8069136157715,1114100,0.0,1.0
2009-01-13,17.52,18.44,17.5,17.99,17.4974754599381,1490900,0.0,1.0
2009-01-12,18.71,18.71,17.22,17.53,17.0500691947034,1279300,0.0,1.0
2009-01-09,19.27,19.27,18.01,18.65,18.1394061883182,1059400,0.0,1.0
2009-01-08,21.23,21.23,19.29,20.09,19.5399823229659,1086000,0.0,1.0
2009-01-07,21.71,21.71,20.82,21.37,20.7849388870971,892400,0.0,1.0
2009-01-06,21.27,22.16,20.95,22.05,21.4463220617918,975200,0.0,1.0
2009-01-05,21.29,21.45,20.32,20.9,20.3278063987052,481300,0.0,1.0
2009-01-02,20.64,21.44,20.02,21.3,20.7168553249962,428100,0.0,1.0
2008-12-31,19.49,20.4315,19.44,20.13,19.578887215595,578600,0.0,1.0
2008-12-30,18.75,19.34,18.44,19.31,18.7813369166984,468000,0.0,1.0
2008-12-29,19.44,19.44,18.18,18.55,18.0421439567455,472700,0.0,1.0
2008-12-26,18.83,19.56,18.76,19.48,18.9466827103721,235300,0.0,1.0
2008-12-24,18.58,18.92,18.19,18.73,18.2172159735764,196300,0.0,1.0
2008-12-23,18.91,19.23,18.36,18.63,18.1199537420037,803500,0.0,1.0
2008-12-22,20.0,20.0,18.31,18.95,18.4311928830365,610500,0.0,1.0
2008-12-19,19.75,20.19,19.13,19.94,19.3940889756067,1564500,0.0,1.0
2008-12-18,19.9,19.9,18.91,19.38,18.8494204787993,1009300,0.0,1.0
2008-12-17,19.03,20.28,18.56,19.97,19.4232676450786,456600,0.0,1.0
2008-12-16,18.12,19.35,18.12,19.32,18.7910631398557,661200,0.0,1.0
2008-12-15,18.23,18.53,17.42,17.92,17.4293918978372,747800,0.0,1.0
2008-12-12,17.0,18.34,16.54,18.23,17.7309048157127,595900,0.0,1.0
2008-12-11,19.52,19.52,17.13,17.58,17.0987003104898,1041100,0.0,1.0
2008-12-10,20.19,20.69,19.19,19.74,19.1995645124612,721400,0.0,1.0
2008-12-09,20.59,21.37,19.91,19.99,19.4427200913931,870200,0.0,1.0
2008-12-08,20.62,21.42,20.01,20.81,20.2402703902897,1028600,0.0,1.0
2008-12-05,18.33,20.09,17.72,20.03,19.4816249840222,973900,0.0,1.0
2008-12-04,18.01,19.14,17.7,18.56,18.0518701799028,861000,0.0,1.0
2008-12-03,16.23,18.33,16.02,18.21,17.7114523693981,737500,0.0,1.0
2008-12-02,15.83,16.72,15.73,16.52,16.0677206558186,630800,0.0,1.0
2008-12-01,16.9,17.08,15.82,15.92,15.4841472663821,743200,0.0,1.0
2008-11-28,17.49,17.78,17.07,17.44,16.9625331862879,268500,0.0,1.0
2008-11-26,15.29,18.19,15.16,18.06,17.565559022039,1021300,0.0,1.0
2008-11-25,16.05,16.16,14.93,15.58,15.1534556790348,954700,0.0,1.0
2008-11-24,14.39,16.27,13.8,15.82,15.3868850348094,1031000,0.0,1.0
2008-11-21,13.85,14.4899,13.04,14.4,14.0057613464763,1260000,0.0,1.0
2008-11-20,14.79,15.47,13.57,13.63,13.2568421633661,1777600,0.0,1.0
2008-11-19,15.87,18.1,15.0,15.0,14.5893347359128,2811300,0.0,1.0
2008-11-18,16.61,16.78,15.1,15.51,15.0853721169338,1084700,0.0,1.0
2008-11-17,17.02,17.77,16.59,16.71,16.2525188958069,793900,0.0,1.0
2008-11-14,18.17,18.48,17.09,17.14,16.6707464915697,636200,0.0,1.0
2008-11-13,17.84,18.4,16.26,18.4,17.8962506093864,1482000,0.0,1.0
2008-11-12,18.4,18.74,17.522,17.7,17.2154149883771,809400,0.0,1.0
2008-11-11,18.9,19.39,18.24,18.72,18.2074897504192,761200,0.0,1.0
2008-11-10,20.64,20.76,18.85,19.12,18.5965386767102,606300,0.0375,1.0
2008-11-07,20.15,20.41,19.41,20.18,19.5890982902786,1121400,0.0,1.0
2008-11-06,22.59,23.0,19.74,19.94,19.3561258626439,1926800,0.0,1.0
2008-11-05,23.59,23.98,23.0,23.15,22.4721320822571,791100,0.0,1.0
2008-11-04,23.52,23.65,22.86,23.48,22.7924691702547,923200,0.0,1.0
2008-11-03,24.36,24.6,22.84,23.1,22.4235961598332,702500,0.0,1.0
2008-10-31,22.5,25.09,22.48,24.51,23.7923091721867,1033100,0.0,1.0
2008-10-30,22.25,22.74,21.86,22.5,21.8411650907467,1465400,0.0,1.0
2008-10-29,23.06,23.49,21.22,21.68,21.045175962995,1825700,0.0,1.0
2008-10-28,22.1,22.86,20.52,22.72,22.0547231494117,2426500,0.0,1.0
2008-10-27,22.11,23.21,21.51,21.95,21.307269944084,658100,0.0,1.0
2008-10-24,20.37,23.21,20.37,22.41,21.7538004303837,1292800,0.0,1.0
2008-10-23,23.95,24.38,22.15,22.99,22.3168171305007,1154000,0.0,1.0
2008-10-22,25.8,25.85,23.27,24.19,23.4816792686739,1522900,0.0,1.0
2008-10-21,27.18,27.97,26.2501,26.42,25.646381408779,1097500,0.0,1.0
2008-10-20,28.91,29.28,27.76,28.04,27.2189452953127,740600,0.0,1.0
2008-10-17,27.65,29.85,27.25,28.64,27.8013763643993,966200,0.0,1.0
2008-10-16,27.4,28.91,25.66,28.75,27.9081553937318,1412900,0.0,1.0
2008-10-15,30.25,30.25,27.27,27.39,26.5879783038023,2041200,0.0,1.0
2008-10-14,34.19,34.19,30.33,30.87,29.9660785045044,758800,0.0,1.0
2008-10-13,32.1,32.93,31.51,32.55,31.5968854979468,844300,0.0,1.0
